MUNICIPALITY|CH|DES|VOTER ID|P|W/P|CG|SS|SR|CC|REQTYPE|REQDATE|REQDEN|ISSTYPE|ISSDATE|RECTYPE|RECDATE|DUP|ACC OR REJ|REJRSN|
STARKS|||038000246|U|1-1|2|3|112|2|VP|06/04/2018||VP|06/04/2018|VP|06/04/2018 01:44 pm||ACC||
STARKS|||038000278|D|1-1|2|3|112|2|VP|06/06/2018||VP|06/06/2018|VP|06/06/2018 11:45 am||ACC||
STARKS|||100579536|U|1-1|2|3|112|2|VP|06/06/2018||VP|06/06/2018|VP|06/06/2018 04:31 pm||ACC||
STARKS|||100579537|U|1-1|2|3|112|2|VP|06/06/2018||VP|06/06/2018|VP|06/06/2018 04:25 pm||ACC||
STARKS||O|100038858|D|1-1|2|3|112|2|ER|05/21/2018||EL|05/21/2018|SI|05/22/2018 05:05 am||ACC||
STARKS|||038000014|D|1-1|2|3|112|2|ER|05/23/2018||MV|05/23/2018|MA|06/02/2018 09:05 am||ACC||
STARKS|||038000060|D|1-1|2|3|112|2|WV|06/06/2018||IV|06/06/2018|MA|06/12/2018 11:44 am||ACC||
STARKS|||038000321|D|1-1|2|3|112|2|WV|06/06/2018||IF|06/06/2018|MA|06/12/2018 11:44 am||ACC||
STETSON|||100486874|U|1-1|2|10|104|2|WV|06/01/2018||IF|06/01/2018||||||
STETSON|||030800021|D|1-1|2|10|104|2|WV|05/24/2018||IV|05/24/2018|DV|06/11/2018 12:42 pm||ACC||
STETSON|||030800022|D|1-1|2|10|104|2|WV|05/24/2018||IV|05/24/2018|DV|06/11/2018 12:42 pm||ACC||
STETSON|||100693726|R|1-1|2|10|104|2|WV|05/17/2018||IV|05/17/2018|MA|06/12/2018 12:20 pm||ACC||
STETSON|||030800074|D|1-1|2|10|104|2|VP|06/07/2018||VP|06/07/2018|VP|06/07/2018 12:30 pm||ACC||
STETSON|||030800099|D|1-1|2|10|104|2|VP|05/25/2018||VP|05/25/2018|VP|05/25/2018 09:24 am||ACC||
STETSON|||030800220|U|1-1|2|10|104|2|WV|06/05/2018||IV|06/05/2018||||||
STETSON|||030800221|U|1-1|2|10|104|2|WV|06/05/2018||IV|06/05/2018||||||
STETSON|||030800224|U|1-1|2|10|104|2|WV|05/30/2018||IF|05/30/2018|IF|05/30/2018 12:06 pm||ACC||
STETSON|||030800225|G|1-1|2|10|104|2|VP|05/30/2018||VP|05/30/2018|VP|05/30/2018 09:32 am||ACC||
STETSON|||030800233|U|1-1|2|10|104|2|WV|06/01/2018||IF|06/01/2018|IF|06/07/2018 01:36 pm||ACC||
STETSON|||030800234|U|1-1|2|10|104|2|WV|06/01/2018||IV|06/01/2018|DV|06/07/2018 01:36 pm||ACC||
STETSON|||030800245|R|1-1|2|10|104|2|WV|06/05/2018||IF|06/05/2018|IF|06/06/2018 02:10 pm||ACC||
STETSON|||030800282|R|1-1|2|10|104|2|WV|06/05/2018||IF|06/05/2018|IF|06/06/2018 01:41 pm||ACC||
STETSON|||030800283|R|1-1|2|10|104|2|WV|06/05/2018||IV|06/05/2018|DV|06/06/2018 01:41 pm||ACC||
STETSON|||030800316|R|1-1|2|10|104|2|TR|05/16/2018||MV|05/16/2018|IF|06/11/2018 12:43 pm||ACC||
STETSON|||100693579|R|1-1|2|10|104|2|WV|05/16/2018||IV|05/16/2018|DV|06/11/2018 12:43 pm||ACC||
STETSON|||030800317|U|1-1|2|10|104|2|TR|05/16/2018||MV|05/16/2018|DV|06/12/2018 02:36 pm||ACC||
STETSON|||030800357|D|1-1|2|10|104|2|WV|05/15/2018||MV|05/15/2018|MA|06/04/2018 12:58 pm||ACC||
STETSON|||030800435|D|1-1|2|10|104|2|WV|05/15/2018||MV|05/15/2018|IF|06/04/2018 12:58 pm||ACC||
STETSON|||029901317|D|1-1|2|10|104|2|VP|05/30/2018||VP|05/30/2018|VP|05/30/2018 08:51 am||ACC||
STETSON|||030800536|R|1-1|2|10|104|2|WV|05/31/2018||IV|05/31/2018||||||
STETSON|||030800537|R|1-1|2|10|104|2|WV|05/31/2018||IF|05/31/2018||||||
STETSON|||030800580|R|1-1|2|10|104|2|VP|06/06/2018||VP|06/06/2018|VP|06/06/2018 02:45 pm||ACC||
STETSON|||030800581|R|1-1|2|10|104|2|WV|05/31/2018||IF|05/31/2018|IF|06/07/2018 12:52 pm||ACC||
STETSON|||030800583|R|1-1|2|10|104|2|WV|06/06/2018||IV|06/06/2018|DV|06/07/2018 12:52 pm||ACC||
STETSON|||030800600|U|1-1|2|10|104|2|TR|05/30/2018||MV|05/30/2018|DV|05/31/2018 11:50 am||ACC||
STETSON|||100125178|U|1-1|2|10|104|2|WV|05/25/2018||MV|05/25/2018|MA|06/01/2018 08:39 am||ACC||
STETSON|||030800655|U|1-1|2|10|104|2|WV|06/06/0120||IV|06/01/2018|DV|06/06/2018 02:50 pm||ACC||
STETSON|||100042871|U|1-1|2|10|104|2|WV|05/21/2018||IV|05/21/2018|DV|06/04/2018 01:54 pm||ACC||
STETSON|||100042877|U|1-1|2|10|104|2|WV|05/21/2018||IV|05/21/2018|IF|06/04/2018 01:54 pm||ACC||
STETSON|||030800878|U|1-1|2|10|104|2|WV|06/07/2018||IV|06/07/2018|DV|06/11/2018 03:03 pm||ACC||
STETSON|||030800891|D|1-1|2|10|104|2|WV|06/07/2018||IV|06/07/2018|DV|06/11/2018 03:03 pm||ACC||
STEUBEN|||044700031|D|1-1|2|6|136|3|WV|06/07/2018||IV|06/07/2018|DV|06/08/2018 12:53 pm||ACC||
STEUBEN|||040800172|U|1-1|2|6|136|3|VP|05/29/2018||VP|05/29/2018|VP|05/29/2018 02:09 pm||ACC||
STEUBEN|||044700078|D|1-1|2|6|136|3|WV|06/01/2018||IV|06/01/2018|DV|06/05/2018 11:00 am||ACC||
STEUBEN|||044700093|R|1-1|2|6|136|3|WV|06/04/2018||IV|06/04/2018|MA|06/08/2018 10:06 am||ACC||
STEUBEN|||044700146|R|1-1|2|6|136|3|WV|05/30/2018||IV|05/30/2018|DV|06/08/2018 11:07 am||ACC||
STEUBEN|||100608616|D|1-1|2|6|136|3|WV|05/29/2018||IV|05/29/2018||||||
STEUBEN|||013700450|R|1-1|2|6|136|3|WV|06/06/2018||IF|06/06/2018|MA|06/11/2018 11:00 am||ACC||
STEUBEN|||044700276|U|1-1|2|6|136|3|VP|05/16/2018||VP|05/16/2018|VP|05/16/2018 03:10 pm||ACC||
STEUBEN|||044700313|R|1-1|2|6|136|3|WV|06/08/2018||IV|06/08/2018|DV|06/11/2018 09:00 am||ACC||
STEUBEN|||018202985|U|1-1|2|6|136|3|WV|06/04/2018||IF|06/04/2018|DV|06/08/2018 02:06 pm||REJ|SBV|
STEUBEN|||018202985|U|1-1|2|6|136|3|VP|06/08/2018||VP|06/08/2018|VP|06/08/2018 02:07 pm|2|ACC||
STEUBEN|||018202986|R|1-1|2|6|136|3|WV|06/04/2018||IV|06/04/2018|DV|06/08/2018 02:06 pm||ACC||
STEUBEN|||044700587|R|1-1|2|6|136|3|TR|06/07/2018||MV|06/07/2018||||||
STEUBEN|||013701117|G|1-1|2|6|136|3|WV|06/06/2018||IV|06/06/2018|MA|06/11/2018 11:00 am||ACC||
STEUBEN|||044700685|D|1-1|2|6|136|3|WV|06/01/2018||IF|06/01/2018|IF|06/05/2018 11:00 am||ACC||
STEUBEN|||044700795|R|1-1|2|6|136|3|WV|05/30/2018||IF|05/30/2018|IF|06/07/2018 09:39 am||ACC||
STEUBEN|||044700796|R|1-1|2|6|136|3|WV|05/30/2018||IV|05/30/2018|DV|06/07/2018 09:39 am||ACC||
STEUBEN|||044700806|U|1-1|2|6|136|3|WV|05/24/2018||IV|05/24/2018|DV|06/07/2018 03:00 pm||ACC||
STEUBEN|||100013799|U|1-1|2|6|136|3|VP|05/29/2018||VP|05/29/2018|VP|05/29/2018 02:07 pm||ACC||
STOCKHOLM|||100236557|U|1-1|2|1|148|3|ER|05/30/2018||MV|05/31/2018|MA|06/07/2018 08:00 am||ACC||
STOCKHOLM|||006700036|D|1-1|2|1|148|3|WP|06/05/2018||IP|06/05/2018||||||
STOCKHOLM|||100542239|G|1-1|2|1|148|3|ER|05/30/2018||MV|05/31/2018|MA|06/07/2018 08:00 am||ACC||
STOCKTON SPRINGS|||040200898|D|1-1|2|11|131|2|VP|06/07/2018||VP|06/07/2018|VP|06/07/2018 09:14 am||ACC||
STOCKTON SPRINGS|||040200860|D|1-1|2|11|131|2|WV|06/04/2018||IV|06/04/2018|DV|06/11/2018 10:54 am||ACC||
STOCKTON SPRINGS|||013000624|U|1-1|2|11|131|2|VP|05/31/2018||VP|05/31/2018|VP|05/31/2018 09:36 am||ACC||
STOCKTON SPRINGS|||040200566|D|1-1|2|11|131|2|VP|05/31/2018||VP|05/31/2018|VP|05/31/2018 09:28 am||ACC||
STOCKTON SPRINGS|||047003953|R|1-1|2|11|131|2|WV|06/04/2018||IV|06/04/2018|DV|06/05/2018 10:02 am||ACC||
STOCKTON SPRINGS|||040200113|U|1-1|2|11|131|2|VP|06/05/2018||VP|06/05/2018|VP|06/05/2018 09:12 am||ACC||
STOCKTON SPRINGS|||040200056|D|1-1|2|11|131|2|WV|05/23/2018||IV|05/23/2018|DV|06/05/2018 10:49 am||ACC||
STOCKTON SPRINGS|||040200058|D|1-1|2|11|131|2|WV|05/23/2018||IF|05/23/2018|DV|06/06/2018 09:48 am||ACC||
STOCKTON SPRINGS|||032200888|R|1-1|2|11|131|2|VP|06/05/2018||VP|06/05/2018|VP|06/05/2018 02:24 pm||ACC||
STOCKTON SPRINGS|||040200018|R|1-1|2|11|131|2|WV|06/11/2018||IF|06/11/2018|IF|06/11/2018 02:12 pm||ACC||
STOCKTON SPRINGS|||100068365|R|1-1|2|11|131|2|WV|06/11/2018||IF|06/11/2018|IF|06/11/2018 02:16 pm||ACC||
STOCKTON SPRINGS|||100331651|U|1-1|2|11|131|2|WV|06/07/2018||IF|06/07/2018|IF|06/11/2018 02:12 pm||ACC||
STOCKTON SPRINGS|||100028636|D|1-1|2|11|131|2|VP|06/07/2018||VP|06/07/2018|VP|06/07/2018 09:53 am||ACC||
STOCKTON SPRINGS|||040200379|U|1-1|2|11|131|2|ER|06/07/2018||MV|06/07/2018|IF|06/11/2018 10:45 am||ACC||
STOCKTON SPRINGS|||040200346|U|1-1|2|11|131|2|ER|06/07/2018||MV|06/07/2018|DV|06/11/2018 10:46 am||ACC||
STOCKTON SPRINGS|||040200389|D|1-1|2|11|131|2|VP|06/07/2018||VP|06/07/2018|VP|06/07/2018 09:13 am||ACC||
STOCKTON SPRINGS|||100686645|U|1-1|2|11|131|2|VP|06/07/2018||VP|06/07/2018|VP|06/07/2018 10:27 am||ACC||
STOCKTON SPRINGS|||100682420|R|1-1|2|11|131|2|VP|06/07/2018||VP|06/07/2018|VP|06/07/2018 10:25 am||ACC||
STOCKTON SPRINGS|||040200177|R|1-1|2|11|131|2|WV|06/05/2018||IV|06/05/2018|DV|06/05/2018 01:52 pm||ACC||
STOCKTON SPRINGS|||040200448|D|1-1|2|11|131|2|WV|05/21/2018||IV|05/21/2018|DV|05/23/2018 10:18 am||ACC||
STOCKTON SPRINGS|||030002970|U|1-1|2|11|131|2|WV|05/31/2018||MV|05/31/2018|IF|06/05/2018 03:04 pm||ACC||
STOCKTON SPRINGS|||100064056|D|1-1|2|11|131|2|WV|06/04/2018||IF|06/04/2018|IF|06/11/2018 10:53 am||ACC||
STOCKTON SPRINGS|||100565935|R|1-1|2|11|131|2|WV|06/11/2018||IF|06/11/2018||||||
STONEHAM|||009500914|D|1-1|2|18|117|1|WV|06/05/2018||IF|06/05/2018|IF|06/09/2018 09:11 am||ACC||
STONEHAM|||049808644|D|1-1|2|18|117|1|VP|06/05/2018||VP|06/05/2018|VP|06/09/2018 09:05 am||ACC||
STONEHAM|||100463890|D|1-1|2|18|117|1|ER|05/15/2018||MV|05/15/2018|MA|05/28/2018 07:45 am||ACC||
STONINGTON|||014900015|D|1-1|2|7|134|2|WV|06/01/2018||IV|06/01/2018||||||
STONINGTON|||014900165|D|1-1|2|7|134|2|TR|05/02/2018||MV|05/22/2018|MA|05/31/2018 01:45 pm||ACC||
STONINGTON|||014900168|D|1-1|2|7|134|2|WV|06/06/2018||IV|06/06/2018|MA|06/11/2018 11:45 am||REJ|ENS|
STONINGTON|||012700615|G|1-1|2|7|134|2|VP|05/21/2018||VP|05/21/2018|VP|05/21/2018 10:55 am||ACC||
STONINGTON||O|014900405|D|1-1|2|7|134|2|ER|05/24/2018||EL|05/24/2018|SI|05/26/2018 04:28 am||ACC||
STONINGTON|||100458714|D|1-1|2|7|134|2|WV|05/24/2018||IV|05/24/2018|DV|05/31/2018 08:10 am||ACC||
STONINGTON|||100460241|U|1-1|2|7|134|2|WV|05/24/2018||IF|05/24/2018|DV|05/30/2018 11:25 am||ACC||
STONINGTON|||012900422|D|1-1|2|7|134|2|WV|06/01/2018||IV|06/01/2018||||||
STONINGTON|||014900595|R|1-1|2|7|134|2|WV|06/07/2018||IV|06/07/2018||||||
STONINGTON|||100673592|D|1-1|2|7|134|2|WV|06/11/2018||IF|06/11/2018||||||
STONINGTON|||014900847|R|1-1|2|7|134|2|TR|05/17/2018||MV|05/22/2018|DV|06/01/2018 03:28 pm||ACC||
STONINGTON|||012701590|D|1-1|2|7|134|2|VP|05/23/2018||VP|05/23/2018|VP|05/23/2018 11:02 am||ACC||
STONINGTON|||100118426|D|1-1|2|7|134|2|TR|05/29/2018||MV|05/29/2018|MA|06/07/2018 12:45 pm||ACC||
STOW|||024800147|R|1-1|2|18|117|1|VP|05/30/2018||VP|05/30/2018|VP|05/30/2018 08:30 am||ACC||
STOW|||024800090|R|1-1|2|18|117|1|VP|06/05/2018||VP|06/05/2018|VP|06/05/2018 03:40 pm||ACC||
STOW|||024800176|D|1-1|2|18|117|1|WV|06/04/2018||IV|06/04/2018|DV|06/11/2018 02:00 pm||ACC||
STRONG|||011700173|D|1-1|2|17|114|3|WV|05/22/2018||IF|05/22/2018|IF|05/25/2018 11:00 am||ACC||
STRONG|||011700187|D|1-1|2|17|114|3|TR|05/17/2018||MV|05/17/2018|DV|05/31/2018 01:23 pm||ACC||
STRONG|||100564918|R|1-1|2|17|114|3|ER|05/24/2018||MV|05/24/2018|DV|06/01/2018 03:05 pm||ACC||
STRONG|||100564916|R|1-1|2|17|114|3|VP|06/01/2018||VP|06/01/2018|VP|06/01/2018 03:10 pm||ACC||
STRONG|||011700364|R|1-1|2|17|114|3|VP|05/25/2018||VP|05/25/2018|VP|05/25/2018 02:45 pm||ACC||
STRONG|||011700654|D|1-1|2|17|114|3|TR|05/14/2018||MV|05/14/2018|MA|06/08/2018 01:40 pm||ACC||
STRONG|||010605806|R|1-1|2|17|114|3|WV|06/07/2018||IF|06/07/2018|IF|06/11/2018 11:00 am||ACC||
STRONG|||011700933|D|1-1|2|17|112|3|TR|05/31/2018||MV|05/31/2018|MA|06/07/2018 01:00 pm||ACC||
SULLIVAN|||015000789|D|1-1|2|6|136|1|TR|05/31/2018||MV|05/31/2018|MA|06/11/2018 02:57 pm||ACC||
SULLIVAN|||013700184|U|1-1|2|6|136|1|WV|06/06/2018||IF|06/06/2018|MA|06/11/2018 12:00 pm||ACC||
SULLIVAN|||013700187|G|1-1|2|6|136|1|WV|06/06/2018||IF|06/06/2018|IF|06/11/2018 12:00 pm||ACC||
SULLIVAN|||013700188|U|1-1|2|6|136|1|WV|06/06/2018||IV|06/06/2018|DV|06/11/2018 12:00 pm||ACC||
SULLIVAN|||013700189|U|1-1|2|6|136|1|WV|06/06/2018||IF|06/06/2018|IF|06/11/2018 12:00 pm||ACC||
SULLIVAN|||013700190|U|1-1|2|6|136|1|WV|06/06/2018||IF|06/06/2018|IF|06/12/2018 11:41 am||ACC||
SULLIVAN|||015000807|D|1-1|2|6|136|1|TR|05/21/2018||MV|05/22/2018|MA|05/31/2018 11:00 am||ACC||
SULLIVAN|||015000924|D|1-1|2|6|136|1|VP|05/29/2018||VP|05/29/2018|VP|05/29/2018 12:00 pm||ACC||
SULLIVAN|||015001058|R|1-1|2|6|136|1|TR|05/29/2018||MV|05/30/2018|IF|06/12/2018 10:02 am||ACC||
SULLIVAN|||015000037|D|1-1|2|6|136|1|WV|06/06/2018||IV|06/06/2018|MA|06/11/2018 10:35 pm||ACC||
SULLIVAN|||100051171|R|1-1|2|6|136|1|WV|06/05/2018||IF|06/05/2018||||||
SULLIVAN|||015001046|D|1-1|2|6|136|1|WV|06/01/2018||IV|06/01/2018|DV|06/04/2018 12:33 pm||ACC||
SULLIVAN|||100562878|D|1-1|2|6|136|1|WV|06/06/2018||IF|06/06/2018|IF|06/11/2018 08:49 am||ACC||
SULLIVAN|||015000234|R|1-1|2|6|136|1|VP|06/08/2018||VP|06/08/2018|VP|06/08/2018 09:30 am||ACC||
SULLIVAN|||015001034|D|1-1|2|6|136|1|TR|05/21/2018||MV|05/22/2018|MA|05/31/2018 11:00 am||ACC||
SULLIVAN|||015000439|R|1-1|2|6|136|1|WV|05/29/2018||IF|05/29/2018||||||
SULLIVAN|||015001054|D|1-1|2|6|136|1|WV|06/01/2018||IF|06/01/2018|MA|06/08/2018 10:45 am||ACC||
SULLIVAN|||015001038|U|1-1|2|6|136|1|WV|06/01/2018||IV|06/01/2018|MA|06/06/2018 10:12 am||ACC||
SULLIVAN|||015000135|D|1-1|2|6|136|1|VP|05/21/2018||VP|05/21/2018|VP|05/21/2018 08:02 am||ACC||
SULLIVAN|||015000365|R|1-1|2|6|136|1|WV|05/18/2018||IV|05/18/2018|MA|06/04/2018 10:59 am||ACC||
SULLIVAN|||015000066|D|1-1|2|6|136|1|VP|05/14/2018||VP|05/14/2018|VP|05/14/2018 03:14 pm||ACC||
SULLIVAN|||100287883|D|1-1|2|6|136|1|VP|06/05/2018||VP|06/05/2018|VP|06/05/2018 02:46 pm||ACC||
SULLIVAN|||015000177|U|1-1|2|6|136|1|WV|06/06/2018||IF|06/06/2018||||||
SUMNER|||024900047|U|1-1|2|18|115|3|VP|06/07/2018||VP|06/07/2018|VP|06/07/2018 01:10 pm||ACC||
SUMNER|||024900092|U|1-1|2|18|115|3|WV|06/05/2018||IF|06/05/2018|DV|06/07/2018 02:50 pm||ACC||
SUMNER|||024900093|U|1-1|2|18|115|3|WV|06/05/2018||IV|06/05/2018|IF|06/07/2018 02:50 pm||ACC||
SUMNER|||100065770|D|1-1|2|18|115|3|ER|05/15/2018||MV|05/15/2018|DV|06/02/2018 11:14 am||ACC||
SUMNER|||100065774|D|1-1|2|18|115|3|ER|05/15/2018||MV|05/15/2018|DV|06/02/2018 11:14 am||ACC||
SUMNER|||100366531|D|1-1|2|18|115|3|WV|06/05/2018||IV|06/05/2018|DV|06/12/2018 08:24 am||ACC||
SUMNER|||024900426|R|1-1|2|18|115|3|WV|05/17/2018||IF|05/17/2018|IF|06/12/2018 08:27 am||ACC||
SUMNER|||047102192|R|1-1|2|18|115|3|VP|05/30/2018||VP|05/30/2018|VP|05/30/2018 11:18 am||ACC||
SUMNER|||024900521|D|1-1|2|18|115|3|VP|06/05/2018||VP|06/05/2018|VP|06/05/2018 11:19 am||ACC||
SURRY|||100027875|R|1-1|2|7|133|1|WV|06/01/2018||IV|06/01/2018|IF|06/05/2018 03:20 pm||ACC||
SURRY|||015100050|R|1-1|2|7|133|1|TR|06/05/2018||MV|06/05/2018||||||
SURRY|||015100052|R|1-1|2|7|133|1|TR|06/06/2018||MV|06/06/2018||||||
SURRY|||100693534|D|1-1|2|7|133|1|WV|05/22/2018||IV|05/22/2018|DV|05/29/2018 09:40 am||ACC||
SURRY|||100693533|D|1-1|2|7|133|1|WV|05/22/2018||IF|05/22/2018|IF|05/29/2018 09:40 am||ACC||
SURRY|||100305282|D|1-1|2|7|133|1|WV|06/06/2018||IV|06/06/2018|DV|06/08/2018 03:10 pm||ACC||
SURRY|||015100060|D|1-1|2|7|133|1|WV|06/06/2018||IF|06/06/2018|MA|06/11/2018 08:40 am||ACC||
SURRY|||015100108|D|1-1|2|7|133|1|WV|06/07/2018||IV|06/07/2018|DV|06/08/2018 11:30 am||ACC||
SURRY|||015100114|D|1-1|2|7|133|1|VP|05/30/2018||VP|05/30/2018|VP|05/30/2018 02:50 pm||ACC||
SURRY|||015100115|D|1-1|2|7|133|1|VP|05/30/2018||VP|05/30/2018|VP|05/30/2018 02:50 pm||ACC||
SURRY|||100200523|R|1-1|2|7|133|1|VP|05/30/2018||VP|05/30/2018|VP|05/30/2018 02:50 pm||ACC||
SURRY|||100068694|D|1-1|2|7|133|1|WV|05/29/2018||IV|05/29/2018|DV|06/05/2018 12:50 pm||ACC||
SURRY|||015100194|R|1-1|2|7|133|1|WV|05/29/2018||IF|05/29/2018|IF|06/05/2018 12:50 pm||ACC||
SURRY|||051003681|U|1-1|2|7|133|1|VP|06/07/2018||VP|06/07/2018|VP|06/07/2018 10:38 am||ACC||
SURRY|||100689385|D|1-1|2|7|133|1|WV|05/16/2018||IF|05/16/2018|MA|06/11/2018 08:40 am||ACC||
SURRY|||015100247|D|1-1|2|7|133|1|WV|05/16/2018||IV|05/16/2018|MA|06/11/2018 08:40 am||ACC||
SURRY|||015100248|D|1-1|2|7|133|1|WV|05/16/2018||IF|05/16/2018||||||
SURRY|||100228271|D|1-1|2|7|133|1|WV|06/05/2018||IV|06/05/2018|DV|06/08/2018 12:08 pm||ACC||
SURRY|||015100355|D|1-1|2|7|133|1|WV|06/06/2018||IF|06/06/2018|MA|06/11/2018 08:40 am||ACC||
SURRY|||100049980|D|1-1|2|7|133|1|VP|06/01/2018||VP|06/01/2018|VP|06/01/2018 11:28 am||ACC||
SURRY|||015100366|R|1-1|2|7|133|1|WV|05/30/2018||IV|05/30/2018|MA|06/06/2018 03:10 pm||ACC||
SURRY|||015100368|R|1-1|2|7|133|1|WV|05/30/2018||IF|05/30/2018|MA|06/06/2018 03:10 pm||ACC||
SURRY|||015100433|R|1-1|2|7|133|1|VP|06/05/2018||VP|06/05/2018|VP|06/05/2018 11:28 am||ACC||
SURRY||O|015100440|D|1-1|2|7|133|1|UR|11/07/2017||EL|04/27/2018|SI|05/06/2018 06:30 am||ACC||
SURRY|||015100441|U|1-1|2|7|133|1|VP|05/24/2018||VP|05/24/2018|VP|05/24/2018 10:09 am||ACC||
SURRY|||015100443|D|1-1|2|7|133|1|WV|05/24/2018||IV|05/24/2018|DV|06/08/2018 08:00 am||ACC||
SURRY|||015100505|G|1-1|2|7|133|1|ER|05/13/2018||MV|05/15/2018|MA|06/04/2018 10:30 am||ACC||
SURRY|||015100508|D|1-1|2|7|133|1|WV|05/17/2018||IF|05/17/2018|DV|05/17/2018 10:55 am||ACC||
SURRY|||015100509|R|1-1|2|7|133|1|WV|05/17/2018||IV|05/17/2018|DV|05/17/2018 11:00 am||ACC||
SURRY|||015100683|D|1-1|2|7|133|1|WV|05/29/2018||IF|05/29/2018||||||
SURRY|||015100685|D|1-1|2|7|133|1|WV|05/29/2018||IV|05/29/2018||||||
SURRY|||015100690|R|1-1|2|7|133|1|VP|06/07/2018||VP|06/07/2018|VP|06/07/2018 08:59 am||ACC||
SURRY|||015100691|R|1-1|2|7|133|1|VP|06/05/2018||VP|06/05/2018|VP|06/05/2018 01:41 pm||ACC||
SURRY|||015100728|D|1-1|2|7|133|1|ER|05/31/2018||MV|05/31/2018||||||
SURRY|||000102483|D|1-1|2|7|133|1|VP|06/08/2018||VP|06/08/2018|VP|06/08/2018 08:58 am||ACC||
SURRY|||015100829|D|1-1|2|7|133|1|WV|05/22/2018||IF|05/22/2018|IF|06/01/2018 12:10 pm||ACC||
SURRY|||015100830|D|1-1|2|7|133|1|WV|05/22/2018||IV|05/22/2018|DV|06/01/2018 12:10 pm||ACC||
SURRY|||015100911|R|1-1|2|7|133|1|TR|05/17/2018||MV|05/17/2018|MA|05/24/2018 09:35 am||ACC||
SURRY|||015100956|D|1-1|2|7|133|1|TR|05/22/2018||MV|05/22/2018|MA|05/30/2018 02:30 pm||ACC||
SURRY|||051017853|D|1-1|2|7|133|1|TR|05/22/2018||MV|05/22/2018|MA|05/30/2018 02:30 pm||ACC||
SURRY|||015100966|R|1-1|2|7|133|1|WV|06/01/2018||IF|06/01/2018|DV|06/05/2018 03:20 pm||ACC||
SURRY|||015101041|D|1-1|2|7|133|1|WV|06/05/2018||IF|06/05/2018|IF|06/07/2018 11:15 am||ACC||
SURRY|||015101042|U|1-1|2|7|133|1|WV|06/05/2018||IV|06/05/2018|DV|06/07/2018 11:15 am||ACC||
SURRY|||040803220|D|1-1|2|7|133|1|VP|06/05/2018||VP|06/05/2018|VP|06/05/2018 12:33 pm||ACC||
SURRY|||015101077|D|1-1|2|7|133|1|WV|05/16/2018||IV|05/16/2018||||||
SURRY||O|012900772|D|1-1|2|7|133|1|WV|04/19/2018||EL|04/27/2018||||||
SWANS ISLAND||O|015200001|D|1-1|2|7|134|3|ER|05/29/2018||EL|05/30/2018|SI|06/04/2018 06:30 am||ACC||
SWANS ISLAND|||100091016|D|1-1|2|7|134|3|WV|06/08/2018||IV|06/08/2018||||||
SWANS ISLAND|||015200115|R|1-1|2|7|134|3|ER|05/15/2018||MV|05/17/2018|MA|06/08/2018 03:10 pm||ACC||
SWANS ISLAND|||015200176|D|1-1|2|7|134|3|TR|06/05/2018||MV|06/05/2018|MA|06/11/2018 03:52 pm||ACC||
SWANS ISLAND|||100393612|D|1-1|2|7|134|3|WV|06/05/2018||IF|06/05/2018|IF|06/05/2018 02:48 pm||ACC||
SWANS ISLAND|||100393613|D|1-1|2|7|134|3|WV|06/05/2018||IV|06/05/2018|DV|06/05/2018 02:34 pm||ACC||
SWANVILLE|||040300216|R|1-1|2|11|98|2|TR|06/06/2018||MV|06/06/2018|MA|06/22/2018 09:59 am||ACC||
SWANVILLE|||040300483|D|1-1|2|11|98|2|WV|05/30/2018||IV|05/30/2018|IF|05/31/2018 10:30 am||ACC||
SWANVILLE|||040300484|D|1-1|2|11|98|2|WV|05/30/2018||IF|05/30/2018|DV|05/31/2018 10:30 am||ACC||
SWANVILLE|||040300576|D|1-1|2|11|98|2|WV|05/22/2018||IV|05/22/2018|DV|06/04/2018 07:30 am||ACC||
SWANVILLE|||040300676|R|1-1|2|11|98|2|WV|06/01/2018||IF|06/01/2018|IF|06/02/2018 07:30 am||ACC||
SWANVILLE|||040300677|R|1-1|2|11|98|2|WV|06/01/2018||IV|06/01/2018|DV|06/02/2018 07:30 am||ACC||
SWANVILLE|||100419310|D|1-1|2|11|98|2|WV|06/07/2018||IV|06/07/2018|DV|06/11/2018 07:30 am||ACC||
SWANVILLE|||100268465|R|1-1|2|11|98|2|ER|05/22/2018||MV|05/22/2018||||||
SWANVILLE|||040301001|D|1-1|2|11|98|2|TR|05/16/2018||MV|05/16/2018|DV|05/18/2018 07:30 am||ACC||
SWANVILLE|||040301002|D|1-1|2|11|98|2|TR|05/16/2018||MV|05/16/2018|DV|05/18/2018 07:30 am||ACC||
SWANVILLE|||040301043|D|1-1|2|11|98|2|WV|05/24/2018||IV|05/24/2018|DV|05/25/2018 09:40 am||ACC||
SWEDEN|||025000017|R|1-1|2|18|71|1|VP|06/05/2018||VP|06/05/2018|VP|06/05/2018 05:50 pm||ACC||
SWEDEN|||025000029|D|1-1|2|18|71|1|VP|05/29/2018||VP|05/29/2018|VP|05/29/2018 10:30 am||ACC||
SWEDEN|||100185731|D|1-1|2|18|71|1|WV|05/19/2018||IV|05/19/2018|DV|06/07/2018 03:30 pm||ACC||
SWEDEN|||025000186|U|1-1|2|18|71|1|WV|05/31/2018||IF|05/31/2018||||||
SWEDEN|||025000189|U|1-1|2|18|71|1|WV|06/02/2018||IV|06/02/2018||||||
