Geo_FIPS	Geo_GEOID	Geo_NAME	Geo_QName	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_UACP	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_TAZ	Geo_UGA	Geo_BTTR	Geo_BTBG	Geo_PUMA5	Geo_PUMA1	SE_A00001_001	SE_A00002_001	SE_A00002_002	SE_A00002_003	SE_A00003_001	SE_A00003_002	SE_A00003_003	SE_A02001_001	SE_A02001_002	SE_A02001_003	SE_A01001_001	SE_A01001_002	SE_A01001_003	SE_A01001_004	SE_A01001_005	SE_A01001_006	SE_A01001_007	SE_A01001_008	SE_A01001_009	SE_A01001_010	SE_A01001_011	SE_A01001_012	SE_A01001_013	SE_C01001_001	SE_C01001_002	SE_C01001_003	SE_C01001_004	SE_C01001_005	SE_C01001_006	SE_C01001_007	SE_C01001_008	SE_C01001_009	SE_C01001_010	SE_C01001_011	SE_C01001_012	SE_C01001_013	SE_C01001_014	SE_C01001_015	SE_C01001_016	SE_C01001_017	SE_C01001_018	SE_C01001_019	SE_C01001_020	SE_C01001_021	SE_C01001_022	SE_C01001_023	SE_C01001_024	SE_A03001_001	SE_A03001_002	SE_A03001_003	SE_A03001_004	SE_A03001_005	SE_A03001_006	SE_A03001_007	SE_A03001_008	SE_A04001_001	SE_A04001_002	SE_A04001_003	SE_A04001_004	SE_A04001_005	SE_A04001_006	SE_A04001_007	SE_A04001_008	SE_A04001_009	SE_A04001_010	SE_A04001_011	SE_A04001_012	SE_A04001_013	SE_A04001_014	SE_A04001_015	SE_A04001_016	SE_A04001_017	SE_A10008_001	SE_A10008_002	SE_A10008_003	SE_A10008_004	SE_A10008_005	SE_A10008_006	SE_A10008_007	SE_A10008_008	SE_A10008_009	SE_A12001_001	SE_A12001_002	SE_A12001_003	SE_A12001_004	SE_A12001_005	SE_A12001_006	SE_A12001_007	SE_A12001_008	SE_A17002_001	SE_A17002_002	SE_A17002_003	SE_A17002_004	SE_A17002_005	SE_A17002_006	SE_A17002_007	SE_A17001_001	SE_A17001_002	SE_A17001_003	SE_A14001_001	SE_A14001_002	SE_A14001_003	SE_A14001_004	SE_A14001_005	SE_A14001_006	SE_A14001_007	SE_A14001_008	SE_A14001_009	SE_A14001_010	SE_A14001_011	SE_A14001_012	SE_A14001_013	SE_A14001_014	SE_A14001_015	SE_A14001_016	SE_A14001_017	SE_A14006_001	SE_A14007_001	SE_A14007_002	SE_A14007_003	SE_A14007_004	SE_A14007_005	SE_A14007_006	SE_A14007_007	SE_A14007_008	SE_A14007_009	SE_A14007_010	SE_A14008_001	SE_A14009_001	SE_A14009_002	SE_A14009_003	SE_A14009_004	SE_A14009_005	SE_A14009_006	SE_A14009_007	SE_A14009_008	SE_A14009_009	SE_A14009_010	SE_A14028_001
"13189"	"05000US13189"	"McDuffie County"	"McDuffie County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000106"	""	""	""	""	"13"	"189"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	21498	21498	83.49654	257.471735004178	266.3961	257.4717	8.924375	21498	9999	11499	21498	1459	1578	1452	991	1715	2645	2497	2693	2872	2192	1095	309	21498	1459	1578	1452	991	399	259	249	808	1329	1316	1493	1004	1264	1429	1449	590	833	360	799	1033	855	240	309	21498	11746	8692	0	97	195	407	361	21498	20861	11562	8655	0	97	195	0	352	637	184	37	0	0	0	407	9	8103	5605	3590	2015	323	1692	2498	1140	1358	14303	2550	5795	3996	1182	581	143	56	16576	9379	97	9282	8513	769	7197	9379	97	9282	8103	922	604	798	629	429	486	212	311	427	490	881	759	487	269	271	128	39199	39199	55714	26350	""	""	""	17188	""	18403	56282	53918.0427002345	53918.0427002345	66162.9225978648	39682.5890162945	""	0	0	14833.7278106509	23542.8571428571	15964.1255605381	66730.1665916254	0.4714
"13191"	"05000US13191"	"McIntosh County"	"McIntosh County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000107"	""	""	""	""	"13"	"191"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	14120	14120	32.73414	431.353893531553	573.8939	431.3539	142.54	14120	7036	7084	14120	616	531	845	445	956	1470	1341	2012	2451	2182	1101	170	14120	616	531	845	445	279	108	101	468	774	696	530	811	921	1091	1297	442	712	440	835	907	722	379	170	14120	8832	4840	16	235	20	26	151	14120	13981	8737	4822	16	235	20	0	151	139	95	18	0	0	0	26	0	6033	4221	3076	1145	276	869	1812	751	1061	10727	1470	4085	3499	906	497	119	151	11963	6473	68	6405	5900	505	5490	6473	68	6405	6033	436	485	558	197	490	181	124	307	407	546	507	819	393	217	203	163	47114	47114	56635	29009	""	""	""	""	""	60198	56257	61927.6645118515	61927.6645118515	72328.3380137861	43339.4589076059	""	0	""	0	0	43345.5882352941	72805.3113553114	0.4562
"13193"	"05000US13193"	"Macon County"	"Macon County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000108"	""	""	""	""	"13"	"193"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	13480	13480	33.64431	400.66206947677	406.0065	400.6621	5.344394	13480	7342	6138	13480	685	772	670	503	1293	1891	1744	1780	1988	1408	522	224	13480	685	772	670	503	356	244	158	535	1026	865	867	877	847	933	1055	431	502	318	508	582	259	263	224	13480	4705	8171	27	63	1	342	171	13480	12911	4389	8168	27	63	1	96	167	569	316	3	0	0	0	246	4	4673	3019	1783	1236	308	928	1654	833	821	9557	2604	3259	2874	447	273	30	70	11155	5021	5	5016	4416	600	6134	5021	5	5016	4673	787	510	354	208	288	315	349	221	285	368	327	297	165	83	84	32	31999	31999	49403	21050	""	""	""	19828	""	26513	49967	42162.2940295314	42162.2940295314	61754.5287637699	30761.0069444444	""	133856.25	""	22787.7777777778	0	25302.752293578	62908.2122552116	0.4729
"13195"	"05000US13195"	"Madison County"	"Madison County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000109"	""	""	""	""	"13"	"195"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	28900	28900	102.3633	282.327794568932	285.595	282.3278	3.267171	28900	14508	14392	28900	1688	2056	1767	1157	2387	3346	3627	4185	4127	2842	1260	458	28900	1688	2056	1767	1157	548	462	340	1037	1621	1725	1612	2015	2056	2129	1967	870	1290	527	987	1328	805	455	458	28900	24483	2534	82	347	0	890	564	28900	27405	23814	2534	73	347	0	93	544	1495	669	0	9	0	0	797	20	10712	8140	6124	2016	748	1268	2572	1155	1417	19845	3323	7534	5406	1990	1164	303	125	22852	13698	12	13686	12522	1164	9154	13698	12	13686	10712	726	644	537	685	572	652	432	567	375	916	1178	1554	733	545	325	271	51701	51701	52408	36125	80991	250001	""	30257	58571	30214	52620	64385.9690067214	64385.9690067214	64850.9989258861	50902.7867095391	76898.4126984127	276225	""	31662.389380531	52443.2692307692	39721.4743589744	64881.2214239059	0.4277
"13197"	"05000US13197"	"Marion County"	"Marion County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000110"	""	""	""	""	"13"	"197"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	8484	8484	23.17926	366.016929808169	367.4803	366.0169	1.463376	8484	4203	4281	8484	409	629	293	314	714	920	940	1217	1324	1051	610	63	8484	409	629	293	314	316	121	105	172	548	372	482	458	584	633	692	270	362	380	195	476	442	168	63	8484	5288	2576	14	89	36	371	110	8484	7881	5029	2563	14	89	36	40	110	603	259	13	0	0	0	331	0	3331	2318	1638	680	199	481	1013	558	455	6125	1412	2331	1579	434	294	55	20	7075	3833	7	3826	3432	394	3242	3833	7	3826	3331	268	212	268	314	111	196	117	203	101	523	222	385	222	58	51	80	44309	44309	54126	35738	""	""	""	""	""	56667	52925	55633.1432002402	55633.1432002402	59933.7962962963	48552.0750988142	0	0	0	80335.3846153846	0	70445.1612903226	59703.3415233415	0.4385
"13199"	"05000US13199"	"Meriwether County"	"Meriwether County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000111"	""	""	""	""	"13"	"199"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	21113	21113	42.12294	501.223387907589	505.4059	501.2234	4.182452	21113	10221	10892	21113	1250	1182	1353	832	1735	2446	2301	2837	3095	2475	1262	345	21113	1250	1182	1353	832	523	253	137	822	1301	1145	1223	1078	1250	1587	1672	581	842	518	886	1071	779	483	345	21113	12062	8169	30	132	0	297	423	21113	20664	11892	8136	30	132	0	77	397	449	170	33	0	0	0	220	26	8151	5542	3638	1904	280	1624	2609	1185	1424	14761	3079	5740	4250	1049	519	95	29	17052	8649	3	8646	8133	513	8403	8649	3	8646	8151	991	671	659	691	321	596	475	388	277	650	749	868	294	229	132	160	36351	36351	49679	24435	""	""	""	2499	44261	""	49722	49917.7646914489	49917.7646914489	61183.1662489557	34137.0520411343	0	0	""	9598.68421052631	56956.7567567568	32218.064516129	61166.4835164835	0.4608
"13201"	"05000US13201"	"Miller County"	"Miller County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000112"	""	""	""	""	"13"	"201"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5836	5836	20.66405	282.422856013232	283.6628	282.4229	1.239902	5836	2832	3004	5836	329	390	368	252	303	739	666	805	740	610	484	150	5836	329	390	368	252	72	41	8	182	387	352	270	396	357	448	460	160	120	112	191	307	324	160	150	5836	3989	1780	45	0	0	7	15	5836	5802	3981	1769	45	0	0	0	7	34	8	11	0	0	0	7	8	2300	1595	1195	400	44	356	705	285	420	4194	744	1596	1339	334	135	8	38	4667	2496	0	2496	2371	125	2171	2496	0	2496	2300	245	207	134	121	174	48	115	140	117	248	237	236	145	69	11	53	42927	42927	49426	29028	""	""	""	""	""	""	49426	53902.7826086957	53902.7826086957	63209.7622027534	32892.4087591241	0	""	""	""	0	0	63209.7622027534	0.4555
"13205"	"05000US13205"	"Mitchell County"	"Mitchell County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000113"	""	""	""	""	"13"	"205"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	22432	22432	43.79898	512.157999187641	513.8237	512.158	1.665727	22432	11683	10749	22432	1357	1413	1584	858	1909	2974	2976	2984	2860	2034	1093	390	22432	1357	1413	1584	858	551	256	318	784	1534	1440	1409	1567	1447	1537	1507	628	725	535	518	981	729	364	390	22432	11106	10461	48	101	8	187	521	22432	21416	10328	10438	26	101	8	5	510	1016	778	23	22	0	0	182	11	7889	5363	3286	2077	306	1771	2526	1090	1436	15311	3873	5842	3900	1141	446	49	60	17722	9524	0	9524	8216	1308	8198	9524	0	9524	7889	909	496	649	626	656	482	416	468	497	594	661	627	441	124	71	172	37027	37027	45625	29320	""	""	""	""	205587	23906	47303	50083.3946000761	50083.3946000761	55248.2409638554	42529.1958531802	0	0	""	0	150806.666666667	24003.4482758621	56489.681943401	0.4672
"13207"	"05000US13207"	"Monroe County"	"Monroe County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000114"	""	""	""	""	"13"	"207"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	27010	27010	68.1913	396.091583435908	398.2707	396.0916	2.179101	27010	13600	13410	27010	1415	1225	2002	1010	2307	3027	3290	3844	4154	2849	1361	526	27010	1415	1225	2002	1010	628	272	263	1144	1446	1581	1547	1743	1845	1999	2167	660	1327	794	808	1247	922	439	526	27010	19829	6302	52	251	0	326	250	27010	26379	19396	6302	52	251	0	140	238	631	433	0	0	0	0	186	12	9803	6498	5084	1414	332	1082	3305	1560	1745	19051	2858	6461	4724	2816	1324	501	367	22125	12531	0	12531	11536	995	9594	12531	0	12531	9803	920	488	506	438	527	252	583	330	444	897	944	820	835	613	525	681	54050	54050	63100	32313	""	59219	""	""	36442	""	62937	86538.0495766602	86538.0495766602	90962.3084099694	43063.037109375	0	143305.714285714	""	517063.709677419	58243.137254902	47687.2641509434	91370.8096398592	0.5408
"13209"	"05000US13209"	"Montgomery County"	"Montgomery County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000115"	""	""	""	""	"13"	"209"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	9036	9036	37.47121	241.145160518118	244.694	241.1452	3.548853	9036	4633	4403	9036	481	466	635	315	1171	970	1147	1206	1195	920	428	102	9036	481	466	635	315	417	228	140	386	527	443	480	667	642	564	719	222	254	314	203	403	263	165	102	9036	6156	2374	20	32	0	392	62	9036	8447	5833	2342	20	32	0	160	60	589	323	32	0	0	0	232	2	3039	2108	1511	597	176	421	931	442	489	5968	1093	2330	1703	498	248	61	35	7359	3793	0	3793	3519	274	3566	3793	0	3793	3039	350	252	176	196	143	144	232	162	130	216	242	343	173	82	93	105	40728	40728	45313	27500	""	""	""	40104	""	30000	45694	62630.2402105956	62630.2402105956	72359.1827570723	36280.0283286119	0	""	""	35966.2921348315	12441.6666666667	41306.6037735849	72744.6182152714	0.5234
"13211"	"05000US13211"	"Morgan County"	"Morgan County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000116"	""	""	""	""	"13"	"211"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	18235	18235	52.48928	347.404259788076	354.6207	347.4043	7.216461	18235	8783	9452	18235	1011	1173	1159	759	1595	1763	1797	2878	2651	2049	1146	254	18235	1011	1173	1159	759	405	317	224	649	824	939	866	931	1574	1304	1317	493	841	478	688	883	737	409	254	18235	13482	4258	37	5	0	191	262	18235	17648	13054	4251	37	5	0	40	261	587	428	7	0	0	0	151	1	6656	5057	3853	1204	368	836	1599	660	939	12538	1691	4357	3877	1526	644	414	29	14560	8644	12	8632	8139	493	5916	8644	12	8632	6656	484	203	288	290	287	242	394	248	276	471	835	958	494	474	328	384	62530	62530	65574	37417	""	""	""	25658	""	37853	66786	80927.4489182692	80927.4489182692	90397.232882246	50984.963887065	0	""	""	21606.6666666667	96315	44143.7837837838	91510.0664176007	0.4544
"13213"	"05000US13213"	"Murray County"	"Murray County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000117"	""	""	""	""	"13"	"213"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	39557	39557	114.8264	344.493926612787	346.7023	344.4939	2.208367	39557	19522	20035	39557	2462	3008	2693	1764	3367	4990	5107	5711	4880	3597	1634	344	39557	2462	3008	2693	1764	847	466	523	1531	2607	2383	2249	2858	2857	2854	2758	1035	1087	698	1338	1561	945	689	344	39557	38261	424	46	152	0	340	334	39557	33720	32787	424	46	152	0	5	306	5837	5474	0	0	0	0	335	28	14081	10513	8133	2380	715	1665	3568	1766	1802	26263	8051	9922	5826	1671	567	119	107	30742	18374	2	18372	16935	1437	12368	18374	2	18372	14081	781	746	965	897	1202	947	713	764	573	1465	1551	1815	845	412	196	209	45238	45238	45383	67500	25385	""	""	45688	23750	50162	44909	56210.162630495	56210.162630495	56437.6671511628	58925.7575757576	24197.8260869565	0	""	42759.2233009709	51690.625	51358.2524271845	56868.2449696583	0.4054
"13215"	"05000US13215"	"Muscogee County"	"Muscogee County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000118"	""	""	""	""	"13"	"215"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	196670	196670	908.6698	216.437265346403	221.0109	216.4373	4.573644	196670	96279	100391	196670	14425	13712	13031	7617	20475	32052	24613	23231	22802	14246	7215	3251	196670	14425	13712	13031	7617	5312	3372	3065	8726	17051	15001	13074	11539	11288	11943	12015	5511	5276	3460	4883	5903	4063	3152	3251	196670	86552	90001	811	4817	329	5471	8689	196670	181812	80045	88840	777	4783	329	635	6403	14858	6507	1161	34	34	0	4836	2286	72924	45097	27788	17309	3671	13638	27827	12995	14832	127410	16128	34761	43169	20649	8655	2496	1552	153031	94368	6619	87749	79636	8113	58663	94368	6619	87749	72924	7847	4420	4336	4546	4444	3778	3154	3671	3067	6454	6680	8353	4459	2746	2500	2469	45389	45389	58454	33613	62615	64567	79459	38652	42946	43424	58528	63901.8375294827	63901.8375294827	79758.5666094573	47743.1049384556	68231.007751938	92588.6437378326	66654.4776119403	46920.6917113894	58358.8205388917	58326.8168098444	80411.9947234524	0.4916
"13217"	"05000US13217"	"Newton County"	"Newton County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000119"	""	""	""	""	"13"	"217"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	106497	106497	389.0313	273.749209648848	279.198	273.7492	5.448746	106497	50598	55899	106497	6895	8126	8064	5322	10099	12981	14509	15225	12158	8334	3428	1356	106497	6895	8126	8064	5322	3311	1557	1621	3610	6628	6353	7647	6862	7779	7446	6136	2812	3210	1932	2965	3437	2046	1382	1356	106497	54326	46869	323	1145	84	1002	2748	106497	100764	50708	46165	169	1132	84	232	2274	5733	3618	704	154	13	0	770	474	36626	26098	17714	8384	1715	6669	10528	4750	5778	67991	9646	22876	22158	8148	3508	929	726	81432	51012	145	50867	46939	3928	30420	51012	145	50867	36626	2595	1649	2135	1901	1587	2321	1475	1656	1871	2909	3832	5052	3239	1661	1577	1166	53309	53309	54891	52029	31523	""	""	""	42816	45786	56008	68715.4808059848	68715.4808059848	71950.8273524721	65351.3333772305	35539.4366197183	130402.604166667	0	53327.5862068966	41913.0136986301	65385.4449472097	72394.8232587325	0.4384
"13219"	"05000US13219"	"Oconee County"	"Oconee County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000120"	""	""	""	""	"13"	"219"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	37017	37017	200.8192	184.330033961547	186.3746	184.33	2.044569	37017	18164	18853	37017	2008	2764	3139	2023	2899	3342	5126	5539	4820	3366	1449	542	37017	2008	2764	3139	2023	982	494	492	931	1458	1884	2100	3026	2869	2670	2305	820	1695	763	1062	1541	891	558	542	37017	32796	2005	15	1517	2	104	578	37017	35213	31307	2005	15	1517	2	66	301	1804	1489	0	0	0	0	38	277	13093	10503	8736	1767	478	1289	2590	1045	1545	24184	1327	4752	5739	5856	3641	1349	1520	28587	18767	0	18767	18115	652	9820	18767	0	18767	13093	329	205	209	410	460	631	492	543	577	946	1077	1479	1789	1085	1388	1473	88308	88308	90527	49442	""	104526	""	34255	48333	68594	90628	114626.579088062	114626.579088062	114778.583054913	84948.9208633094	0	152227.111984283	""	50856.9620253165	115492.62295082	89470.0610997963	115495.86997069	0.4529
"13221"	"05000US13221"	"Oglethorpe County"	"Oglethorpe County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000121"	""	""	""	""	"13"	"221"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	14784	14784	33.67175	439.062395655887	442.0381	439.0624	2.975713	14784	7396	7388	14784	790	941	869	572	1023	1722	2048	2097	2052	1609	872	189	14784	790	941	869	572	330	171	90	432	991	731	1122	926	1077	1020	1288	296	468	356	579	674	567	305	189	14784	11610	2623	24	64	0	229	234	14784	14137	11198	2623	24	64	0	0	228	647	412	0	0	0	0	229	6	5621	3878	2945	933	240	693	1743	808	935	10589	2184	3878	2737	992	538	125	135	12000	7037	22	7015	6684	331	4963	7037	22	7015	5621	423	382	283	445	272	256	222	536	331	410	551	652	426	199	151	82	44927	44927	48701	23924	""	""	""	42670	""	43608	49080	57313.342821562	57313.342821562	61067.0044052863	39658.3058305831	42675	0	""	33181.7073170732	78082.8125	35012.5714285714	61578.1200809534	0.4137
"13223"	"05000US13223"	"Paulding County"	"Paulding County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000122"	""	""	""	""	"13"	"223"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	155840	155840	499.0206	312.291744981058	314.3417	312.2917	2.049946	155840	76195	79645	155840	10029	11534	12832	7651	13562	19907	23459	24252	16848	10074	4589	1103	155840	10029	11534	12832	7651	3749	2152	2121	5540	9847	10060	11799	11660	12811	11441	9899	2914	4035	2872	3170	4032	2882	1707	1103	155840	117516	29448	468	1570	61	2617	4160	155840	146349	112322	28348	452	1353	46	390	3438	9491	5194	1100	16	217	15	2227	722	52389	40722	30627	10095	3055	7040	11667	5255	6412	100232	9937	33200	32891	16257	5776	1526	645	119266	80332	85	80247	76827	3420	38934	80332	85	80247	52389	2097	1459	1933	1768	1605	2563	2297	2531	2075	5012	6731	7195	5840	4038	3597	1648	66467	66467	68374	62754	30300	75083	""	58214	46825	67363	68020	79608.0035885396	79608.0035885396	81944.4129515757	71740.8802071075	46111.7886178862	71667.8481012658	0	73188.0782918149	67027.6381909548	71794.6105263158	81999.6867152341	0.3858
"13225"	"05000US13225"	"Peach County"	"Peach County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000123"	""	""	""	""	"13"	"225"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	26966	26966	179.4546	150.266456833005	151.3006	150.2665	1.034173	26966	12952	14014	26966	1424	1739	1690	943	3755	3322	3021	3370	3632	2476	1083	511	26966	1424	1739	1690	943	1547	586	617	1005	1697	1625	1667	1354	1565	1805	2370	579	683	564	768	1144	623	460	511	26966	13152	12047	32	271	31	1082	351	26966	24948	12387	12015	32	271	31	9	203	2018	765	32	0	0	0	1073	148	10103	6471	3826	2645	579	2066	3632	1681	1951	17415	2789	5059	6183	1928	1107	232	117	21830	11696	111	11585	10524	1061	10134	11696	111	11585	10103	885	778	713	785	695	507	430	560	322	1022	668	964	779	343	414	238	42802	42802	53788	30622	""	78843	""	42609	36375	42463	53942	58512.5309314065	58512.5309314065	67711.2384473198	47518.1022570244	0	89570.2127659574	""	42224.3362831858	49173.9130434783	49175.4273504274	68356.3176197836	0.4707
"13227"	"05000US13227"	"Pickens County"	"Pickens County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000124"	""	""	""	""	"13"	"227"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	30832	30832	132.8632	232.058180964545	232.7121	232.0582	0.6539679	30832	15233	15599	30832	1452	1758	2030	1122	2144	3333	3533	4310	4733	4127	1845	445	30832	1452	1758	2030	1122	558	264	291	1031	1776	1557	1497	2036	2055	2255	2775	799	1159	1120	1296	1711	1291	554	445	30832	27688	409	225	136	13	107	2254	30832	29887	26906	409	217	136	13	0	2206	945	782	0	8	0	0	107	48	11841	8820	7426	1394	421	973	3021	1558	1463	22326	3376	6492	7160	3125	1719	309	145	25169	14607	102	14505	13613	892	10562	14607	102	14505	11841	637	593	495	462	449	454	636	527	422	948	1162	1977	1127	785	634	533	64512	64512	63750	""	""	112700	""	""	69265	""	64210	78903.7665737691	78903.7665737691	80545.0729581201	49515.3846153846	139533.823529412	98930.4347826087	""	0	62251.0438413361	74536.8715083799	80644.8861971281	0.4275
"13229"	"05000US13229"	"Pierce County"	"Pierce County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000125"	""	""	""	""	"13"	"229"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	19164	19164	56.29036	340.449058451236	343.2298	340.4491	2.780773	19164	9639	9525	19164	1207	1426	1400	783	1361	2186	2518	2763	2346	1912	1067	195	19164	1207	1426	1400	783	432	225	117	587	1060	1126	1448	1070	1302	1461	1185	507	654	375	599	938	658	409	195	19164	16402	1832	59	0	0	617	254	19164	18198	16113	1832	59	0	0	0	194	966	289	0	0	0	0	617	60	7072	5404	3549	1855	435	1420	1668	762	906	12987	2119	5718	3600	836	467	150	97	14918	8187	26	8161	7687	474	6731	8187	26	8161	7072	611	411	717	279	494	377	378	323	327	584	811	795	433	230	235	67	44167	44167	47969	17041	""	""	""	61250	2499	36644	48734	58000.028280543	58000.028280543	61881.0377962844	26410.2964118565	0	""	""	47691.1764705882	0	42115.444015444	62314.1435562806	0.456
"13231"	"05000US13231"	"Pike County"	"Pike County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000126"	""	""	""	""	"13"	"231"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	18082	18082	83.67974	216.085757926292	219.405	216.0858	3.319281	18082	8876	9206	18082	877	1001	1502	940	1486	2138	2366	2680	2333	1589	855	315	18082	877	1001	1502	940	522	121	202	641	1046	1092	926	1440	1365	1315	1286	537	510	310	594	685	449	406	315	18082	15903	1811	0	69	0	74	225	18082	17803	15695	1808	0	65	0	10	225	279	208	3	0	4	0	64	0	6106	4490	3643	847	358	489	1616	794	822	12276	1599	5019	3701	1089	539	187	142	14417	8303	0	8303	7774	529	6114	8303	0	8303	6106	525	296	224	216	219	213	296	374	340	432	626	819	560	418	330	218	58765	58765	63595	22893	""	""	""	""	64400	""	63603	75994.1860465116	75994.1860465116	80744.5398543961	37462.1664050235	""	0	""	39588	60837.8378378378	43984	80870.289039039	0.4545
