"PRECINCT.x","OBJECTID.x","LEGISDIST","CONGDIST","SENDIST","SCHOOLDIST","COUNDIST","FORMERPREC","precinct","tvotes16","tvotes20","vote_change","longitude_prec_cent","latitude_prec_cent","distance2020","OBJECTID_1","OBJECTID","PRECINCT","VOTE_LOC","VOTE_ADD","GlobalID","longitude2016poll","latitude2016poll","new_poll_long","new_poll_lat","distance2020miles","distance2016miles","poll_dist_change_miles"
"G155",547,34,3,19,"2",26,"C129p/G154p","G155",239,333,94,-85.6616408108148,38.2128502541309,103606.098677368,242,242,"G126","Farmington Visitors Center","3033 Bardstown Rd","{36FC3EAC-725E-4854-9308-5921EEC518DD}",-85.668153847,38.214602719,-85.741452,38.199089,4.44610031427183,0.374468994143698,4.07163132012813
"E143",548,32,3,36,"2",26,NA,"E143 - STM",153,203,50,-85.6283503995777,38.2468700085713,101586.482124161,378,378,"E142","St Matthews Community Center","310 Ten Pin Ln","{C4C4CAC3-740F-4362-A371-53D3FAC7C9EF}",-85.623839341,38.2526471300001,-85.741452,38.199089,6.98083352092639,0.467948939743989,6.5128845811824
"G140",549,34,3,19,"2",9,NA,"G140",290,338,48,-85.6952554500445,38.2512671741092,107394.036636098,366,366,"G140","Barret Trad Middle School Gym","2561 Grinstead Dr","{6167E339-D07A-4D0E-985D-B6B7D9510F09}",-85.695788855,38.249471316,-85.741452,38.199089,4.38971727910543,0.127217901389458,4.26249937771597
"M162",550,42,3,35,"2",8,"G103p","M162",134,174,40,-85.7265269280369,38.2405379896213,109798.807994532,313,313,"G103","Jeff County Trad Middle School","1418 Morton Ave","{2115E14C-BEE4-4500-9789-CEEEE3AAF08A}",-85.727276558,38.2401382990001,-85.741452,38.199089,2.97195702139804,0.0492225081518608,2.92273451324618
"G124",551,34,3,19,"2",8,NA,"G124",407,503,96,-85.6846920954707,38.2072784820517,105467.704969318,233,233,"G119","Atherton High School Gym Hallway","3000 Dundee Rd","{EDE78ABD-F8F3-45DF-87F8-5C1F7F818ABA}",-85.687764599,38.21409097,-85.741452,38.199089,3.14040861622752,0.498737867102115,2.6416707491254
"A118",552,28,3,37,"4",14,NA,"A118",89,115,26,-85.8725878864575,38.1113883327752,120415.541034037,21,21,"A127","Valley High School/Cafeteria","10200 Dixie Hwy","{B65EC4EE-D6E4-48EE-A15E-A82FB34A362F}",-85.867826666,38.1077935120001,-85.741452,38.199089,9.35919785765563,0.358880756883423,9.00031710077221
"C125",553,30,3,35,"2",10,NA,"C125",199,259,60,-85.6813529667353,38.2019906262919,105071.307206686,189,189,"C102","Minor Daniels Academy Cafeteria","1960 Bashford Manor Ln","{BC780829-2A6F-499E-9B6C-FE9D5E4D202E}",-85.673072142,38.1977966380001,-85.741452,38.199089,3.27716197160728,0.53555162739024,2.74161034421704
"C143",554,30,3,35,"6",21,NA,"C143",26,46,20,-85.7063564567036,38.1862012731742,106924.612162236,137,137,"H124","New Covenant Church of God","1272 Gilmore Ln","{EFB6F150-2085-4385-B138-7F54B6D20A77}",-85.705584333,38.1782369630001,-85.741452,38.199089,2.10704926174807,0.550921476368068,1.55612778538
"D138",555,31,3,19,"7",11,NA,"D138",323,509,186,-85.6011350727133,38.1892714001378,97904.6025759508,172,172,"D141","Jeffersontown Elementary School","3610 Cedarwood Way","{A063F57D-AF5D-43C5-A9FA-55C921A9D280}",-85.583977411,38.1903656310001,-85.741452,38.199089,7.66773336501498,0.937031373987307,6.73070199102768
"D135",556,31,3,19,"2",26,NA,"D135",164,264,100,-85.6244266164059,38.2116777577068,100386.990931147,217,217,"D130","St Michael Orthodox Church","3707 St Michael Church Dr","{85656864-BCFC-4ADC-A7C0-B112E1D2CFE7}",-85.6373298999999,38.211653373,-85.741452,38.199089,6.42790006018574,0.702189732162481,5.72571032802326
"D104",557,31,3,19,"2",26,NA,"D104",196,247,51,-85.6398400396769,38.2233040576367,101975.569937526,273,273,"D129","Jewish Community Center","3600 Dutchmans Ln","{143DD156-5272-41D5-A50B-58189AB15237}",-85.6499045209999,38.225651074,-85.741452,38.199089,5.77641046522223,0.571031942508483,5.20537852271374
"F172",558,33,3,36,"3",17,NA,"F172",162,213,51,-85.5700604635404,38.2798420920148,97627.0296313075,449,449,"S146","Zachary Taylor Elem Sch Gym","9620 Westport Rd","{55532268-3153-4B33-AB54-8A854B09A4B2}",-85.572598351,38.2863670190001,-85.741452,38.199089,10.8604390904945,0.470721157372242,10.3897179331222
"G112",559,34,3,19,"2",8,NA,"G112",571,715,144,-85.7067995423101,38.2263434159302,107780.755946236,250,250,"G116","Highland Middle School Gym","1700 Norris Pl","{0F2320A8-0C46-46B1-B242-A3CA7B4A693F}",-85.7062222339999,38.223418779,-85.741452,38.199089,2.66264255745891,0.204150879530169,2.45849167792874
"H151",560,35,3,19,"6",10,NA,"H151 - WAP",0,0,0,-85.6992102773324,38.1975172973039,106520.856554889,199,199,"H112","Cyril Allgeier Community Center","4101 Cadillac Ct","{51EBE69D-EC2E-42AA-93A6-0CA2A94A9273}",-85.701874049,38.2009568440001,-85.741452,38.199089,2.30173953618092,0.278029657506552,2.02370987867437
"I112",561,37,3,37,"5",21,NA,"I112",247,307,60,-85.7615556419412,38.1854666139963,111685.880519671,159,159,"I112","Beechmont Community Center","205 W Wellington Ave","{E5943342-6E9A-46C7-9C6E-318C422BBB7D}",-85.764590916,38.183960004,-85.741452,38.199089,1.44232931502151,0.195197030162623,1.24713228485888
"O135",562,44,3,37,"4",12,NA,"O135",187,220,33,-85.8972522649374,38.1328880307536,122769.892893502,36,36,"O135","Johnsontown Road Elem Sch Gym","7201 Johnsontown Rd","{7FF008B5-62B8-4DAF-81B0-193E888E4DFE}",-85.893219899,38.117212997,-85.741452,38.199089,9.63451710114563,1.10322684397355,8.53129025717208
"Q107",563,46,3,35,"6",24,NA,"Q107",331,467,136,-85.6291100808052,38.158909175149,99768.5180954456,89,89,"Q107","Burnett Avenue Baptist Church","6800 S Hurstbourne Pkwy","{9911334F-16AE-431F-9272-09524F8B1655}",-85.6202744449999,38.161282805,-85.741452,38.199089,6.71484599445739,0.508256885301013,6.20658910915638
"S167",564,48,3,26,"3",16,"N133","S167",146,199,53,-85.6571300821117,38.3021614069809,105634.92250741,463,463,"S166","Knights of Columbus","4417 River Rd","{6E1172E3-0F07-4B7D-9EEB-3CF92EFEFE2A}",-85.667936025,38.2984542410001,-85.741452,38.199089,8.46019446838024,0.640582902872823,7.81961156550741
"L119",565,41,3,33,"1",9,NA,"L119",234,384,150,-85.6997821396854,38.2605863826638,108021.522987046,410,410,"L117","St Leonard Community School","440 Zorn Ave","{90D559DE-E69B-4885-8A90-4A811D749AC3}",-85.689708012,38.2638736760001,-85.741452,38.199089,4.80948716839698,0.592912745430605,4.21657442296637
"L117",566,41,3,33,"1",9,NA,"L117",252,378,126,-85.7030950515023,38.265212575071,108426.333923174,438,438,"N130","Mockingbird Valley Soccer Club","3000 Mellwood Ave","{A646A1C8-A141-4EC4-823B-ACB0058CC47B}",-85.695365597,38.273702353,-85.741452,38.199089,5.015457740186,0.720790900683764,4.29466683950224
"M129",567,42,3,35,"1",6,NA,"M129",119,145,26,-85.7825138421632,38.2326777227709,114416.662048444,331,331,"M130","St Stephen Bapt Church Multi Rm","1508 W Kentucky St","{9E818C3E-6D30-4ECB-BDF4-A73112AD99F2}",-85.778474076,38.2410964860001,-85.741452,38.199089,3.21865859896806,0.620861697196451,2.59779690177161
"L164",568,41,3,33,"1",9,"L117p","L164",120,170,50,-85.7145314345568,38.264544651234,109379.931505361,392,392,"M141","United Crescent Hill Ministries","150 State St","{56F8A52B-8200-429E-9915-597F5CC8D9AE}",-85.716203304,38.255740615,-85.741452,38.199089,4.74627641017349,0.614010335355547,4.13226607481795
"N135",569,43,3,33,"1",9,"L117p","N135",30,77,47,-85.72112025947,38.2713656609964,110122.516868444,392,392,"M141","United Crescent Hill Ministries","150 State St","{56F8A52B-8200-429E-9915-597F5CC8D9AE}",-85.716203304,38.255740615,-85.741452,38.199089,5.10635363061785,1.11038279754634,3.99597083307151
"N130",570,43,3,26,"2",9,NA,"N130",304,397,93,-85.6991500936516,38.2745927552095,108349.043927364,438,438,"N130","Mockingbird Valley Soccer Club","3000 Mellwood Ave","{A646A1C8-A141-4EC4-823B-ACB0058CC47B}",-85.695365597,38.273702353,-85.741452,38.199089,5.69349764075103,0.214742615726589,5.47875502502445
"S141",571,48,3,36,"3",17,NA,"S141",305,492,187,-85.5611093476659,38.3105579484262,97917.9230067182,447,447,"S164","Northeast Christian Church","9900 Brownsboro Rd","{947A8ECB-0A0A-4A67-8DB1-358CCB7EF1D8}",-85.564910031,38.313281137,-85.741452,38.199089,12.4624943428174,0.27917901706461,12.1833153257528
"S139",572,48,3,26,"3",16,NA,"S139",310,454,144,-85.5626523848706,38.3178385376115,98307.8489283485,447,447,"S164","Northeast Christian Church","9900 Brownsboro Rd","{947A8ECB-0A0A-4A67-8DB1-358CCB7EF1D8}",-85.564910031,38.313281137,-85.741452,38.199089,12.713732006274,0.337433959760832,12.3762980465131
"G126",573,34,3,19,"2",8,NA,"G126",257,301,44,-85.6773733488048,38.2125032474227,104949.584383047,214,214,"C125","Uspiritus","3121 Brooklawn Campus Dr","{E49BB325-37C9-4AF4-98CF-338512D6BA30}",-85.674445443,38.2085113740001,-85.741452,38.199089,3.60803922643177,0.318110953660572,3.2899282727712
"O133",574,44,3,37,"4",14,NA,"O133",188,266,78,-85.8906021983595,38.1108277187984,121986.509043254,36,36,"O135","Johnsontown Road Elem Sch Gym","7201 Johnsontown Rd","{7FF008B5-62B8-4DAF-81B0-193E888E4DFE}",-85.893219899,38.117212997,-85.741452,38.199089,10.1508778649356,0.462925870109935,9.68795199482568
"I143",575,37,3,38,"5",24,"H145p","I143",19,30,11,-85.6986262719955,38.0970901207553,105082.340884113,15,15,"I141","Blue Lick Elementary School Gym","9801 Blue Lick Rd","{8B7A3BCD-6F36-428E-AB32-49AA4B2741EF}",-85.691316844,38.1063162950001,-85.741452,38.199089,7.41165779337026,0.750752226462961,6.6609055669073
"V116",576,36,3,20,"7",11,"F150","V116",192,293,101,-85.5468840561412,38.2015434250216,93509.0382349539,170,170,"V106","The Jeffersonian","10617 Taylorsville Rd","{6F7C44F8-76FC-47B6-A689-DAFDAD85377E}",-85.558488478,38.1901131000001,-85.741452,38.199089,10.5912473358031,1.01020155910314,9.58104577669994
"F176",577,33,3,36,"3",19,NA,"F176",165,226,61,-85.5424400296831,38.2404783573222,94121.5251476626,359,359,"F153","Middletown Elem Sch Main Hallway","218 N Madison Ave","{8205CD63-D448-46BC-979B-0E861F1259BD}",-85.541831105,38.2485610580001,-85.741452,38.199089,11.1988518800571,0.558470156392146,10.6403817236649
"I155",578,37,3,38,"5",23,"Q135","I155",9,3,-6,-85.6459644389388,38.1137357705258,100633.443925793,25,25,"Q119","Amvets Post #61","9405 Smyrna Pkwy","{B6A3F693-1D71-467B-B590-565633B75D75}",-85.644517779,38.111777299,-85.741452,38.199089,7.85489841142655,0.156399334912311,7.69849907651424
"L118",579,41,3,26,"2",9,NA,"L118",410,547,137,-85.6867249541375,38.264380823207,107014.302188704,410,410,"L117","St Leonard Community School","440 Zorn Ave","{90D559DE-E69B-4885-8A90-4A811D749AC3}",-85.689708012,38.2638736760001,-85.741452,38.199089,5.39861549299157,0.165947819477808,5.23266767351376
"J142",580,38,3,37,"4",25,"A128p","J142",3,2,-1,-85.7956558677288,38.1405046029697,113992.166934848,86,86,"J120","Kenwood Elementary School Gym","7420 Justan Ave","{AB510D66-8B6D-4C67-9D6E-ED7C38A76C15}",-85.787251785,38.145504712,-85.741452,38.199089,5.00380124392804,0.5731397972308,4.43066144669724
"H130",581,35,3,35,"6",21,NA,"H130",0,0,0,-85.7378087222519,38.179259431366,109524.117143375,160,160,"H114","Male High School","4409 Preston Hwy","{5B650B1B-EA10-4C6F-BFAA-3370F507ABBB}",-85.720588449,38.185076844,-85.741452,38.199089,1.38199390781206,1.01974845725295,0.362245450559112
"I156",582,37,3,38,"5",13,"I125p","I156",81,90,9,-85.7701603822272,38.1304319043004,111652.612834025,57,57,"I122","Auburndale Elementary School Gym","5749 New Cut Rd","{4458E196-85FF-40A2-8619-BE24FB50185C}",-85.771030605,38.13502622,-85.741452,38.199089,4.98678383681938,0.320403824723887,4.66638001209549
"H124",583,35,3,37,"6",21,NA,"H124",44,77,33,-85.7165325225926,38.1669887209586,107479.277852423,103,103,"Q122","UAW Hall Gettelfinger Hall","3000 Fern Valley Rd","{E7611573-4407-4ABC-AF98-E841CA7E49DE}",-85.7085474639999,38.1562054440001,-85.741452,38.199089,2.59660480778086,0.861532664328107,1.73507214345275
"A135",584,28,3,37,"4",25,NA,"A135",151,194,43,-85.8474976981892,38.0981238852977,118118.345768538,30,30,"J137","Stonestreet Elementary School-Gym","10007 Stonestreet Rd","{22D7E8E0-58DF-4F24-B42E-4AAE151D72F6}",-85.834319949,38.109177819,-85.741452,38.199089,9.04736246762505,1.04739907548655,7.99996339213849
"J122",585,38,3,37,"5",13,NA,"J122",140,200,60,-85.7836813234654,38.1263056118921,112787.615055809,51,51,"J122","Lassiter Middle School Gym","8200 Candleworth Dr","{8E192E84-5071-47DA-B08E-5DE07354EB4A}",-85.7863668049999,38.131060318,-85.741452,38.199089,5.52166493889335,0.359096259604564,5.16256867928878
"J155",586,38,3,10,"5",14,"B125p/J139p","J155",46,42,-4,-85.8330220104258,38.0762276648888,116719.316102001,30,30,"J137","Stonestreet Elementary School-Gym","10007 Stonestreet Rd","{22D7E8E0-58DF-4F24-B42E-4AAE151D72F6}",-85.834319949,38.109177819,-85.741452,38.199089,9.83310858226644,2.27370873128415,7.5593998509823
"A134",587,28,3,10,"5",14,NA,"A134",95,82,-13,-85.8767050483732,38.0781517569971,120557.758211748,3,3,"J138","Medora Elementary School Gym","11801 Deering Rd","{2B985D7F-698C-4E42-B2C8-45E51074AF2E}",-85.8748662419999,38.0901800770001,-85.741452,38.199089,11.1292223623973,0.835639130781826,10.2935832316154
"J123",588,38,3,38,"5",14,NA,"J123",105,120,15,-85.8212696555369,38.103841709647,115865.747599597,30,30,"J137","Stonestreet Elementary School-Gym","10007 Stonestreet Rd","{22D7E8E0-58DF-4F24-B42E-4AAE151D72F6}",-85.834319949,38.109177819,-85.741452,38.199089,7.87748623430854,0.800793143885285,7.07669309042325
"A131",589,28,3,37,"4",25,NA,"A131",204,307,103,-85.8028199656839,38.1424826516275,114640.318461751,86,86,"J120","Kenwood Elementary School Gym","7420 Justan Ave","{AB510D66-8B6D-4C67-9D6E-ED7C38A76C15}",-85.787251785,38.145504712,-85.741452,38.199089,5.13893044194602,0.873234632377615,4.26569580956841
"I122",590,37,3,37,"5",13,NA,"I122",86,87,1,-85.7686465535165,38.137185429174,111598.45771641,57,57,"I122","Auburndale Elementary School Gym","5749 New Cut Rd","{4458E196-85FF-40A2-8619-BE24FB50185C}",-85.771030605,38.13502622,-85.741452,38.199089,4.51910584987335,0.197598681502581,4.32150716837077
"I151",591,37,3,38,"5",24,"Q118p","I151",173,292,119,-85.6534757636605,38.1087883859378,101239.22896324,25,25,"Q119","Amvets Post #61","9405 Smyrna Pkwy","{B6A3F693-1D71-467B-B590-565633B75D75}",-85.644517779,38.111777299,-85.741452,38.199089,7.8579756154971,0.529906026785418,7.32806958871168
"Q116",592,46,3,35,"5",24,NA,"Q116",237,294,57,-85.6719444533068,38.1243549885486,103017.107568406,44,44,"Q117","Messiah Trinity Church","8701 Shepherdsville Rd","{6C0D99E6-08EF-4BE3-825D-51142E7D19AA}",-85.6660368679999,38.123904759,-85.741452,38.199089,6.39504458250284,0.323365843991416,6.07167873851142
"H138",593,35,3,35,"5",24,NA,"H138",317,368,51,-85.6963368922865,38.1243091689435,105144.209239381,41,41,"H138","Blake Elementary School Gym","3801 Bonaventure Blvd","{A484733E-AADB-40E4-9234-F6E554411E4B}",-85.694011308,38.1233639000001,-85.741452,38.199089,5.71295478500787,0.142497957367703,5.57045682764017
"Q109",594,46,3,19,"6",23,NA,"Q109",262,364,102,-85.6356370704941,38.1445146093646,100115.600053572,88,88,"B132","Luhr Elementary School Gym","6900 Fegenbush Ln","{7372C1F7-82C1-474C-BFD2-BCBA52E29320}",-85.62965561,38.149377658,-85.741452,38.199089,6.88211660724855,0.467593980275839,6.41452262697271
"A123",595,28,3,37,"4",25,NA,"A123",237,295,58,-85.8109615264358,38.1406992782282,115328.499819169,94,94,"K146","Doss High School 1st Floor Gym","7601 St Andrews Church Rd","{4FDE88D5-4A4F-4E7E-99FE-C2D97482C804}",-85.8132729599999,38.153132887,-85.741452,38.199089,5.52663119802178,0.866759552308123,4.65987164571366
"J105",596,38,3,33,"5",15,NA,"J105",135,179,44,-85.7902940919747,38.1657857446018,113863.350734668,111,111,"K145","PRP Fire Station #5","6902 Manslick Rd","{A94DEC7B-0E48-41FE-830A-F868A2D74FEA}",-85.799217069,38.160238323,-85.741452,38.199089,3.5137666232664,0.618465166198747,2.89530145706765
"J101",597,38,3,35,"5",15,NA,"J101",245,255,10,-85.7852271325034,38.2007784920284,114006.118701242,175,175,"J101","Most Blessed Sacrament Pioneer","3509 Taylor Blvd","{D7A58450-46DE-4979-8A2E-0AF1C04D216B}",-85.782280478,38.1957523350001,-85.741452,38.199089,2.38544249157993,0.381968914827444,2.00347357675248
"K133",598,40,3,35,"6",15,NA,"K133",223,265,42,-85.7481857247073,38.2142171472381,111074.577573634,213,213,"K140","Churchill Park School","435 Boxley Ave","{7EEE230E-5D19-4F57-81C9-918B620FA8D1}",-85.752383322,38.205868541,-85.741452,38.199089,1.10590947558228,0.619480380285617,0.486429095296659
"H141",599,35,3,19,"6",10,NA,"H141",279,402,123,-85.7393872217644,38.2170702112603,110376.864736482,261,261,"H105","Shelby Traditional Academy-Gym","735 Ziegler St","{105FFE76-5807-4F42-82C6-52EA47FF7B13}",-85.744974858,38.2231831620001,-85.741452,38.199089,1.245288243382,0.519816166775148,0.725472076606856
"F166",600,33,3,36,"3",19,NA,"F166",149,202,53,-85.5543643281172,38.2319509704026,94901.1888463198,318,318,"F156","Crosby Middle School/Gym","303 Gatehouse Ln","{5DAE2491-6AD4-4D8C-B7EC-65FA91F73C64}",-85.5555397109999,38.2402417920001,-85.741452,38.199089,10.4299004161604,0.575404773415501,9.85449564274493
"V120",601,36,3,36,"7",19,"F168","V120 - MID",212,402,190,-85.5130607805558,38.2340963273986,91453.918341637,321,321,"V120","Woodland Baptist Church","809 N Pope Lick Rd","{67D60FE7-ECDF-4475-805C-AF97BDC860DF}",-85.528456696,38.231782165,-85.741452,38.199089,12.6604281799144,0.852663739747006,11.8077644401674
"M139",602,42,3,35,"6",4,NA,"M139",291,439,148,-85.7330699638239,38.2418329014663,110389.100895661,326,326,"M139","Highlands Community Campus","1228 E Breckinridge St","{4E6B7730-9473-4B90-989B-FBDD9BDF7C73}",-85.731275076,38.23995132,-85.741452,38.199089,2.98322812774256,0.162405060011585,2.82082306773097
"L161",603,41,3,33,"1",5,"N119","L161",237,215,-22,-85.7973651610245,38.2532004135517,116156.909346689,382,382,"L161","Elliot Park Place Apts Comm Rm","650 S 29th St","{1DA0058D-82AE-409A-AA73-A61D63FE4A26}",-85.800105028,38.2521586840001,-85.741452,38.199089,4.81498326709,0.165435601493486,4.64954766559651
"N146",604,43,3,26,"2",9,"L135p","N146 - STM",173,240,67,-85.6494115809077,38.2595616383958,103717.46924815,373,373,"L151","Beargrass Christian Church/Lobby","4100 Shelbyville Rd","{0C6BAE8A-0A42-4CC9-9D12-E933E2B9526A}",-85.645912613,38.25169176,-85.741452,38.199089,6.51710142693018,0.575199639139461,5.94190178779072
"E152",605,32,3,26,"3",16,NA,"E152",213,306,93,-85.6384901128438,38.290969974181,103718.203023759,458,458,"E181","The Temple","5101 US Highway 42","{F0A5CA59-8E0B-40EF-A119-AD3D7204AB55}",-85.630273791,38.2912117120001,-85.741452,38.199089,8.45739358986762,0.446951264892313,8.0104423249753
"S150",606,48,3,36,"3",17,NA,"S150",197,342,145,-85.581840054244,38.295647931633,99127.3892089453,446,446,"S152","Westport Road Baptist Church","9705 Westport Rd","{4AEC65AB-0966-4F06-BF9B-DAF21DF247B6}",-85.571964103,38.2888331280001,-85.741452,38.199089,10.9419938437286,0.713544089794668,10.2284497539339
"F187",607,33,3,36,"3",16,"T104","F187",195,256,61,-85.5354541909432,38.3134787310015,95902.6882402791,456,456,"S132","Green Castle Baptist Church","4970 Murphy Ln","{7F52E67C-0C50-477A-A790-E55506397AA4}",-85.542388262,38.3142762530001,-85.741452,38.199089,13.7027453210841,0.38081283953218,13.3219324815519
"N139",608,43,3,33,"1",1,"N113p","N139",46,55,9,-85.8142971607371,38.2449518570705,117415.639645806,362,362,"N113","Bethel Baptist Church","3540 Garland Ave","{B01E429C-DF6E-4482-AF07-505D1674529C}",-85.812260909,38.2458266020001,-85.741452,38.199089,5.07115716846233,0.126126863336107,4.94503030512623
"V122",609,36,4,20,"7",20,"F177","V122",0,0,0,-85.5103881588198,38.2219324072324,90896.4259456467,321,321,"V120","Woodland Baptist Church","809 N Pope Lick Rd","{67D60FE7-ECDF-4475-805C-AF97BDC860DF}",-85.528456696,38.231782165,-85.741452,38.199089,12.6728521467123,1.19497597173663,11.4778761749757
"V118",610,36,3,36,"3",19,"F158p/F159","V118",205,295,90,-85.5278172673759,38.2401291976435,92873.2549706443,335,335,"V118","Eastern High School Large Gym","12400 Old Shelbyville Road","{3EF5C2F1-C8F6-4E08-B086-722D79874ACA}",-85.526134386,38.243444567,-85.741452,38.199089,11.9642626419092,0.246313569877572,11.7179490720316
"O107",611,44,3,33,"4",1,NA,"O107",438,655,217,-85.8530204939189,38.190615040332,119692.737398326,142,142,"O112","Farnsley Middle School-Gym","3400 Lees Ln","{F9DCE91A-86F2-4320-844F-A7FCFCA64978}",-85.858453479,38.184356823,-85.741452,38.199089,6.10093651862956,0.523247478896963,5.5776890397326
