"PRECINCT","OBJECTID.x","LEGISDIST","CONGDIST","SENDIST","SCHOOLDIST","COUNDIST","FORMERPREC","precinct","tvotes16","tvotes20","vote_change","longitude_prec_cent","latitude_prec_cent","distance2020","OBJECTID_1","OBJECTID","PRECINCT.y","VOTE_LOC","VOTE_ADD","GlobalID","longitude2016poll","latitude2016poll","new_poll_long","new_poll_lat","distance2020miles","distance2016miles","poll_dist_change_miles","total_pop_sum","white_sum","over65sum","transport_pop","public_transit","drive_pop","white_pct","nonwhite_pct","over65pct","public_transit_pct","drive_pct","tvotes16B","turnout_pct_chg","dist_chgXage65over","dist_chgXnonwhite","dist_chg_squared","color_nonwhite","color65","color_pt","color_drive","public_transitXdist","driveXdist"
"M175",516,42,3,33,"2",9,"G140p","M175",0,0,0,-85.7026809525242,38.2496495462113,107985.744255864,366,366,"G140","Barret Trad Middle School Gym","2561 Grinstead Dr","{6167E339-D07A-4D0E-985D-B6B7D9510F09}",-85.695788855,38.249471316,-85.741452,38.199089,4.07569883189028,0.375070101076651,3.70062873081363,1.36548239790162,1.2664649608608,0.46953429822582,0.691525003849591,0.0191646652337069,0.635628063584613,92.7485380116959,7.2514619883041,34.3859649122807,2.77136258660508,91.9168591224018,1,0,127.249689691135,26.8349685743211,13.6946530033233,"#9FDDF3","#635E99","#F59181","#8D2115",10.2557840114927,340.150169714509
"M174",517,42,3,19,"1",9,"M143p","M174",0,0,0,-85.7035042231061,38.24941503417,108050.020742459,366,366,"G140","Barret Trad Middle School Gym","2561 Grinstead Dr","{6167E339-D07A-4D0E-985D-B6B7D9510F09}",-85.695788855,38.249471316,-85.741452,38.199089,4.03878702437532,0.419665792540394,3.61912123183493,0.983563787545319,0.912241033360746,0.338207898875233,0.498108912289033,0.0138044040357238,0.457846067184839,92.7485380116959,7.2514619883041,34.3859649122807,2.77136258660508,91.9168591224018,1,0,124.446975691166,26.2439200437153,13.0980384907184,"#9FDDF3","#635E99","#F59181","#8D2115",10.0298971782954,332.658256413465
"L108",518,41,3,33,"1",4,"L149p","L108",192,161,-31,-85.7634960099525,38.250124054889,113188.221102577,383,383,"L108","Avenue Plaza - 2nd Floor Comm Rm","400 S 8th St","{737ACD6E-8F9B-4946-9A6D-0BF2EE219201}",-85.7645684089999,38.252822898,-85.741452,38.199089,3.718754353746,0.195071416856676,3.52368293688933,1027.69469860212,210.26602602637,128.337067813319,102.043284878929,23.5195652725514,47.6308719466513,20.4599699027713,79.5400300972287,12.4878592823223,23.0486163792713,46.6771253034078,192,-16.1458333333333,44.0032566713941,280.273846853269,12.416341439725,"#0B2E4F","#B1AAFB","#8D2115","#EDD0CB",81.2160162545462,164.475389974663
"L110",519,41,3,33,"1",4,NA,"L110",11,40,29,-85.7529570235531,38.2516135688424,112324.006272787,377,377,"L110","Dosker Manor Bldg A","413 E Muhammad Ali Blvd","{94018820-C9B8-4B32-8E98-DECB1E96009A}",-85.746247752,38.2510024690001,-85.741452,38.199089,3.67644215295452,0.367341904814503,3.30910024814002,274.015295240208,102.888824809582,21.9615853093448,41.4704696589436,19.0257403680927,12.0047380751734,37.5485699509538,62.4514300490462,8.0147297215992,45.8778029874316,28.9476781283196,11,263.636363636364,26.5215441105191,206.658042671998,10.9501444522403,"#04448B","#DDDBFB","#8D2115","#EDD0CB",151.814249249829,95.7907688774999
"O138",520,44,3,37,"4",1,NA,"O138",78,104,26,-85.8618818423703,38.1716636864763,120167.947509457,142,142,"O112","Farnsley Middle School-Gym","3400 Lees Ln","{F9DCE91A-86F2-4320-844F-A7FCFCA64978}",-85.858453479,38.184356823,-85.741452,38.199089,6.82349389110145,0.895148879578894,5.92834501152255,742.375212831177,638.965393495954,75.8133547360139,354.221939421269,0.0022443840692562,354.20034048933,86.0704105487504,13.9295894512496,10.2122691363693,0.000633609559284526,99.9939024296535,78,33.3333333333333,60.5418547909204,82.5794121358729,35.1452745756443,"#9FDDF3","#B1AAFB","#F59181","#8D2115",0.00375625607003742,592.798352651509
"A105",521,28,3,37,"4",12,NA,"A105",343,489,146,-85.8809300553986,38.133217660324,121348.481649594,55,55,"A105","Sanders Elementary School/Gym","8408 Terry Rd","{91B57341-73B8-4304-AD36-D231A0D16171}",-85.875998265,38.1323548670001,-85.741452,38.199089,8.85018037013976,0.275185310570618,8.57499505956914,2113.05008550102,1655.60069495273,220.786403059405,1451.86980440587,43.6041377997264,1295.21265980526,78.3512282227883,21.6487717772117,10.4487065675518,3.0033090892451,89.2099729517608,343,42.5655976676385,89.5976071956445,185.63811103533,73.5305402716352,"#00BAFF","#B1AAFB","#F59181","#CD3C2B",25.7533606026358,764.975077325646
"N113",522,43,3,33,"1",5,NA,"N113",143,179,36,-85.812457681604,38.2480927039783,117329.464613708,362,362,"N113","Bethel Baptist Church","3540 Garland Ave","{B01E429C-DF6E-4482-AF07-505D1674529C}",-85.812260909,38.2458266020001,-85.741452,38.199089,5.13323047659128,0.156665654460044,4.97656482213123,511.944308173973,16.6407221746912,62.1076197715096,204.904185712818,22.6947833930704,167.86986759857,3.25049461611286,96.7495053838871,12.1317140907451,11.0758027290268,81.9260314349298,143,25.1748251748252,60.374261576156,481.480185052049,24.766197428874,"#0B2E4F","#B1AAFB","#CD3C2B","#CD3C2B",55.1194502381398,407.710206055889
"N124",523,43,3,33,"1",5,NA,"N124",0,0,0,-85.7836268803805,38.265763087462,115291.580654,433,433,"N128","Portland Community Center","640 N 27th St","{C3D1E8A6-6686-4967-8417-D3CBE4B02CB7}",-85.7912076,38.2735883140001,-85.741452,38.199089,5.13931897961308,0.679136297969529,4.46018268164355,26.8742356120587,19.3949293913609,1.75236420367085,8.09731646943603,1.03490883777319,6.09520289791727,72.1692317926179,27.8307682073821,6.52061040532273,12.7808866268169,75.2743568924853,1,0,29.0831136035652,124.130310375401,19.893229553633,"#00BAFF","#DDDBFB","#CD3C2B","#F6573E",57.0050891889783,335.737382983719
"N127",524,43,3,33,"1",5,NA,"N127",27,30,3,-85.7745657877451,38.2667165570834,114543.822842284,389,389,"N136","St Peter's United Church of Christ","1407 W Jefferson St","{0167D61C-2A94-463E-B22D-5424525686AD}",-85.773846627,38.2559945680001,-85.741452,38.199089,5.00025841936329,0.740561910125781,4.2596965092375,63.608914924399,46.4073717705847,4.78331681282538,11.4523642922454,1.28781606499145,8.92272559315503,72.9573391178597,27.0426608821403,7.51988430947216,11.2449799196787,77.9116465863454,27,11.1111111111111,32.0324249429284,115.193528160146,18.1450143508101,"#00BAFF","#DDDBFB","#CD3C2B","#F6573E",47.9002017103012,331.879968992801
"N137",525,43,3,33,"1",5,NA,"N137",80,88,8,-85.8334147291011,38.2424277592059,118998.937643224,315,315,"N137","Foster Traditional Academy/Gym","1401 S 41st St","{77B7E391-5057-4A58-B4DA-FBF47B64D96D}",-85.819888334,38.2368351960001,-85.741452,38.199089,5.82876453385959,0.830792045337839,4.99797248852175,404.554813289138,6.02028889045745,71.1271828211477,153.14727744166,25.9694492340713,101.658820392619,1.48812687247765,98.5118731275223,17.5815935158118,16.9571732961195,66.3797764418927,80,10,87.8723206963999,492.359631684102,24.9797289960203,"#0B2E4F","#B1AAFB","#CD3C2B","#F59181",84.7514856171012,331.764296450804
"N138",526,43,3,33,"1",5,"N111p","N138",49,34,-15,-85.8261098754005,38.2458628073445,118448.731249683,315,315,"N137","Foster Traditional Academy/Gym","1401 S 41st St","{77B7E391-5057-4A58-B4DA-FBF47B64D96D}",-85.819888334,38.2368351960001,-85.741452,38.199089,5.62371494856529,0.708691203486133,4.91502374507916,103.122411508344,1.55792021567584,19.9158537985144,31.4270361219223,2.61412848119353,27.5673911960205,1.51074843274954,98.4892515672505,19.3128278394681,8.31808787520379,87.7187116502867,49,-30.6122448979592,94.9230074156117,484.077010088111,24.157458414692,"#0B2E4F","#B1AAFB","#F6573E","#CD3C2B",40.8835994202817,431.139550648911
"N150",527,43,3,33,"1",5,"M158","N150",20,10,-10,-85.8284952199122,38.2413068095,118552.160404625,315,315,"N137","Foster Traditional Academy/Gym","1401 S 41st St","{77B7E391-5057-4A58-B4DA-FBF47B64D96D}",-85.819888334,38.2368351960001,-85.741452,38.199089,5.55979528265647,0.560659164584769,4.9991361180717,6.51612561411378,0.0434491264868733,1.15122519887125,3.12259368528369,0.531706883517783,2.04104097710322,0.66679387507146,99.3332061249285,17.6673266761113,17.0277319788238,65.3636426257548,20,-50,88.3213708963196,496.580218462991,24.991361927009,"#0B2E4F","#B1AAFB","#CD3C2B","#F59181",85.1239499441825,326.761746659142
"M107",528,42,3,33,"1",1,NA,"M107",107,152,45,-85.7997207572245,38.2394847425039,116043.304661102,312,312,"M104","Maupin Elementary School Lobby","1312 Catalpa St","{90AF4EF3-BA4B-48AE-8E48-680F1B59D328}",-85.8021823779999,38.2352079290001,-85.741452,38.199089,4.22086435221649,0.323956775614911,3.89690757660158,992.382511372419,35.8382725777598,81.9629797420135,348.380980872799,91.1599347913671,210.948255410598,3.61133657305156,96.3886634269484,8.25921243096702,26.16673693351,60.5510251685123,107,42.0560747663551,32.1853874989973,375.617712806975,15.1858886605748,"#0B2E4F","#DDDBFB","#8D2115","#F59181",101.969355411136,235.961748750168
"M168",529,42,3,35,"1",6,"K105p","M168",64,93,29,-85.7582180043253,38.2278640249205,112225.839831332,276,276,"K105","Noe Middle School Cafeteria","121 W Lee St","{6C626F04-2519-4C7D-93BE-C463FDE6DFCD}",-85.75826198,38.223693745,-85.741452,38.199089,2.18435314945145,0.287645205154031,1.89670794429741,312.5127126766,229.239686224488,13.4009710326331,128.75985261066,14.1182111376088,102.194202943871,73.3537155212352,26.6462844787648,4.28813628663516,10.9647618037425,79.3680645572671,64,45.3125,8.1333421610909,50.540219456882,3.59750102596091,"#00BAFF","#DDDBFB","#CD3C2B","#F6573E",20.7969508204873,150.538038569278
"L112",530,41,3,35,"1",4,NA,"L112",161,193,32,-85.7451080578948,38.2390700267019,111354.196566349,329,329,"M146","Bates Memorial Baptist Church","620 E Lampton St","{5BD677BC-9CA5-4BBF-AA7D-0DAD66E9AFF6}",-85.743105914,38.2414214360001,-85.741452,38.199089,2.76476087773824,0.195359665393011,2.56940121234523,1060.35408951036,229.413253067294,51.5045402778789,465.229298070653,62.4752245176986,314.205368089001,21.635532444943,78.364467555057,4.85729633029114,13.4289101689831,67.5377430854072,161,19.8757763975155,12.4803430797701,201.349757940752,6.60182259000114,"#0B2E4F","#DDDBFB","#CD3C2B","#F59181",34.5042580686603,173.531558962706
"H133",531,35,3,19,"6",10,NA,"H133",43,56,13,-85.7327584554532,38.2330579145182,110158.064431007,264,264,"M145","Sojourn Church Midtown","1207 S Shelby St","{587495AE-B01F-4E0F-BAC5-F6A754FC5491}",-85.741047255,38.2328503900001,-85.741452,38.199089,2.39020450334106,0.451166389650183,1.93903811369087,158.052042027854,149.751569338352,17.6593604964321,130.324548084482,4.59122668349608,112.488783388459,94.748266088179,5.25173391182101,11.1731302360016,3.52291778561921,86.3143475590948,43,30.2325581395349,21.665125376839,10.1833122179838,3.75986880634585,"#9FDDF3","#B1AAFB","#F59181","#CD3C2B",6.8310718577151,167.366809675445
"H152",532,35,3,19,"6",8,"H102p","H152",53,63,10,-85.7279204052491,38.2336216073759,109756.497855887,313,313,"G103","Jeff County Trad Middle School","1418 Morton Ave","{2115E14C-BEE4-4500-9789-CEEEE3AAF08A}",-85.727276558,38.2401382990001,-85.741452,38.199089,2.49302318162982,0.450836971076735,2.04218621055309,288.135680575648,269.211863979174,33.5675539282997,211.437178989905,7.74847797842145,181.649434458674,93.4323244664917,6.56767553350829,11.6499122431617,3.66467147142149,85.9117754627943,53,18.8679245283019,23.7912901371384,13.4124164099175,4.17052451857319,"#9FDDF3","#B1AAFB","#F59181","#CD3C2B",7.48394154514426,175.447843174252
"H109",533,35,3,19,"6",10,NA,"H109 - PKV",125,206,81,-85.738127264656,38.2113125772197,110149.346063053,220,220,"H115","Audubon Trad Elem School Gym","1051 Hess Ln","{B07BE3B1-F733-4E7F-84F1-9D63A5AE0763}",-85.731275179,38.2081227100001,-85.741452,38.199089,0.862288437631927,0.432962930233714,0.429325507398213,584.631856201154,542.699787965322,96.1391690294875,326.777644885387,3.35910316323267,308.286696144969,92.8276114633404,7.1723885366596,16.4443945381603,1.02794766282462,94.3414278700417,125,64.8,7.05999802895206,3.07928934775851,0.184320391302733,"#9FDDF3","#B1AAFB","#F59181","#8D2115",0.441324151920986,40.5031813889776
"H125",534,35,3,37,"6",21,NA,"H125",96,126,30,-85.7110697986925,38.1645343638401,106966.763348612,103,103,"Q122","UAW Hall Gettelfinger Hall","3000 Fern Valley Rd","{E7611573-4407-4ABC-AF98-E841CA7E49DE}",-85.7085474639999,38.1562054440001,-85.741452,38.199089,2.90104193226942,0.590655138795523,2.31038679347389,495.8055360348,424.291528310105,67.7753967244652,305.651941778485,0.000900504834171738,264.261907260154,85.5761982214585,14.4238017785415,13.6697539253995,0.000294617737067857,86.4584421491006,96,31.25,31.582418939281,33.3245611408274,5.33788713545856,"#9FDDF3","#B1AAFB","#F59181","#CD3C2B",0.00068068092884474,199.752442925608
"H159",535,35,3,38,"5",24,"Q118p","H159",39,67,28,-85.652273296402,38.1151129808539,101198.715125799,25,25,"Q119","Amvets Post #61","9405 Smyrna Pkwy","{B6A3F693-1D71-467B-B590-565633B75D75}",-85.644517779,38.111777299,-85.741452,38.199089,7.55871762641967,0.481181071437589,7.07753655498208,476.558578749475,425.816195419114,33.0108315099633,203.848285726726,0.000167412268066093,189.01807279187,89.3523303129884,10.6476696870116,6.92692000143741,8.2125914117581e-05,92.7248772870538,39,71.7948717948718,49.0255295236098,75.3592714351993,50.0915236871076,"#9FDDF3","#DDDBFB","#F59181","#8D2115",0.000581249159278499,656.263708555351
"H123",536,35,3,35,"6",21,NA,"H123",69,84,15,-85.7243468875985,38.1772796510391,108324.896315056,160,160,"H114","Male High School","4409 Preston Hwy","{5B650B1B-EA10-4C6F-BFAA-3370F507ABBB}",-85.720588449,38.185076844,-85.741452,38.199089,1.76911560298224,0.575399897781571,1.19371570520067,498.760324631161,444.492824975529,79.0259491715175,211.363770774702,3.49523985259374,206.811631523628,89.1195235515648,10.8804764484352,15.8444738422123,1.6536608141418,97.8463010787565,69,21.7391304347826,18.91379726609,12.9881956165631,1.42495718484273,"#9FDDF3","#B1AAFB","#F59181","#8D2115",1.97400088491599,116.800666293505
"H126",537,35,3,35,"6",21,NA,"H126 - LNV",133,152,19,-85.7107225554104,38.1792511242731,107179.057707871,137,137,"H124","New Covenant Church of God","1272 Gilmore Ln","{EFB6F150-2085-4385-B138-7F54B6D20A77}",-85.705584333,38.1782369630001,-85.741452,38.199089,2.16110311647368,0.288357018148485,1.8727460983252,896.510265087492,846.397063686404,173.53935540718,532.111767143935,18.5985180665139,459.738891562545,94.4101921246604,5.58980787533957,19.3572078497332,3.49522773501888,86.3989334477894,133,14.2857142857143,36.2511354750578,10.4682908889297,3.50717794879226,"#9FDDF3","#B1AAFB","#F59181","#CD3C2B",6.54567410351464,161.803265513806
"H150",538,35,3,19,"6",10,NA,"H150 - WAP",0,0,0,-85.7051660199492,38.1959748568344,107004.619024147,199,199,"H112","Cyril Allgeier Community Center","4101 Cadillac Ct","{51EBE69D-EC2E-42AA-93A6-0CA2A94A9273}",-85.701874049,38.2009568440001,-85.741452,38.199089,1.98668468991078,0.38752980041152,1.59915488949926,10.0545519219856,6.36377059274958,1.56267064636177,4.58520465971941,0.195333830795221,4.20481772606555,63.2924335378323,36.7075664621677,15.5419222903885,4.26008968609865,91.7040358744395,1,0,24.8539410228924,58.7010843895945,2.55729636060939,"#00BAFF","#B1AAFB","#F59181","#8D2115",6.81254325123003,146.648957355425
"E185",539,32,3,36,"3",7,"E151p/E155p","E185 - STM",68,105,37,-85.6215761024306,38.2629430242818,101454.911247728,421,421,"E155","Episcopal Church Home","7504 Westport Rd","{792DD6F8-61A8-45ED-9557-D69D5FA119BD}",-85.612166728,38.27021875,-85.741452,38.199089,7.86963557815082,0.716683781506794,7.15295179664403,423.820500063764,356.052236439015,31.1015125819345,166.44376714015,0,149.731659965152,84.0101496707797,15.9898503292203,7.33836909192815,0,89.9593073011101,68,54.4117647058823,52.4910003805444,114.374628640466,51.1647194051131,"#9FDDF3","#DDDBFB","#EDD0CB","#CD3C2B",0,643.474588784328
"K148",540,40,3,33,"4",15,"J131","K148",161,208,47,-85.8110364772502,38.1761660053438,115821.243659391,140,140,"K148","Gutermuth Elementary School Gym","1500 Sanders Ln","{3C8F8FE4-C173-43D0-BA95-9B467F6A4BD5}",-85.8075161469999,38.1778589900001,-85.741452,38.199089,4.10469718755264,0.224433260020239,3.8802639275324,1118.18889429312,870.452057837622,184.944824367309,444.200496792102,14.8324384405066,407.025392211487,77.8448133656244,22.1551866343756,16.5396763741089,3.33913143898365,91.6310078784055,161,29.1925465838509,64.1783096075146,85.9679715051156,15.0564481473092,"#00BAFF","#B1AAFB","#F59181","#8D2115",12.9567112719776,355.552494514014
"V103",541,36,4,14,"7",20,"B161p","V103",84,92,8,-85.4895504784697,38.1146877411722,87000.4992444945,68,68,"B161","Evangel World Prayer Center","6900 Billtown Rd","{4421E2AE-1FCA-44FE-B9FB-7D746DD74A99}",-85.54521569,38.144571952,-85.741452,38.199089,14.9025739641324,3.66679693835751,11.2357770257749,1348.50327985893,1254.24819955596,180.598047110307,793.90380070227,0,730.999172435419,93.0103929511515,6.98960704884846,13.3924811164863,0,92.0765427484782,84,9.52380952380952,150.474931646741,78.5336662986458,126.242685372931,"#9FDDF3","#B1AAFB","#EDD0CB","#8D2115",0,1034.55150362613
"B161",542,29,4,14,"7",20,NA,"B161",20,26,6,-85.5379163912288,38.1055636596385,91114.1497678539,594,595,"B177","Living Hope Baptist Church","10205 Bardstown Bluff Rd","{CDED9E36-6BB6-47D6-81E4-37DDA64A764C}",-85.562745481,38.0975718440001,-85.741452,38.199089,12.8254858018654,1.46116984982184,11.3643159520435,533.417524159696,486.048176569236,55.5043693214016,346.791512974704,0,318.002089730008,91.1196491594305,8.88035084056953,10.4054266700065,0,91.6983483829387,20,30,118.250556293774,100.919112717227,129.14767705787,"#9FDDF3","#B1AAFB","#EDD0CB","#8D2115",0,1042.08900330427
"O136",543,44,3,37,"4",12,NA,"O136",143,165,22,-85.8750002771212,38.1539628285264,121069.761983654,112,112,"O127","Conway Middle School Cafeteria","6300 Terry Rd","{599B8FD4-86A4-4A00-8F72-21522C69D178}",-85.868502469,38.1594729970001,-85.741452,38.199089,7.90924503971079,0.519288563553735,7.38995647615705,1620.90003915089,1358.11195046272,142.16248271963,735.908702902611,103.997264503827,631.625639833597,83.7875203688791,16.2124796311209,8.77058913479341,14.1318160926261,85.8293477631539,143,15.3846153846154,64.8142719763792,119.809518844566,54.6114567194955,"#9FDDF3","#DDDBFB","#CD3C2B","#CD3C2B",104.433505853563,634.275144346655
"B153",544,29,3,14,"7",20,NA,"B153",9,15,6,-85.5222033768107,38.1499283602872,90354.1490938937,68,68,"B161","Evangel World Prayer Center","6900 Billtown Rd","{4421E2AE-1FCA-44FE-B9FB-7D746DD74A99}",-85.54521569,38.144571952,-85.741452,38.199089,12.4096272499527,1.30672905371265,11.10289819624,284.662528572441,270.343557860212,35.7173379706651,98.9243151401217,0,88.0546011860236,94.9698434901012,5.0301565098988,12.5472566234076,0,89.0120907698965,9,66.6666666666667,139.310912931793,55.8493156405603,123.274348356069,"#9FDDF3","#B1AAFB","#EDD0CB","#CD3C2B",0,988.292182052635
"G167",545,34,3,19,"2",26,"C122p/C124p","G167",110,141,31,-85.6434454788293,38.2115684934159,102016.076197981,217,217,"D130","St Michael Orthodox Church","3707 St Michael Church Dr","{85656864-BCFC-4ADC-A7C0-B112E1D2CFE7}",-85.6373298999999,38.211653373,-85.741452,38.199089,5.40291201707585,0.332857282764028,5.07005473431182,776.422192086312,617.18093252841,103.595330108853,288.187018574411,0.317935641211681,277.041669511876,79.4903776346207,20.5096223653793,13.3426544430014,0.110322679621181,96.132598505766,110,28.1818181818182,67.6479883270258,103.984907972539,25.7054550089177,"#00BAFF","#B1AAFB","#F59181","#8D2115",0.559342024115335,487.397536175856
"E167",546,32,3,20,"7",18,NA,"E167",184,329,145,-85.579562820961,38.2200172789966,96743.58048068,226,226,"E166","Community of Christ Church","2401 Merriwood Dr","{764C4AA2-87ED-48C8-890F-906D2D9E0B49}",-85.58322237,38.2112775480001,-85.741452,38.199089,8.92761787748481,0.634843225407582,8.29277465207723,2643.68900300857,1951.68582359817,380.045670519078,1558.50912160486,93.4531784162178,1404.94533448037,73.8243349114483,26.1756650885517,14.3755816242599,5.99631898977819,90.1467508277164,184,78.804347826087,119.213458902529,217.068891947604,68.7701114301346,"#00BAFF","#B1AAFB","#F6573E","#8D2115",49.726122124202,747.566690231209
"G155",547,34,3,19,"2",26,"C129p/G154p","G155",239,333,94,-85.6616408108148,38.2128502541309,103606.098677368,242,242,"G126","Farmington Visitors Center","3033 Bardstown Rd","{36FC3EAC-725E-4854-9308-5921EEC518DD}",-85.668153847,38.214602719,-85.741452,38.199089,4.44610031427183,0.374468994143698,4.07163132012813,1452.50686740766,1169.10443910746,252.944011464938,757.675241157514,2.77062073404958,733.832476571761,80.4887374607735,19.5112625392265,17.4143074391363,0.365673917207174,96.8531683113563,239,39.3305439330544,70.9046395875275,79.4426676499572,16.5781816070483,"#9FDDF3","#B1AAFB","#F59181","#8D2115",1.48888937425467,394.35039355016
"E143",548,32,3,36,"2",26,NA,"E143 - STM",153,203,50,-85.6283503995777,38.2468700085713,101586.482124161,378,378,"E142","St Matthews Community Center","310 Ten Pin Ln","{C4C4CAC3-740F-4362-A371-53D3FAC7C9EF}",-85.623839341,38.2526471300001,-85.741452,38.199089,6.98083352092639,0.467948939743989,6.5128845811824,1790.23898101519,1396.10561073424,193.888745691959,1173.34703660441,19.2114168929452,1041.65230932501,77.9843152528469,22.0156847471531,10.830327556716,1.63731754490485,88.7761486439237,153,32.6797385620915,70.5366733532902,143.385613733906,42.4176655678034,"#00BAFF","#B1AAFB","#F59181","#CD3C2B",10.6636601927102,578.188809679768
"G140",549,34,3,19,"2",9,NA,"G140",290,338,48,-85.6952554500445,38.2512671741092,107394.036636098,366,366,"G140","Barret Trad Middle School Gym","2561 Grinstead Dr","{6167E339-D07A-4D0E-985D-B6B7D9510F09}",-85.695788855,38.249471316,-85.741452,38.199089,4.38971727910543,0.127217901389458,4.26249937771597,869.506211914046,841.806636774577,85.8474357999826,600.902013628783,0.00125892357887655,527.981753798772,96.8143326913681,3.18566730863192,9.87312507072335,0.000209505634916091,87.8648667875726,290,16.551724137931,42.0841894700702,13.5789049206537,18.168900945029,"#9FDDF3","#DDDBFB","#F59181","#CD3C2B",0.000893017638457825,374.523940005125
"M162",550,42,3,35,"2",8,"G103p","M162",134,174,40,-85.7265269280369,38.2405379896213,109798.807994532,313,313,"G103","Jeff County Trad Middle School","1418 Morton Ave","{2115E14C-BEE4-4500-9789-CEEEE3AAF08A}",-85.727276558,38.2401382990001,-85.741452,38.199089,2.97195702139804,0.0492225081518608,2.92273451324618,513.998339944874,470.35295370633,44.1881323564392,346.301227683439,11.7513069875551,296.669647862907,91.5086522957983,8.49134770420173,8.59694067517384,3.39337722426362,85.6680901328189,134,29.8507462686567,25.1265752196605,24.8179549990441,8.54237703492038,"#9FDDF3","#DDDBFB","#F59181","#CD3C2B",9.91794072981881,250.385083715074
"G124",551,34,3,19,"2",8,NA,"G124",407,503,96,-85.6846920954707,38.2072784820517,105467.704969318,233,233,"G119","Atherton High School Gym Hallway","3000 Dundee Rd","{EDE78ABD-F8F3-45DF-87F8-5C1F7F818ABA}",-85.687764599,38.21409097,-85.741452,38.199089,3.14040861622752,0.498737867102115,2.6416707491254,1059.74122588336,987.715142912751,288.967920495043,566.334184087415,7.90577178564748,505.04398185215,93.2034272885275,6.79657271147252,27.2677813637163,1.39595525182481,89.1777321663838,407,23.5872235872236,72.0325004220762,17.9543073262009,6.97842434678475,"#9FDDF3","#7D76C7","#F59181","#CD3C2B",3.68765415583359,235.578206537275
"A118",552,28,3,37,"4",14,NA,"A118",89,115,26,-85.8725878864575,38.1113883327752,120415.541034037,21,21,"A127","Valley High School/Cafeteria","10200 Dixie Hwy","{B65EC4EE-D6E4-48EE-A15E-A82FB34A362F}",-85.867826666,38.1077935120001,-85.741452,38.199089,9.35919785765563,0.358880756883423,9.00031710077221,949.259990740531,889.026580846172,144.095406037236,341.928768789712,14.5842891987658,273.165749960676,93.6546983458799,6.34530165412008,15.179761861113,4.26530041633764,79.8896655954313,89,29.2134831460674,136.622670264225,57.1097269871351,81.0057079144527,"#9FDDF3","#B1AAFB","#F59181","#F6573E",38.3890562770945,719.032323433533
"C125",553,30,3,35,"2",10,NA,"C125",199,259,60,-85.6813529667353,38.2019906262919,105071.307206686,189,189,"C102","Minor Daniels Academy Cafeteria","1960 Bashford Manor Ln","{BC780829-2A6F-499E-9B6C-FE9D5E4D202E}",-85.673072142,38.1977966380001,-85.741452,38.199089,3.27716197160728,0.53555162739024,2.74161034421704,1261.63952609983,649.074796963923,159.585029985019,683.6657744154,120.796233774956,539.289991672131,51.4469294545994,48.5530705454006,12.6490195244875,17.6689017200325,78.8821105068886,199,30.1507537688442,34.6786827725382,133.11360045077,7.51642727951788,"#3791FF","#B1AAFB","#CD3C2B","#F6573E",48.4412437265955,216.264010139358
"C143",554,30,3,35,"6",21,NA,"C143",26,46,20,-85.7063564567036,38.1862012731742,106924.612162236,137,137,"H124","New Covenant Church of God","1272 Gilmore Ln","{EFB6F150-2085-4385-B138-7F54B6D20A77}",-85.705584333,38.1782369630001,-85.741452,38.199089,2.10704926174807,0.550921476368068,1.55612778538,347.489545452962,317.384205089616,58.4587272781251,146.539741962908,2.65533775203661,143.836566256003,91.3363320545076,8.66366794549243,16.8231614571087,1.81202567744983,98.1553292842643,26,76.9230769230769,26.1789889813408,13.4817744132868,2.42153368443166,"#9FDDF3","#B1AAFB","#F59181","#8D2115",2.81974350450169,152.742235182367
"D138",555,31,3,19,"7",11,NA,"D138",323,509,186,-85.6011350727133,38.1892714001378,97904.6025759508,172,172,"D141","Jeffersontown Elementary School","3610 Cedarwood Way","{A063F57D-AF5D-43C5-A9FA-55C921A9D280}",-85.583977411,38.1903656310001,-85.741452,38.199089,7.66773336501498,0.937031373987307,6.73070199102768,2000.86569980363,1573.44879098034,388.741962409487,1070.7738111629,23.0281780840962,1017.40938510431,78.6384009248975,21.3615990751025,19.4286884146017,2.15061088009677,95.0162746322083,323,57.5851393188854,130.768711795216,143.778557426327,45.302349292024,"#00BAFF","#B1AAFB","#F59181","#8D2115",14.4751209325931,639.526228847037
"D135",556,31,3,19,"2",26,NA,"D135",164,264,100,-85.6244266164059,38.2116777577068,100386.990931147,217,217,"D130","St Michael Orthodox Church","3707 St Michael Church Dr","{85656864-BCFC-4ADC-A7C0-B112E1D2CFE7}",-85.6373298999999,38.211653373,-85.741452,38.199089,6.42790006018574,0.702189732162481,5.72571032802326,1312.62535183874,946.545655999758,160.830128822324,686.138302721033,3.7170910637859,658.66096995944,72.1108772334642,27.8891227665358,12.2525539063398,0.541740790310781,95.9953652707296,164,60.9756097560976,70.1545744461915,159.685038263863,32.7837587604322,"#00BAFF","#B1AAFB","#F59181","#8D2115",3.10185083819392,549.641654372982
