MUNICIPALITY|CH|DES|VOTER ID|P|W/P|CG|SS|SR|CC|REQTYPE|REQDATE|REQDEN|ISSTYPE|ISSDATE|RECTYPE|RECDATE|DUP|ACC OR REJ|REJRSN|
WALDOBORO|||021602700|U|1-1|1|13|91|2|TR|05/26/2017||MV|05/26/2017|MA|06/05/2017 12:16 pm||ACC||
WALDOBORO|||021602771|R|1-1|1|13|91|2|ER|06/05/2017||MV|06/05/2017|IF|06/13/2017 04:59 pm||ACC||
WALDOBORO|||021602773|U|1-1|1|13|91|2|ER|06/05/2017||MV|06/05/2017|IF|06/13/2017 04:59 pm||ACC||
WALDOBORO|||021602779|R|1-1|1|13|91|2|TR|05/30/2017||MV|05/30/2017|MA|06/09/2017 11:50 am||ACC||
WALDOBORO|||021602838|D|1-1|1|13|91|2|WV|06/05/2017||IV|06/05/2017|DV|06/12/2017 01:45 pm||ACC||
WALDOBORO|||021602840|D|1-1|1|13|91|2|WV|06/05/2017||IF|06/05/2017|IF|06/12/2017 01:46 pm||ACC||
WALDOBORO|||021602892|D|1-1|1|13|91|2|WV|06/06/2017||IF|06/06/2017|IF|06/12/2017 12:29 pm||ACC||
WALDOBORO|||021602895|D|1-1|1|13|91|2|WV|06/06/2017||IV|06/06/2017|DV|06/12/2017 12:30 pm||ACC||
WALDOBORO|||021603025|D|1-1|1|13|91|2|WV|06/01/2017||IV|06/01/2017|DV|06/05/2017 08:45 am||ACC||
WALDOBORO|||021603082|U|1-1|1|13|91|2|WV|06/06/2017||IF|06/06/2017|IF|06/08/2017 01:45 pm||ACC||
WALDOBORO||O|100383311|U|1-1|1|13|91|2|UR|09/09/2016||EL|04/28/2017||||REJ|BND|
WALDOBORO|||021603214|R|1-1|1|13|91|2|WV|06/01/2017||IV|06/01/2017|DV|06/08/2017 02:45 pm||ACC||
WALDOBORO|||021603215|R|1-1|1|13|91|2|WV|06/01/2017||IF|06/01/2017|IF|06/08/2017 02:45 pm||ACC||
WALDOBORO|||100583705|R|1-1|1|13|91|2|WV|06/01/2017||IF|06/01/2017|IF|06/08/2017 02:45 pm||ACC||
WALDOBORO|||100543934|U|1-1|1|13|91|2|WV|06/05/2017||IF|06/05/2017|MA|06/13/2017 10:58 am||ACC||
WALDOBORO|||021603345|R|1-1|1|13|91|2|WV|05/26/2017||IV|05/26/2017|IF|06/13/2017 12:05 pm||ACC||
WALDOBORO||O|100155407|D|1-1|1|13|91|2|UR|10/07/2016||EL|04/28/2017||||REJ|BND|
WALDOBORO|||021603559|R|1-1|1|13|91|2|WV|06/06/2017||IV|06/06/2017|MA|06/12/2017 11:21 am||ACC||
WALDOBORO|||021603560|U|1-1|1|13|91|2|WV|06/05/2017||IV|06/05/2017|MA|06/08/2017 06:01 pm||ACC||
WALDOBORO||O|100562035|D|1-1|1|13|91|2|UR|10/07/2016||EL|04/28/2017||||REJ|BND|
WALDOBORO|||021603596|D|1-1|1|13|91|2|WV|06/07/2017||IF|06/07/2017|IF|06/12/2017 10:42 am||ACC||
WALDOBORO|||021603600|R|1-1|1|13|91|2|WV|06/07/2017||IV|06/07/2017|DV|06/12/2017 10:42 am||ACC||
WALDOBORO|||021603592|U|1-1|1|13|91|2|WV|06/06/2017||IV|06/06/2017|DV|06/08/2017 11:55 am||ACC||
WALDOBORO||O|100468391|D|1-1|1|13|91|2|UR|01/10/2016||EL|04/28/2017||||REJ|BND|
WALDOBORO||O|100488965|D|1-1|1|13|91|2|UR|09/23/2016||EL|04/28/2017||||REJ|BND|
WALDOBORO|||100080870|U|1-1|1|13|91|2|WV|06/05/2017||IF|06/05/2017|IF|06/06/2017 09:40 am||ACC||
WALDOBORO|||100023542|U|1-1|1|13|91|2|WV|06/05/2017||IV|06/05/2017|DV|06/06/2017 09:40 am||ACC||
WALDOBORO|||021603763|R|1-1|1|13|91|2|WV|05/26/2017||IV|05/26/2017|DV|06/08/2017 09:31 am||ACC||
WALDOBORO|||021603764|R|1-1|1|13|91|2|WV|05/26/2017||IF|05/26/2017|IF|06/08/2017 09:31 am||ACC||
WALDOBORO|||021603820|U|1-1|1|13|91|2|TR|06/01/2017||MV|06/01/2017|DV|06/07/2017 10:00 am||ACC||
WALDOBORO|||021603854|D|1-1|1|13|91|2|VP|06/01/2017||VP|06/01/2017|VP|06/01/2017 11:09 am||ACC||
WALDOBORO||O|021603909|D|1-1|1|13|91|2|UR|08/11/2016||EL|04/28/2017||||REJ|BND|
WALDOBORO|||021603923|D|1-1|1|13|91|2|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 12:22 pm||ACC||
WALDOBORO|||021603938|U|1-1|1|13|91|2|WV|06/05/2017||IV|06/05/2017|DV|06/12/2017 12:31 pm||ACC||
WALDOBORO|||021603939|U|1-1|1|13|91|2|WV|06/05/2017||IF|06/05/2017|IF|06/12/2017 12:32 pm||ACC||
WALDOBORO|||021603941|D|1-1|1|13|91|2|WV|06/07/2017||IV|06/07/2017|DV|06/12/2017 03:45 pm||ACC||
WALES||O|100557413|D|1-1|2|22|82|4|UR|05/23/2016||EL|04/28/2017||||REJ|BND|
WALES|||001100014|U|1-1|2|22|82|4|ER|06/01/2017||MV|06/01/2017|MA|06/12/2017 02:10 pm||ACC||
WALES|||011100420|R|1-1|2|22|82|4|VP|06/10/2017||VP|06/10/2017|VP|06/10/2017 07:54 pm||ACC||
WALES|||100330385|U|1-1|2|22|82|4|ER|06/01/2017||MV|06/01/2017||||REJ|BND|
WALES||S|001101151|U|1-1|2|22|82|4|UR|07/12/2016||MV|04/28/2017||||REJ|BND|
WALES||O|100359513|U|1-1|2|22|82|4|UR|11/01/2016||EL|04/28/2017||||REJ|BND|
WALES|||001100879|R|1-1|2|22|82|4|ER|06/01/2017||MV|06/01/2017||||REJ|BND|
WALES|||001101133|D|1-1|2|22|82|4|TR|06/01/2017||MV|06/01/2017|MA|06/08/2017 09:00 am||ACC||
WALES||S|009615644|R|1-1|2|22|82|4|UR|09/15/2016||EL|04/28/2017||||REJ|BND|
WALLAGRASS|||007600250|U|1-1|2|1|151|3|WV|06/07/2017||IV|06/07/2017|MA|06/09/2017 10:16 am||ACC||
WALLAGRASS|||100258865|U|1-1|2|1|151|3|WV|06/07/2017||IV|06/07/2017|MA|06/09/2017 10:16 am||ACC||
WALLAGRASS|||007600379|D|1-1|2|1|151|3|VP|06/09/2017||VP|06/09/2017|VP|06/09/2017 04:00 pm||ACC||
WARREN||S|100573279|U|1-1|1|12|95|2|UR|08/01/2016||EL|04/28/2017||||REJ|BND|
WARREN||S|100432043|R|1-1|1|12|95|2|UR|09/12/2016||EL|04/28/2017||||REJ|BND|
WARREN||S|015300040|R|1-1|1|12|95|2|UR|09/07/2016||EL|04/28/2017||||REJ|BND|
WARREN|||019900441|R|1-1|1|12|95|2|VP|06/12/2017||VP|06/12/2017|VP|06/12/2017 12:27 pm||ACC||
WARREN|||019900598|R|1-1|1|12|95|2|WV|06/08/2017||IV|06/08/2017|DV|06/08/2017 01:45 pm||ACC||
WARREN|||019900599|R|1-1|1|12|95|2|WV|06/08/2017||IF|06/08/2017|IF|06/08/2017 01:45 pm||ACC||
WARREN||S|100127729|D|1-1|1|12|95|2|UR|11/01/2016||EL|04/28/2017||||REJ|BND|
WARREN||S|019902503|U|1-1|1|12|95|2|UR|08/23/2016||MV|04/28/2017||||REJ|BND|
WARREN||S|019900919|R|1-1|1|12|95|2|UR|07/22/2016||MV|04/28/2017|MA|05/22/2017 11:00 am||ACC||
WARREN||O|100323707|G|1-1|1|12|95|2|UR|09/23/2016||MV|04/28/2017|MA|06/02/2017 08:00 am||ACC||
WARREN||O|018600475|D|1-1|1|12|95|2|UR|08/16/2016||MV|04/28/2017||||REJ|BND|
WARREN|||019901787|R|1-1|1|12|95|2|VP|06/01/2017||VP|06/01/2017|VP|06/01/2017 10:40 am||ACC||
WARREN|||020901766|R|1-1|1|12|95|2|VP|06/09/2017||VP|06/09/2017|VP|06/09/2017 04:03 pm||ACC||
WARREN||S|100219173|U|1-1|1|12|95|2|UR|11/05/2016||EL|04/28/2017||||REJ|BND|
WARREN||O|019902601|R|1-1|1|12|95|2|UR|05/13/2016||MV|04/28/2017|MA|05/17/2017 08:00 am||ACC||
WARREN||S|100608555|R|1-1|1|12|95|2|UR|10/24/2016||EL|04/28/2017||||REJ|BND|
WASHBURN|||007700088|U|1-1|2|1|146|2|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 10:30 am||ACC||
WASHBURN|||007700212|D|1-1|2|1|146|2|VP|05/19/2017||VP|05/19/2017|VP|05/19/2017 01:35 pm||ACC||
WASHBURN|||007700237|R|1-1|2|1|146|2|WV|05/30/2017||IF|05/30/2017|IF|05/30/2017 01:30 pm||ACC||
WASHBURN|||007700246|R|1-1|2|1|146|2|WV|05/30/2017||IV|05/30/2017|DV|05/30/2017 01:30 pm||ACC||
WASHBURN|||007700375|R|1-1|2|1|146|2|WV|05/19/2017||MV|05/19/2017|MA|05/30/2017 10:00 am||ACC||
WASHBURN|||007700386|U|1-1|2|1|146|2|ER|05/27/2017||MV|05/30/2017|MA|06/05/2017 09:20 am||ACC||
WASHBURN|||007500089|R|1-1|2|1|146|2|WV|06/08/2017||IF|06/08/2017|IF|06/12/2017 03:15 pm||ACC||
WASHBURN|||100666250|U|1-1|2|1|146|2|WV|06/08/2017||IV|06/08/2017|DV|06/12/2017 03:15 pm||ACC||
WASHBURN|||007700569|U|1-1|2|1|146|2|WV|06/09/2017||IF|06/09/2017|IF|06/13/2017 10:50 am||ACC||
WASHBURN|||007700633|R|1-1|2|1|146|2|VP|06/05/2017||VP|06/05/2017|VP|06/05/2017 08:00 am||ACC||
WASHBURN|||007700634|D|1-1|2|1|146|2|VP|06/05/2017||VP|06/05/2017|VP|06/05/2017 10:23 am||ACC||
WASHBURN|||007700677|D|1-1|2|1|146|2|VP|05/26/2017||VP|05/26/2017|VP|05/26/2017 01:39 pm||ACC||
WASHBURN|||100563947|R|1-1|2|1|146|2|WV|05/11/2017||MV|05/18/2017||||REJ|BND|
WASHBURN|||007700771|U|1-1|2|1|146|2|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 10:30 am||ACC||
WASHBURN|||007700772|D|1-1|2|1|146|2|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 10:30 am||ACC||
WASHBURN|||007700812|U|1-1|2|1|146|2|VP|05/30/2017||VP|05/30/2017|VP|05/30/2017 08:10 am||ACC||
WASHBURN|||007700813|R|1-1|2|1|146|2|VP|05/22/2017||VP|05/22/2017|VP|05/22/2017 08:10 am||ACC||
WASHINGTON|||100021628|D|1-1|1|13|91|2|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 10:47 am||ACC||
WASHINGTON|||049801924|R|1-1|1|13|91|2|VP|06/06/2017||VP|06/13/2017|VP|06/13/2017 08:36 am||ACC||
WASHINGTON|||049609003|G|1-1|1|13|91|2|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 10:41 am||ACC||
WASHINGTON|||020000194|D|1-1|1|13|91|2|WV|05/23/2017||IF|05/23/2017|DV|05/31/2017 09:29 am||ACC||
WASHINGTON|||020000181|D|1-1|1|13|91|2|WV|05/23/2017||IV|05/23/2017|DV|05/31/2017 08:33 am||ACC||
WASHINGTON|||020000317|D|1-1|1|13|91|2|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 10:50 am||ACC||
WASHINGTON||O|100555155|D|1-1|1|13|91|2|UR|08/12/2016||MV|04/28/2017||||REJ|BND|
WASHINGTON||O|100556970|D|1-1|1|13|91|2|UR|08/17/2016||MV|04/28/2017||||REJ|BND|
WASHINGTON|||020000082|U|1-1|1|13|91|2|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 10:49 am||ACC||
WASHINGTON|||050404973|D|1-1|1|13|91|2|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 10:48 am||ACC||
WASHINGTON|||020000427|R|1-1|1|13|91|2|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 10:50 am||ACC||
WASHINGTON|||100665035|U|1-1|1|13|91|2|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 10:47 am||ACC||
WASHINGTON|||020000720|D|1-1|1|13|91|2|VP|05/30/2017||VP|05/30/2017|VP|05/30/2017 12:35 pm||ACC||
WASHINGTON||S|100572678|R|1-1|1|13|91|2|UR|07/05/2016||EL|04/28/2017||||REJ|BND|
WASHINGTON|||100344649|R|1-1|1|13|91|2|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 10:48 am||ACC||
WATERBORO|||048300034|D|2-1|1|33|17|4|WV|06/06/2017||IF|06/06/2017|IF|06/09/2017 11:44 am||ACC||
WATERBORO|||048300035|D|2-1|1|33|17|4|WV|06/06/2017||IV|06/06/2017|DV|06/09/2017 01:28 pm||ACC||
WATERBORO|||048300046|U|1-1|1|33|17|4|WV|05/24/2017||IV|05/24/2017|MA|05/26/2017 11:35 am||ACC||
WATERBORO|||100297917|D|2-1|1|33|17|4|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 04:08 pm||ACC||
WATERBORO|||100586224|D|2-1|1|33|17|4|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 04:09 pm||ACC||
WATERBORO||O|100582546|R|1-1|1|33|17|4|UR|10/07/2016||EL|04/28/2017||||REJ|BND|
WATERBORO|||048303431|R|2-1|1|33|17|4|WV|06/07/2017||IF|06/07/2017|IF|06/09/2017 03:13 pm||ACC||
WATERBORO|||100116047|U|2-1|1|33|17|4|WV|06/07/2017||IV|06/07/2017|DV|06/09/2017 03:12 pm||ACC||
WATERBORO||S|048300198|R|2-1|1|33|17|4|UR|10/19/2016||EL|04/28/2017||||REJ|BND|
WATERBORO|||048300261|U|2-1|1|33|17|4|VP|06/07/2017||VP|06/07/2017|VP|06/07/2017 03:12 pm||ACC||
WATERBORO|||048300262|U|2-1|1|33|17|4|VP|06/07/2017||VP|06/07/2017|VP|06/07/2017 03:13 pm||ACC||
WATERBORO|||048300279|D|1-1|1|33|17|4|WV|06/07/2017||IV|06/07/2017|DV|06/13/2017 03:50 pm||ACC||
WATERBORO|||100625414|D|1-1|1|33|17|4|WV|06/07/2017||IV|06/07/2017|DV|06/09/2017 03:31 pm||ACC||
WATERBORO|||100150468|D|2-1|1|33|17|4|WV|06/06/2017||IV|06/06/2017|DV|06/06/2017 11:00 am||ACC||
WATERBORO|||048300443|D|1-1|1|33|17|4|WV|05/17/2017||IV|05/17/2017|MA|05/24/2017 11:15 am||ACC||
WATERBORO|||048300481|U|1-1|1|33|17|4|ER|05/30/2017||MV|05/31/2017|DV|06/09/2017 04:55 pm||ACC||
WATERBORO|||048300482|R|1-1|1|33|17|4|ER|05/30/2017||MV|05/31/2017|IF|06/09/2017 04:55 pm||ACC||
WATERBORO|||048300661|D|1-1|1|33|17|4|WV|05/19/2017||IV|05/19/2017||||REJ|BND|
WATERBORO|||048300666|R|1-1|1|33|17|4|WV|05/19/2017||IF|05/19/2017|IF|06/02/2017 12:35 pm||ACC||
WATERBORO|||048300805|R|2-1|1|33|17|4|VP|06/07/2017||VP|06/07/2017|VP|06/07/2017 12:30 pm||ACC||
WATERBORO|||048300809|R|1-1|1|33|17|4|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 03:07 pm||ACC||
WATERBORO|||100467116|D|1-1|1|33|17|4|ER|06/06/2017||MV|06/06/2017|DV|06/13/2017 01:00 pm||ACC||
WATERBORO|||100467114|D|1-1|1|33|17|4|ER|06/06/2017||MV|06/06/2017|IF|06/13/2017 01:00 pm||ACC||
WATERBORO|||048300851|R|2-1|1|33|17|4|TR|06/06/2017||MV|06/06/2017|MA|06/13/2017 11:00 am||ACC||
WATERBORO|||048300938|U|2-1|1|33|17|4|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 02:30 pm||ACC||
WATERBORO|||100564769|R|2-1|1|33|17|4|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 02:53 pm||ACC||
WATERBORO|||048301009|D|2-1|1|33|17|4|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 12:08 pm||ACC||
WATERBORO|||048301219|R|2-1|1|33|17|4|WV|05/30/2017||IV|05/30/2017|DV|06/09/2017 01:26 pm||ACC||
WATERBORO|||048301221|R|2-1|1|33|17|4|WV|05/30/2017||IF|05/30/2017|IF|06/09/2017 01:26 pm||ACC||
WATERBORO||S|100090810|D|2-1|1|33|17|4|UR|10/01/2016||EL|04/28/2017||||REJ|BND|
WATERBORO||O|100582460|D|2-1|1|33|17|4|UR|10/08/2016||EL|04/28/2017||||REJ|BND|
WATERBORO||O|100576286|D|2-1|1|33|17|4|UR|09/22/2016||EL|04/28/2017||||REJ|BND|
WATERBORO|||048301385|D|1-1|1|33|17|4|VP|06/07/2017||VP|06/07/2017|VP|06/07/2017 12:33 pm||ACC||
WATERBORO|||048301387|D|1-1|1|33|17|4|VP|06/07/2017||VP|06/07/2017|VP|06/07/2017 12:32 pm||ACC||
WATERBORO|||048301433|U|2-1|1|33|17|4|VP|05/30/2017||VP|05/30/2017|VP|05/30/2017 12:03 pm||ACC||
WATERBORO||S|100580272|R|2-1|1|33|17|4|UR|10/03/2016||MV|04/28/2017|MA|05/15/2017 01:16 pm||REJ|BRU|
WATERBORO|||100585084|R|1-1|1|33|17|4|ER|06/06/2017||MV|06/06/2017||||REJ|BND|
WATERBORO|||100416143|D|2-1|1|33|17|4|ER|06/06/2017||MV|06/07/2017|MA|06/13/2017 11:00 am||ACC||
WATERBORO||S|100596441|D|2-1|1|33|17|4|UR|10/27/2016||EL|04/28/2017||||REJ|BND|
WATERBORO|||100378258|G|2-1|1|33|17|4|VP|05/31/2017||VP|05/31/2017|VP|05/31/2017 10:36 am||ACC||
WATERBORO|||049410278|R|1-1|1|33|17|4|WV|06/08/2017||IV|06/08/2017||||REJ|BND|
WATERBORO||S|100094105|U|2-1|1|33|17|4|UR|10/04/2016||MV|04/28/2017||||REJ|BND|
WATERBORO||S|100186212|R|2-1|1|33|17|4|UR|11/01/2016||EL|04/28/2017||||REJ|BND|
WATERBORO|||048302059|R|1-1|1|33|17|4|WV|05/30/2017||IF|05/30/2017|IF|06/06/2017 12:20 pm||ACC||
WATERBORO|||048302060|R|1-1|1|33|17|4|WV|05/30/2017||IV|05/30/2017|DV|06/06/2017 12:20 pm||ACC||
WATERBORO||O|100582520|U|2-1|1|33|17|4|UR|10/05/2016||MV|04/28/2017||||REJ|BND|
WATERBORO|||100059188|R|1-1|1|33|17|4|WV|06/07/2017||IV|06/07/2017|DV|06/07/2017 02:35 pm||ACC||
WATERBORO|||100059186|R|1-1|1|33|17|4|WV|06/07/2017||IF|06/07/2017|IF|06/07/2017 02:35 pm||ACC||
WATERBORO|||048302311|R|2-1|1|33|17|4|WV|06/06/2017||IV|06/06/2017|IF|06/09/2017 01:40 pm||ACC||
WATERBORO|||048302312|R|2-1|1|33|17|4|WV|06/06/2017||IV|06/06/2017|DV|06/09/2017 01:40 pm||ACC||
WATERBORO|||100196685|D|1-1|1|33|17|4|ER|05/12/2017||MV|05/17/2017|MA|05/26/2017 11:35 am||ACC||
WATERBORO|||100558430|D|1-1|1|33|17|4|ER|05/14/2017||MV|05/17/2017||||REJ|BND|
WATERBORO|||100291905|R|2-1|1|33|17|4|WV|06/06/2017||IF|06/06/2017|IF|06/08/2017 09:40 am||ACC||
WATERBORO|||100291924|R|2-1|1|33|17|4|WV|06/06/2017||IV|06/06/2017|DV|06/08/2017 09:40 am||ACC||
WATERBORO|||048300295|R|1-1|1|33|17|4|WV|06/07/2017||IV|06/07/2017|DV|06/13/2017 11:04 am||ACC||
WATERBORO|||048302611|D|1-1|1|33|17|4|WV|06/07/2017||IF|06/07/2017|IF|06/13/2017 11:04 am||ACC||
WATERBORO|||048302631|U|1-1|1|33|17|4|VP|06/07/2017||VP|06/07/2017|VP|06/07/2017 12:41 pm||ACC||
WATERBORO|||048302632|D|1-1|1|33|17|4|VP|06/07/2017||VP|06/07/2017|VP|06/07/2017 11:09 am||ACC||
WATERBORO|||048302639|R|2-1|1|33|17|4|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 02:42 pm||ACC||
WATERBORO|||048302643|R|2-1|1|33|17|4|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 02:41 pm||ACC||
WATERBORO|||100069067|G|2-1|1|33|17|4|ER|05/31/2017||MV|06/01/2017|MA|06/08/2017 10:30 am||ACC||
WATERBORO|||100063367|U|2-1|1|33|17|4|TR|06/08/2017||MV|06/08/2017||||REJ|BND|
WATERBORO|||048302735|R|2-1|1|33|17|4|TR|05/26/2017||MV|05/26/2017|MA|06/08/2017 10:30 am||ACC||
WATERBORO|||048302955|D|2-1|1|33|17|4|VP|05/31/2017||VP|05/31/2017|VP|05/31/2017 11:28 am||ACC||
WATERBORO|||048303253|D|1-1|1|33|17|4|WV|05/31/2017||IV|05/31/2017|DV|06/06/2017 01:25 pm||ACC||
WATERBORO|||048303255|D|1-1|1|33|17|4|WV|05/31/2017||IF|05/31/2017|IF|06/06/2017 01:27 pm||ACC||
WATERBORO|||048303307|U|2-1|1|33|17|4|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 11:33 am||ACC||
WATERBORO|||048303347|R|1-1|1|33|17|4|ER|06/05/2017||MV|06/06/2017|MA|06/13/2017 11:00 am||ACC||
WATERBORO|||048303348|R|1-1|1|33|17|4|ER|06/05/2017||MV|06/06/2017|MA|06/13/2017 11:29 am||ACC||
WATERBORO|||100357150|D|2-1|1|33|17|4|ER|05/29/2017||MV|05/30/2017|MA|06/06/2017 11:30 am||ACC||
WATERBORO|||048303385|R|2-1|1|33|17|4|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 11:31 am||ACC||
WATERBORO|||048303394|U|1-1|1|33|17|4|VP|06/01/2017||VP|06/01/2017|VP|06/01/2017 11:11 am||ACC||
WATERBORO|||048303401|U|1-1|1|33|17|4|VP|06/01/2017||VP|06/01/2017|VP|06/01/2017 11:14 am||ACC||
WATERBORO|||100262549|R|1-1|1|33|17|4|WV|06/01/2017||IF|06/01/2017|MA|06/06/2017 11:29 am||ACC||
WATERBORO|||100262541|U|1-1|1|33|17|4|VP|06/01/2017||VP|06/01/2017|VP|06/01/2017 10:48 am||ACC||
WATERBORO|||048303597|U|1-1|1|33|17|4|WV|05/19/2017||IF|05/19/2017|IF|06/07/2017 04:08 pm||ACC||
WATERBORO|||048303599|D|1-1|1|33|17|4|WV|05/19/2017||IV|05/19/2017|DV|06/07/2017 04:06 pm||ACC||
WATERBORO|||052000362|U|2-1|1|33|17|4|WV|06/01/2017||IV|06/01/2017|DV|06/09/2017 01:26 pm||ACC||
WATERBORO|||052000393|R|2-1|1|33|17|4|WV|06/07/2017||IV|06/07/2017|DV|06/08/2017 01:56 pm||ACC||
WATERBORO|||048303704|U|2-1|1|33|17|4|VP|05/31/2017||VP|05/31/2017|VP|05/31/2017 11:36 am||ACC||
WATERBORO|||100026980|D|1-1|1|33|17|4|WV|06/06/2017||IV|06/06/2017|DV|06/07/2017 09:28 am||ACC||
WATERBORO|||048303924|D|1-1|1|33|17|4|WV|06/06/2017||IF|06/06/2017|IF|06/07/2017 09:28 am||ACC||
WATERBORO|||048303955|D|1-1|1|33|17|4|TR|06/08/2017||MV|06/08/2017||||REJ|BND|
WATERBORO|||048303983|U|1-1|1|33|17|4|ER|05/21/2017||MV|05/23/2017|MA|05/31/2017 10:30 am||ACC||
WATERBORO|||100619454|U|2-1|1|33|17|4|ER|05/14/2017||MV|05/17/2017||||REJ|BND|
WATERBORO||S|100003495|U|1-1|1|33|17|4|UR|08/26/2016||MV|04/28/2017||||REJ|BND|
WATERBORO||S|100003506|R|1-1|1|33|17|4|UR|08/26/2016||MV|04/28/2017|MA|05/18/2017 08:00 am||ACC||
WATERBORO|||048303987|R|1-1|1|33|17|4|ER|05/21/2017||MV|05/23/2017|MA|05/31/2017 10:30 am||ACC||
WATERBORO|||048304046|U|1-1|1|33|17|4|WV|05/17/2017||IV|05/17/2017|MA|05/24/2017 11:15 am||ACC||
WATERBORO|||048304100|D|1-1|1|33|17|4|VP|05/25/2017||VP|05/25/2017|VP|05/25/2017 04:38 pm||ACC||
WATERBORO||S|048304174|U|2-1|1|33|17|4|UR|08/03/2016||MV|04/28/2017||||REJ|BND|
WATERBORO|||047400879|R|2-1|1|33|17|4|WV|06/01/2017||IF|06/01/2017|IF|06/13/2017 02:52 pm||ACC||
WATERBORO|||047401179|R|2-1|1|33|17|4|WV|06/01/2017||IV|06/01/2017|IF|06/09/2017 01:26 pm||ACC||
WATERBORO|||048304209|D|2-1|1|33|17|4|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 01:32 pm||ACC||
WATERBORO|||048304210|D|2-1|1|33|17|4|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 01:33 pm||ACC||
WATERBORO|||048304242|D|2-1|1|33|17|4|VP|05/25/2017||VP|05/25/2017|VP|05/25/2017 09:17 am||ACC||
WATERBORO|||048304278|D|2-1|1|33|17|4|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 11:42 am||ACC||
WATERBORO|||048304295|R|2-1|1|33|17|4|VP|05/26/2017||VP|05/26/2017|VP|05/26/2017 01:28 pm||ACC||
WATERBORO|||048304305|R|2-1|1|33|17|4|VP|05/24/2017||VP|05/24/2017|VP|05/24/2017 03:47 pm||ACC||
WATERBORO|||048304314|R|2-1|1|33|17|4|WV|05/30/2017||IF|05/30/2017|IF|06/09/2017 01:26 pm||ACC||
WATERBORO||O|100584530|R|2-1|1|33|17|4|UR|10/12/2016||EL|04/28/2017||||REJ|BND|
WATERBORO||O|100586067|R|2-1|1|33|17|4|UR|10/13/2016||EL|04/28/2017||||REJ|BND|
WATERBORO|||100497352|U|2-1|1|33|17|4|WV|05/26/2017||IF|05/26/2017|DV|05/30/2017 01:25 pm||ACC||
WATERBORO|||100497370|G|2-1|1|33|17|4|WV|05/26/2017||IV|05/26/2017|IF|05/30/2017 01:25 pm||ACC||
WATERFORD||S|025500046|R|1-1|2|18|71|1|UR|09/18/2016||MV|04/28/2017||||REJ|BND|
WATERFORD||O|100299987|U|1-1|2|18|71|1|UR|10/01/2016||EL|04/28/2017||||REJ|BND|
WATERFORD||O|100574069|U|1-1|2|18|71|1|UR|08/29/2016||MV|04/28/2017||||REJ|BND|
WATERVILLE|||100588583|D|1-1|1|16|110|3|VP|05/15/2017||VP|05/15/2017|VP|05/15/2017 10:00 am||ACC||
WATERVILLE|||037700074|G|5-1|1|16|109|3|VP|05/19/2017||VP|05/19/2017|VP|05/19/2017 10:30 am||ACC||
WATERVILLE|||100183244|R|1-1|1|16|110|3|VP|05/15/2017||VP|05/15/2017|VP|05/15/2017 10:00 am||ACC||
WATERVILLE|||036200688|D|1-1|1|16|110|3|VP|05/16/2017||VP|05/16/2017|VP|05/16/2017 11:30 am||ACC||
WATERVILLE||S|100572556|D|6-1|1|16|109|3|UR|09/07/2016||EL|04/28/2017||||REJ|BND|
WATERVILLE||S|100521172|D|6-1|1|16|109|3|UR|08/04/2016||EL|04/28/2017||||REJ|BND|
WATERVILLE||O|037600461|D|4-1|1|16|109|3|UR|11/07/2016||EL|04/28/2017||||REJ|BND|
WATERVILLE|||050800889|D|5-1|1|16|109|3|VP|05/16/2017||VP|05/16/2017|VP|05/16/2017 10:30 am||ACC||
WATERVILLE|||050801005|D|1-1|1|16|110|3|VP|05/15/2017||VP|05/15/2017|VP|05/15/2017 10:00 am||ACC||
WATERVILLE|||037700100|G|5-1|1|16|109|3|VP|05/19/2017||VP|05/19/2017|VP|05/19/2017 10:30 am||ACC||
WATERVILLE||O|100056248|U|3-1|1|16|110|3|UR|08/13/2016||MV|04/28/2017||||REJ|BND|
