MUNICIPALITY|CH|DES|VOTER ID|P|W/P|CG|SS|SR|CC|REQTYPE|REQDATE|REQDEN|ISSTYPE|ISSDATE|RECTYPE|RECDATE|DUP|ACC OR REJ|REJRSN|
SEBAGO|||100090922|D|1-1|1|19|68|1|VP|10/30/2019||VP|10/30/2019|VP|10/30/2019 10:42 am||ACC||
SEBAGO|||009700493|R|1-1|1|19|68|1|VP|10/23/2019||VP|10/23/2019|VP|10/23/2019 11:55 am||ACC||
SEBAGO|||049904554|R|1-1|1|19|68|1|TR|10/16/2019||MV|10/16/2019|MA|10/30/2019 10:45 am||ACC||
SEBAGO|||009700597|D|1-1|1|19|68|1|WV|10/30/2019||IF|10/30/2019|IF|10/31/2019 10:15 am||ACC||
SEBAGO|||009700720|U|1-1|1|19|68|1|WV|10/30/2019||IF|10/30/2019|IF|11/05/2019 08:00 am||ACC||
SEBAGO|||009700711|R|1-1|1|19|68|1|WV|10/31/2019||IF|10/31/2019|IF|11/01/2019 10:51 am||ACC||
SEBAGO||O|100305119|U|1-1|1|19|68|1|UR|08/16/2018||EL|09/19/2019||||||
SEBAGO|||009700753|R|1-1|1|19|68|1|WV|10/23/2019||IV|10/23/2019|DV|10/24/2019 08:50 am||ACC||
SEBAGO|||009700821|D|1-1|1|19|68|1|WV|10/30/2019||IF|10/30/2019||||||
SEBAGO|||009700841|D|1-1|1|19|68|1|VP|10/31/2019||VP|10/31/2019|VP|10/31/2019 01:15 pm||ACC||
SEBAGO|||009700843|D|1-1|1|19|68|1|VP|10/31/2019||VP|10/31/2019|VP|10/31/2019 01:10 pm||ACC||
SEBAGO|||009700849|U|1-1|1|19|68|1|TR|10/23/2019||MV|10/23/2019|MA|10/30/2019 10:45 am||ACC||
SEBAGO|||009700857|U|1-1|1|19|68|1|TR|10/23/2019||MV|10/23/2019|MA|10/30/2019 10:45 am||ACC||
SEBAGO||O|009700938|U|1-1|1|19|68|1|UR|09/04/2018||EL|09/19/2019||||||
SEBAGO||O|100305120|U|1-1|1|19|68|1|UR|08/16/2018||EL|09/19/2019||||||
SEBAGO||O|100572653|D|1-1|1|19|68|1|UR|06/25/2018||EL|09/19/2019||||||
SEBAGO||O|009700972|U|1-1|1|19|68|1|UR|09/10/2018||MV|09/20/2019||||||
SEBAGO||O|009700973|D|1-1|1|19|68|1|UR|09/10/2018||MV|09/20/2019||||||
SEBAGO|||009701102|R|1-1|1|19|68|1|VP|10/29/2019||VP|10/29/2019|VP|10/29/2019 05:40 pm||ACC||
SEBAGO|||009701308|R|1-1|1|19|68|1|WV|10/24/2019||IV|10/24/2019|DV|10/29/2019 05:40 pm||ACC||
SEBAGO|||009701309|R|1-1|1|19|68|1|WV|10/24/2019||IV|10/24/2019|DV|10/29/2019 05:40 pm||ACC||
SEBEC|||033100010|R|1-1|2|4|119|2|VP|10/23/2019||VP|10/23/2019|VP|10/23/2019 03:21 pm||ACC||
SEBEC|||033100103|D|1-1|2|4|119|2|VP|10/31/2019||VP|10/31/2019|VP|10/31/2019 07:07 pm||ACC||
SEBEC|||033100109|U|1-1|2|4|119|2|VP|10/23/2019||VP|10/23/2019|VP|10/23/2019 03:19 pm||ACC||
SEBEC||O|033100409|D|1-1|2|4|119|2|UR|10/07/2018||EL|09/19/2019||||||
SEBEC||O|033100410|U|1-1|2|4|119|2|UR|10/15/2018||EL|09/19/2019||||||
SEDGWICK|||014600009|R|1-1|2|7|133|2|ER|10/17/2019||MV|10/18/2019|MA|10/28/2019 12:54 pm||ACC||
SEDGWICK|||014600028|R|1-1|2|7|133|2|ER|10/18/2019||MV|10/19/2019|MA|10/28/2019 12:53 pm||ACC||
SEDGWICK||O|014600108|D|1-1|2|7|133|2|UR|05/29/2018||EL|09/19/2019||||||
SEDGWICK||O|014600141|G|1-1|2|7|133|2|UR|11/02/2018||EL|09/19/2019||||||
SEDGWICK|||014600257|R|1-1|2|7|133|2|VP|10/11/2019||VP|10/11/2019|VP|10/11/2019 11:49 am||ACC||
SEDGWICK|||015000911|D|1-1|2|7|133|2|VP|10/10/2019||VP|10/10/2019|VP|10/10/2019 04:53 pm||ACC||
SEDGWICK|||014600286|D|1-1|2|7|133|2|TR|10/24/2019||MV|10/24/2019|MA|10/28/2019 12:55 pm||ACC||
SEDGWICK||O|100297974|D|1-1|2|7|133|2|UR|08/20/2018||EL|09/19/2019||||||
SEDGWICK||S|012700686|U|1-1|2|7|133|2|ER|10/06/2019||EL|10/07/2019||||||
SEDGWICK|||014600435|D|1-1|2|7|133|2|WV|10/30/2019||MV|10/31/2019||||||
SEDGWICK|||014600436|D|1-1|2|7|133|2|WV|10/30/2019||MV|10/31/2019||||||
SEDGWICK|||014600440|D|1-1|2|7|133|2|WV|10/30/2019||MV|10/31/2019||||||
SEDGWICK|||014600486|U|1-1|2|7|133|2|VP|10/16/2019||VP|10/16/2019|VP|10/16/2019 04:44 pm||ACC||
SEDGWICK|||014600521|U|1-1|2|7|133|2|VP|10/16/2019||VP|10/16/2019|VP|10/16/2019 04:42 pm||ACC||
SEDGWICK||O|012701246|D|1-1|2|7|133|2|UR|09/25/2018||EL|09/19/2019||||||
SEDGWICK|||100071929|D|1-1|2|7|133|2|WV|10/30/2019||MV|10/31/2019||||||
SEDGWICK|||014600687|D|1-1|2|7|133|2|WV|10/30/2019||MV|10/31/2019||||||
SEDGWICK||O|014600691|D|1-1|2|7|133|2|UR|09/21/2018||EL|09/19/2019||||||
SEDGWICK||O|014600692|D|1-1|2|7|133|2|UR|09/21/2018||EL|09/19/2019||||||
SEDGWICK|||014600730|D|1-1|2|7|133|2|VP|10/28/2019||VP|10/28/2019|VP|10/28/2019 12:55 pm||ACC||
SEDGWICK|||014600731|D|1-1|2|7|133|2|VP|10/28/2019||VP|10/28/2019|VP|10/28/2019 12:56 pm||ACC||
SHAPLEIGH|||048100013|D|1-1|1|33|21|4|WV|10/23/2019||IF|10/23/2019|IF|10/29/2019 08:45 am||ACC||
SHAPLEIGH|||048100065|R|1-1|1|33|20|4|VP|10/23/2019||VP|10/23/2019|VP|10/23/2019 01:57 pm||ACC||
SHAPLEIGH|||048100066|R|1-1|1|33|20|4|VP|10/23/2019||VP|10/23/2019|VP|10/23/2019 01:55 pm||ACC||
SHAPLEIGH|||051900478|D|1-1|1|33|21|4|WV|10/26/2019||IV|10/26/2019|MA|11/02/2019 10:56 am||ACC||
SHAPLEIGH|||051900479|D|1-1|1|33|21|4|WV|10/26/2019||IV|10/26/2019|MA|11/02/2019 10:57 am||ACC||
SHAPLEIGH|||100053530|D|1-1|1|33|20|4|WV|10/22/2019||IV|10/22/2019|MA|10/25/2019 11:25 am||ACC||
SHAPLEIGH|||048100302|D|1-1|1|33|21|4|ER|10/15/2019||MV|10/15/2019||||||
SHAPLEIGH|||100152483|D|1-1|1|33|21|4|ER|10/10/2019||MV|10/10/2019|MA|10/18/2019 11:30 am||ACC||
SHAPLEIGH|||048100410|U|1-1|1|33|21|4|VP|10/25/2019||VP|10/25/2019|VP|10/25/2019 12:34 pm||ACC||
SHAPLEIGH|||048100475|D|1-1|1|33|21|4|WV|10/23/2019||IF|10/23/2019|IF|10/30/2019 11:31 am||ACC||
SHAPLEIGH|||048100476|D|1-1|1|33|21|4|WV|10/23/2019||IV|10/23/2019|DV|10/30/2019 11:34 am||ACC||
SHAPLEIGH|||048100532|U|1-1|1|33|20|4|WV|10/25/2019||IV|10/25/2019|MA|10/29/2019 12:02 pm||ACC||
SHAPLEIGH|||048100533|R|1-1|1|33|20|4|WV|10/25/2019||IF|10/25/2019|MA|10/29/2019 12:24 pm||ACC||
SHAPLEIGH|||100392755|D|1-1|1|33|21|4|TR|10/22/2019||MV|10/22/2019|MA|10/25/2019 11:25 am||ACC||
SHAPLEIGH|||048100673|R|1-1|1|33|21|4|WV|10/29/2019||IF|10/29/2019|IF|11/01/2019 02:00 pm||ACC||
SHAPLEIGH|||048100674|U|1-1|1|33|21|4|WV|10/29/2019||IV|10/29/2019|DV|11/01/2019 02:00 pm||ACC||
SHAPLEIGH|||052205187|R|1-1|1|33|21|4|ER|10/22/2019||MV|10/22/2019|IF|10/29/2019 10:40 am||ACC||
SHAPLEIGH|||052205188|R|1-1|1|33|21|4|ER|10/22/2019||MV|10/22/2019|DV|10/29/2019 10:40 am||ACC||
SHAPLEIGH|||051906289|D|1-1|1|33|21|4|VP|11/05/2019||VP|11/05/2019|VP|11/05/2019 03:18 pm||ACC||
SHAPLEIGH|||048403482|R|1-1|1|33|21|4|WV|10/25/2019||IF|10/25/2019|IF|11/01/2019 09:30 am||ACC||
SHAPLEIGH|||048403488|R|1-1|1|33|21|4|WV|10/25/2019||IV|10/25/2019|IF|11/01/2019 09:30 am||ACC||
SHAPLEIGH|||100235823|D|1-1|1|33|21|4|VP|10/25/2019||VP|10/25/2019|VP|10/25/2019 11:25 am||ACC||
SHAPLEIGH|||100235822|R|1-1|1|33|21|4|VP|10/25/2019||VP|10/25/2019|VP|10/25/2019 11:28 am||ACC||
SHAPLEIGH|||048100953|R|1-1|1|33|20|4|WV|10/30/2019||IF|10/30/2019|IF|11/01/2019 09:40 am||ACC||
SHAPLEIGH|||048100954|R|1-1|1|33|20|4|WV|10/30/2019||IV|10/30/2019|DV|11/01/2019 09:40 am||ACC||
SHAPLEIGH|||052207723|R|1-1|1|33|21|4|VP|10/30/2019||VP|10/30/2019|VP|10/30/2019 01:04 pm||ACC||
SHAPLEIGH|||048101058|D|1-1|1|33|20|4|VP|10/16/2019||VP|10/16/2019|VP|10/16/2019 09:59 am||ACC||
SHAPLEIGH|||048101059|D|1-1|1|33|20|4|VP|10/16/2019||VP|10/16/2019|VP|10/16/2019 09:55 am||ACC||
SHAPLEIGH|||100731443|D|1-1|1|33|21|4|WV|10/10/2019||IV|10/10/2019|DV|10/16/2019 01:45 pm||ACC||
SHAPLEIGH|||047005426|R|1-1|1|33|21|4|TR|10/23/2019||MV|10/23/2019||||||
SHAPLEIGH|||052208668|R|1-1|1|33|21|4|WV|10/25/2019||IF|10/25/2019|IF|11/01/2019 09:36 am||ACC||
SHAPLEIGH|||100349544|U|1-1|1|33|21|4|WV|10/25/2019||IF|10/25/2019|DV|11/01/2019 09:30 am||ACC||
SHAPLEIGH|||048101149|U|1-1|1|33|20|4|ER|10/22/2019||MV|10/22/2019|MA|10/30/2019 11:30 am||ACC||
SHAPLEIGH|||048101150|U|1-1|1|33|20|4|ER|10/22/2019||MV|10/22/2019|MA|10/30/2019 11:30 am||ACC||
SHAPLEIGH|||100078144|R|1-1|1|33|20|4|VP|10/29/2019||VP|10/29/2019|VP|10/29/2019 10:21 am||ACC||
SHAPLEIGH|||048506718|R|1-1|1|33|20|4|VP|10/29/2019||VP|10/29/2019|VP|10/29/2019 10:20 am||ACC||
SHAPLEIGH|||100011480|R|1-1|1|33|21|4|VP|10/25/2019||VP|10/25/2019|VP|10/25/2019 12:49 pm||ACC||
SHAPLEIGH|||048101221|U|1-1|1|33|20|4|ER|10/09/2019||MV|10/09/2019|MA|11/05/2019 02:54 pm||ACC||
SHAPLEIGH|||048101224|R|1-1|1|33|20|4|ER|10/09/2019||MV|10/09/2019|MA|11/02/2019 11:09 am||ACC||
SHAPLEIGH|||048101253|R|1-1|1|33|21|4|VP|10/23/2019||VP|10/23/2019|VP|10/23/2019 02:40 pm||ACC||
SHAPLEIGH|||048101282|U|1-1|1|33|21|4|VP|10/29/2019||VP|10/29/2019|VP|10/29/2019 02:40 pm||ACC||
SHAPLEIGH|||048101285|U|1-1|1|33|21|4|VP|10/29/2019||VP|10/29/2019|VP|10/29/2019 02:37 pm||ACC||
SHAPLEIGH|||048101339|R|1-1|1|33|21|4|VP|10/29/2019||VP|10/29/2019|VP|10/29/2019 02:52 pm||ACC||
SHAPLEIGH|||048101394|U|1-1|1|33|20|4|WV|10/26/2019||IF|10/26/2019|IF|11/01/2019 10:15 am||ACC||
SHAPLEIGH|||100379672|G|1-1|1|33|21|4|VP|10/24/2019||VP|10/24/2019|VP|10/24/2019 05:11 pm||ACC||
SHAPLEIGH|||048101484|U|1-1|1|33|21|4|WV|10/23/2019||IF|10/23/2019|IF|10/29/2019 08:47 am||ACC||
SHAPLEIGH|||048101486|D|1-1|1|33|21|4|WV|10/23/2019||IV|10/23/2019|DV|10/29/2019 08:44 am||ACC||
SHAPLEIGH|||048101499|D|1-1|1|33|21|4|ER|10/25/2019||MV|10/25/2019|DV|11/02/2019 10:19 am||ACC||
SHAPLEIGH|||100405303|D|1-1|1|33|21|4|ER|10/25/2019||MV|10/25/2019|IF|11/02/2019 10:22 am||ACC||
SHAPLEIGH|||048101502|D|1-1|1|33|21|4|ER|10/25/2019||MV|10/25/2019|IF|11/02/2019 10:21 am||ACC||
SHAPLEIGH||O|048101581|U|1-1|1|33|21|4|UR|11/01/2018||EL|09/19/2019||||||
SHAPLEIGH||S|048101605|R|1-1|1|33|21|4|UR|09/07/2018||EL|09/19/2019||||||
SHAPLEIGH|||048101659|D|1-1|1|33|21|4|WV|10/18/2019||MV|10/18/2019|MA|10/22/2019 12:00 pm||ACC||
SHAPLEIGH|||048101663|D|1-1|1|33|21|4|WV|10/18/2019||MV|10/18/2019|MA|10/22/2019 12:00 pm||ACC||
SHAPLEIGH|||048101701|G|1-1|1|33|20|4|ER|10/23/2019||MV|10/23/2019|MA|11/02/2019 11:10 am||ACC||
SHAPLEIGH|||048101758|D|1-1|1|33|20|4|WV|09/05/2019||MV|10/05/2019|MA|10/30/2019 11:30 am||ACC||
SHAPLEIGH|||048101827|U|1-1|1|33|20|4|WV|10/15/2019||IF|10/15/2019|IF|11/05/2019 02:37 pm||ACC||
SHAPLEIGH|||048101840|R|1-1|1|33|20|4|WV|10/15/2019||IV|10/15/2019|DV|10/29/2019 03:30 pm||ACC||
SHAPLEIGH|||100738919|U|1-1|1|33|21|4|WV|10/10/2019||IV|10/10/2019|MA|10/18/2019 11:30 am||ACC||
SHERMAN|||006300498|D|1-1|2|2|145|1|VP|10/31/2019||VP|10/31/2019|VP|10/31/2019 02:36 pm||ACC||
SHERMAN|||006300556|R|1-1|2|2|145|1|TR|10/23/2019||MV|10/23/2019|MA|10/28/2019 10:00 am||ACC||
SHERMAN|||006300557|R|1-1|2|2|145|1|TR|10/23/2019||MV|10/23/2019|MA|10/28/2019 10:00 am||ACC||
SIDNEY|||017500122|U|1-1|2|15|77|1|TR|10/16/2019||MV|10/16/2019|MA|10/24/2019 10:37 am||ACC||
SIDNEY|||017500124|R|1-1|2|15|77|1|TR|10/16/2019||MV|10/16/2019|MA|10/23/2019 10:34 am||ACC||
SIDNEY|||100694581|D|1-1|2|15|77|1|VP|10/22/2019||VP|10/22/2019|VP|10/22/2019 01:28 am||ACC||
SIDNEY|||017500240|U|1-1|2|15|77|1|WV|10/31/2019||IF|10/31/2019|IF|11/01/2019 10:48 am||ACC||
SIDNEY|||017500241|R|1-1|2|15|77|1|WV|10/31/2019||IV|10/31/2019|DV|11/01/2019 10:49 am||ACC||
SIDNEY|||017500266|U|1-1|2|15|77|1|TR|10/30/2019||MV|10/30/2019|DV|11/04/2019 11:53 am||ACC||
SIDNEY|||017500322|D|1-1|2|15|77|1|TR|10/30/2019||MV|10/30/2019||||||
SIDNEY|||017500324|D|1-1|2|15|77|1|WV|10/30/2019||MV|10/30/2019||||||
SIDNEY|||017500372|D|1-1|2|15|77|1|WV|10/29/2019||IV|10/29/2019|MA|11/04/2019 12:55 pm||ACC||
SIDNEY|||017500391|D|1-1|2|15|77|1|WV|10/15/2019||IV|10/15/2019|DV|10/15/2019 02:58 pm||ACC||
SIDNEY|||017500400|R|1-1|2|15|77|1|ER|10/16/2019||MV|10/16/2019|MA|10/30/2019 01:20 pm||ACC||
SIDNEY|||017500401|R|1-1|2|15|77|1|ER|10/16/2019||MV|10/16/2019|MA|10/30/2019 01:21 pm||ACC||
SIDNEY|||100080255|U|1-1|2|15|77|1|WV|10/16/2019||IV|10/16/2019|IF|10/17/2019 01:53 pm||ACC||
SIDNEY|||051201061|D|1-1|2|15|77|1|ER|10/31/2019||MV|10/31/2019||||||
SIDNEY|||017500623|R|1-1|2|15|77|1|WV|10/30/2019||IV|10/30/2019||||||
SIDNEY|||017500640|R|1-1|2|15|77|1|WV|10/30/2019||IF|10/30/2019||||||
SIDNEY||S|100730419|R|1-1|2|15|77|1|UR|01/29/2019||EL|09/19/2019||||||
SIDNEY|||017500671|R|1-1|2|15|77|1|VP|10/29/2019||VP|10/29/2019|VP|10/29/2019 10:53 am||ACC||
SIDNEY|||100287464|U|1-1|2|15|77|1|VP|10/23/2019||VP|10/23/2019|VP|10/23/2019 11:52 am||ACC||
SIDNEY|||016000753|D|1-1|2|15|77|1|ER|10/09/2019||MV|10/09/2019|MA|10/18/2019 12:25 pm||ACC||
SIDNEY|||016000754|R|1-1|2|15|77|1|WV|10/15/2019||MV|10/15/2019|MA|10/21/2019 12:46 pm||ACC||
SIDNEY||O|017500883|D|1-1|2|15|77|1|UR|09/28/2018||EL|09/19/2019|SI|09/20/2019 10:42 am||ACC||
SIDNEY|||017500893|D|1-1|2|15|77|1|WV|10/29/2019||IV|10/29/2019|DV|10/31/2019 10:09 am||ACC||
SIDNEY|||100125074|U|1-1|2|15|77|1|ER|10/31/2019||MV|10/31/2019||||||
SIDNEY|||050803403|U|1-1|2|15|77|1|ER|10/31/2019||MV|10/31/2019||||||
SIDNEY|||017500897|U|1-1|2|15|77|1|VP|10/25/2019||VP|10/25/2019|VP|10/25/2019 01:30 pm||ACC||
SIDNEY|||100108347|D|1-1|2|15|77|1|WV|10/30/2019||IF|10/30/2019|IF|11/01/2019 04:38 pm||ACC||
SIDNEY|||100108231|D|1-1|2|15|77|1|WV|10/30/2019||IV|10/30/2019|DV|11/01/2019 04:39 pm||ACC||
SIDNEY|||050803582|R|1-1|2|15|77|1|VP|10/30/2019||VP|10/30/2019|VP|10/30/2019 03:04 pm||ACC||
SIDNEY|||100311383|D|1-1|2|15|77|1|VP|10/22/2019||VP|10/22/2019|VP|10/22/2019 01:43 am||ACC||
SIDNEY|||017500954|R|1-1|2|15|77|1|VP|10/24/2019||VP|10/24/2019|VP|10/24/2019 03:54 pm||ACC||
SIDNEY|||100089147|R|1-1|2|15|77|1|VP|10/31/2019||VP|10/31/2019|VP|10/31/2019 03:35 pm||ACC||
SIDNEY|||017500958|U|1-1|2|15|77|1|VP|10/28/2019||VP|10/28/2019|VP|10/28/2019 09:57 am||ACC||
SIDNEY|||100268423|R|1-1|2|15|77|1|WV|10/15/2019||IV|10/15/2019||||||
SIDNEY|||100298373|R|1-1|2|15|77|1|WV|10/15/2019||IF|10/15/2019|DV|10/29/2019 12:09 pm||ACC||
SIDNEY|||017501028|D|1-1|2|15|77|1|ER|10/24/2019||MV|10/24/2019|MA|10/30/2019 01:20 pm||ACC||
SIDNEY|||017601097|D|1-1|2|15|77|1|TR|10/10/2019||MV|10/10/2019|MA|10/17/2019 12:22 pm||ACC||
SIDNEY|||017601104|D|1-1|2|15|77|1|TR|10/10/2019||MV|10/10/2019|MA|10/17/2019 12:23 pm||ACC||
SIDNEY|||017601121|R|1-1|2|15|77|1|WV|10/09/2019||IV|10/09/2019|DV|10/09/2019 03:30 pm||ACC||
SIDNEY|||017501095|D|1-1|2|15|77|1|WV|10/09/2019||IV|10/09/2019|DV|10/09/2019 03:30 pm||ACC||
SIDNEY|||100337082|D|1-1|2|15|77|1|ER|09/26/2019||MV|10/07/2019||||||
SIDNEY|||020901004|R|1-1|2|15|77|1|WV|10/30/2019||IV|10/30/2019|DV|10/30/2019 03:38 pm||ACC||
SIDNEY|||020901009|R|1-1|2|15|77|1|WV|10/30/2019||IF|10/30/2019|IF|10/30/2019 03:37 pm||ACC||
SIDNEY|||050300814|R|1-1|2|15|77|1|WV|10/31/2019||IF|10/31/2019|IF|11/01/2019 11:36 am||ACC||
SIDNEY|||017501350|R|1-1|2|15|77|1|VP|10/23/2019||VP|10/23/2019|VP|10/23/2019 01:55 pm||ACC||
SIDNEY|||100221249|D|1-1|2|15|77|1|WV|10/29/2019||IV|10/29/2019|MA|11/04/2019 11:54 am||ACC||
SIDNEY|||100417301|U|1-1|2|15|77|1|WV|10/09/2019||IV|10/09/2019||||||
SIDNEY|||017501446|D|1-1|2|15|77|1|WV|10/29/2019||IF|10/29/2019|DV|10/31/2019 10:11 am||ACC||
SIDNEY|||100367573|R|1-1|2|15|77|1|WV|10/30/2019||IF|10/30/2019|IF|10/31/2019 10:25 am||ACC||
SIDNEY|||017501510|R|1-1|2|15|77|1|WV|10/30/2019||IV|10/30/2019|DV|10/31/2019 11:58 am||ACC||
SIDNEY|||017501511|R|1-1|2|15|77|1|WV|10/30/2019||IF|10/30/2019|IF|10/31/2019 10:20 am||ACC||
SIDNEY|||100669591|R|1-1|2|15|77|1|WV|10/30/2019||IF|10/30/2019|IF|10/31/2019 10:20 am||ACC||
SIDNEY|||100713917|U|1-1|2|15|77|1|WV|10/31/2019||IF|10/31/2019|IF|11/05/2019 12:20 pm||ACC||
SIDNEY|||016401306|R|1-1|2|15|77|1|WV|10/31/2019||IV|10/31/2019|DV|11/05/2019 12:21 pm||ACC||
SIDNEY|||100216958|D|1-1|2|15|77|1|VP|10/22/2019||VP|10/22/2019|VP|10/22/2019 11:00 am||ACC||
SIDNEY|||036602226|R|1-1|2|15|77|1|VP|10/22/2019||VP|10/22/2019|VP|10/22/2019 01:05 pm||ACC||
SIDNEY|||017002740|D|1-1|2|15|77|1|VP|10/31/2019||VP|10/31/2019|VP|10/31/2019 10:02 am||ACC||
SIDNEY|||100683751|U|1-1|2|15|77|1|ER|10/07/2019|||||||||
SIDNEY|||100683751|U|1-1|2|15|77|1|ER|10/11/2019||MV|10/11/2019|||2|||
SIDNEY||O|100699910|D|1-1|2|15|77|1|UR|08/09/2018||EL|09/19/2019||||||
SIDNEY|||100201141|D|1-1|2|15|77|1|ER|10/09/2019||MV|10/09/2019||||||
SIDNEY|||031800074|R|1-1|2|15|77|1|VP|10/25/2019||VP|10/25/2019|VP|10/25/2019 09:25 am||ACC||
SIDNEY|||031800075|R|1-1|2|15|77|1|VP|10/25/2019||VP|10/25/2019|VP|10/25/2019 09:26 am||ACC||
SIDNEY|||017501912|R|1-1|2|15|77|1|TR|10/24/2019||MV|10/24/2019||||||
SIDNEY|||017501912|R|1-1|2|15|77|1|TR|10/31/2019||||||2|||
SIDNEY|||017501918|R|1-1|2|15|77|1|WV|10/09/2019||IV|10/09/2019|DV|10/21/2019 03:36 pm||ACC||
SIDNEY|||043501238|D|1-1|2|15|77|1|VP|10/22/2019||VP|10/22/2019|VP|10/22/2019 01:24 am||ACC||
SIDNEY|||018104444|R|1-1|2|15|77|1|TR|10/09/2019||MV|10/10/2019||||||
SIDNEY|||017502031|D|1-1|2|15|77|1|VP|10/28/2019||VP|10/28/2019|VP|10/28/2019 09:58 am||ACC||
SIDNEY|||037604723|D|1-1|2|15|77|1|VP|10/22/2019||VP|10/22/2019|VP|10/22/2019 11:47 am||ACC||
SIDNEY|||100106197|U|1-1|2|15|77|1|WV|10/30/2019||IV|10/30/2019||||||
SIDNEY|||100258643|R|1-1|2|15|77|1|ER|10/18/2019||MV|10/18/2019|DV|11/04/2019 03:56 pm||ACC||
SIDNEY|||017502130|D|1-1|2|15|77|1|WV|10/09/2019||IF|10/10/2019|IF|10/24/2019 10:38 am||ACC||
SIDNEY|||017502131|D|1-1|2|15|77|1|WV|10/09/2019||IF|10/09/2019|IF|10/10/2019 02:02 pm||ACC||
SIDNEY|||017502193|R|1-1|2|15|77|1|VP|10/11/2019||VP|10/11/2019|VP|10/11/2019 01:00 pm||ACC||
SIDNEY|||017502194|R|1-1|2|15|77|1|VP|10/11/2019||VP|10/11/2019|VP|10/11/2019 12:59 pm||ACC||
SIDNEY|||034901977|R|1-1|2|15|77|1|VP|10/18/2019||VP|10/18/2019|VP|10/18/2019 02:46 pm||ACC||
SIDNEY|||051205007|U|1-1|2|15|77|1|ER|10/31/2019||MV|10/31/2019||||||
SIDNEY|||017502429|D|1-1|2|15|77|1|WV|10/15/2019||IV|10/15/2019||||||
SIDNEY|||047802907|U|1-1|2|15|77|1|WV|10/16/2019||IV|10/16/2019|MA|10/21/2019 12:48 pm||ACC||
SIDNEY|||100162876|D|1-1|2|15|77|1|WV|10/16/2019||IV|10/16/2019|MA|10/21/2019 12:47 pm||ACC||
SIDNEY|||017502471|R|1-1|2|15|77|1|TR|10/09/2019||MV|10/21/2019|MA|10/21/2019 12:51 pm||ACC||
SIDNEY|||017502475|R|1-1|2|15|77|1|TR|10/09/2019||MV|10/09/2019|MA|10/21/2019 12:49 pm||ACC||
SIDNEY|||017502480|D|1-1|2|15|77|1|VP|10/29/2019||VP|10/29/2019|VP|10/29/2019 03:33 pm||ACC||
SIDNEY|||017502537|R|1-1|2|15|77|1|VP|10/29/2019||VP|10/29/2019|VP|10/29/2019 03:37 pm||ACC||
SIDNEY|||017502543|U|1-1|2|15|77|1|ER|10/29/2019||MV|10/29/2019|DV|11/04/2019 10:50 am||ACC||
SIDNEY|||017502557|D|1-1|2|15|77|1|ER|10/07/2019||MV|10/07/2019|MA|10/15/2019 12:36 pm||ACC||
SIDNEY|||017502560|D|1-1|2|15|77|1|ER|10/07/2019||MV|10/07/2019|MA|10/15/2019 12:34 pm||ACC||
SIDNEY||O|017502632|U|1-1|2|15|77|1|UR|09/21/2018||MV|09/20/2019|MA|10/23/2019 01:00 pm||ACC||
SIDNEY||O|017502634|D|1-1|2|15|77|1|UR|09/19/2018||EL|09/19/2019||||||
SIDNEY||S|017502636|R|1-1|2|15|77|1|UR|09/24/2018||EL|09/19/2019||||||
SIDNEY|||017502710|R|1-1|2|15|77|1|WV|10/30/2019||IV|10/30/2019|DV|10/31/2019 12:06 pm||ACC||
SINCLAIR|||053300021|D|1-1|2|1|150|3|VP|10/29/2019||VP|10/29/2019|VP|10/29/2019 10:28 am||ACC||
SINCLAIR|||053300022|D|1-1|2|1|150|3|VP|10/29/2019||VP|10/29/2019|VP|10/29/2019 12:16 pm||ACC||
SKOWHEGAN|||037600150|D|1-1|2|3|107|4|WV|10/29/2019||IF|10/29/2019|IF|11/01/2019 12:46 pm||ACC||
SKOWHEGAN|||100018041|R|1-1|2|3|107|4|WV|10/28/2019||IF|10/28/2019|IF|10/30/2019 11:40 am||ACC||
SKOWHEGAN|||035000128|U|1-1|2|3|107|4|WV|10/28/2019||IF|10/28/2019|DV|10/30/2019 11:40 am||ACC||
SKOWHEGAN|||037600262|R|1-1|2|3|107|4|VP|10/30/2019||VP|10/30/2019|VP|10/30/2019 01:18 pm||ACC||
SKOWHEGAN|||037600529|R|1-1|2|3|107|4|WV|10/16/2019||IV|10/16/2019|IF|10/25/2019 09:25 am||ACC||
SKOWHEGAN|||037600633|D|1-1|2|3|107|4|VP|10/25/2019||VP|10/25/2019|VP|10/25/2019 10:06 am||ACC||
SKOWHEGAN|||035000224|R|1-1|2|3|107|4|VP|10/17/2019||VP|10/17/2019|VP|10/17/2019 02:25 pm||ACC||
SKOWHEGAN|||037600784|R|1-1|2|3|107|4|VP|10/29/2019||VP|10/29/2019|VP|10/29/2019 09:55 am||ACC||
SKOWHEGAN|||100301585|D|1-1|2|3|107|4|WV|10/29/2019||IV|10/29/2019|MA|11/01/2019 09:00 am||ACC||
SKOWHEGAN|||037600913|R|1-1|2|3|107|4|WV|10/29/2019||IF|10/29/2019|IF|10/31/2019 09:05 am||ACC||
SKOWHEGAN|||037600914|R|1-1|2|3|107|4|WV|10/29/2019||IV|10/29/2019|DV|10/31/2019 09:06 am||ACC||
SKOWHEGAN|||037600977|D|1-1|2|3|107|4|TR|10/31/2019||MV|10/31/2019|DV|11/04/2019 02:03 pm||ACC||
