Group.1,Group.2,Group.3,Group.4,Group.5,Group.6,x
M,LN,CUMBERLAND,AP,D,vote01_11/06/2001,1
F,NF,CUMBERLAND,AP,D,vote01_11/06/2001,8
M,NF,CUMBERLAND,AP,D,vote01_11/06/2001,9
F,OTH,CUMBERLAND,AP,D,vote01_11/06/2001,1
F,R,CUMBERLAND,AP,D,vote01_11/06/2001,74
M,R,CUMBERLAND,AP,D,vote01_11/06/2001,64
F,C,ELK,AP,D,vote01_11/06/2001,1
F,D,ELK,AP,D,vote01_11/06/2001,181
M,D,ELK,AP,D,vote01_11/06/2001,131
U,D,ELK,AP,D,vote01_11/06/2001,1384
F,I,ELK,AP,D,vote01_11/06/2001,3
M,I,ELK,AP,D,vote01_11/06/2001,2
M,INDE,ELK,AP,D,vote01_11/06/2001,1
F,NF,ELK,AP,D,vote01_11/06/2001,1
M,NF,ELK,AP,D,vote01_11/06/2001,4
U,NF,ELK,AP,D,vote01_11/06/2001,9
M,OTH,ELK,AP,D,vote01_11/06/2001,1
F,R,ELK,AP,D,vote01_11/06/2001,78
M,R,ELK,AP,D,vote01_11/06/2001,87
U,R,ELK,AP,D,vote01_11/06/2001,72
F,D,FRANKLIN,AP,D,vote01_11/06/2001,2
M,D,FRANKLIN,AP,D,vote01_11/06/2001,1
U,D,FRANKLIN,AP,D,vote01_11/06/2001,9
F,D,GREENE,AP,D,vote01_11/06/2001,53
M,D,GREENE,AP,D,vote01_11/06/2001,31
U,D,GREENE,AP,D,vote01_11/06/2001,224
U,I,GREENE,AP,D,vote01_11/06/2001,1
F,R,GREENE,AP,D,vote01_11/06/2001,18
M,R,GREENE,AP,D,vote01_11/06/2001,15
U,R,GREENE,AP,D,vote01_11/06/2001,7
F,D,WARREN,AP,D,vote01_11/06/2001,3
M,D,WARREN,AP,D,vote01_11/06/2001,1
U,D,WARREN,AP,D,vote01_11/06/2001,1
F,D,WASHINGTON,AP,D,vote01_11/06/2001,1405
M,D,WASHINGTON,AP,D,vote01_11/06/2001,1108
U,D,WASHINGTON,AP,D,vote01_11/06/2001,7552
M,I,WASHINGTON,AP,D,vote01_11/06/2001,3
U,I,WASHINGTON,AP,D,vote01_11/06/2001,6
M,ITENT,WASHINGTON,AP,D,vote01_11/06/2001,1
F,NF,WASHINGTON,AP,D,vote01_11/06/2001,6
M,NF,WASHINGTON,AP,D,vote01_11/06/2001,13
U,NF,WASHINGTON,AP,D,vote01_11/06/2001,8
M,OTH,WASHINGTON,AP,D,vote01_11/06/2001,1
U,OTH,WASHINGTON,AP,D,vote01_11/06/2001,1
F,R,WASHINGTON,AP,D,vote01_11/06/2001,162
M,R,WASHINGTON,AP,D,vote01_11/06/2001,177
U,R,WASHINGTON,AP,D,vote01_11/06/2001,263
U,UAT,WASHINGTON,AP,D,vote01_11/06/2001,1
F,D,CHESTER,P,D,vote01_11/06/2001,2
F,D,WASHINGTON,P,D,vote01_11/06/2001,2
U,D,WASHINGTON,P,D,vote01_11/06/2001,2
M,D,CHESTER,AP,GR,vote01_11/06/2001,2
M,GR,CHESTER,AP,GR,vote01_11/06/2001,1
F,OTH,CHESTER,AP,GR,vote01_11/06/2001,1
F,D,CUMBERLAND,AP,GR,vote01_11/06/2001,1
F,I,CHESTER,AB,I,vote01_11/06/2001,1
M,I,CHESTER,AB,I,vote01_11/06/2001,2
M,I,ADAMS,AP,I,vote01_11/06/2001,1
M,I,CARBON,AP,I,vote01_11/06/2001,1
U,I,CARBON,AP,I,vote01_11/06/2001,2
U,R,CARBON,AP,I,vote01_11/06/2001,1
F,D,CHESTER,AP,I,vote01_11/06/2001,2
M,D,CHESTER,AP,I,vote01_11/06/2001,3
F,I,CHESTER,AP,I,vote01_11/06/2001,4
M,I,CHESTER,AP,I,vote01_11/06/2001,13
F,NF,CHESTER,AP,I,vote01_11/06/2001,3
M,R,CHESTER,AP,I,vote01_11/06/2001,1
F,D,CUMBERLAND,AP,I,vote01_11/06/2001,1
F,I,CUMBERLAND,AP,I,vote01_11/06/2001,2
M,I,CUMBERLAND,AP,I,vote01_11/06/2001,7
F,R,CUMBERLAND,AP,I,vote01_11/06/2001,2
U,I,ELK,AP,I,vote01_11/06/2001,1
M,R,ELK,AP,I,vote01_11/06/2001,1
M,D,GREENE,AP,I,vote01_11/06/2001,1
U,I,GREENE,AP,I,vote01_11/06/2001,2
F,OTH,CHESTER,AP,IA,vote01_11/06/2001,1
M,IND,CUMBERLAND,AB,IND,vote01_11/06/2001,1
M,D,CHESTER,AP,IND,vote01_11/06/2001,1
M,IND,CHESTER,AP,IND,vote01_11/06/2001,1
F,NF,CHESTER,AP,IND,vote01_11/06/2001,1
M,IR,BUCKS,AP,IR,vote01_11/06/2001,1
F,D,CHESTER,AP,LN,vote01_11/06/2001,1
F,LN,CHESTER,AP,LN,vote01_11/06/2001,3
M,LN,CHESTER,AP,LN,vote01_11/06/2001,6
M,NF,CHESTER,AP,LN,vote01_11/06/2001,1
M,R,CHESTER,AP,LN,vote01_11/06/2001,1
M,LN,CUMBERLAND,AP,LN,vote01_11/06/2001,2
F,NF,CUMBERLAND,AB,NF,vote01_11/06/2001,1
M,NF,CUMBERLAND,AB,NF,vote01_11/06/2001,1
F,NF,GREENE,AB,NF,vote01_11/06/2001,1
F,NF,BEAVER,AP,NF,vote01_11/06/2001,1
U,NF,BUCKS,AP,NF,vote01_11/06/2001,1
F,D,CARBON,AP,NF,vote01_11/06/2001,1
F,D,CHESTER,AP,NF,vote01_11/06/2001,14
M,D,CHESTER,AP,NF,vote01_11/06/2001,5
U,D,CHESTER,AP,NF,vote01_11/06/2001,2
F,NF,CHESTER,AP,NF,vote01_11/06/2001,7
M,NF,CHESTER,AP,NF,vote01_11/06/2001,21
F,R,CHESTER,AP,NF,vote01_11/06/2001,2
M,R,CHESTER,AP,NF,vote01_11/06/2001,3
F,D,CUMBERLAND,AP,NF,vote01_11/06/2001,2
F,NF,CUMBERLAND,AP,NF,vote01_11/06/2001,2
M,NF,CUMBERLAND,AP,NF,vote01_11/06/2001,4
M,R,CUMBERLAND,AP,NF,vote01_11/06/2001,2
M,NF,ELK,AP,NF,vote01_11/06/2001,1
U,NF,ELK,AP,NF,vote01_11/06/2001,1
U,NF,GREENE,AP,NF,vote01_11/06/2001,1
F,D,WASHINGTON,AP,NF,vote01_11/06/2001,1
M,D,WASHINGTON,AP,NF,vote01_11/06/2001,1
U,D,WASHINGTON,AP,NF,vote01_11/06/2001,1
F,I,WASHINGTON,AP,NF,vote01_11/06/2001,1
M,I,WASHINGTON,AP,NF,vote01_11/06/2001,1
U,I,WASHINGTON,AP,NF,vote01_11/06/2001,1
M,NF,WASHINGTON,AP,NF,vote01_11/06/2001,2
F,NO,WASHINGTON,AP,NF,vote01_11/06/2001,1
F,R,WASHINGTON,AP,NF,vote01_11/06/2001,2
U,R,WASHINGTON,AP,NF,vote01_11/06/2001,2
M,R,CHESTER,P,NF,vote01_11/06/2001,1
F,NO,ARMSTRONG,AP,NO,vote01_11/06/2001,1
M,NOP,CARBON,AB,NOP,vote01_11/06/2001,1
F,NOP,CHESTER,AB,NOP,vote01_11/06/2001,1
M,NOP,CHESTER,AB,NOP,vote01_11/06/2001,1
F,NOP,CUMBERLAND,AB,NOP,vote01_11/06/2001,1
M,NOP,CUMBERLAND,AB,NOP,vote01_11/06/2001,1
U,NOP,ELK,AB,NOP,vote01_11/06/2001,1
U,R,CARBON,AP,NOP,vote01_11/06/2001,1
F,D,CHESTER,AP,NOP,vote01_11/06/2001,7
M,D,CHESTER,AP,NOP,vote01_11/06/2001,9
F,NF,CHESTER,AP,NOP,vote01_11/06/2001,2
M,NF,CHESTER,AP,NOP,vote01_11/06/2001,1
F,NOP,CHESTER,AP,NOP,vote01_11/06/2001,34
M,NOP,CHESTER,AP,NOP,vote01_11/06/2001,42
M,OTH,CHESTER,AP,NOP,vote01_11/06/2001,1
F,R,CHESTER,AP,NOP,vote01_11/06/2001,3
M,R,CHESTER,AP,NOP,vote01_11/06/2001,5
F,D,CUMBERLAND,AP,NOP,vote01_11/06/2001,2
M,D,CUMBERLAND,AP,NOP,vote01_11/06/2001,3
M,NF,CUMBERLAND,AP,NOP,vote01_11/06/2001,1
F,NOP,CUMBERLAND,AP,NOP,vote01_11/06/2001,2
M,NOP,CUMBERLAND,AP,NOP,vote01_11/06/2001,5
F,R,CUMBERLAND,AP,NOP,vote01_11/06/2001,1
M,NOP,ELK,AP,NOP,vote01_11/06/2001,1
U,NOP,ELK,AP,NOP,vote01_11/06/2001,1
M,R,ELK,AP,NOP,vote01_11/06/2001,1
F,R,CHESTER,P,NOP,vote01_11/06/2001,2
M,D,BEAVER,AP,OTH,vote01_11/06/2001,1
F,OTH,BEAVER,AP,OTH,vote01_11/06/2001,1
M,D,CHESTER,AP,OTH,vote01_11/06/2001,1
M,OTH,CHESTER,AP,OTH,vote01_11/06/2001,1
M,R,CHESTER,AP,OTH,vote01_11/06/2001,2
F,R,ADAMS,AB,R,vote01_11/06/2001,2
M,R,ADAMS,AB,R,vote01_11/06/2001,2
F,R,BEAVER,AB,R,vote01_11/06/2001,1
F,R,BUCKS,AB,R,vote01_11/06/2001,24
M,R,BUCKS,AB,R,vote01_11/06/2001,12
F,R,BUTLER,AB,R,vote01_11/06/2001,9
M,R,BUTLER,AB,R,vote01_11/06/2001,8
M,NF,CARBON,AB,R,vote01_11/06/2001,1
F,R,CARBON,AB,R,vote01_11/06/2001,9
M,R,CARBON,AB,R,vote01_11/06/2001,9
U,R,CARBON,AB,R,vote01_11/06/2001,39
F,D,CHESTER,AB,R,vote01_11/06/2001,15
M,D,CHESTER,AB,R,vote01_11/06/2001,16
F,NF,CHESTER,AB,R,vote01_11/06/2001,1
M,NF,CHESTER,AB,R,vote01_11/06/2001,3
M,NON,CHESTER,AB,R,vote01_11/06/2001,1
F,R,CHESTER,AB,R,vote01_11/06/2001,254
M,R,CHESTER,AB,R,vote01_11/06/2001,252
U,R,CHESTER,AB,R,vote01_11/06/2001,1
F,D,CUMBERLAND,AB,R,vote01_11/06/2001,3
M,D,CUMBERLAND,AB,R,vote01_11/06/2001,4
F,NF,CUMBERLAND,AB,R,vote01_11/06/2001,1
M,NF,CUMBERLAND,AB,R,vote01_11/06/2001,1
F,R,CUMBERLAND,AB,R,vote01_11/06/2001,82
M,R,CUMBERLAND,AB,R,vote01_11/06/2001,71
F,D,ELK,AB,R,vote01_11/06/2001,1
F,NF,ELK,AB,R,vote01_11/06/2001,1
M,NF,ELK,AB,R,vote01_11/06/2001,1
F,R,ELK,AB,R,vote01_11/06/2001,2
M,R,ELK,AB,R,vote01_11/06/2001,1
U,R,ELK,AB,R,vote01_11/06/2001,14
F,R,FRANKLIN,AB,R,vote01_11/06/2001,1
U,R,FRANKLIN,AB,R,vote01_11/06/2001,7
M,R,GREENE,AB,R,vote01_11/06/2001,1
U,R,GREENE,AB,R,vote01_11/06/2001,5
F,R,WASHINGTON,AB,R,vote01_11/06/2001,26
M,R,WASHINGTON,AB,R,vote01_11/06/2001,9
U,R,WASHINGTON,AB,R,vote01_11/06/2001,74
F,D,ADAMS,AP,R,vote01_11/06/2001,2
M,D,ADAMS,AP,R,vote01_11/06/2001,2
M,NF,ADAMS,AP,R,vote01_11/06/2001,1
F,R,ADAMS,AP,R,vote01_11/06/2001,51
M,R,ADAMS,AP,R,vote01_11/06/2001,58
F,D,ARMSTRONG,AP,R,vote01_11/06/2001,1
F,R,ARMSTRONG,AP,R,vote01_11/06/2001,43
M,R,ARMSTRONG,AP,R,vote01_11/06/2001,45
U,R,ARMSTRONG,AP,R,vote01_11/06/2001,1
F,D,BEAVER,AP,R,vote01_11/06/2001,2
M,D,BEAVER,AP,R,vote01_11/06/2001,1
F,R,BEAVER,AP,R,vote01_11/06/2001,60
M,R,BEAVER,AP,R,vote01_11/06/2001,55
F,D,BUCKS,AP,R,vote01_11/06/2001,5
M,D,BUCKS,AP,R,vote01_11/06/2001,2
F,I,BUCKS,AP,R,vote01_11/06/2001,1
F,NF,BUCKS,AP,R,vote01_11/06/2001,2
M,NF,BUCKS,AP,R,vote01_11/06/2001,2
F,OTH,BUCKS,AP,R,vote01_11/06/2001,1
F,R,BUCKS,AP,R,vote01_11/06/2001,131
M,R,BUCKS,AP,R,vote01_11/06/2001,152
U,R,BUCKS,AP,R,vote01_11/06/2001,6
M,NF,BUTLER,AP,R,vote01_11/06/2001,1
F,R,BUTLER,AP,R,vote01_11/06/2001,83
M,R,BUTLER,AP,R,vote01_11/06/2001,84
M,C,CARBON,AP,R,vote01_11/06/2001,1
F,D,CARBON,AP,R,vote01_11/06/2001,9
M,D,CARBON,AP,R,vote01_11/06/2001,10
U,D,CARBON,AP,R,vote01_11/06/2001,18
U,I,CARBON,AP,R,vote01_11/06/2001,3
F,LN,CARBON,AP,R,vote01_11/06/2001,1
M,LN,CARBON,AP,R,vote01_11/06/2001,1
F,NF,CARBON,AP,R,vote01_11/06/2001,2
M,NF,CARBON,AP,R,vote01_11/06/2001,2
U,NF,CARBON,AP,R,vote01_11/06/2001,1
U,NON,CARBON,AP,R,vote01_11/06/2001,1
U,OTH,CARBON,AP,R,vote01_11/06/2001,1
F,R,CARBON,AP,R,vote01_11/06/2001,259
M,R,CARBON,AP,R,vote01_11/06/2001,277
U,R,CARBON,AP,R,vote01_11/06/2001,1640
F,R,CENTRE,AP,R,vote01_11/06/2001,1
M,C,CHESTER,AP,R,vote01_11/06/2001,1
F,D,CHESTER,AP,R,vote01_11/06/2001,582
M,D,CHESTER,AP,R,vote01_11/06/2001,401
U,D,CHESTER,AP,R,vote01_11/06/2001,28
F,I,CHESTER,AP,R,vote01_11/06/2001,16
M,I,CHESTER,AP,R,vote01_11/06/2001,14
M,INDE,CHESTER,AP,R,vote01_11/06/2001,1
M,IR,CHESTER,AP,R,vote01_11/06/2001,1
F,LN,CHESTER,AP,R,vote01_11/06/2001,1
M,LN,CHESTER,AP,R,vote01_11/06/2001,6
F,NF,CHESTER,AP,R,vote01_11/06/2001,73
M,NF,CHESTER,AP,R,vote01_11/06/2001,97
U,NF,CHESTER,AP,R,vote01_11/06/2001,4
M,NO,CHESTER,AP,R,vote01_11/06/2001,1
F,NON,CHESTER,AP,R,vote01_11/06/2001,3
M,NON,CHESTER,AP,R,vote01_11/06/2001,6
F,OTH,CHESTER,AP,R,vote01_11/06/2001,6
M,OTH,CHESTER,AP,R,vote01_11/06/2001,2
F,R,CHESTER,AP,R,vote01_11/06/2001,8217
M,R,CHESTER,AP,R,vote01_11/06/2001,8506
U,R,CHESTER,AP,R,vote01_11/06/2001,10
F,R,CLEARFIELD,AP,R,vote01_11/06/2001,1
M,R,CLEARFIELD,AP,R,vote01_11/06/2001,1
F,D,CUMBERLAND,AP,R,vote01_11/06/2001,101
M,D,CUMBERLAND,AP,R,vote01_11/06/2001,66
U,D,CUMBERLAND,AP,R,vote01_11/06/2001,5
F,I,CUMBERLAND,AP,R,vote01_11/06/2001,7
M,I,CUMBERLAND,AP,R,vote01_11/06/2001,7
F,LN,CUMBERLAND,AP,R,vote01_11/06/2001,2
M,LN,CUMBERLAND,AP,R,vote01_11/06/2001,3
F,NF,CUMBERLAND,AP,R,vote01_11/06/2001,17
M,NF,CUMBERLAND,AP,R,vote01_11/06/2001,28
U,NF,CUMBERLAND,AP,R,vote01_11/06/2001,1
F,R,CUMBERLAND,AP,R,vote01_11/06/2001,2714
M,R,CUMBERLAND,AP,R,vote01_11/06/2001,2735
U,R,CUMBERLAND,AP,R,vote01_11/06/2001,95
M,TP,CUMBERLAND,AP,R,vote01_11/06/2001,1
F,D,ELK,AP,R,vote01_11/06/2001,8
M,D,ELK,AP,R,vote01_11/06/2001,4
U,D,ELK,AP,R,vote01_11/06/2001,2
U,I,ELK,AP,R,vote01_11/06/2001,1
F,NF,ELK,AP,R,vote01_11/06/2001,1
U,NF,ELK,AP,R,vote01_11/06/2001,1
M,OTH,ELK,AP,R,vote01_11/06/2001,1
F,R,ELK,AP,R,vote01_11/06/2001,160
M,R,ELK,AP,R,vote01_11/06/2001,212
U,R,ELK,AP,R,vote01_11/06/2001,1337
F,R,FRANKLIN,AP,R,vote01_11/06/2001,12
M,R,FRANKLIN,AP,R,vote01_11/06/2001,12
U,R,FRANKLIN,AP,R,vote01_11/06/2001,45
F,D,GREENE,AP,R,vote01_11/06/2001,2
M,D,GREENE,AP,R,vote01_11/06/2001,1
U,D,GREENE,AP,R,vote01_11/06/2001,1
F,OTH,GREENE,AP,R,vote01_11/06/2001,1
M,OTH,GREENE,AP,R,vote01_11/06/2001,1
F,R,GREENE,AP,R,vote01_11/06/2001,58
M,R,GREENE,AP,R,vote01_11/06/2001,35
U,R,GREENE,AP,R,vote01_11/06/2001,165
U,D,WARREN,AP,R,vote01_11/06/2001,1
F,R,WARREN,AP,R,vote01_11/06/2001,3
M,R,WARREN,AP,R,vote01_11/06/2001,4
U,R,WARREN,AP,R,vote01_11/06/2001,10
F,D,WASHINGTON,AP,R,vote01_11/06/2001,30
M,D,WASHINGTON,AP,R,vote01_11/06/2001,24
U,D,WASHINGTON,AP,R,vote01_11/06/2001,24
F,I,WASHINGTON,AP,R,vote01_11/06/2001,1
M,I,WASHINGTON,AP,R,vote01_11/06/2001,3
U,I,WASHINGTON,AP,R,vote01_11/06/2001,1
M,LN,WASHINGTON,AP,R,vote01_11/06/2001,2
M,NF,WASHINGTON,AP,R,vote01_11/06/2001,3
U,NF,WASHINGTON,AP,R,vote01_11/06/2001,5
M,OTH,WASHINGTON,AP,R,vote01_11/06/2001,1
F,R,WASHINGTON,AP,R,vote01_11/06/2001,589
M,R,WASHINGTON,AP,R,vote01_11/06/2001,581
U,R,WASHINGTON,AP,R,vote01_11/06/2001,2662
U,R,CARBON,P,R,vote01_11/06/2001,1
F,R,CHESTER,P,R,vote01_11/06/2001,2
F,R,CUMBERLAND,P,R,vote01_11/06/2001,3
M,R,CUMBERLAND,P,R,vote01_11/06/2001,1
F,R,WASHINGTON,P,R,vote01_11/06/2001,1
U,D,NORTHUMBERLAND,AP,D,vote01_11/07/2001,1
F,D,ADAMS,AB,D,vote02_05/21/2002,2
M,D,ADAMS,AB,D,vote02_05/21/2002,2
F,D,ARMSTRONG,AB,D,vote02_05/21/2002,3
F,D,BEAVER,AB,D,vote02_05/21/2002,1
M,D,BEAVER,AB,D,vote02_05/21/2002,2
F,D,BUCKS,AB,D,vote02_05/21/2002,9
M,D,BUCKS,AB,D,vote02_05/21/2002,16
F,D,BUTLER,AB,D,vote02_05/21/2002,1
M,D,BUTLER,AB,D,vote02_05/21/2002,1
F,D,CARBON,AB,D,vote02_05/21/2002,1
U,D,CARBON,AB,D,vote02_05/21/2002,5
U,R,CARBON,AB,D,vote02_05/21/2002,2
F,D,CHESTER,AB,D,vote02_05/21/2002,90
M,D,CHESTER,AB,D,vote02_05/21/2002,57
F,D,CUMBERLAND,AB,D,vote02_05/21/2002,18
M,D,CUMBERLAND,AB,D,vote02_05/21/2002,11
F,NF,CUMBERLAND,AB,D,vote02_05/21/2002,1
F,D,ELK,AB,D,vote02_05/21/2002,1
U,D,ELK,AB,D,vote02_05/21/2002,1
F,D,GREENE,AB,D,vote02_05/21/2002,1
U,D,GREENE,AB,D,vote02_05/21/2002,3
F,D,WASHINGTON,AB,D,vote02_05/21/2002,11
M,D,WASHINGTON,AB,D,vote02_05/21/2002,5
U,D,WASHINGTON,AB,D,vote02_05/21/2002,56
F,R,WASHINGTON,AB,D,vote02_05/21/2002,2
U,R,WASHINGTON,AB,D,vote02_05/21/2002,1
F,D,ADAMS,AP,D,vote02_05/21/2002,26
M,D,ADAMS,AP,D,vote02_05/21/2002,11
M,R,ADAMS,AP,D,vote02_05/21/2002,1
F,D,ARMSTRONG,AP,D,vote02_05/21/2002,23
M,D,ARMSTRONG,AP,D,vote02_05/21/2002,16
F,R,ARMSTRONG,AP,D,vote02_05/21/2002,1
M,R,ARMSTRONG,AP,D,vote02_05/21/2002,1
F,D,BEAVER,AP,D,vote02_05/21/2002,77
M,D,BEAVER,AP,D,vote02_05/21/2002,73
F,NF,BEAVER,AP,D,vote02_05/21/2002,2
M,NF,BEAVER,AP,D,vote02_05/21/2002,1
F,R,BEAVER,AP,D,vote02_05/21/2002,4
M,R,BEAVER,AP,D,vote02_05/21/2002,3
U,R,BEAVER,AP,D,vote02_05/21/2002,1
F,R,BERKS,AP,D,vote02_05/21/2002,1
F,D,BUCKS,AP,D,vote02_05/21/2002,142
M,D,BUCKS,AP,D,vote02_05/21/2002,99
U,D,BUCKS,AP,D,vote02_05/21/2002,3
M,NF,BUCKS,AP,D,vote02_05/21/2002,1
F,R,BUCKS,AP,D,vote02_05/21/2002,3
M,R,BUCKS,AP,D,vote02_05/21/2002,1
F,D,BUTLER,AP,D,vote02_05/21/2002,20
M,D,BUTLER,AP,D,vote02_05/21/2002,9
F,R,BUTLER,AP,D,vote02_05/21/2002,2
F,D,CARBON,AP,D,vote02_05/21/2002,37
M,D,CARBON,AP,D,vote02_05/21/2002,31
U,D,CARBON,AP,D,vote02_05/21/2002,225
F,NF,CARBON,AP,D,vote02_05/21/2002,2
F,R,CARBON,AP,D,vote02_05/21/2002,10
M,R,CARBON,AP,D,vote02_05/21/2002,5
U,R,CARBON,AP,D,vote02_05/21/2002,6
F,D,CENTRE,AP,D,vote02_05/21/2002,1
F,D,CHESTER,AP,D,vote02_05/21/2002,3626
M,D,CHESTER,AP,D,vote02_05/21/2002,2140
F,I,CHESTER,AP,D,vote02_05/21/2002,4
M,I,CHESTER,AP,D,vote02_05/21/2002,3
M,LN,CHESTER,AP,D,vote02_05/21/2002,1
F,NF,CHESTER,AP,D,vote02_05/21/2002,10
M,NF,CHESTER,AP,D,vote02_05/21/2002,13
F,NON,CHESTER,AP,D,vote02_05/21/2002,1
M,NON,CHESTER,AP,D,vote02_05/21/2002,1
F,OTH,CHESTER,AP,D,vote02_05/21/2002,2
M,OTH,CHESTER,AP,D,vote02_05/21/2002,3
F,R,CHESTER,AP,D,vote02_05/21/2002,58
M,R,CHESTER,AP,D,vote02_05/21/2002,44
U,R,CHESTER,AP,D,vote02_05/21/2002,2
F,D,CUMBERLAND,AP,D,vote02_05/21/2002,678
M,D,CUMBERLAND,AP,D,vote02_05/21/2002,454
U,D,CUMBERLAND,AP,D,vote02_05/21/2002,24
F,LN,CUMBERLAND,AP,D,vote02_05/21/2002,1
F,NF,CUMBERLAND,AP,D,vote02_05/21/2002,4
M,NF,CUMBERLAND,AP,D,vote02_05/21/2002,7
F,OTH,CUMBERLAND,AP,D,vote02_05/21/2002,1
F,R,CUMBERLAND,AP,D,vote02_05/21/2002,29
M,R,CUMBERLAND,AP,D,vote02_05/21/2002,24
U,R,CUMBERLAND,AP,D,vote02_05/21/2002,1
F,D,ELK,AP,D,vote02_05/21/2002,13
M,D,ELK,AP,D,vote02_05/21/2002,16
U,D,ELK,AP,D,vote02_05/21/2002,106
F,R,ELK,AP,D,vote02_05/21/2002,3
M,R,ELK,AP,D,vote02_05/21/2002,6
U,R,ELK,AP,D,vote02_05/21/2002,4
U,D,FAYETTE,AP,D,vote02_05/21/2002,1
F,D,FOREST,AP,D,vote02_05/21/2002,1
U,D,FRANKLIN,AP,D,vote02_05/21/2002,7
F,D,GREENE,AP,D,vote02_05/21/2002,34
M,D,GREENE,AP,D,vote02_05/21/2002,30
U,D,GREENE,AP,D,vote02_05/21/2002,125
M,I,GREENE,AP,D,vote02_05/21/2002,1
M,NF,GREENE,AP,D,vote02_05/21/2002,1
U,NF,GREENE,AP,D,vote02_05/21/2002,1
F,R,GREENE,AP,D,vote02_05/21/2002,7
M,R,GREENE,AP,D,vote02_05/21/2002,12
U,R,GREENE,AP,D,vote02_05/21/2002,4
F,D,PIKE,AP,D,vote02_05/21/2002,1
U,D,WARREN,AP,D,vote02_05/21/2002,1
F,D,WASHINGTON,AP,D,vote02_05/21/2002,670
M,D,WASHINGTON,AP,D,vote02_05/21/2002,497
U,D,WASHINGTON,AP,D,vote02_05/21/2002,3085
M,GR,WASHINGTON,AP,D,vote02_05/21/2002,1
F,I,WASHINGTON,AP,D,vote02_05/21/2002,3
U,I,WASHINGTON,AP,D,vote02_05/21/2002,1
U,INDE,WASHINGTON,AP,D,vote02_05/21/2002,1
F,NF,WASHINGTON,AP,D,vote02_05/21/2002,5
M,NF,WASHINGTON,AP,D,vote02_05/21/2002,6
U,NF,WASHINGTON,AP,D,vote02_05/21/2002,10
F,OTH,WASHINGTON,AP,D,vote02_05/21/2002,1
M,OTH,WASHINGTON,AP,D,vote02_05/21/2002,1
U,OTH,WASHINGTON,AP,D,vote02_05/21/2002,2
F,R,WASHINGTON,AP,D,vote02_05/21/2002,104
M,R,WASHINGTON,AP,D,vote02_05/21/2002,108
U,R,WASHINGTON,AP,D,vote02_05/21/2002,101
F,D,WESTMORELAND,AP,D,vote02_05/21/2002,1
F,R,BEAVER,P,D,vote02_05/21/2002,1
U,D,WASHINGTON,P,D,vote02_05/21/2002,3
F,I,WASHINGTON,AB,I,vote02_05/21/2002,1
M,I,WASHINGTON,AB,I,vote02_05/21/2002,1
F,D,CHESTER,AP,I,vote02_05/21/2002,1
F,I,CHESTER,AP,I,vote02_05/21/2002,3
M,I,CHESTER,AP,I,vote02_05/21/2002,3
M,D,CUMBERLAND,AP,I,vote02_05/21/2002,1
M,IR,CUMBERLAND,AP,IR,vote02_05/21/2002,1
M,LN,BEAVER,AP,LN,vote02_05/21/2002,1
F,LN,BUCKS,AP,LN,vote02_05/21/2002,1
M,D,CHESTER,AP,LN,vote02_05/21/2002,1
M,LN,CHESTER,AP,LN,vote02_05/21/2002,1
F,D,BUCKS,AP,NF,vote02_05/21/2002,1
M,NF,BUCKS,AP,NF,vote02_05/21/2002,1
F,D,CHESTER,AP,NF,vote02_05/21/2002,3
M,D,CHESTER,AP,NF,vote02_05/21/2002,2
F,NF,CHESTER,AP,NF,vote02_05/21/2002,7
M,NF,CHESTER,AP,NF,vote02_05/21/2002,5
M,R,CHESTER,AP,NF,vote02_05/21/2002,3
F,D,CUMBERLAND,AP,NF,vote02_05/21/2002,2
M,R,CUMBERLAND,AP,NF,vote02_05/21/2002,1
F,D,WASHINGTON,AP,NF,vote02_05/21/2002,3
U,D,WASHINGTON,AP,NF,vote02_05/21/2002,1
F,I,WASHINGTON,AP,NF,vote02_05/21/2002,1
M,I,WASHINGTON,AP,NF,vote02_05/21/2002,4
U,I,WASHINGTON,AP,NF,vote02_05/21/2002,10
F,LN,WASHINGTON,AP,NF,vote02_05/21/2002,1
M,LN,WASHINGTON,AP,NF,vote02_05/21/2002,3
U,LN,WASHINGTON,AP,NF,vote02_05/21/2002,1
M,NF,WASHINGTON,AP,NF,vote02_05/21/2002,10
U,NF,WASHINGTON,AP,NF,vote02_05/21/2002,24
F,R,WASHINGTON,AP,NF,vote02_05/21/2002,2
M,R,WASHINGTON,AP,NF,vote02_05/21/2002,5
U,R,WASHINGTON,AP,NF,vote02_05/21/2002,6
M,NF,WASHINGTON,P,NF,vote02_05/21/2002,1
M,NO,BUCKS,AP,NO,vote02_05/21/2002,1
F,NOP,CHESTER,AP,NOP,vote02_05/21/2002,1
F,R,ADAMS,AB,R,vote02_05/21/2002,1
F,R,ARMSTRONG,AB,R,vote02_05/21/2002,1
F,R,BEAVER,AB,R,vote02_05/21/2002,1
M,D,BUCKS,AB,R,vote02_05/21/2002,1
F,R,BUCKS,AB,R,vote02_05/21/2002,8
M,R,BUCKS,AB,R,vote02_05/21/2002,7
M,R,BUTLER,AB,R,vote02_05/21/2002,2
U,R,BUTLER,AB,R,vote02_05/21/2002,1
F,R,CARBON,AB,R,vote02_05/21/2002,1
U,R,CARBON,AB,R,vote02_05/21/2002,1
