Group.1,Group.2,Group.3,Group.4,Group.5,Group.6,x
F,R,CHESTER,AP,NF,vote08_04/22/2008,1
M,R,CHESTER,AP,NF,vote08_04/22/2008,4
F,NF,COLUMBIA,AP,NF,vote08_04/22/2008,1
F,D,CRAWFORD,AP,NF,vote08_04/22/2008,1
U,NF,CRAWFORD,AP,NF,vote08_04/22/2008,1
F,D,CUMBERLAND,AP,NF,vote08_04/22/2008,1
M,D,CUMBERLAND,AP,NF,vote08_04/22/2008,1
U,D,CUMBERLAND,AP,NF,vote08_04/22/2008,1
F,NF,CUMBERLAND,AP,NF,vote08_04/22/2008,3
M,NF,CUMBERLAND,AP,NF,vote08_04/22/2008,2
U,NF,CUMBERLAND,AP,NF,vote08_04/22/2008,6
F,D,DAUPHIN,AP,NF,vote08_04/22/2008,6
M,D,DAUPHIN,AP,NF,vote08_04/22/2008,4
U,D,DAUPHIN,AP,NF,vote08_04/22/2008,1
F,NF,DAUPHIN,AP,NF,vote08_04/22/2008,1
M,R,DAUPHIN,AP,NF,vote08_04/22/2008,1
F,D,DELAWARE,AP,NF,vote08_04/22/2008,8
M,D,DELAWARE,AP,NF,vote08_04/22/2008,6
U,D,DELAWARE,AP,NF,vote08_04/22/2008,5
F,I,DELAWARE,AP,NF,vote08_04/22/2008,1
F,NF,DELAWARE,AP,NF,vote08_04/22/2008,8
M,NF,DELAWARE,AP,NF,vote08_04/22/2008,5
U,NF,DELAWARE,AP,NF,vote08_04/22/2008,10
M,NON,DELAWARE,AP,NF,vote08_04/22/2008,1
F,R,DELAWARE,AP,NF,vote08_04/22/2008,1
M,R,DELAWARE,AP,NF,vote08_04/22/2008,2
U,R,DELAWARE,AP,NF,vote08_04/22/2008,1
F,D,ELK,AP,NF,vote08_04/22/2008,1
U,D,ELK,AP,NF,vote08_04/22/2008,1
F,NF,ELK,AP,NF,vote08_04/22/2008,2
F,D,ERIE,AP,NF,vote08_04/22/2008,1
F,D,FAYETTE,AP,NF,vote08_04/22/2008,6
U,D,FAYETTE,AP,NF,vote08_04/22/2008,2
F,NF,FAYETTE,AP,NF,vote08_04/22/2008,2
M,NF,FAYETTE,AP,NF,vote08_04/22/2008,2
U,NF,FAYETTE,AP,NF,vote08_04/22/2008,2
F,R,FAYETTE,AP,NF,vote08_04/22/2008,1
F,NF,FOREST,AP,NF,vote08_04/22/2008,1
M,NF,FOREST,AP,NF,vote08_04/22/2008,1
F,D,FRANKLIN,AP,NF,vote08_04/22/2008,1
M,D,FRANKLIN,AP,NF,vote08_04/22/2008,1
M,NF,FRANKLIN,AP,NF,vote08_04/22/2008,1
U,NF,FRANKLIN,AP,NF,vote08_04/22/2008,1
M,R,FRANKLIN,AP,NF,vote08_04/22/2008,1
F,NF,FULTON,AP,NF,vote08_04/22/2008,1
F,NF,GREENE,AP,NF,vote08_04/22/2008,1
M,NF,INDIANA,AP,NF,vote08_04/22/2008,1
F,D,JEFFERSON,AP,NF,vote08_04/22/2008,1
M,D,JEFFERSON,AP,NF,vote08_04/22/2008,1
U,NF,JEFFERSON,AP,NF,vote08_04/22/2008,1
F,R,JEFFERSON,AP,NF,vote08_04/22/2008,1
M,R,JEFFERSON,AP,NF,vote08_04/22/2008,1
F,D,LACKAWANNA,AP,NF,vote08_04/22/2008,5
M,D,LACKAWANNA,AP,NF,vote08_04/22/2008,3
U,D,LACKAWANNA,AP,NF,vote08_04/22/2008,3
F,NF,LACKAWANNA,AP,NF,vote08_04/22/2008,5
M,NF,LACKAWANNA,AP,NF,vote08_04/22/2008,5
U,NF,LACKAWANNA,AP,NF,vote08_04/22/2008,3
F,R,LACKAWANNA,AP,NF,vote08_04/22/2008,2
U,R,LACKAWANNA,AP,NF,vote08_04/22/2008,1
F,D,LANCASTER,AP,NF,vote08_04/22/2008,2
U,D,LANCASTER,AP,NF,vote08_04/22/2008,1
F,NF,LANCASTER,AP,NF,vote08_04/22/2008,1
M,NF,LANCASTER,AP,NF,vote08_04/22/2008,2
U,NF,LANCASTER,AP,NF,vote08_04/22/2008,1
M,OTH,LANCASTER,AP,NF,vote08_04/22/2008,1
F,D,LEHIGH,AP,NF,vote08_04/22/2008,1
M,D,LEHIGH,AP,NF,vote08_04/22/2008,1
U,D,LEHIGH,AP,NF,vote08_04/22/2008,3
U,NF,LEHIGH,AP,NF,vote08_04/22/2008,6
U,R,LEHIGH,AP,NF,vote08_04/22/2008,1
F,D,LUZERNE,AP,NF,vote08_04/22/2008,5
U,D,LUZERNE,AP,NF,vote08_04/22/2008,1
M,NF,LUZERNE,AP,NF,vote08_04/22/2008,3
U,NF,LUZERNE,AP,NF,vote08_04/22/2008,3
U,D,LYCOMING,AP,NF,vote08_04/22/2008,1
F,NF,LYCOMING,AP,NF,vote08_04/22/2008,1
M,NF,LYCOMING,AP,NF,vote08_04/22/2008,1
U,NF,LYCOMING,AP,NF,vote08_04/22/2008,1
F,NF,MERCER,AP,NF,vote08_04/22/2008,1
M,NF,MERCER,AP,NF,vote08_04/22/2008,2
F,NON,MERCER,AP,NF,vote08_04/22/2008,1
M,R,MERCER,AP,NF,vote08_04/22/2008,2
F,D,MONROE,AP,NF,vote08_04/22/2008,5
M,D,MONROE,AP,NF,vote08_04/22/2008,1
F,NF,MONROE,AP,NF,vote08_04/22/2008,4
M,NF,MONROE,AP,NF,vote08_04/22/2008,5
U,NF,MONROE,AP,NF,vote08_04/22/2008,2
F,R,MONROE,AP,NF,vote08_04/22/2008,2
M,R,MONROE,AP,NF,vote08_04/22/2008,2
F,NF,MONTOUR,AP,NF,vote08_04/22/2008,1
F,R,MONTOUR,AP,NF,vote08_04/22/2008,1
F,D,NORTHAMPTON,AP,NF,vote08_04/22/2008,4
M,D,NORTHAMPTON,AP,NF,vote08_04/22/2008,5
U,D,NORTHAMPTON,AP,NF,vote08_04/22/2008,3
F,NF,NORTHAMPTON,AP,NF,vote08_04/22/2008,8
M,NF,NORTHAMPTON,AP,NF,vote08_04/22/2008,3
U,NF,NORTHAMPTON,AP,NF,vote08_04/22/2008,11
F,R,NORTHAMPTON,AP,NF,vote08_04/22/2008,3
M,R,NORTHAMPTON,AP,NF,vote08_04/22/2008,5
U,R,NORTHAMPTON,AP,NF,vote08_04/22/2008,2
M,D,NORTHUMBERLAND,AP,NF,vote08_04/22/2008,1
M,COI,PHILADELPHIA,AP,NF,vote08_04/22/2008,1
F,D,PHILADELPHIA,AP,NF,vote08_04/22/2008,542
M,D,PHILADELPHIA,AP,NF,vote08_04/22/2008,356
U,D,PHILADELPHIA,AP,NF,vote08_04/22/2008,224
U,GP,PHILADELPHIA,AP,NF,vote08_04/22/2008,1
M,GR,PHILADELPHIA,AP,NF,vote08_04/22/2008,1
F,I,PHILADELPHIA,AP,NF,vote08_04/22/2008,9
M,I,PHILADELPHIA,AP,NF,vote08_04/22/2008,7
U,I,PHILADELPHIA,AP,NF,vote08_04/22/2008,4
U,INDE,PHILADELPHIA,AP,NF,vote08_04/22/2008,1
F,LI,PHILADELPHIA,AP,NF,vote08_04/22/2008,1
F,LN,PHILADELPHIA,AP,NF,vote08_04/22/2008,5
M,LN,PHILADELPHIA,AP,NF,vote08_04/22/2008,2
M,N,PHILADELPHIA,AP,NF,vote08_04/22/2008,1
F,NF,PHILADELPHIA,AP,NF,vote08_04/22/2008,313
M,NF,PHILADELPHIA,AP,NF,vote08_04/22/2008,295
U,NF,PHILADELPHIA,AP,NF,vote08_04/22/2008,300
F,NON,PHILADELPHIA,AP,NF,vote08_04/22/2008,1
U,NON,PHILADELPHIA,AP,NF,vote08_04/22/2008,2
M,NOP,PHILADELPHIA,AP,NF,vote08_04/22/2008,1
F,OTH,PHILADELPHIA,AP,NF,vote08_04/22/2008,6
M,OTH,PHILADELPHIA,AP,NF,vote08_04/22/2008,5
U,OTH,PHILADELPHIA,AP,NF,vote08_04/22/2008,3
F,R,PHILADELPHIA,AP,NF,vote08_04/22/2008,36
M,R,PHILADELPHIA,AP,NF,vote08_04/22/2008,25
U,R,PHILADELPHIA,AP,NF,vote08_04/22/2008,12
F,UNC,PHILADELPHIA,AP,NF,vote08_04/22/2008,1
M,UND,PHILADELPHIA,AP,NF,vote08_04/22/2008,1
F,NF,SOMERSET,AP,NF,vote08_04/22/2008,2
M,NF,SOMERSET,AP,NF,vote08_04/22/2008,2
F,R,SOMERSET,AP,NF,vote08_04/22/2008,1
M,R,SOMERSET,AP,NF,vote08_04/22/2008,1
F,D,UNION,AP,NF,vote08_04/22/2008,1
F,NF,UNION,AP,NF,vote08_04/22/2008,2
M,D,VENANGO,AP,NF,vote08_04/22/2008,1
F,D,WESTMORELAND,AP,NF,vote08_04/22/2008,1
M,D,WESTMORELAND,AP,NF,vote08_04/22/2008,2
F,NF,WESTMORELAND,AP,NF,vote08_04/22/2008,1
M,NF,WESTMORELAND,AP,NF,vote08_04/22/2008,1
U,NF,WESTMORELAND,AP,NF,vote08_04/22/2008,1
F,R,WESTMORELAND,AP,NF,vote08_04/22/2008,2
M,R,WESTMORELAND,AP,NF,vote08_04/22/2008,1
F,D,ALLEGHENY,P,NF,vote08_04/22/2008,1
F,D,CHESTER,P,NF,vote08_04/22/2008,1
F,NF,CHESTER,P,NF,vote08_04/22/2008,2
F,R,CHESTER,P,NF,vote08_04/22/2008,1
M,R,CHESTER,P,NF,vote08_04/22/2008,1
F,D,DAUPHIN,P,NF,vote08_04/22/2008,2
F,D,LANCASTER,P,NF,vote08_04/22/2008,1
M,D,LANCASTER,P,NF,vote08_04/22/2008,3
M,R,LANCASTER,P,NF,vote08_04/22/2008,1
F,D,PHILADELPHIA,P,NF,vote08_04/22/2008,32
M,D,PHILADELPHIA,P,NF,vote08_04/22/2008,23
U,D,PHILADELPHIA,P,NF,vote08_04/22/2008,17
M,I,PHILADELPHIA,P,NF,vote08_04/22/2008,2
U,I,PHILADELPHIA,P,NF,vote08_04/22/2008,1
F,NF,PHILADELPHIA,P,NF,vote08_04/22/2008,12
M,NF,PHILADELPHIA,P,NF,vote08_04/22/2008,4
U,NF,PHILADELPHIA,P,NF,vote08_04/22/2008,10
M,NON,PHILADELPHIA,P,NF,vote08_04/22/2008,2
U,OTH,PHILADELPHIA,P,NF,vote08_04/22/2008,1
F,R,PHILADELPHIA,P,NF,vote08_04/22/2008,2
U,R,PHILADELPHIA,P,NF,vote08_04/22/2008,1
F,NO,ALLEGHENY,AP,NO,vote08_04/22/2008,2
M,NO,BUCKS,AP,NO,vote08_04/22/2008,1
F,NO,CAMBRIA,AP,NO,vote08_04/22/2008,1
F,D,CHESTER,AP,NO,vote08_04/22/2008,1
M,R,CHESTER,AP,NO,vote08_04/22/2008,1
F,D,DELAWARE,AP,NO,vote08_04/22/2008,1
U,D,DELAWARE,AP,NO,vote08_04/22/2008,1
U,NF,DELAWARE,AP,NO,vote08_04/22/2008,1
U,NO,DELAWARE,AP,NO,vote08_04/22/2008,1
F,D,FAYETTE,AP,NO,vote08_04/22/2008,1
M,D,FAYETTE,AP,NO,vote08_04/22/2008,1
F,I,FAYETTE,AP,NO,vote08_04/22/2008,1
M,NO,FAYETTE,AP,NO,vote08_04/22/2008,1
U,NO,FAYETTE,AP,NO,vote08_04/22/2008,2
F,D,LANCASTER,AP,NO,vote08_04/22/2008,4
M,D,LANCASTER,AP,NO,vote08_04/22/2008,1
U,D,LANCASTER,AP,NO,vote08_04/22/2008,2
F,NO,LANCASTER,AP,NO,vote08_04/22/2008,1
M,NO,LANCASTER,AP,NO,vote08_04/22/2008,1
F,OTH,LANCASTER,AP,NO,vote08_04/22/2008,1
F,D,LAWRENCE,AP,NO,vote08_04/22/2008,1
F,D,MONROE,AP,NO,vote08_04/22/2008,2
M,D,MONROE,AP,NO,vote08_04/22/2008,1
F,NO,MONROE,AP,NO,vote08_04/22/2008,1
F,D,NORTHAMPTON,AP,NO,vote08_04/22/2008,14
M,D,NORTHAMPTON,AP,NO,vote08_04/22/2008,6
U,D,NORTHAMPTON,AP,NO,vote08_04/22/2008,7
F,I,NORTHAMPTON,AP,NO,vote08_04/22/2008,1
M,I,NORTHAMPTON,AP,NO,vote08_04/22/2008,1
U,I,NORTHAMPTON,AP,NO,vote08_04/22/2008,1
M,LN,NORTHAMPTON,AP,NO,vote08_04/22/2008,1
F,NF,NORTHAMPTON,AP,NO,vote08_04/22/2008,2
M,NF,NORTHAMPTON,AP,NO,vote08_04/22/2008,1
U,NF,NORTHAMPTON,AP,NO,vote08_04/22/2008,2
F,NO,NORTHAMPTON,AP,NO,vote08_04/22/2008,8
M,NO,NORTHAMPTON,AP,NO,vote08_04/22/2008,6
U,NO,NORTHAMPTON,AP,NO,vote08_04/22/2008,19
F,R,NORTHAMPTON,AP,NO,vote08_04/22/2008,4
M,R,NORTHAMPTON,AP,NO,vote08_04/22/2008,2
U,R,NORTHAMPTON,AP,NO,vote08_04/22/2008,2
F,D,PHILADELPHIA,AP,NO,vote08_04/22/2008,4
M,D,PHILADELPHIA,AP,NO,vote08_04/22/2008,4
M,NF,PHILADELPHIA,AP,NO,vote08_04/22/2008,1
M,NO,PHILADELPHIA,AP,NO,vote08_04/22/2008,2
M,NO,SOMERSET,AP,NO,vote08_04/22/2008,1
M,D,WESTMORELAND,AP,NO,vote08_04/22/2008,1
M,D,ALLEGHENY,P,NO,vote08_04/22/2008,1
U,R,ALLEGHENY,P,NO,vote08_04/22/2008,1
M,D,LANCASTER,P,NO,vote08_04/22/2008,1
U,R,LANCASTER,P,NO,vote08_04/22/2008,2
U,NON,PHILADELPHIA,AB,NON,vote08_04/22/2008,1
F,D,NORTHAMPTON,AP,NON,vote08_04/22/2008,1
U,D,NORTHAMPTON,AP,NON,vote08_04/22/2008,1
M,NOP,VENANGO,AB,NOP,vote08_04/22/2008,1
M,D,BERKS,AP,NOP,vote08_04/22/2008,1
F,NF,BERKS,AP,NOP,vote08_04/22/2008,1
M,R,CENTRE,AP,NOP,vote08_04/22/2008,1
F,D,CHESTER,AP,NOP,vote08_04/22/2008,2
M,NON,CHESTER,AP,NOP,vote08_04/22/2008,1
F,NOP,CHESTER,AP,NOP,vote08_04/22/2008,2
M,NOP,CHESTER,AP,NOP,vote08_04/22/2008,6
M,R,CHESTER,AP,NOP,vote08_04/22/2008,1
U,NOP,COLUMBIA,AP,NOP,vote08_04/22/2008,1
M,R,CRAWFORD,AP,NOP,vote08_04/22/2008,1
F,NOP,CUMBERLAND,AP,NOP,vote08_04/22/2008,1
M,R,CUMBERLAND,AP,NOP,vote08_04/22/2008,1
F,D,DAUPHIN,AP,NOP,vote08_04/22/2008,1
M,I,DAUPHIN,AP,NOP,vote08_04/22/2008,1
F,R,DAUPHIN,AP,NOP,vote08_04/22/2008,1
F,D,DELAWARE,AP,NOP,vote08_04/22/2008,2
M,D,DELAWARE,AP,NOP,vote08_04/22/2008,3
F,NOP,DELAWARE,AP,NOP,vote08_04/22/2008,1
M,NOP,DELAWARE,AP,NOP,vote08_04/22/2008,2
U,R,DELAWARE,AP,NOP,vote08_04/22/2008,1
M,R,ELK,AP,NOP,vote08_04/22/2008,1
F,NOP,JEFFERSON,AP,NOP,vote08_04/22/2008,1
F,NOP,LACKAWANNA,AP,NOP,vote08_04/22/2008,1
M,D,LEHIGH,AP,NOP,vote08_04/22/2008,1
F,R,LYCOMING,AP,NOP,vote08_04/22/2008,1
F,D,MONROE,AP,NOP,vote08_04/22/2008,2
U,D,MONROE,AP,NOP,vote08_04/22/2008,1
U,NOP,MONROE,AP,NOP,vote08_04/22/2008,2
F,R,MONROE,AP,NOP,vote08_04/22/2008,1
M,R,MONROE,AP,NOP,vote08_04/22/2008,1
F,D,NORTHAMPTON,AP,NOP,vote08_04/22/2008,1
M,NF,NORTHAMPTON,AP,NOP,vote08_04/22/2008,1
F,D,PHILADELPHIA,AP,NOP,vote08_04/22/2008,7
M,D,PHILADELPHIA,AP,NOP,vote08_04/22/2008,7
U,D,PHILADELPHIA,AP,NOP,vote08_04/22/2008,2
M,NF,PHILADELPHIA,AP,NOP,vote08_04/22/2008,1
F,NOP,PHILADELPHIA,AP,NOP,vote08_04/22/2008,8
M,NOP,PHILADELPHIA,AP,NOP,vote08_04/22/2008,5
F,D,WESTMORELAND,AP,NOP,vote08_04/22/2008,2
F,NF,WESTMORELAND,AP,NOP,vote08_04/22/2008,1
M,NF,WESTMORELAND,AP,NOP,vote08_04/22/2008,1
F,NOP,WESTMORELAND,AP,NOP,vote08_04/22/2008,1
U,NOP,WESTMORELAND,AP,NOP,vote08_04/22/2008,1
M,D,CHESTER,P,NOP,vote08_04/22/2008,1
F,NOP,CHESTER,P,NOP,vote08_04/22/2008,2
F,D,DAUPHIN,P,NOP,vote08_04/22/2008,1
M,D,PHILADELPHIA,AP,NS,vote08_04/22/2008,1
F,D,PHILADELPHIA,AP,OP,vote08_04/22/2008,1
M,D,PHILADELPHIA,AP,OP,vote08_04/22/2008,1
U,OP,PHILADELPHIA,AP,OP,vote08_04/22/2008,1
M,OTH,BUCKS,AP,OTH,vote08_04/22/2008,1
M,D,CHESTER,AP,OTH,vote08_04/22/2008,1
F,D,CUMBERLAND,AP,OTH,vote08_04/22/2008,1
F,D,DAUPHIN,AP,OTH,vote08_04/22/2008,1
F,R,DAUPHIN,AP,OTH,vote08_04/22/2008,1
F,D,DELAWARE,AP,OTH,vote08_04/22/2008,1
F,OTH,DELAWARE,AP,OTH,vote08_04/22/2008,1
U,OTH,DELAWARE,AP,OTH,vote08_04/22/2008,1
F,R,FAYETTE,AP,OTH,vote08_04/22/2008,1
M,OTH,MONROE,AP,OTH,vote08_04/22/2008,1
F,D,PHILADELPHIA,AP,OTH,vote08_04/22/2008,7
M,D,PHILADELPHIA,AP,OTH,vote08_04/22/2008,2
U,D,PHILADELPHIA,AP,OTH,vote08_04/22/2008,4
F,I,PHILADELPHIA,AP,OTH,vote08_04/22/2008,1
F,NF,PHILADELPHIA,AP,OTH,vote08_04/22/2008,1
M,NF,PHILADELPHIA,AP,OTH,vote08_04/22/2008,1
U,NF,PHILADELPHIA,AP,OTH,vote08_04/22/2008,1
F,OTH,PHILADELPHIA,AP,OTH,vote08_04/22/2008,2
M,OTH,PHILADELPHIA,AP,OTH,vote08_04/22/2008,3
U,OTH,PHILADELPHIA,AP,OTH,vote08_04/22/2008,5
M,I,CHESTER,P,OTH,vote08_04/22/2008,1
M,OTH,DAUPHIN,P,OTH,vote08_04/22/2008,1
U,D,PHILADELPHIA,P,OTH,vote08_04/22/2008,1
F,NON,PHILADELPHIA,P,OTH,vote08_04/22/2008,1
F,R,PHILADELPHIA,P,OTH,vote08_04/22/2008,1
M,R,LANCASTER,AP,PA,vote08_04/22/2008,1
M,R,DELAWARE,AP,PF,vote08_04/22/2008,1
U,D,DELAWARE,AP,PP,vote08_04/22/2008,1
U,D,PHILADELPHIA,AP,PP,vote08_04/22/2008,1
F,PP,PHILADELPHIA,AP,PP,vote08_04/22/2008,1
M,PP,PHILADELPHIA,AP,PP,vote08_04/22/2008,1
M,D,ADAMS,AB,R,vote08_04/22/2008,1
F,R,ADAMS,AB,R,vote08_04/22/2008,2
M,R,ADAMS,AB,R,vote08_04/22/2008,5
U,R,ADAMS,AB,R,vote08_04/22/2008,1
F,D,ALLEGHENY,AB,R,vote08_04/22/2008,8
M,D,ALLEGHENY,AB,R,vote08_04/22/2008,12
U,D,ALLEGHENY,AB,R,vote08_04/22/2008,2
M,LN,ALLEGHENY,AB,R,vote08_04/22/2008,1
U,LN,ALLEGHENY,AB,R,vote08_04/22/2008,3
F,NF,ALLEGHENY,AB,R,vote08_04/22/2008,3
M,NF,ALLEGHENY,AB,R,vote08_04/22/2008,4
F,R,ALLEGHENY,AB,R,vote08_04/22/2008,38
M,R,ALLEGHENY,AB,R,vote08_04/22/2008,31
U,R,ALLEGHENY,AB,R,vote08_04/22/2008,18
F,R,ARMSTRONG,AB,R,vote08_04/22/2008,2
M,R,ARMSTRONG,AB,R,vote08_04/22/2008,1
F,D,BEAVER,AB,R,vote08_04/22/2008,1
M,D,BEAVER,AB,R,vote08_04/22/2008,1
M,NF,BEAVER,AB,R,vote08_04/22/2008,1
F,R,BEAVER,AB,R,vote08_04/22/2008,9
M,R,BEAVER,AB,R,vote08_04/22/2008,4
F,R,BEDFORD,AB,R,vote08_04/22/2008,1
M,R,BEDFORD,AB,R,vote08_04/22/2008,3
U,R,BEDFORD,AB,R,vote08_04/22/2008,3
F,D,BERKS,AB,R,vote08_04/22/2008,1
M,D,BERKS,AB,R,vote08_04/22/2008,1
M,NF,BERKS,AB,R,vote08_04/22/2008,1
F,R,BERKS,AB,R,vote08_04/22/2008,5
M,R,BERKS,AB,R,vote08_04/22/2008,4
U,R,BERKS,AB,R,vote08_04/22/2008,4
F,NF,BLAIR,AB,R,vote08_04/22/2008,1
M,NF,BLAIR,AB,R,vote08_04/22/2008,1
F,R,BLAIR,AB,R,vote08_04/22/2008,3
M,R,BLAIR,AB,R,vote08_04/22/2008,1
U,R,BLAIR,AB,R,vote08_04/22/2008,1
M,NF,BRADFORD,AB,R,vote08_04/22/2008,1
F,OTH,BRADFORD,AB,R,vote08_04/22/2008,1
F,R,BRADFORD,AB,R,vote08_04/22/2008,7
M,R,BRADFORD,AB,R,vote08_04/22/2008,6
F,D,BUCKS,AB,R,vote08_04/22/2008,8
M,D,BUCKS,AB,R,vote08_04/22/2008,2
U,D,BUCKS,AB,R,vote08_04/22/2008,2
F,I,BUCKS,AB,R,vote08_04/22/2008,1
M,I,BUCKS,AB,R,vote08_04/22/2008,2
M,NF,BUCKS,AB,R,vote08_04/22/2008,1
F,R,BUCKS,AB,R,vote08_04/22/2008,7
M,R,BUCKS,AB,R,vote08_04/22/2008,13
U,R,BUCKS,AB,R,vote08_04/22/2008,10
F,D,BUTLER,AB,R,vote08_04/22/2008,1
U,D,BUTLER,AB,R,vote08_04/22/2008,1
F,R,BUTLER,AB,R,vote08_04/22/2008,4
M,R,BUTLER,AB,R,vote08_04/22/2008,2
U,R,BUTLER,AB,R,vote08_04/22/2008,2
U,NF,CAMBRIA,AB,R,vote08_04/22/2008,2
F,R,CAMBRIA,AB,R,vote08_04/22/2008,2
U,R,CAMBRIA,AB,R,vote08_04/22/2008,7
U,D,CARBON,AB,R,vote08_04/22/2008,1
F,R,CARBON,AB,R,vote08_04/22/2008,1
M,R,CARBON,AB,R,vote08_04/22/2008,1
U,R,CARBON,AB,R,vote08_04/22/2008,2
M,D,CENTRE,AB,R,vote08_04/22/2008,1
M,R,CENTRE,AB,R,vote08_04/22/2008,1
U,R,CENTRE,AB,R,vote08_04/22/2008,9
F,D,CHESTER,AB,R,vote08_04/22/2008,3
M,D,CHESTER,AB,R,vote08_04/22/2008,2
M,LN,CHESTER,AB,R,vote08_04/22/2008,1
M,NF,CHESTER,AB,R,vote08_04/22/2008,1
F,R,CHESTER,AB,R,vote08_04/22/2008,22
M,R,CHESTER,AB,R,vote08_04/22/2008,17
F,R,CLARION,AB,R,vote08_04/22/2008,3
M,R,CLARION,AB,R,vote08_04/22/2008,1
U,R,CLARION,AB,R,vote08_04/22/2008,3
F,R,CLEARFIELD,AB,R,vote08_04/22/2008,2
M,R,CLEARFIELD,AB,R,vote08_04/22/2008,4
M,R,CLINTON,AB,R,vote08_04/22/2008,1
U,R,CLINTON,AB,R,vote08_04/22/2008,2
M,R,COLUMBIA,AB,R,vote08_04/22/2008,1
U,R,COLUMBIA,AB,R,vote08_04/22/2008,1
U,D,CRAWFORD,AB,R,vote08_04/22/2008,1
F,R,CRAWFORD,AB,R,vote08_04/22/2008,1
M,R,CRAWFORD,AB,R,vote08_04/22/2008,1
U,R,CRAWFORD,AB,R,vote08_04/22/2008,7
F,D,CUMBERLAND,AB,R,vote08_04/22/2008,1
F,GR,CUMBERLAND,AB,R,vote08_04/22/2008,1
F,R,CUMBERLAND,AB,R,vote08_04/22/2008,12
M,R,CUMBERLAND,AB,R,vote08_04/22/2008,4
U,R,CUMBERLAND,AB,R,vote08_04/22/2008,11
F,D,DAUPHIN,AB,R,vote08_04/22/2008,1
M,D,DAUPHIN,AB,R,vote08_04/22/2008,1
M,NF,DAUPHIN,AB,R,vote08_04/22/2008,1
F,R,DAUPHIN,AB,R,vote08_04/22/2008,3
M,R,DAUPHIN,AB,R,vote08_04/22/2008,4
U,R,DAUPHIN,AB,R,vote08_04/22/2008,9
F,D,DELAWARE,AB,R,vote08_04/22/2008,1
M,D,DELAWARE,AB,R,vote08_04/22/2008,1
U,D,DELAWARE,AB,R,vote08_04/22/2008,1
U,NF,DELAWARE,AB,R,vote08_04/22/2008,1
F,R,DELAWARE,AB,R,vote08_04/22/2008,5
M,R,DELAWARE,AB,R,vote08_04/22/2008,7
U,R,DELAWARE,AB,R,vote08_04/22/2008,18
F,R,ELK,AB,R,vote08_04/22/2008,4
U,R,ELK,AB,R,vote08_04/22/2008,1
F,D,ERIE,AB,R,vote08_04/22/2008,1
M,D,ERIE,AB,R,vote08_04/22/2008,2
F,NF,ERIE,AB,R,vote08_04/22/2008,1
U,NON,ERIE,AB,R,vote08_04/22/2008,1
F,R,ERIE,AB,R,vote08_04/22/2008,7
M,R,ERIE,AB,R,vote08_04/22/2008,6
U,R,ERIE,AB,R,vote08_04/22/2008,15
U,NF,FAYETTE,AB,R,vote08_04/22/2008,1
F,R,FAYETTE,AB,R,vote08_04/22/2008,1
U,R,FAYETTE,AB,R,vote08_04/22/2008,5
F,R,FOREST,AB,R,vote08_04/22/2008,1
M,R,FOREST,AB,R,vote08_04/22/2008,1
M,R,FRANKLIN,AB,R,vote08_04/22/2008,1
U,R,FRANKLIN,AB,R,vote08_04/22/2008,8
M,R,FULTON,AB,R,vote08_04/22/2008,2
U,R,FULTON,AB,R,vote08_04/22/2008,1
F,R,GREENE,AB,R,vote08_04/22/2008,1
M,R,GREENE,AB,R,vote08_04/22/2008,1
F,R,HUNTINGDON,AB,R,vote08_04/22/2008,1
M,R,HUNTINGDON,AB,R,vote08_04/22/2008,3
F,R,INDIANA,AB,R,vote08_04/22/2008,2
M,R,INDIANA,AB,R,vote08_04/22/2008,2
U,D,JEFFERSON,AB,R,vote08_04/22/2008,1
F,R,JEFFERSON,AB,R,vote08_04/22/2008,2
M,R,JEFFERSON,AB,R,vote08_04/22/2008,1
U,R,JEFFERSON,AB,R,vote08_04/22/2008,2
F,LN,JUNIATA,AB,R,vote08_04/22/2008,1
F,R,JUNIATA,AB,R,vote08_04/22/2008,1
U,D,LACKAWANNA,AB,R,vote08_04/22/2008,2
U,LN,LACKAWANNA,AB,R,vote08_04/22/2008,1
F,R,LACKAWANNA,AB,R,vote08_04/22/2008,1
M,R,LACKAWANNA,AB,R,vote08_04/22/2008,4
U,R,LACKAWANNA,AB,R,vote08_04/22/2008,3
F,D,LANCASTER,AB,R,vote08_04/22/2008,1
F,LN,LANCASTER,AB,R,vote08_04/22/2008,2
F,NF,LANCASTER,AB,R,vote08_04/22/2008,1
M,NF,LANCASTER,AB,R,vote08_04/22/2008,2
F,R,LANCASTER,AB,R,vote08_04/22/2008,13
M,R,LANCASTER,AB,R,vote08_04/22/2008,13
U,R,LANCASTER,AB,R,vote08_04/22/2008,16
F,R,LAWRENCE,AB,R,vote08_04/22/2008,2
M,R,LAWRENCE,AB,R,vote08_04/22/2008,1
U,R,LAWRENCE,AB,R,vote08_04/22/2008,2
F,D,LEBANON,AB,R,vote08_04/22/2008,1
F,I,LEBANON,AB,R,vote08_04/22/2008,1
M,R,LEBANON,AB,R,vote08_04/22/2008,5
U,R,LEBANON,AB,R,vote08_04/22/2008,3
F,D,LEHIGH,AB,R,vote08_04/22/2008,1
M,D,LEHIGH,AB,R,vote08_04/22/2008,2
F,R,LEHIGH,AB,R,vote08_04/22/2008,1
M,R,LEHIGH,AB,R,vote08_04/22/2008,3
