Group.1,Group.2,Group.3,Group.4,Group.5,Group.6,x
M,R,MONTGOMERY,AP,D,vote11_11/08/2011,2
U,R,MONTGOMERY,AP,D,vote11_11/08/2011,2
F,D,MONTOUR,AP,D,vote11_11/08/2011,3
M,D,MONTOUR,AP,D,vote11_11/08/2011,2
F,D,NORTHAMPTON,AP,D,vote11_11/08/2011,25
M,D,NORTHAMPTON,AP,D,vote11_11/08/2011,24
U,D,NORTHAMPTON,AP,D,vote11_11/08/2011,2
F,R,NORTHAMPTON,AP,D,vote11_11/08/2011,1
M,R,NORTHAMPTON,AP,D,vote11_11/08/2011,1
F,D,NORTHUMBERLAND,AP,D,vote11_11/08/2011,5
M,D,NORTHUMBERLAND,AP,D,vote11_11/08/2011,5
U,D,NORTHUMBERLAND,AP,D,vote11_11/08/2011,1
M,R,NORTHUMBERLAND,AP,D,vote11_11/08/2011,1
U,R,NORTHUMBERLAND,AP,D,vote11_11/08/2011,1
F,D,PERRY,AP,D,vote11_11/08/2011,2
M,D,PERRY,AP,D,vote11_11/08/2011,2
F,D,PHILADELPHIA,AP,D,vote11_11/08/2011,322
M,D,PHILADELPHIA,AP,D,vote11_11/08/2011,240
U,D,PHILADELPHIA,AP,D,vote11_11/08/2011,78
M,I,PHILADELPHIA,AP,D,vote11_11/08/2011,1
F,LN,PHILADELPHIA,AP,D,vote11_11/08/2011,1
F,NF,PHILADELPHIA,AP,D,vote11_11/08/2011,5
M,NF,PHILADELPHIA,AP,D,vote11_11/08/2011,2
U,NF,PHILADELPHIA,AP,D,vote11_11/08/2011,1
F,OTH,PHILADELPHIA,AP,D,vote11_11/08/2011,1
F,R,PHILADELPHIA,AP,D,vote11_11/08/2011,2
M,R,PHILADELPHIA,AP,D,vote11_11/08/2011,6
U,R,PHILADELPHIA,AP,D,vote11_11/08/2011,2
F,D,PIKE,AP,D,vote11_11/08/2011,3
M,D,PIKE,AP,D,vote11_11/08/2011,2
M,R,POTTER,AP,D,vote11_11/08/2011,1
F,D,SCHUYLKILL,AP,D,vote11_11/08/2011,17
M,D,SCHUYLKILL,AP,D,vote11_11/08/2011,17
U,D,SCHUYLKILL,AP,D,vote11_11/08/2011,13
F,R,SCHUYLKILL,AP,D,vote11_11/08/2011,2
M,R,SCHUYLKILL,AP,D,vote11_11/08/2011,2
F,D,SNYDER,AP,D,vote11_11/08/2011,2
M,D,SNYDER,AP,D,vote11_11/08/2011,1
M,R,SNYDER,AP,D,vote11_11/08/2011,1
F,D,SOMERSET,AP,D,vote11_11/08/2011,8
M,D,SOMERSET,AP,D,vote11_11/08/2011,7
M,LN,SOMERSET,AP,D,vote11_11/08/2011,1
F,R,SOMERSET,AP,D,vote11_11/08/2011,3
M,R,SOMERSET,AP,D,vote11_11/08/2011,3
F,D,SULLIVAN,AP,D,vote11_11/08/2011,3
M,D,SULLIVAN,AP,D,vote11_11/08/2011,1
M,NF,SULLIVAN,AP,D,vote11_11/08/2011,1
F,D,SUSQUEHANNA,AP,D,vote11_11/08/2011,1
M,D,SUSQUEHANNA,AP,D,vote11_11/08/2011,4
F,D,TIOGA,AP,D,vote11_11/08/2011,4
M,D,TIOGA,AP,D,vote11_11/08/2011,1
M,R,TIOGA,AP,D,vote11_11/08/2011,1
F,D,UNION,AP,D,vote11_11/08/2011,4
M,D,UNION,AP,D,vote11_11/08/2011,1
F,R,UNION,AP,D,vote11_11/08/2011,1
F,D,VENANGO,AP,D,vote11_11/08/2011,1
M,D,VENANGO,AP,D,vote11_11/08/2011,4
U,D,VENANGO,AP,D,vote11_11/08/2011,1
F,R,VENANGO,AP,D,vote11_11/08/2011,1
M,R,VENANGO,AP,D,vote11_11/08/2011,1
F,D,WARREN,AP,D,vote11_11/08/2011,2
M,D,WARREN,AP,D,vote11_11/08/2011,2
F,D,WASHINGTON,AP,D,vote11_11/08/2011,7
M,D,WASHINGTON,AP,D,vote11_11/08/2011,11
U,D,WASHINGTON,AP,D,vote11_11/08/2011,4
M,NF,WASHINGTON,AP,D,vote11_11/08/2011,1
F,R,WASHINGTON,AP,D,vote11_11/08/2011,3
M,R,WASHINGTON,AP,D,vote11_11/08/2011,1
F,D,WAYNE,AP,D,vote11_11/08/2011,4
M,D,WAYNE,AP,D,vote11_11/08/2011,2
F,D,WESTMORELAND,AP,D,vote11_11/08/2011,23
M,D,WESTMORELAND,AP,D,vote11_11/08/2011,29
U,D,WESTMORELAND,AP,D,vote11_11/08/2011,4
F,INDE,WESTMORELAND,AP,D,vote11_11/08/2011,1
F,R,WESTMORELAND,AP,D,vote11_11/08/2011,6
M,R,WESTMORELAND,AP,D,vote11_11/08/2011,5
F,D,WYOMING,AP,D,vote11_11/08/2011,2
M,D,WYOMING,AP,D,vote11_11/08/2011,1
M,R,WYOMING,AP,D,vote11_11/08/2011,1
F,D,YORK,AP,D,vote11_11/08/2011,7
M,D,YORK,AP,D,vote11_11/08/2011,9
F,R,YORK,AP,D,vote11_11/08/2011,1
M,R,YORK,AP,D,vote11_11/08/2011,1
F,D,BERKS,P,D,vote11_11/08/2011,1
F,D,PHILADELPHIA,P,D,vote11_11/08/2011,2
F,D,PHILADELPHIA,AP,GR,vote11_11/08/2011,2
M,GR,PHILADELPHIA,AP,GR,vote11_11/08/2011,1
M,I,CENTRE,AP,I,vote11_11/08/2011,1
M,D,MONTGOMERY,AP,I,vote11_11/08/2011,1
M,NF,MONTGOMERY,AP,I,vote11_11/08/2011,1
F,D,PHILADELPHIA,AP,I,vote11_11/08/2011,1
M,D,PHILADELPHIA,AP,I,vote11_11/08/2011,1
M,GR,PHILADELPHIA,AP,I,vote11_11/08/2011,1
M,I,PHILADELPHIA,AP,I,vote11_11/08/2011,1
F,D,ALLEGHENY,AP,NF,vote11_11/08/2011,1
M,D,ALLEGHENY,AP,NF,vote11_11/08/2011,1
F,D,BERKS,AP,NF,vote11_11/08/2011,1
M,D,BERKS,AP,NF,vote11_11/08/2011,1
F,NF,CENTRE,AP,NF,vote11_11/08/2011,1
F,R,LEHIGH,AP,NF,vote11_11/08/2011,1
F,NF,MONTGOMERY,AP,NF,vote11_11/08/2011,2
F,D,PHILADELPHIA,AP,NF,vote11_11/08/2011,3
M,D,PHILADELPHIA,AP,NF,vote11_11/08/2011,4
U,D,PHILADELPHIA,AP,NF,vote11_11/08/2011,2
M,GR,PHILADELPHIA,AP,NF,vote11_11/08/2011,1
M,NF,PHILADELPHIA,AP,NF,vote11_11/08/2011,4
F,R,MONTGOMERY,AP,NOP,vote11_11/08/2011,1
M,D,ALLEGHENY,AB,R,vote11_11/08/2011,1
F,R,ALLEGHENY,AB,R,vote11_11/08/2011,1
M,R,ALLEGHENY,AB,R,vote11_11/08/2011,3
U,R,ALLEGHENY,AB,R,vote11_11/08/2011,2
F,R,BEAVER,AB,R,vote11_11/08/2011,1
M,R,BEDFORD,AB,R,vote11_11/08/2011,1
F,R,BERKS,AB,R,vote11_11/08/2011,2
U,R,BLAIR,AB,R,vote11_11/08/2011,1
F,NF,BUCKS,AB,R,vote11_11/08/2011,1
F,R,BUCKS,AB,R,vote11_11/08/2011,1
F,R,BUTLER,AB,R,vote11_11/08/2011,2
M,R,CENTRE,AB,R,vote11_11/08/2011,1
F,R,CHESTER,AB,R,vote11_11/08/2011,4
M,R,CHESTER,AB,R,vote11_11/08/2011,2
M,R,CLARION,AB,R,vote11_11/08/2011,1
M,NF,CLEARFIELD,AB,R,vote11_11/08/2011,1
F,R,CLEARFIELD,AB,R,vote11_11/08/2011,1
M,R,CLEARFIELD,AB,R,vote11_11/08/2011,1
U,R,CLEARFIELD,AB,R,vote11_11/08/2011,1
M,D,CRAWFORD,AB,R,vote11_11/08/2011,1
F,D,DAUPHIN,AB,R,vote11_11/08/2011,1
M,D,DELAWARE,AB,R,vote11_11/08/2011,1
M,R,DELAWARE,AB,R,vote11_11/08/2011,2
M,R,FAYETTE,AB,R,vote11_11/08/2011,2
M,NF,FOREST,AB,R,vote11_11/08/2011,1
F,R,FOREST,AB,R,vote11_11/08/2011,1
M,R,FOREST,AB,R,vote11_11/08/2011,1
F,R,HUNTINGDON,AB,R,vote11_11/08/2011,1
M,R,HUNTINGDON,AB,R,vote11_11/08/2011,1
F,R,INDIANA,AB,R,vote11_11/08/2011,2
F,R,JEFFERSON,AB,R,vote11_11/08/2011,1
M,R,LACKAWANNA,AB,R,vote11_11/08/2011,1
U,R,LACKAWANNA,AB,R,vote11_11/08/2011,1
F,R,LANCASTER,AB,R,vote11_11/08/2011,6
M,R,LANCASTER,AB,R,vote11_11/08/2011,2
F,R,LEHIGH,AB,R,vote11_11/08/2011,1
F,D,LUZERNE,AB,R,vote11_11/08/2011,1
F,R,LUZERNE,AB,R,vote11_11/08/2011,2
M,R,LUZERNE,AB,R,vote11_11/08/2011,2
U,R,LYCOMING,AB,R,vote11_11/08/2011,1
M,R,MONROE,AB,R,vote11_11/08/2011,1
F,D,MONTGOMERY,AB,R,vote11_11/08/2011,1
M,R,MONTGOMERY,AB,R,vote11_11/08/2011,4
M,D,PERRY,AB,R,vote11_11/08/2011,1
F,R,SCHUYLKILL,AB,R,vote11_11/08/2011,2
F,R,SUSQUEHANNA,AB,R,vote11_11/08/2011,1
U,R,VENANGO,AB,R,vote11_11/08/2011,1
U,R,WARREN,AB,R,vote11_11/08/2011,2
M,R,WASHINGTON,AB,R,vote11_11/08/2011,1
M,D,WESTMORELAND,AB,R,vote11_11/08/2011,1
M,NF,WESTMORELAND,AB,R,vote11_11/08/2011,1
F,R,WESTMORELAND,AB,R,vote11_11/08/2011,2
F,D,ADAMS,AP,R,vote11_11/08/2011,3
F,R,ADAMS,AP,R,vote11_11/08/2011,14
M,R,ADAMS,AP,R,vote11_11/08/2011,16
F,D,ALLEGHENY,AP,R,vote11_11/08/2011,7
M,D,ALLEGHENY,AP,R,vote11_11/08/2011,14
F,I,ALLEGHENY,AP,R,vote11_11/08/2011,1
M,LN,ALLEGHENY,AP,R,vote11_11/08/2011,2
F,NF,ALLEGHENY,AP,R,vote11_11/08/2011,1
M,NF,ALLEGHENY,AP,R,vote11_11/08/2011,5
F,R,ALLEGHENY,AP,R,vote11_11/08/2011,79
M,R,ALLEGHENY,AP,R,vote11_11/08/2011,86
U,R,ALLEGHENY,AP,R,vote11_11/08/2011,9
F,R,ARMSTRONG,AP,R,vote11_11/08/2011,8
M,R,ARMSTRONG,AP,R,vote11_11/08/2011,9
F,D,BEAVER,AP,R,vote11_11/08/2011,1
F,R,BEAVER,AP,R,vote11_11/08/2011,24
M,R,BEAVER,AP,R,vote11_11/08/2011,15
F,R,BEDFORD,AP,R,vote11_11/08/2011,6
M,R,BEDFORD,AP,R,vote11_11/08/2011,6
F,D,BERKS,AP,R,vote11_11/08/2011,1
M,D,BERKS,AP,R,vote11_11/08/2011,3
M,LN,BERKS,AP,R,vote11_11/08/2011,2
M,NF,BERKS,AP,R,vote11_11/08/2011,2
F,R,BERKS,AP,R,vote11_11/08/2011,24
M,R,BERKS,AP,R,vote11_11/08/2011,25
U,R,BERKS,AP,R,vote11_11/08/2011,7
F,D,BLAIR,AP,R,vote11_11/08/2011,3
M,D,BLAIR,AP,R,vote11_11/08/2011,1
U,D,BLAIR,AP,R,vote11_11/08/2011,1
F,I,BLAIR,AP,R,vote11_11/08/2011,1
F,R,BLAIR,AP,R,vote11_11/08/2011,7
M,R,BLAIR,AP,R,vote11_11/08/2011,17
U,R,BLAIR,AP,R,vote11_11/08/2011,4
F,R,BRADFORD,AP,R,vote11_11/08/2011,6
M,R,BRADFORD,AP,R,vote11_11/08/2011,14
U,R,BRADFORD,AP,R,vote11_11/08/2011,1
F,D,BUCKS,AP,R,vote11_11/08/2011,7
M,D,BUCKS,AP,R,vote11_11/08/2011,5
M,LN,BUCKS,AP,R,vote11_11/08/2011,1
F,NF,BUCKS,AP,R,vote11_11/08/2011,1
M,NF,BUCKS,AP,R,vote11_11/08/2011,5
F,R,BUCKS,AP,R,vote11_11/08/2011,34
M,R,BUCKS,AP,R,vote11_11/08/2011,52
U,R,BUCKS,AP,R,vote11_11/08/2011,2
F,D,BUTLER,AP,R,vote11_11/08/2011,1
M,D,BUTLER,AP,R,vote11_11/08/2011,4
M,LN,BUTLER,AP,R,vote11_11/08/2011,1
F,NF,BUTLER,AP,R,vote11_11/08/2011,2
F,R,BUTLER,AP,R,vote11_11/08/2011,17
M,R,BUTLER,AP,R,vote11_11/08/2011,27
U,R,BUTLER,AP,R,vote11_11/08/2011,2
F,R,CAMBRIA,AP,R,vote11_11/08/2011,7
M,R,CAMBRIA,AP,R,vote11_11/08/2011,11
U,R,CAMBRIA,AP,R,vote11_11/08/2011,1
F,D,CARBON,AP,R,vote11_11/08/2011,1
F,R,CARBON,AP,R,vote11_11/08/2011,9
M,R,CARBON,AP,R,vote11_11/08/2011,8
U,R,CARBON,AP,R,vote11_11/08/2011,2
F,D,CENTRE,AP,R,vote11_11/08/2011,1
M,D,CENTRE,AP,R,vote11_11/08/2011,2
F,R,CENTRE,AP,R,vote11_11/08/2011,13
M,R,CENTRE,AP,R,vote11_11/08/2011,12
U,R,CENTRE,AP,R,vote11_11/08/2011,1
F,D,CHESTER,AP,R,vote11_11/08/2011,5
M,D,CHESTER,AP,R,vote11_11/08/2011,7
F,I,CHESTER,AP,R,vote11_11/08/2011,1
F,NF,CHESTER,AP,R,vote11_11/08/2011,2
M,NF,CHESTER,AP,R,vote11_11/08/2011,1
M,NON,CHESTER,AP,R,vote11_11/08/2011,1
F,R,CHESTER,AP,R,vote11_11/08/2011,91
M,R,CHESTER,AP,R,vote11_11/08/2011,77
U,R,CHESTER,AP,R,vote11_11/08/2011,1
F,R,CLARION,AP,R,vote11_11/08/2011,4
M,R,CLARION,AP,R,vote11_11/08/2011,4
M,D,CLEARFIELD,AP,R,vote11_11/08/2011,2
F,I,CLEARFIELD,AP,R,vote11_11/08/2011,1
F,INDE,CLEARFIELD,AP,R,vote11_11/08/2011,1
F,NF,CLEARFIELD,AP,R,vote11_11/08/2011,1
M,NF,CLEARFIELD,AP,R,vote11_11/08/2011,1
F,R,CLEARFIELD,AP,R,vote11_11/08/2011,9
M,R,CLEARFIELD,AP,R,vote11_11/08/2011,17
F,R,CLINTON,AP,R,vote11_11/08/2011,3
M,R,CLINTON,AP,R,vote11_11/08/2011,6
U,R,CLINTON,AP,R,vote11_11/08/2011,2
F,R,COLUMBIA,AP,R,vote11_11/08/2011,3
M,R,COLUMBIA,AP,R,vote11_11/08/2011,11
U,R,COLUMBIA,AP,R,vote11_11/08/2011,1
U,LN,CRAWFORD,AP,R,vote11_11/08/2011,1
F,R,CRAWFORD,AP,R,vote11_11/08/2011,6
M,R,CRAWFORD,AP,R,vote11_11/08/2011,9
U,R,CRAWFORD,AP,R,vote11_11/08/2011,3
M,D,CUMBERLAND,AP,R,vote11_11/08/2011,2
M,NF,CUMBERLAND,AP,R,vote11_11/08/2011,1
F,R,CUMBERLAND,AP,R,vote11_11/08/2011,36
M,R,CUMBERLAND,AP,R,vote11_11/08/2011,36
U,R,CUMBERLAND,AP,R,vote11_11/08/2011,7
F,D,DAUPHIN,AP,R,vote11_11/08/2011,1
M,D,DAUPHIN,AP,R,vote11_11/08/2011,2
M,NF,DAUPHIN,AP,R,vote11_11/08/2011,1
U,NF,DAUPHIN,AP,R,vote11_11/08/2011,1
F,R,DAUPHIN,AP,R,vote11_11/08/2011,26
M,R,DAUPHIN,AP,R,vote11_11/08/2011,38
U,R,DAUPHIN,AP,R,vote11_11/08/2011,6
F,D,DELAWARE,AP,R,vote11_11/08/2011,4
M,D,DELAWARE,AP,R,vote11_11/08/2011,7
U,D,DELAWARE,AP,R,vote11_11/08/2011,2
F,NF,DELAWARE,AP,R,vote11_11/08/2011,1
M,NF,DELAWARE,AP,R,vote11_11/08/2011,2
F,R,DELAWARE,AP,R,vote11_11/08/2011,48
M,R,DELAWARE,AP,R,vote11_11/08/2011,58
U,R,DELAWARE,AP,R,vote11_11/08/2011,3
M,R,ELK,AP,R,vote11_11/08/2011,2
U,R,ELK,AP,R,vote11_11/08/2011,1
F,CL,ERIE,AP,R,vote11_11/08/2011,1
F,D,ERIE,AP,R,vote11_11/08/2011,2
M,D,ERIE,AP,R,vote11_11/08/2011,1
U,D,ERIE,AP,R,vote11_11/08/2011,1
M,GR,ERIE,AP,R,vote11_11/08/2011,1
F,R,ERIE,AP,R,vote11_11/08/2011,17
M,R,ERIE,AP,R,vote11_11/08/2011,16
U,R,ERIE,AP,R,vote11_11/08/2011,3
F,R,FAYETTE,AP,R,vote11_11/08/2011,5
M,R,FAYETTE,AP,R,vote11_11/08/2011,6
U,R,FAYETTE,AP,R,vote11_11/08/2011,1
F,R,FOREST,AP,R,vote11_11/08/2011,1
M,R,FOREST,AP,R,vote11_11/08/2011,2
U,R,FOREST,AP,R,vote11_11/08/2011,1
M,I,FRANKLIN,AP,R,vote11_11/08/2011,1
F,R,FRANKLIN,AP,R,vote11_11/08/2011,12
M,R,FRANKLIN,AP,R,vote11_11/08/2011,6
U,R,FRANKLIN,AP,R,vote11_11/08/2011,1
F,D,FULTON,AP,R,vote11_11/08/2011,1
F,R,FULTON,AP,R,vote11_11/08/2011,2
M,R,FULTON,AP,R,vote11_11/08/2011,3
M,NF,GREENE,AP,R,vote11_11/08/2011,1
F,R,GREENE,AP,R,vote11_11/08/2011,2
M,R,GREENE,AP,R,vote11_11/08/2011,4
F,R,HUNTINGDON,AP,R,vote11_11/08/2011,11
M,R,HUNTINGDON,AP,R,vote11_11/08/2011,9
M,NF,INDIANA,AP,R,vote11_11/08/2011,1
F,R,INDIANA,AP,R,vote11_11/08/2011,12
M,R,INDIANA,AP,R,vote11_11/08/2011,16
U,NF,JEFFERSON,AP,R,vote11_11/08/2011,1
F,R,JEFFERSON,AP,R,vote11_11/08/2011,13
M,R,JEFFERSON,AP,R,vote11_11/08/2011,11
F,R,JUNIATA,AP,R,vote11_11/08/2011,4
M,R,JUNIATA,AP,R,vote11_11/08/2011,4
U,R,JUNIATA,AP,R,vote11_11/08/2011,1
F,D,LACKAWANNA,AP,R,vote11_11/08/2011,1
M,NF,LACKAWANNA,AP,R,vote11_11/08/2011,1
F,R,LACKAWANNA,AP,R,vote11_11/08/2011,3
M,R,LACKAWANNA,AP,R,vote11_11/08/2011,13
U,R,LACKAWANNA,AP,R,vote11_11/08/2011,3
F,D,LANCASTER,AP,R,vote11_11/08/2011,6
M,D,LANCASTER,AP,R,vote11_11/08/2011,2
F,NF,LANCASTER,AP,R,vote11_11/08/2011,2
M,NF,LANCASTER,AP,R,vote11_11/08/2011,2
F,R,LANCASTER,AP,R,vote11_11/08/2011,50
M,R,LANCASTER,AP,R,vote11_11/08/2011,59
U,R,LANCASTER,AP,R,vote11_11/08/2011,15
F,D,LAWRENCE,AP,R,vote11_11/08/2011,1
F,R,LAWRENCE,AP,R,vote11_11/08/2011,5
M,R,LAWRENCE,AP,R,vote11_11/08/2011,10
F,R,LEBANON,AP,R,vote11_11/08/2011,20
M,R,LEBANON,AP,R,vote11_11/08/2011,17
U,R,LEBANON,AP,R,vote11_11/08/2011,2
F,D,LEHIGH,AP,R,vote11_11/08/2011,1
M,D,LEHIGH,AP,R,vote11_11/08/2011,1
U,D,LEHIGH,AP,R,vote11_11/08/2011,1
F,R,LEHIGH,AP,R,vote11_11/08/2011,18
M,R,LEHIGH,AP,R,vote11_11/08/2011,21
U,R,LEHIGH,AP,R,vote11_11/08/2011,2
F,D,LUZERNE,AP,R,vote11_11/08/2011,2
U,D,LUZERNE,AP,R,vote11_11/08/2011,1
F,R,LUZERNE,AP,R,vote11_11/08/2011,15
M,R,LUZERNE,AP,R,vote11_11/08/2011,26
U,R,LUZERNE,AP,R,vote11_11/08/2011,1
F,R,LYCOMING,AP,R,vote11_11/08/2011,9
M,R,LYCOMING,AP,R,vote11_11/08/2011,17
F,R,McKEAN,AP,R,vote11_11/08/2011,4
M,R,McKEAN,AP,R,vote11_11/08/2011,4
F,D,MERCER,AP,R,vote11_11/08/2011,1
M,I,MERCER,AP,R,vote11_11/08/2011,1
F,R,MERCER,AP,R,vote11_11/08/2011,10
M,R,MERCER,AP,R,vote11_11/08/2011,10
U,R,MERCER,AP,R,vote11_11/08/2011,1
F,R,MIFFLIN,AP,R,vote11_11/08/2011,7
M,R,MIFFLIN,AP,R,vote11_11/08/2011,7
U,R,MIFFLIN,AP,R,vote11_11/08/2011,1
F,R,MONROE,AP,R,vote11_11/08/2011,9
M,R,MONROE,AP,R,vote11_11/08/2011,11
U,R,MONROE,AP,R,vote11_11/08/2011,3
F,D,MONTGOMERY,AP,R,vote11_11/08/2011,6
M,D,MONTGOMERY,AP,R,vote11_11/08/2011,13
M,I,MONTGOMERY,AP,R,vote11_11/08/2011,1
M,LN,MONTGOMERY,AP,R,vote11_11/08/2011,1
F,OTH,MONTGOMERY,AP,R,vote11_11/08/2011,1
F,R,MONTGOMERY,AP,R,vote11_11/08/2011,82
M,R,MONTGOMERY,AP,R,vote11_11/08/2011,77
U,R,MONTGOMERY,AP,R,vote11_11/08/2011,10
F,R,MONTOUR,AP,R,vote11_11/08/2011,3
M,R,MONTOUR,AP,R,vote11_11/08/2011,4
M,D,NORTHAMPTON,AP,R,vote11_11/08/2011,1
U,D,NORTHAMPTON,AP,R,vote11_11/08/2011,1
M,LN,NORTHAMPTON,AP,R,vote11_11/08/2011,1
M,NF,NORTHAMPTON,AP,R,vote11_11/08/2011,1
F,R,NORTHAMPTON,AP,R,vote11_11/08/2011,16
M,R,NORTHAMPTON,AP,R,vote11_11/08/2011,21
U,R,NORTHAMPTON,AP,R,vote11_11/08/2011,1
F,D,NORTHUMBERLAND,AP,R,vote11_11/08/2011,2
M,D,NORTHUMBERLAND,AP,R,vote11_11/08/2011,1
F,I,NORTHUMBERLAND,AP,R,vote11_11/08/2011,1
F,R,NORTHUMBERLAND,AP,R,vote11_11/08/2011,7
M,R,NORTHUMBERLAND,AP,R,vote11_11/08/2011,9
U,R,NORTHUMBERLAND,AP,R,vote11_11/08/2011,1
M,NON,PERRY,AP,R,vote11_11/08/2011,1
F,R,PERRY,AP,R,vote11_11/08/2011,7
M,R,PERRY,AP,R,vote11_11/08/2011,10
F,D,PHILADELPHIA,AP,R,vote11_11/08/2011,5
M,D,PHILADELPHIA,AP,R,vote11_11/08/2011,11
U,D,PHILADELPHIA,AP,R,vote11_11/08/2011,3
M,I,PHILADELPHIA,AP,R,vote11_11/08/2011,2
M,NF,PHILADELPHIA,AP,R,vote11_11/08/2011,1
F,R,PHILADELPHIA,AP,R,vote11_11/08/2011,32
M,R,PHILADELPHIA,AP,R,vote11_11/08/2011,51
U,R,PHILADELPHIA,AP,R,vote11_11/08/2011,22
F,R,PIKE,AP,R,vote11_11/08/2011,2
M,R,PIKE,AP,R,vote11_11/08/2011,2
F,R,POTTER,AP,R,vote11_11/08/2011,4
M,R,POTTER,AP,R,vote11_11/08/2011,4
F,D,SCHUYLKILL,AP,R,vote11_11/08/2011,3
M,D,SCHUYLKILL,AP,R,vote11_11/08/2011,2
F,R,SCHUYLKILL,AP,R,vote11_11/08/2011,21
M,R,SCHUYLKILL,AP,R,vote11_11/08/2011,20
U,R,SCHUYLKILL,AP,R,vote11_11/08/2011,10
F,R,SNYDER,AP,R,vote11_11/08/2011,6
M,R,SNYDER,AP,R,vote11_11/08/2011,3
U,R,SNYDER,AP,R,vote11_11/08/2011,3
F,D,SOMERSET,AP,R,vote11_11/08/2011,4
F,LN,SOMERSET,AP,R,vote11_11/08/2011,1
F,R,SOMERSET,AP,R,vote11_11/08/2011,13
M,R,SOMERSET,AP,R,vote11_11/08/2011,20
F,R,SULLIVAN,AP,R,vote11_11/08/2011,1
M,R,SULLIVAN,AP,R,vote11_11/08/2011,4
U,R,SULLIVAN,AP,R,vote11_11/08/2011,1
F,R,SUSQUEHANNA,AP,R,vote11_11/08/2011,9
M,R,SUSQUEHANNA,AP,R,vote11_11/08/2011,7
U,R,SUSQUEHANNA,AP,R,vote11_11/08/2011,1
F,R,TIOGA,AP,R,vote11_11/08/2011,7
M,R,TIOGA,AP,R,vote11_11/08/2011,4
F,R,UNION,AP,R,vote11_11/08/2011,10
M,R,UNION,AP,R,vote11_11/08/2011,9
F,D,VENANGO,AP,R,vote11_11/08/2011,2
F,R,VENANGO,AP,R,vote11_11/08/2011,8
M,R,VENANGO,AP,R,vote11_11/08/2011,9
U,R,VENANGO,AP,R,vote11_11/08/2011,1
F,R,WARREN,AP,R,vote11_11/08/2011,6
M,R,WARREN,AP,R,vote11_11/08/2011,6
U,R,WARREN,AP,R,vote11_11/08/2011,1
M,D,WASHINGTON,AP,R,vote11_11/08/2011,1
F,I,WASHINGTON,AP,R,vote11_11/08/2011,1
M,LN,WASHINGTON,AP,R,vote11_11/08/2011,1
F,NF,WASHINGTON,AP,R,vote11_11/08/2011,1
F,R,WASHINGTON,AP,R,vote11_11/08/2011,27
M,R,WASHINGTON,AP,R,vote11_11/08/2011,28
U,R,WASHINGTON,AP,R,vote11_11/08/2011,5
M,D,WAYNE,AP,R,vote11_11/08/2011,2
U,D,WAYNE,AP,R,vote11_11/08/2011,1
F,R,WAYNE,AP,R,vote11_11/08/2011,3
M,R,WAYNE,AP,R,vote11_11/08/2011,2
U,R,WAYNE,AP,R,vote11_11/08/2011,1
F,D,WESTMORELAND,AP,R,vote11_11/08/2011,2
M,D,WESTMORELAND,AP,R,vote11_11/08/2011,2
M,LN,WESTMORELAND,AP,R,vote11_11/08/2011,1
M,NF,WESTMORELAND,AP,R,vote11_11/08/2011,3
F,OTH,WESTMORELAND,AP,R,vote11_11/08/2011,1
F,R,WESTMORELAND,AP,R,vote11_11/08/2011,27
M,R,WESTMORELAND,AP,R,vote11_11/08/2011,42
U,R,WESTMORELAND,AP,R,vote11_11/08/2011,7
F,R,WYOMING,AP,R,vote11_11/08/2011,4
M,R,WYOMING,AP,R,vote11_11/08/2011,4
M,D,YORK,AP,R,vote11_11/08/2011,2
F,LN,YORK,AP,R,vote11_11/08/2011,1
F,R,YORK,AP,R,vote11_11/08/2011,23
M,R,YORK,AP,R,vote11_11/08/2011,35
U,R,YORK,AP,R,vote11_11/08/2011,5
M,R,FAYETTE,P,R,vote11_11/08/2011,1
M,R,MIFFLIN,P,R,vote11_11/08/2011,1
M,R,WAYNE,P,R,vote11_11/08/2011,1
M,CL,PHILADELPHIA,AP,CL,vote12_04/24/2012,1
F,D,ADAMS,AB,D,vote12_04/24/2012,1
M,D,ADAMS,AB,D,vote12_04/24/2012,1
F,D,ALLEGHENY,AB,D,vote12_04/24/2012,16
M,D,ALLEGHENY,AB,D,vote12_04/24/2012,8
U,D,ALLEGHENY,AB,D,vote12_04/24/2012,1
F,NO,ALLEGHENY,AB,D,vote12_04/24/2012,1
F,D,BEAVER,AB,D,vote12_04/24/2012,2
U,D,BEDFORD,AB,D,vote12_04/24/2012,1
F,D,BERKS,AB,D,vote12_04/24/2012,3
M,D,BERKS,AB,D,vote12_04/24/2012,2
U,D,BERKS,AB,D,vote12_04/24/2012,1
F,R,BERKS,AB,D,vote12_04/24/2012,1
F,D,BRADFORD,AB,D,vote12_04/24/2012,2
F,D,BUCKS,AB,D,vote12_04/24/2012,4
F,D,BUTLER,AB,D,vote12_04/24/2012,1
M,D,BUTLER,AB,D,vote12_04/24/2012,1
F,D,CAMBRIA,AB,D,vote12_04/24/2012,1
U,D,CAMBRIA,AB,D,vote12_04/24/2012,1
F,R,CARBON,AB,D,vote12_04/24/2012,1
F,D,CENTRE,AB,D,vote12_04/24/2012,2
F,D,CHESTER,AB,D,vote12_04/24/2012,10
M,D,CHESTER,AB,D,vote12_04/24/2012,6
U,D,COLUMBIA,AB,D,vote12_04/24/2012,1
