county,age_2016prepri,age1829_2016prepri,age3044_2016prepri,age4560_2016prepri,age60plus_2016prepri,age1829reject_2016prepri,age3044reject_2016prepri,age4560reject_2016prepri,age60plusreject_2016prepri,white_2016prepri,black_2016prepri,hispanic_2016prepri,other_2016prepri,male_2016prepri,VBM2016gen_2016prepri,VBM2016prepri_2016prepri,VBM2016genpri_2016prepri,VBM2018gen_2016prepri,VBM2018genpri_2016prepri,partydem_2016prepri,partyrep_2016prepri,partynp_2016prepri,electionday_2016prepri,bymail_2016prepri,early_2016prepri,rejected_2016prepri,lateballot_2016prepri,WHreject_2016prepri,BHreject_2016prepri,HPreject_2016prepri,OTreject_2016prepri,votedpop_2016prepri,votedbymailpop_2016prepri,rejectedpop_2016prepri,whitepop_2016prepri,blackpop_2016prepri,hispanicpop_2016prepri,otherpop_2016prepri,asianpop_2016prepri,age_2020combopri,age1829_2020combopri,age3044_2020combopri,age4560_2020combopri,age60plus_2020combopri,age1829reject_2020combopri,age3044reject_2020combopri,age4560reject_2020combopri,age60plusreject_2020combopri,white_2020combopri,black_2020combopri,hispanic_2020combopri,other_2020combopri,male_2020combopri,VBM2016gen_2020combopri,VBM2016prepri_2020combopri,VBM2016genpri_2020combopri,VBM2018gen_2020combopri,VBM2018genpri_2020combopri,partydem_2020combopri,partyrep_2020combopri,partynp_2020combopri,electionday_2020combopri,bymail_2020combopri,early_2020combopri,newvoter_2020combopri,rejected_2020combopri,lateballot_2020combopri,WHreject_2020combopri,BHreject_2020combopri,HPreject_2020combopri,OTreject_2020combopri,votedpop_2020combopri,votedbymailpop_2020combopri,newvoterpop_2020combopri,rejectedpop_2020combopri,whitepop_2020combopri,blackpop_2020combopri,hispanicpop_2020combopri,otherpop_2020combopri,asianpop_2020combopri,county_code,county_age,county_age1829,county_age3044,county_age4560,county_age60plus,county_white,county_black,county_hispanic,county_other,datestr,state,fips,cases,deaths
CLINCH,59.014214,.027411168,.18477157,.27715737,.51065987,.11111111,0,0,.0079522859,.76112187,.15764023,.0029013539,.030456852,.45261121,.015384615,.0029239766,.0084507046,.023230089,.0082304524,.20813166,.79186833,0,.78723407,.0096711796,.20309478,.69999999,0,.625,1,,,1034,10,7,787,163,3,30,2,53.919746,.10360934,.19320594,.29511678,.40806794,0,0,0,0,.73355961,.22146797,.0012728045,.040764332,.45905814,.030456852,.0022779044,.0252738,.046103183,.023310022,.11752228,.87144673,.011030972,.33856598,.29995757,.36147645,.11549894,0,.0046669496,0,0,0,0,2357,707,272,0,1729,522,3,96,5,32,49.456703,.17690875,.24138734,.25558659,.32611731,.65339851,.27071694,.0062849163,.069599628,2020-06-09,Georgia,13065,72,2
COBB,56.332993,.056447845,.1867644,.31040108,.44638667,.020839879,.002627081,.001561637,.0034166302,.69209039,.17729232,.024436636,.058853783,.42426124,.061791055,.019255999,.038399231,.069443986,.02813421,.35699928,.64300072,0,.82136941,.023867151,.15476346,.17180406,0,.15847512,.28155339,.30000001,.048814505,175597,4191,719,121529,31132,4291,9956,2257,53.11562,.13440827,.19388528,.26392326,.40778321,.0065088756,.005332585,.0039650444,.0035208738,.59632772,.27218202,.03153206,.075504713,.42226359,.087490216,.028038228,.052259557,.11220907,.041014861,.57601786,.38003695,.043945178,.29488894,.60462588,.10048518,.079096191,.0089642797,.010753273,.0063315327,.014957182,.0097854724,.013302876,239090,144560,18896,1049,142576,65076,7539,18038,5670,33,46.628624,.21075581,.27214602,.26038176,.25671458,.54898053,.26274708,.054406103,.1338663,2020-06-09,Georgia,13067,3337,203
COFFEE,58.118649,.047987346,.17648093,.26876429,.50676745,.021978023,.0019920319,.00065402221,.0017343046,.76581109,.16758934,.0083878543,.011249781,.42559972,.015217772,.0075693862,.0073198196,.021665411,.0090375058,.23972487,.76027513,0,.77034056,.010065425,.21959403,.25,0,.2820513,.125,,.083333336,5961,60,15,4565,999,50,64,11,56.639591,.089140661,.15572895,.26336041,.49177,0,.00068634178,.00081168831,.00043468812,.71832943,.23659475,.012070071,.025224455,.44135869,.027488761,.0086206896,.011133833,.033863518,.014051522,.22164068,.76062804,.017731255,.30997649,.45332193,.23670156,.067443348,.001549907,.00021362957,0,.0066755675,0,0,9362,4244,631,5,6725,2215,113,236,67,34,47.696369,.2145188,.2471901,.24432985,.29396126,.63267934,.26531845,.034443863,.067558311,2020-06-09,Georgia,13069,307,14
COLQUITT,59.895412,.038955539,.15709245,.25631616,.54763585,.0072463769,.0017969452,.00055066077,.0020618557,.79838383,.11797979,.0083501684,.029640084,.43353537,.020353356,.0067558438,.011456212,.023259327,.015660591,.18740711,.81164706,.00094581814,.78518516,.0090235686,.20579125,.20895523,0,.19512194,.5714286,,.052631579,7425,67,14,5928,876,62,210,9,58.907242,.077412754,.13686484,.23871775,.54700464,.010279002,.0041528237,.0038095238,.0060266,.79050756,.15828319,.0096514132,.038194839,.43669808,.030893862,.0054676821,.01032019,.047682472,.026022306,.24083115,.73838991,.020778926,.35789713,.5016464,.14045645,.069910198,.013771782,.005563756,.012893983,.013513514,.13636364,.0068027209,8807,4418,615,49,6962,1394,85,336,20,35,48.985222,.19924514,.24040525,.23957092,.3207787,.65256256,.22423521,.048549861,.074652366,2020-06-09,Georgia,13071,589,16
COLUMBIA,57.021275,.055165004,.17657714,.29743668,.47082117,.021146355,.0019123784,.00020641965,.0012388342,.76392949,.11119969,.01373018,.063085191,.44284996,.035333723,.019685157,.030378411,.034236021,.016078839,.21402629,.78597373,0,.80263972,.022293087,.17506717,.11523179,0,.11023622,.14285715,1,.026737968,33867,755,87,25872,3766,465,2055,417,55.791573,.10215632,.16352496,.26350623,.47081247,.010531136,.0081521738,.0067453627,.0041229944,.68717289,.19521028,.017219625,.077178538,.45161214,.053066973,.025212649,.035535976,.06389714,.022384752,.37172899,.58703274,.041238319,.28600466,.52670562,.18728971,.081551991,.014757237,.010724299,.01089569,.021465808,.040540539,.021028038,42800,22543,3487,262,29411,8355,737,3300,955,36,47.151722,.19297145,.28366724,.25668329,.26667801,.66503674,.16343364,.032590006,.13893193,2020-06-09,Georgia,13073,288,8
COOK,58.36779,.047819972,.17510548,.28023911,.49683544,.0073529412,0,.0025094103,.0035385704,.73098451,.18834376,.0042805402,.013009845,.41554165,.035322361,.025123967,.043187346,.035460994,.038297873,.25419822,.74580181,0,.78235102,.028646691,.18900231,.11494253,0,.12244898,.14285715,,0,3037,87,10,2220,572,13,37,2,58.304741,.080231212,.13595375,.26497111,.51884395,.011527377,.0051020407,.0017452007,.0035650623,.73869926,.23224169,.0062269373,.018265896,.44880074,.05517618,.038330495,.051859614,.087083116,.067247823,.30742618,.68773061,.0048431735,.31549814,.45848709,.22601476,.059653178,.010925449,.0039206641,.0054446459,.025125628,0,.02631579,4336,1988,258,17,3203,1007,27,79,9,37,48.286148,.20484154,.24457175,.24799038,.30259633,.67402756,.26840988,.018201977,.03936062,2020-06-09,Georgia,13075,57,1
COWETA,57.441898,.046389412,.1704081,.31927595,.46392655,.016083917,.0013325718,.00071123755,.0030767079,.77383024,.10415629,.011915131,.068546034,.43855774,.041743942,.024987506,.052743845,.04094471,.024019146,.20837481,.7916252,0,.82310849,.028496765,.14839472,.11803278,0,.10221465,.19402985,0,.027450981,32144,916,108,24874,3348,383,2113,108,56.547047,.095783405,.14662841,.2777791,.47980905,.012584948,.0064123645,.0063357055,.0039694505,.71223146,.16795935,.014379998,.097446904,.43901145,.059250053,.033563055,.061903439,.072061703,.035833392,.35280374,.61412466,.033071585,.27093169,.56363809,.16543019,.073217772,.013417961,.0066962135,.011651817,.018078696,.031818181,.017480411,41516,23400,3037,241,29569,6973,597,4042,298,38,48.180187,.18669666,.25159827,.28012189,.28158316,.67531896,.14357954,.024360934,.15674059,2020-06-09,Georgia,13077,474,10
CRAWFORD,60.255634,.03596187,.1295494,.26646447,.56802428,.024096385,.0066889632,0,.0038138826,.74979424,.17119342,.0028806585,.024696708,.43744856,.035683941,.017768595,.020602219,.040871933,.028218694,.25802469,.74197531,0,.81028807,.021810699,.16790123,.18867925,0,.21428572,0,0,0,2430,53,10,1822,416,7,57,6,59.70966,.055359244,.11778563,.26060072,.56625444,0,.0024999999,.0045197741,.0015600624,.68873197,.27125624,0,.036513545,.45807591,.057162534,.021910112,.037564766,.068791948,.044920526,.36687261,.61518091,.017946456,.28714329,.50632536,.20653133,.062131919,.005629838,.014121801,.0074946466,.0023529411,,0,3399,1721,211,8,2341,922,0,124,9,39,50.315952,.17344455,.21295331,.26810336,.34549877,.72749394,.19128722,.0086896075,.072529256,2020-06-09,Georgia,13079,31,0
CRISP,60.916138,.041772153,.13037975,.2420886,.58575952,.030303031,.004854369,0,.0059427335,.71809465,.20790893,.00089874177,.017405063,.42929897,.031152649,.014781297,.026743075,.040322579,.032417197,.27711204,.72288793,0,.77741164,.021270221,.20131816,.29577464,0,.27272728,.5714286,,.050000001,3338,71,21,2397,694,3,55,11,60.399227,.058857694,.11694095,.23504356,.58915782,0,0,.0024711697,.0013144923,.7152791,.25362179,.0025111069,.022652468,.42514971,.048963387,.017024426,.030830612,.070404172,.057546694,.29505026,.69508892,.0098607885,.2570987,.54066062,.20224068,.047628269,.0029424129,.0027042688,0,.012727273,,0,5177,2799,246,7,3703,1313,13,117,19,40,49.522175,.19131947,.23401059,.23614515,.33852479,.53118825,.40762115,.0072733024,.053917307,2020-06-09,Georgia,13081,239,8
DADE,59.079014,.054965645,.15334167,.23828857,.55340409,.017045455,0,0,0,.90775239,.0012019231,.0021033655,.051217988,.46724761,.016149461,.012040939,.011008111,.017297298,.0096700797,.14696969,.85060608,.0024242424,.78635818,.013221154,.20042068,.06818182,0,.088235296,,,0,3328,44,3,3021,4,7,164,6,58.124283,.071510516,.14722754,.2456979,.53556406,0,0,.00077821012,.0007140307,.91580755,.0015273005,.0032455137,.075908221,.46869034,.023409789,.0099630998,.014565316,.02364395,.0090090092,.13440244,.84536082,.020236732,.31252387,.4165712,.27090493,.084321223,.0016675931,.00057273771,.0018170805,0,0,0,5238,2182,441,3,4797,8,17,397,11,41,47.638039,.24969178,.2221583,.21065177,.31749815,.86553794,.0046026139,.0078901947,.12196926,2020-06-09,Georgia,13083,41,1
DAWSON,60.699108,.03941606,.1325223,.24947283,.57858878,.0082304524,.0012239902,.0013003901,.0016820858,.90247679,.0015479876,.0052631581,.045579888,.45325077,.039832957,.022533022,.033888228,.031299736,.019083969,.091950461,.90804952,0,.70061922,.025232198,.27414861,.098159507,0,.09565217,,,0,6460,163,16,5830,10,34,281,10,58.69772,.079744816,.1275917,.23876536,.5538981,.0023529411,0,.001178782,.0010162601,.92350954,.0032808399,.0087176599,.059855521,.46991003,.05211395,.02584023,.041067284,.056975327,.032795157,.1464192,.83211476,.021466067,.21016122,.53365207,.25618672,.072145604,.0023275497,.001312336,.0020628008,0,0,.0066666668,10668,5693,769,11,9852,35,93,638,41,42,50.807999,.17190501,.20942433,.25640544,.3622652,.88247693,.0055271909,.016956298,.095039584,2020-06-09,Georgia,13085,114,1
DECATUR,59.778881,.041594829,.14849138,.26853448,.54137933,.031088082,.0058055152,.0016051364,.0039808918,.65441924,.26311493,.0042865891,.025215518,.40722597,.033147991,.0152483,.019987701,.038070466,.014714899,.34925494,.65074503,0,.85078585,.021841193,.12737294,.23584905,0,.2238806,.40000001,0,.043478262,4899,107,25,3206,1289,21,117,7,58.57719,.081566066,.13436157,.24914727,.5349251,.0090909088,.004415011,.0047619049,.0074854451,.6110782,.34641588,.0048874407,.034257747,.41869077,.053810868,.017619872,.025761772,.07868737,.018581906,.63317031,.34622794,.020601749,.27947274,.53302723,.1875,.061990213,.015520282,.033915877,.014400922,.019269777,0,0,6752,3599,418,44,4126,2339,33,231,14,43,49.744251,.18926689,.22759943,.24766411,.33546957,.55378532,.36793244,.015093436,.063188791,2020-06-09,Georgia,13087,218,6
DEKALB,56.04496,.044901464,.22068006,.29666123,.43775722,.01670474,.001016762,.00054024853,.0021234842,.43971398,.42865375,.012999646,.075846553,.38573262,.038399793,.014438815,.018358584,.048908193,.016212909,.72180986,.27798533,.00020479341,.79642975,.017268835,.18630143,.14696372,0,.12334495,.17767295,.086956523,.033846155,161389,2787,409,70965,69180,2098,11831,1912,52.159912,.13032003,.22906287,.25926417,.38135293,.0063715833,.0051134774,.0049355594,.005091039,.38465053,.48782218,.017091036,.088217124,.3962771,.054558713,.017919004,.023967087,.077707775,.022004604,.85698789,.10742686,.035585273,.28486663,.52800596,.1871274,.074165441,.011848643,.0049312632,.0080872225,.015214209,.0161182,.012898071,249429,131700,18489,1302,95943,121677,4263,21992,5419,44,45.949703,.20970675,.3063488,.24047682,.24346586,.31309298,.50876689,.026186677,.15194736,2020-06-09,Georgia,13089,4120,135
DODGE,60.019241,.032278087,.15766604,.26908752,.54096836,.009615385,.0019685039,0,.0011474469,.77425915,.14468332,.00058105751,.01644941,.44392794,.032024167,.019493744,.026490066,.040501446,.023974763,.21441023,.78558975,0,.80970365,.020918071,.16937827,.069444448,0,.069767445,.14285715,,0,3442,72,5,2665,498,2,53,4,56.442802,.0908802,.15792818,.2829679,.46822369,0,0,0,0,.76601142,.20069753,.0015852886,.027486496,.45466074,.046793763,.022734985,.035578147,.064267352,.0400737,.14204185,.84543437,.01252378,.38506657,.39077362,.22415979,.068795681,0,0,0,0,0,0,6308,2465,433,0,4832,1266,10,173,13,45,50.333794,.17811066,.22114469,.26002252,.34072214,.68049181,.25517359,.0063208938,.058013681,2020-06-09,Georgia,13091,53,2
DOOLY,60.177742,.040420819,.15946844,.22425249,.57585824,.02739726,.0069444445,.0049382718,.0076923077,.54913294,.37256962,.0021019443,.026024364,.4004204,.011254924,.0047770701,.014729951,.026822157,.01216545,.44351023,.55648977,0,.80924857,.014713611,.17603783,.66666669,0,.70588237,.5,0,.14285715,1903,28,18,1045,709,4,47,1,59.46603,.065892793,.13246842,.23557529,.56606352,0,0,0,0,.55593449,.41302866,.002728513,.026630249,.42428377,.023083264,.0039551747,.021991448,.055238094,.010830325,.69270122,.29911324,.0081855385,.32060027,.46452934,.21487039,.053943325,0,.0020463846,0,0,0,0,2932,1362,158,0,1630,1211,8,78,2,46,50.871929,.18328664,.21229602,.23471238,.36970496,.46621621,.47066578,.016644694,.046316136,2020-06-09,Georgia,13093,193,12
DOUGHERTY,59.325916,.048135594,.1625886,.2485054,.54077041,.021766966,.0045489008,.0014880953,.0020515157,.37818223,.53970855,.0032188212,.028474577,.36161995,.032112643,.014694645,.03149946,.039012145,.035079289,.61284095,.38715908,0,.85333878,.018844735,.12781647,.21183801,0,.18446602,.22222222,,.048192769,17087,322,68,6462,9222,55,462,24,57.822361,.086395584,.14307323,.24837619,.52215499,.025746653,.0093283579,.015224789,.014228508,.29837814,.653988,.0031548545,.040573005,.38404799,.048540592,.018930508,.037131883,.071331948,.046649534,.75417703,.223738,.022084963,.35712063,.52317262,.11970674,.058323693,.035244163,.014041324,.026307242,.038351554,0,.061046511,22505,11774,1311,332,6715,14718,71,912,62,47,46.969067,.24257194,.24631426,.22144592,.28966787,.25286332,.64490181,.0081033362,.094131492,2020-06-09,Georgia,13095,1818,149
DOUGLAS,56.910149,.050007418,.1597418,.34441313,.44583765,.014094955,.0030190432,.0014002585,.0029122983,.53918135,.33370242,.014536752,.073564328,.4049575,.033053849,.012445305,.028775079,.039938118,.012167728,.44277325,.55586594,.0013608366,.71755123,.016036861,.2664119,.22271715,0,.18248175,.41666666,0,.044247787,27998,449,100,15096,9343,407,1983,127,53.077682,.1209683,.18210207,.31369242,.38323721,.0047107595,.004631368,.0036331927,.004401356,.39312074,.48820046,.016765377,.095370516,.40309796,.045510072,.015397576,.032084662,.071368709,.016276132,.70809847,.2648381,.027063414,.29526195,.48416856,.22056948,.084292583,.010620682,.0047380412,.0075984057,.013230286,.0046082949,.01317523,43900,21255,3698,186,17258,21432,736,4184,261,48,46.267094,.22046408,.25592652,.28042465,.24318476,.38336328,.44514963,.037220579,.13426651,2020-06-09,Georgia,13097,612,27
EARLY,60.596581,.030684104,.14436619,.26207244,.56287724,.049180329,0,0,.0026809652,.62376702,.29732269,.0009394082,.012575453,.39408174,.046386719,.018921476,.043866776,.089778259,.03763441,.35650539,.64349461,0,.79379988,.024894316,.18130578,.17307693,0,.13793103,.2,,0,2129,53,9,1328,633,2,25,0,56.941639,.080029547,.16350652,.27530164,.48116228,.0061538462,.001506024,.0017889087,.0020470829,.53711897,.43780726,.0017207473,.020192072,.423058,.066608235,.02005277,.056426331,.10894597,.062679701,.51720744,.47590953,.0068829893,.29941002,.43362832,.26696166,.075597145,.0057952348,.0031956735,.0021253985,.010434783,0,.029411765,4068,1764,307,9,2185,1781,7,82,6,49,50.287922,.17688617,.23233804,.24620101,.34457478,.47074503,.48447287,.0038651207,.040789124,2020-06-09,Georgia,13099,252,31
ECHOLS,55.668606,.065891474,.21124031,.29844961,.4244186,0,0,0,.0045662099,.86988848,.035315987,.026022306,.027131783,.45539033,.019379845,.011173184,.0095693776,.018750001,.023569023,.13940521,.86059481,0,.72118962,.013011153,.26579925,.14285715,0,0,1,,0,538,7,1,468,19,14,14,1,54.447475,.10825983,.19406576,.27024859,.42742583,0,0,0,0,.91820371,.032878909,.022453889,.025661588,.47233361,.027663935,.011009174,.019736841,.026418786,.032319393,.096230954,.89093822,.012830794,.23336007,.37690458,.38973537,.085004009,0,.022453889,0,0,0,0,1247,470,106,0,1145,41,28,32,1,50,47.469334,.21866667,.24977778,.24888889,.28266665,.81244445,.046666667,.075999998,.064888887,2020-06-09,Georgia,13101,146,0
EFFINGHAM,56.724998,.048414178,.17882463,.31865671,.45410448,.013487476,.00052164838,.00029274003,.0014379622,.8301785,.073382974,.006459137,.051026121,.44944829,.022827206,.012769784,.02470294,.026267186,.013421119,.16418447,.83581555,0,.86830539,.014443348,.11725128,.1125,0,.12800001,0,,0,11147,161,18,9254,818,72,547,29,54.870522,.094086364,.18171458,.28865391,.43554515,.0074024228,.0090592336,.0059223515,.0040703593,.77535909,.12953237,.0094918683,.080283649,.45282543,.03088834,.016040036,.026896942,.044116534,.018492742,.25438207,.70511925,.04049864,.36866418,.47706133,.15427451,.082119793,.015939016,.0069607035,.012987013,.032742154,.02,.018595042,15803,7539,1297,92,12253,2047,150,1268,76,51,46.442181,.19820662,.28827626,.26684913,.246668,.73575419,.12053045,.019802861,.12391251,2020-06-09,Georgia,13103,81,1
ELBERT,61.569851,.034422111,.1298995,.24924622,.58643216,.036496349,.0038684721,.0010080645,.0051413882,.76389551,.15581948,.0026128266,.022613065,.43325415,.044629719,.028468899,.048951048,.060096152,.035714287,.26448843,.73431909,.0011924637,.67220902,.035154395,.29263657,.17567568,0,.22077923,.17647059,,0,4210,148,26,3216,656,11,90,7,60.241821,.072012804,.11842106,.22261736,.58694881,.0049382718,0,0,.0021205696,.71504706,.23751998,.0055071949,.038584638,.44288507,.066707969,.031067364,.054572828,.10421331,.052924789,.34583926,.63886911,.015291607,.26505595,.56315511,.17178895,.056187768,.0034789331,.0026647716,.0036919832,.0034071549,0,0,5629,3170,316,9,4025,1337,31,217,14,52,51.924328,.1620512,.21164064,.24351956,.3827886,.66333926,.25639993,.011350829,.068909995,2020-06-09,Georgia,13105,82,0
EMANUEL,59.725292,.037299212,.16308194,.24938743,.5502314,.00729927,.001669449,0,.0024740228,.73596936,.18061225,.0030612245,.01633542,.41454083,.031792678,.01722808,.043354657,.042832669,.023629965,.23526409,.76473588,0,.84234697,.022959184,.13469388,.15730338,0,.13461539,0,,0,3920,90,14,2885,708,12,60,8,55.726086,.093962364,.1846576,.25091478,.47046524,.0013908206,0,.0015625,.0022222223,.7256822,.22522523,.004178091,.04142708,.43608826,.039630119,.015306123,.046698872,.049627397,.031490788,.22783653,.75975978,.012403708,.36936936,.40631935,.22431126,.10415578,.004449388,.00078339211,.001996008,.010791367,0,.016260162,7659,3112,797,12,5558,1725,32,317,20,53,49.357178,.18841814,.2446952,.23717266,.329714,.59747356,.28819814,.008019303,.10630899,2020-06-09,Georgia,13107,33,2
EVANS,60.80838,.038200863,.14417745,.24091189,.57670981,0,0,0,.0010683761,.73503774,.18245207,.0040674028,.021565003,.41661826,.047447447,.026775321,.043580685,.043393783,.031408306,.25857061,.74142939,0,.64497387,.028471818,.32655433,.06122449,0,.039999999,0,,0,1721,49,3,1265,314,7,35,2,59.410606,.075050034,.12474983,.24349566,.55670446,0,.0026737968,.0013698631,.0017974835,.70129871,.25341326,.0056610056,.03502335,.42157841,.043083005,.021907216,.030487806,.060124129,.034891374,.33300033,.63802862,.028971029,.23243423,.45587745,.3116883,.06437625,.0043365136,.002997003,.0023148148,.011764706,0,0,3003,1369,193,5,2106,761,17,105,9,54,50.135738,.18217117,.22650057,.2447824,.34654588,.60870266,.26010999,.020867033,.11017635,2020-06-09,Georgia,13109,6,0
FANNIN,63.511578,.03393374,.09472499,.20826632,.66307497,.047393367,.013582343,.0023166023,.0031530438,.8946178,.00045228403,.0021106589,.041170795,.45514849,.054308586,.028601857,.04702495,.056743857,.048960429,.13900197,.86099803,0,.75199759,.03573044,.21227197,.17021276,0,.16216215,,0,.081632651,6633,237,40,5934,3,14,256,11,61.90987,.054599572,.095619015,.20398103,.64580041,.0034071549,.0019455253,.0018239854,.0020164193,.94211113,.00074335624,.004181379,.049297739,.46636313,.073779009,.029633436,.056953385,.072778404,.055656109,.1721959,.8070811,.020722982,.25153318,.53075635,.21771047,.083806157,.0046928329,.0023229884,.0045207958,0,0,.0084033618,10762,5712,901,22,10139,8,45,530,29,55,54.779526,.13108614,.17358302,.23225968,.46307117,.92364544,.0022971286,.0074406993,.066616729,2020-06-09,Georgia,13111,57,1
FAYETTE,59.787186,.04892027,.11261115,.29169005,.5467785,.030193238,.0041972715,.0011140369,.0016748608,.67729425,.17655279,.012177038,.095802195,.43389609,.029122474,.011399112,.016551167,.027574601,.0081587499,.29329225,.70670772,0,.76495749,.015057321,.21998517,.23339659,0,.20285714,.52499998,.63636363,.064516127,35066,528,123,23750,6191,427,3243,240,56.915112,.11321844,.12352463,.25502479,.50823212,.0092540132,.0046737059,.0045275427,.0029029408,.57782054,.28384614,.016153846,.10821502,.43910256,.041667748,.010747417,.017956499,.052073434,.011525646,.49816239,.46856838,.03326923,.2673077,.52081198,.21188034,.072314404,.010248527,.0067948718,.0090561649,.0097823916,.012711864,.01555444,46800,24374,3382,200,27042,13284,756,5061,625,56,50.197739,.18768388,.2011122,.270129,.34107491,.59295821,.22083436,.028537866,.15766954,2020-06-09,Georgia,13113,254,15
FLOYD,59.791721,.044404667,.15042153,.25482157,.55035222,.013003902,.00038387717,.00022660322,.0015738118,.8381471,.074709795,.0080871433,.030315278,.44292238,.026047956,.014081396,.029391473,.028078848,.012459858,.22049843,.7792815,.00022005831,.80777907,.016119272,.17610167,.11986301,0,.1122449,.1,,.039473683,18177,293,35,15235,1358,147,525,53,58.343266,.084100984,.13752168,.24162652,.53675079,.0027497709,.0011210763,.0039878767,.0019388194,.82835358,.1038426,.011088865,.050915398,.44921455,.041202828,.016754361,.030897856,.048081748,.017575216,.27025259,.70495147,.024795935,.28954259,.49976897,.21068843,.070186935,.0058584521,.047089174,.0045294985,.010299626,.013513514,.012820513,25972,12980,1821,62,21514,2697,288,1321,125,57,49.678715,.1885854,.23141561,.24623559,.33376339,.73760337,.12224354,.026346615,.11380651,2020-06-09,Georgia,13115,335,15
FORSYTH,56.791065,.051599521,.15425387,.37112689,.42301971,.01908242,.0012223278,.00073384139,.001931458,.7190066,.015795009,.016118594,.20780173,.45852041,.030667873,.016527249,.025633419,.033324771,.022426859,.14069894,.85930103,0,.70675081,.019880274,.27336892,.15564598,0,.14612676,.33333334,.5,.045801528,49446,983,153,35552,781,797,9919,684,55.379383,.11586727,.14589268,.29962274,.43861729,.010232558,.0066490765,.0048820595,.0037913362,.67444366,.036665078,.022977192,.22126415,.45008537,.055955015,.025975209,.036236681,.078349203,.043034147,.32555637,.64274621,.031697452,.23524708,.6017133,.16303964,.087689586,.011251804,.0065209703,.0095215309,.019790454,.01604278,.010694425,65021,39124,5695,343,43853,2384,1494,14370,2844,58,48.215759,.182267,.23684178,.31976014,.26113108,.63964206,.031393439,.034418944,.29454556,2020-06-09,Georgia,13117,575,12
FRANKLIN,59.558765,.04314559,.15196599,.27205101,.53283739,.0049261083,.0013986015,.00078125001,.0011966494,.88112867,.03081849,.0026015609,.027842721,.44786873,.043151971,.027900442,.04920914,.044585988,.025915997,.11515152,.88383836,.0010101011,.79927957,.030018011,.17070243,.059999999,0,.055045873,0,,0,4997,150,9,4403,154,13,131,4,56.778194,.099225804,.14916129,.26696774,.48464516,.0026007802,0,.0019333011,.0013312034,.91209072,.038540863,.0037380769,.042580646,.47164217,.052714895,.031070195,.052459016,.055903539,.037179936,.11162671,.8730343,.015339005,.29234338,.53222477,.17543182,.084258065,.0030666294,.0050270688,.0024242424,.023809524,0,0,7758,4129,653,11,7076,299,29,330,16,59,49.911312,.18472645,.22175123,.25718638,.33633593,.84030998,.066631339,.0094714528,.083587229,2020-06-09,Georgia,13119,134,1
FULTON,55.801525,.049964,.22253944,.29828352,.42921305,.024085458,.0019910855,.001282917,.0032612649,.5087505,.32141918,.013510616,.11378479,.41498494,.038146056,.0088009015,.011059985,.035341781,.016811853,.57970977,.41953653,.00075366435,.79908013,.013949115,.18697076,.2840828,0,.27300802,.29111111,.33333334,.13063063,205246,2863,796,104419,65970,2773,22598,2843,51.857243,.14445896,.22406577,.25825015,.37322512,.00010926096,.00014088476,.00025669546,.00033832074,.43404886,.40268126,.018790908,.11817906,.41353562,.059169706,.012655782,.016752521,.064315356,.028959816,.78228748,.17870449,.039008025,.35439333,.42629212,.21931455,.08309184,.0032395944,.00076021638,.00029311187,.001508028,.00071994239,.00076445291,317015,135141,26322,1027,137600,127656,5957,37437,8132,60,45.286552,.22903113,.2973676,.24617934,.22741824,.38313025,.41271549,.026277283,.17787598,2020-06-09,Georgia,13121,4925,272
GILMER,62.72105,.032395191,.10773966,.21738493,.64248019,.027149322,.0013605442,.0013486177,.0036504676,.89796203,.0011091086,.005129627,.04353562,.4604187,.04112554,.025995808,.039693791,.041054312,.046672691,.12629974,.87370026,0,.74490505,.031748232,.22334674,.15283842,0,.14880952,0,,0,7213,229,35,6477,8,37,297,3,61.140675,.064641409,.091395527,.21610425,.62785882,.0093457941,.0047214353,.0043929713,.0026116839,.93508619,.0027586208,.0078448271,.051005438,.4710345,.052253988,.029323189,.041482173,.058563195,.052421052,.17008621,.80129308,.02862069,.27034482,.51258624,.21706897,.086476222,.0085942298,.0031034483,.0070237052,.052631579,.088235296,.02238806,11600,5946,1002,42,10847,32,91,591,26,61,53.971012,.14698526,.16887003,.23389906,.45024565,.89919609,.0034390353,.024207236,.073157661,2020-06-09,Georgia,13123,161,1
GLASCOCK,57.591038,.056022409,.15966387,.30252102,.48179272,0,0,.013888889,.0029069767,.90860927,.023841059,0,.014005602,.46357617,.039671682,.033288948,.038961038,.053333335,.037825059,.084768213,.91523176,0,.77880794,.038410597,.18278146,.13793103,0,.13636364,1,,0,755,29,4,686,18,0,10,0,53.75695,.13833226,.16871364,.27084681,.42210731,0,0,0,0,.9321267,.040077571,0,.027795734,.46089205,.043238994,.026348809,.053380784,.061208874,.046478875,.080155142,.90691662,.012928248,.24951519,.42081448,.32967034,.07433743,0,0,0,0,,0,1547,651,115,0,1442,62,0,43,0,62,50.044392,.17560975,.22341463,.26390243,.33707318,.88536584,.059512194,.00097560976,.054146342,2020-06-09,Georgia,13125,1,0
