county,party,race,first_time_status,age_group,vote_mode,vote_count
CHA,IND,5,returning,60+,A,2
CLL,IND,5,returning,60+,A,11
DAD,IND,5,returning,60+,A,1
DUV,IND,5,returning,60+,A,1
ESC,IND,5,returning,60+,A,3
FLA,IND,5,returning,60+,A,2
HER,IND,5,returning,60+,A,2
HIL,IND,5,returning,60+,A,3
IND,IND,5,returning,60+,A,1
LAK,IND,5,returning,60+,A,4
LEE,IND,5,returning,60+,A,23
LEO,IND,5,returning,60+,A,1
MAN,IND,5,returning,60+,A,8
MON,IND,5,returning,60+,A,12
MRN,IND,5,returning,60+,A,5
MRT,IND,5,returning,60+,A,4
OKA,IND,5,returning,60+,A,2
ORA,IND,5,returning,60+,A,15
OSC,IND,5,returning,60+,A,1
PAL,IND,5,returning,60+,A,102
PAS,IND,5,returning,60+,A,3
PIN,IND,5,returning,60+,A,95
SAR,IND,5,returning,60+,A,14
SEM,IND,5,returning,60+,A,4
STJ,IND,5,returning,60+,A,4
STL,IND,5,returning,60+,A,6
SUM,IND,5,returning,60+,A,5
VOL,IND,5,returning,60+,A,5
WAK,IND,5,returning,60+,A,2
ALA,LPF,5,returning,60+,A,2
BRO,LPF,5,returning,60+,A,7
DAD,LPF,5,returning,60+,A,1
FLA,LPF,5,returning,60+,A,2
HIL,LPF,5,returning,60+,A,1
LEE,LPF,5,returning,60+,A,3
MAN,LPF,5,returning,60+,A,3
MON,LPF,5,returning,60+,A,4
ORA,LPF,5,returning,60+,A,1
PAL,LPF,5,returning,60+,A,13
PIN,LPF,5,returning,60+,A,25
SEM,LPF,5,returning,60+,A,3
STJ,LPF,5,returning,60+,A,2
ALA,NPA,5,returning,60+,A,212
BAY,NPA,5,returning,60+,A,2
BRE,NPA,5,returning,60+,A,26
BRO,NPA,5,returning,60+,A,1022
CHA,NPA,5,returning,60+,A,12
CIT,NPA,5,returning,60+,A,9
CLA,NPA,5,returning,60+,A,6
CLL,NPA,5,returning,60+,A,335
CLM,NPA,5,returning,60+,A,16
DAD,NPA,5,returning,60+,A,42
DUV,NPA,5,returning,60+,A,16
ESC,NPA,5,returning,60+,A,7
FLA,NPA,5,returning,60+,A,68
GAD,NPA,5,returning,60+,A,1
HEN,NPA,5,returning,60+,A,2
HER,NPA,5,returning,60+,A,10
HIG,NPA,5,returning,60+,A,5
HIL,NPA,5,returning,60+,A,39
IND,NPA,5,returning,60+,A,18
LAK,NPA,5,returning,60+,A,76
LEE,NPA,5,returning,60+,A,1084
LEO,NPA,5,returning,60+,A,12
MAD,NPA,5,returning,60+,A,17
MAN,NPA,5,returning,60+,A,115
MON,NPA,5,returning,60+,A,353
MRN,NPA,5,returning,60+,A,144
MRT,NPA,5,returning,60+,A,16
NAS,NPA,5,returning,60+,A,5
OKA,NPA,5,returning,60+,A,9
ORA,NPA,5,returning,60+,A,456
OSC,NPA,5,returning,60+,A,5
PAL,NPA,5,returning,60+,A,2186
PAS,NPA,5,returning,60+,A,21
PIN,NPA,5,returning,60+,A,3744
POL,NPA,5,returning,60+,A,13
PUT,NPA,5,returning,60+,A,2
SAN,NPA,5,returning,60+,A,2
SAR,NPA,5,returning,60+,A,116
SEM,NPA,5,returning,60+,A,123
STJ,NPA,5,returning,60+,A,84
STL,NPA,5,returning,60+,A,12
SUM,NPA,5,returning,60+,A,13
TAY,NPA,5,returning,60+,A,1
VOL,NPA,5,returning,60+,A,29
WAK,NPA,5,returning,60+,A,44
BRE,PSL,5,returning,60+,A,1
POL,PSL,5,returning,60+,A,1
PAL,REF,5,returning,60+,A,2
PIN,REF,5,returning,60+,A,6
ALA,REP,5,returning,60+,A,2969
BAK,REP,5,returning,60+,A,478
BAY,REP,5,returning,60+,A,2227
BRA,REP,5,returning,60+,A,784
BRE,REP,5,returning,60+,A,18964
BRO,REP,5,returning,60+,A,14952
CAL,REP,5,returning,60+,A,153
CHA,REP,5,returning,60+,A,6108
CIT,REP,5,returning,60+,A,7721
CLA,REP,5,returning,60+,A,5169
CLL,REP,5,returning,60+,A,16577
CLM,REP,5,returning,60+,A,1343
DAD,REP,5,returning,60+,A,6560
DES,REP,5,returning,60+,A,218
DIX,REP,5,returning,60+,A,463
DUV,REP,5,returning,60+,A,11853
ESC,REP,5,returning,60+,A,7866
FLA,REP,5,returning,60+,A,3735
FRA,REP,5,returning,60+,A,343
GAD,REP,5,returning,60+,A,307
GIL,REP,5,returning,60+,A,344
GLA,REP,5,returning,60+,A,232
GUL,REP,5,returning,60+,A,299
HAM,REP,5,returning,60+,A,278
HAR,REP,5,returning,60+,A,128
HEN,REP,5,returning,60+,A,331
HER,REP,5,returning,60+,A,8192
HIG,REP,5,returning,60+,A,3212
HIL,REP,5,returning,60+,A,27039
HOL,REP,5,returning,60+,A,536
IND,REP,5,returning,60+,A,6693
JAC,REP,5,returning,60+,A,782
JEF,REP,5,returning,60+,A,206
LAF,REP,5,returning,60+,A,107
LAK,REP,5,returning,60+,A,4827
LEE,REP,5,returning,60+,A,36281
LEO,REP,5,returning,60+,A,3757
LEV,REP,5,returning,60+,A,1538
LIB,REP,5,returning,60+,A,65
MAD,REP,5,returning,60+,A,169
MAN,REP,5,returning,60+,A,16762
MON,REP,5,returning,60+,A,1977
MRN,REP,5,returning,60+,A,11968
MRT,REP,5,returning,60+,A,6101
NAS,REP,5,returning,60+,A,3283
OKA,REP,5,returning,60+,A,2797
OKE,REP,5,returning,60+,A,444
ORA,REP,5,returning,60+,A,11354
OSC,REP,5,returning,60+,A,4569
PAL,REP,5,returning,60+,A,17779
PAS,REP,5,returning,60+,A,13483
PIN,REP,5,returning,60+,A,45017
POL,REP,5,returning,60+,A,14462
PUT,REP,5,returning,60+,A,1086
SAN,REP,5,returning,60+,A,2928
SAR,REP,5,returning,60+,A,17402
SEM,REP,5,returning,60+,A,9168
STJ,REP,5,returning,60+,A,6017
STL,REP,5,returning,60+,A,6412
SUM,REP,5,returning,60+,A,8474
SUW,REP,5,returning,60+,A,1250
TAY,REP,5,returning,60+,A,601
UNI,REP,5,returning,60+,A,104
VOL,REP,5,returning,60+,A,18151
WAK,REP,5,returning,60+,A,502
WAL,REP,5,returning,60+,A,955
WAS,REP,5,returning,60+,A,358
ALA,DEM,6,returning,60+,A,88
BAK,DEM,6,returning,60+,A,2
BAY,DEM,6,returning,60+,A,13
BRA,DEM,6,returning,60+,A,5
BRE,DEM,6,returning,60+,A,157
BRO,DEM,6,returning,60+,A,1041
CHA,DEM,6,returning,60+,A,73
CIT,DEM,6,returning,60+,A,57
CLA,DEM,6,returning,60+,A,18
CLL,DEM,6,returning,60+,A,86
CLM,DEM,6,returning,60+,A,8
DAD,DEM,6,returning,60+,A,271
DES,DEM,6,returning,60+,A,1
DIX,DEM,6,returning,60+,A,1
DUV,DEM,6,returning,60+,A,106
ESC,DEM,6,returning,60+,A,41
FLA,DEM,6,returning,60+,A,61
FRA,DEM,6,returning,60+,A,1
GAD,DEM,6,returning,60+,A,20
GIL,DEM,6,returning,60+,A,2
GUL,DEM,6,returning,60+,A,1
HAR,DEM,6,returning,60+,A,1
HEN,DEM,6,returning,60+,A,5
HER,DEM,6,returning,60+,A,79
HIG,DEM,6,returning,60+,A,15
HIL,DEM,6,returning,60+,A,314
HOL,DEM,6,returning,60+,A,3
IND,DEM,6,returning,60+,A,54
JAC,DEM,6,returning,60+,A,14
JEF,DEM,6,returning,60+,A,1
LAK,DEM,6,returning,60+,A,63
LEE,DEM,6,returning,60+,A,101
LEO,DEM,6,returning,60+,A,90
LEV,DEM,6,returning,60+,A,15
MAD,DEM,6,returning,60+,A,2
MAN,DEM,6,returning,60+,A,101
MON,DEM,6,returning,60+,A,18
MRN,DEM,6,returning,60+,A,82
MRT,DEM,6,returning,60+,A,19
NAS,DEM,6,returning,60+,A,27
OKA,DEM,6,returning,60+,A,13
OKE,DEM,6,returning,60+,A,1
ORA,DEM,6,returning,60+,A,204
OSC,DEM,6,returning,60+,A,164
PAL,DEM,6,returning,60+,A,262
PAS,DEM,6,returning,60+,A,149
PIN,DEM,6,returning,60+,A,443
POL,DEM,6,returning,60+,A,74
PUT,DEM,6,returning,60+,A,1
SAN,DEM,6,returning,60+,A,14
SAR,DEM,6,returning,60+,A,81
SEM,DEM,6,returning,60+,A,164
STJ,DEM,6,returning,60+,A,38
STL,DEM,6,returning,60+,A,151
SUM,DEM,6,returning,60+,A,31
SUW,DEM,6,returning,60+,A,4
VOL,DEM,6,returning,60+,A,157
WAL,DEM,6,returning,60+,A,5
WAS,DEM,6,returning,60+,A,1
DUV,IND,6,returning,60+,A,1
LEE,IND,6,returning,60+,A,1
PAL,IND,6,returning,60+,A,2
PIN,IND,6,returning,60+,A,1
ALA,NPA,6,returning,60+,A,15
BRE,NPA,6,returning,60+,A,3
BRO,NPA,6,returning,60+,A,54
CIT,NPA,6,returning,60+,A,2
CLL,NPA,6,returning,60+,A,8
DAD,NPA,6,returning,60+,A,3
FLA,NPA,6,returning,60+,A,3
HIL,NPA,6,returning,60+,A,1
IND,NPA,6,returning,60+,A,1
LEE,NPA,6,returning,60+,A,4
MAD,NPA,6,returning,60+,A,1
MAN,NPA,6,returning,60+,A,2
MON,NPA,6,returning,60+,A,3
MRN,NPA,6,returning,60+,A,1
ORA,NPA,6,returning,60+,A,10
PAL,NPA,6,returning,60+,A,22
PAS,NPA,6,returning,60+,A,1
PIN,NPA,6,returning,60+,A,57
POL,NPA,6,returning,60+,A,1
SEM,NPA,6,returning,60+,A,1
FLA,REF,6,returning,60+,A,1
PIN,REF,6,returning,60+,A,1
ALA,REP,6,returning,60+,A,43
BAK,REP,6,returning,60+,A,4
BAY,REP,6,returning,60+,A,11
BRA,REP,6,returning,60+,A,5
BRE,REP,6,returning,60+,A,166
BRO,REP,6,returning,60+,A,342
CAL,REP,6,returning,60+,A,2
CHA,REP,6,returning,60+,A,47
CIT,REP,6,returning,60+,A,71
CLA,REP,6,returning,60+,A,36
CLL,REP,6,returning,60+,A,138
CLM,REP,6,returning,60+,A,5
DAD,REP,6,returning,60+,A,252
DES,REP,6,returning,60+,A,1
DIX,REP,6,returning,60+,A,5
DUV,REP,6,returning,60+,A,105
ESC,REP,6,returning,60+,A,83
FLA,REP,6,returning,60+,A,66
GAD,REP,6,returning,60+,A,3
GUL,REP,6,returning,60+,A,3
HAM,REP,6,returning,60+,A,1
HEN,REP,6,returning,60+,A,4
HER,REP,6,returning,60+,A,62
HIG,REP,6,returning,60+,A,22
HIL,REP,6,returning,60+,A,220
IND,REP,6,returning,60+,A,60
JAC,REP,6,returning,60+,A,10
JEF,REP,6,returning,60+,A,1
LAK,REP,6,returning,60+,A,44
LEE,REP,6,returning,60+,A,83
LEO,REP,6,returning,60+,A,42
LEV,REP,6,returning,60+,A,22
MAD,REP,6,returning,60+,A,3
MAN,REP,6,returning,60+,A,110
MON,REP,6,returning,60+,A,13
MRN,REP,6,returning,60+,A,74
MRT,REP,6,returning,60+,A,42
NAS,REP,6,returning,60+,A,31
OKA,REP,6,returning,60+,A,46
OKE,REP,6,returning,60+,A,7
ORA,REP,6,returning,60+,A,76
OSC,REP,6,returning,60+,A,57
PAL,REP,6,returning,60+,A,79
PAS,REP,6,returning,60+,A,130
PIN,REP,6,returning,60+,A,327
POL,REP,6,returning,60+,A,45
PUT,REP,6,returning,60+,A,4
SAN,REP,6,returning,60+,A,32
SAR,REP,6,returning,60+,A,34
SEM,REP,6,returning,60+,A,137
STJ,REP,6,returning,60+,A,40
STL,REP,6,returning,60+,A,100
SUM,REP,6,returning,60+,A,34
SUW,REP,6,returning,60+,A,8
VOL,REP,6,returning,60+,A,175
WAL,REP,6,returning,60+,A,8
WAS,REP,6,returning,60+,A,6
ALA,DEM,7,returning,60+,A,7
BAY,DEM,7,returning,60+,A,2
BRA,DEM,7,returning,60+,A,1
BRE,DEM,7,returning,60+,A,41
BRO,DEM,7,returning,60+,A,123
CAL,DEM,7,returning,60+,A,1
CHA,DEM,7,returning,60+,A,12
CIT,DEM,7,returning,60+,A,4
CLA,DEM,7,returning,60+,A,8
CLL,DEM,7,returning,60+,A,8
CLM,DEM,7,returning,60+,A,1
DAD,DEM,7,returning,60+,A,132
DUV,DEM,7,returning,60+,A,29
ESC,DEM,7,returning,60+,A,9
FLA,DEM,7,returning,60+,A,10
GAD,DEM,7,returning,60+,A,1
GIL,DEM,7,returning,60+,A,1
HEN,DEM,7,returning,60+,A,1
HER,DEM,7,returning,60+,A,8
HIG,DEM,7,returning,60+,A,4
HIL,DEM,7,returning,60+,A,62
IND,DEM,7,returning,60+,A,7
LAK,DEM,7,returning,60+,A,10
LEE,DEM,7,returning,60+,A,38
LEO,DEM,7,returning,60+,A,7
LEV,DEM,7,returning,60+,A,1
MAD,DEM,7,returning,60+,A,1
MAN,DEM,7,returning,60+,A,16
MON,DEM,7,returning,60+,A,4
MRN,DEM,7,returning,60+,A,18
MRT,DEM,7,returning,60+,A,9
NAS,DEM,7,returning,60+,A,4
OKA,DEM,7,returning,60+,A,2
ORA,DEM,7,returning,60+,A,76
OSC,DEM,7,returning,60+,A,43
PAL,DEM,7,returning,60+,A,76
PAS,DEM,7,returning,60+,A,18
PIN,DEM,7,returning,60+,A,80
POL,DEM,7,returning,60+,A,26
PUT,DEM,7,returning,60+,A,1
SAN,DEM,7,returning,60+,A,1
SAR,DEM,7,returning,60+,A,26
SEM,DEM,7,returning,60+,A,22
STJ,DEM,7,returning,60+,A,9
STL,DEM,7,returning,60+,A,19
SUM,DEM,7,returning,60+,A,9
SUW,DEM,7,returning,60+,A,2
TAY,DEM,7,returning,60+,A,1
VOL,DEM,7,returning,60+,A,29
ALA,NPA,7,returning,60+,A,1
BRO,NPA,7,returning,60+,A,4
MON,NPA,7,returning,60+,A,2
MRN,NPA,7,returning,60+,A,1
ORA,NPA,7,returning,60+,A,4
PAL,NPA,7,returning,60+,A,3
PIN,NPA,7,returning,60+,A,14
SEM,NPA,7,returning,60+,A,1
ALA,REP,7,returning,60+,A,4
BAK,REP,7,returning,60+,A,1
BRA,REP,7,returning,60+,A,1
BRE,REP,7,returning,60+,A,21
BRO,REP,7,returning,60+,A,19
CHA,REP,7,returning,60+,A,3
CIT,REP,7,returning,60+,A,3
CLA,REP,7,returning,60+,A,15
CLL,REP,7,returning,60+,A,5
CLM,REP,7,returning,60+,A,1
DAD,REP,7,returning,60+,A,38
DIX,REP,7,returning,60+,A,1
DUV,REP,7,returning,60+,A,10
ESC,REP,7,returning,60+,A,13
FLA,REP,7,returning,60+,A,7
GUL,REP,7,returning,60+,A,1
HER,REP,7,returning,60+,A,6
HIG,REP,7,returning,60+,A,3
HIL,REP,7,returning,60+,A,25
HOL,REP,7,returning,60+,A,1
IND,REP,7,returning,60+,A,5
LAK,REP,7,returning,60+,A,3
LEE,REP,7,returning,60+,A,26
LEO,REP,7,returning,60+,A,5
LEV,REP,7,returning,60+,A,2
MAN,REP,7,returning,60+,A,13
MON,REP,7,returning,60+,A,3
MRN,REP,7,returning,60+,A,10
MRT,REP,7,returning,60+,A,2
NAS,REP,7,returning,60+,A,4
OKA,REP,7,returning,60+,A,2
ORA,REP,7,returning,60+,A,28
OSC,REP,7,returning,60+,A,7
PAL,REP,7,returning,60+,A,30
PAS,REP,7,returning,60+,A,16
PIN,REP,7,returning,60+,A,40
POL,REP,7,returning,60+,A,15
PUT,REP,7,returning,60+,A,3
SAN,REP,7,returning,60+,A,3
SAR,REP,7,returning,60+,A,11
SEM,REP,7,returning,60+,A,10
STJ,REP,7,returning,60+,A,8
STL,REP,7,returning,60+,A,9
SUM,REP,7,returning,60+,A,14
TAY,REP,7,returning,60+,A,1
VOL,REP,7,returning,60+,A,12
ALA,DEM,9,returning,60+,A,14
BAY,DEM,9,returning,60+,A,13
BRA,DEM,9,returning,60+,A,2
BRE,DEM,9,returning,60+,A,84
BRO,DEM,9,returning,60+,A,271
CHA,DEM,9,returning,60+,A,23
CIT,DEM,9,returning,60+,A,17
CLA,DEM,9,returning,60+,A,15
CLL,DEM,9,returning,60+,A,26
CLM,DEM,9,returning,60+,A,6
DAD,DEM,9,returning,60+,A,583
DUV,DEM,9,returning,60+,A,65
ESC,DEM,9,returning,60+,A,20
FLA,DEM,9,returning,60+,A,26
GAD,DEM,9,returning,60+,A,7
GUL,DEM,9,returning,60+,A,1
HAR,DEM,9,returning,60+,A,1
HER,DEM,9,returning,60+,A,26
HIG,DEM,9,returning,60+,A,9
HIL,DEM,9,returning,60+,A,434
HOL,DEM,9,returning,60+,A,1
IND,DEM,9,returning,60+,A,37
JAC,DEM,9,returning,60+,A,2
JEF,DEM,9,returning,60+,A,1
LAK,DEM,9,returning,60+,A,26
LEE,DEM,9,returning,60+,A,295
LEO,DEM,9,returning,60+,A,31
LEV,DEM,9,returning,60+,A,1
MAD,DEM,9,returning,60+,A,3
MAN,DEM,9,returning,60+,A,85
MON,DEM,9,returning,60+,A,15
MRN,DEM,9,returning,60+,A,27
MRT,DEM,9,returning,60+,A,10
NAS,DEM,9,returning,60+,A,9
OKA,DEM,9,returning,60+,A,9
OKE,DEM,9,returning,60+,A,4
ORA,DEM,9,returning,60+,A,368
OSC,DEM,9,returning,60+,A,81
PAL,DEM,9,returning,60+,A,1061
PAS,DEM,9,returning,60+,A,78
PIN,DEM,9,returning,60+,A,244
POL,DEM,9,returning,60+,A,171
PUT,DEM,9,returning,60+,A,6
SAN,DEM,9,returning,60+,A,10
SAR,DEM,9,returning,60+,A,804
SEM,DEM,9,returning,60+,A,88
STJ,DEM,9,returning,60+,A,19
STL,DEM,9,returning,60+,A,58
SUM,DEM,9,returning,60+,A,73
SUW,DEM,9,returning,60+,A,4
VOL,DEM,9,returning,60+,A,87
WAL,DEM,9,returning,60+,A,4
PIN,GRE,9,returning,60+,A,1
SAR,GRE,9,returning,60+,A,1
BRO,IND,9,returning,60+,A,1
HIL,IND,9,returning,60+,A,1
LEE,IND,9,returning,60+,A,1
PAL,IND,9,returning,60+,A,6
PAL,LPF,9,returning,60+,A,1
ALA,NPA,9,returning,60+,A,2
BRO,NPA,9,returning,60+,A,17
CLL,NPA,9,returning,60+,A,1
DAD,NPA,9,returning,60+,A,3
FLA,NPA,9,returning,60+,A,2
LAK,NPA,9,returning,60+,A,1
LEE,NPA,9,returning,60+,A,15
MAD,NPA,9,returning,60+,A,2
MAN,NPA,9,returning,60+,A,3
MON,NPA,9,returning,60+,A,7
MRN,NPA,9,returning,60+,A,2
ORA,NPA,9,returning,60+,A,15
PAL,NPA,9,returning,60+,A,82
PIN,NPA,9,returning,60+,A,43
SAR,NPA,9,returning,60+,A,11
SEM,NPA,9,returning,60+,A,2
STJ,NPA,9,returning,60+,A,1
ALA,REP,9,returning,60+,A,5
BAY,REP,9,returning,60+,A,14
BRA,REP,9,returning,60+,A,1
BRE,REP,9,returning,60+,A,55
BRO,REP,9,returning,60+,A,69
CAL,REP,9,returning,60+,A,1
CHA,REP,9,returning,60+,A,11
CIT,REP,9,returning,60+,A,22
CLA,REP,9,returning,60+,A,22
CLL,REP,9,returning,60+,A,46
CLM,REP,9,returning,60+,A,6
DAD,REP,9,returning,60+,A,476
DIX,REP,9,returning,60+,A,1
DUV,REP,9,returning,60+,A,44
ESC,REP,9,returning,60+,A,28
FLA,REP,9,returning,60+,A,29
GAD,REP,9,returning,60+,A,2
HAM,REP,9,returning,60+,A,2
HEN,REP,9,returning,60+,A,1
HER,REP,9,returning,60+,A,20
HIG,REP,9,returning,60+,A,10
HIL,REP,9,returning,60+,A,296
IND,REP,9,returning,60+,A,36
JAC,REP,9,returning,60+,A,2
LAK,REP,9,returning,60+,A,13
LEE,REP,9,returning,60+,A,345
LEO,REP,9,returning,60+,A,19
LEV,REP,9,returning,60+,A,1
MAD,REP,9,returning,60+,A,2
MAN,REP,9,returning,60+,A,75
MON,REP,9,returning,60+,A,22
MRN,REP,9,returning,60+,A,32
MRT,REP,9,returning,60+,A,15
NAS,REP,9,returning,60+,A,7
OKA,REP,9,returning,60+,A,8
OKE,REP,9,returning,60+,A,1
ORA,REP,9,returning,60+,A,152
OSC,REP,9,returning,60+,A,47
PAL,REP,9,returning,60+,A,350
PAS,REP,9,returning,60+,A,60
PIN,REP,9,returning,60+,A,150
POL,REP,9,returning,60+,A,142
PUT,REP,9,returning,60+,A,6
SAN,REP,9,returning,60+,A,10
SAR,REP,9,returning,60+,A,311
SEM,REP,9,returning,60+,A,46
STJ,REP,9,returning,60+,A,11
STL,REP,9,returning,60+,A,22
SUM,REP,9,returning,60+,A,91
SUW,REP,9,returning,60+,A,6
VOL,REP,9,returning,60+,A,72
WAK,REP,9,returning,60+,A,3
WAL,REP,9,returning,60+,A,4
BRE,DEM,2,first_time,18-29,B,1
HIL,DEM,2,first_time,18-29,B,3
ORA,DEM,2,first_time,18-29,B,2
SEM,DEM,2,first_time,18-29,B,1
STL,DEM,2,first_time,18-29,B,2
ALA,DEM,3,first_time,18-29,B,3
BRE,DEM,3,first_time,18-29,B,4
BRO,DEM,3,first_time,18-29,B,8
CLL,DEM,3,first_time,18-29,B,3
DAD,DEM,3,first_time,18-29,B,3
DUV,DEM,3,first_time,18-29,B,1
ESC,DEM,3,first_time,18-29,B,1
GAD,DEM,3,first_time,18-29,B,1
HIL,DEM,3,first_time,18-29,B,2
LAK,DEM,3,first_time,18-29,B,2
LEE,DEM,3,first_time,18-29,B,2
LEO,DEM,3,first_time,18-29,B,4
MAN,DEM,3,first_time,18-29,B,1
ORA,DEM,3,first_time,18-29,B,6
POL,DEM,3,first_time,18-29,B,1
SAN,DEM,3,first_time,18-29,B,1
SEM,DEM,3,first_time,18-29,B,1
STJ,DEM,3,first_time,18-29,B,1
DAD,NPA,3,first_time,18-29,B,1
HIL,REP,3,first_time,18-29,B,1
MAN,REP,3,first_time,18-29,B,1
ALA,DEM,4,first_time,18-29,B,2
BRE,DEM,4,first_time,18-29,B,2
BRO,DEM,4,first_time,18-29,B,7
CLL,DEM,4,first_time,18-29,B,1
DAD,DEM,4,first_time,18-29,B,19
DUV,DEM,4,first_time,18-29,B,1
HIG,DEM,4,first_time,18-29,B,1
HIL,DEM,4,first_time,18-29,B,10
LAK,DEM,4,first_time,18-29,B,2
LEE,DEM,4,first_time,18-29,B,2
LEV,DEM,4,first_time,18-29,B,1
OKA,DEM,4,first_time,18-29,B,1
ORA,DEM,4,first_time,18-29,B,8
OSC,DEM,4,first_time,18-29,B,2
PAL,DEM,4,first_time,18-29,B,3
SAR,DEM,4,first_time,18-29,B,1
SEM,DEM,4,first_time,18-29,B,2
STJ,DEM,4,first_time,18-29,B,1
STL,DEM,4,first_time,18-29,B,1
ALA,NPA,4,first_time,18-29,B,1
MRN,NPA,4,first_time,18-29,B,1
ALA,REP,4,first_time,18-29,B,1
BRE,REP,4,first_time,18-29,B,1
BRO,REP,4,first_time,18-29,B,2
DAD,REP,4,first_time,18-29,B,6
DUV,REP,4,first_time,18-29,B,1
HIL,REP,4,first_time,18-29,B,2
MRN,REP,4,first_time,18-29,B,1
ORA,REP,4,first_time,18-29,B,3
PAS,REP,4,first_time,18-29,B,1
ALA,DEM,5,first_time,18-29,B,6
BAY,DEM,5,first_time,18-29,B,4
BRE,DEM,5,first_time,18-29,B,6
BRO,DEM,5,first_time,18-29,B,7
CHA,DEM,5,first_time,18-29,B,1
CIT,DEM,5,first_time,18-29,B,1
CLA,DEM,5,first_time,18-29,B,3
CLL,DEM,5,first_time,18-29,B,5
DAD,DEM,5,first_time,18-29,B,6
DUV,DEM,5,first_time,18-29,B,5
FLA,DEM,5,first_time,18-29,B,1
HIL,DEM,5,first_time,18-29,B,12
IND,DEM,5,first_time,18-29,B,2
LAK,DEM,5,first_time,18-29,B,3
LEE,DEM,5,first_time,18-29,B,7
LEO,DEM,5,first_time,18-29,B,4
MAN,DEM,5,first_time,18-29,B,4
OKA,DEM,5,first_time,18-29,B,3
ORA,DEM,5,first_time,18-29,B,5
OSC,DEM,5,first_time,18-29,B,3
PAL,DEM,5,first_time,18-29,B,2
PAS,DEM,5,first_time,18-29,B,3
PIN,DEM,5,first_time,18-29,B,1
SAN,DEM,5,first_time,18-29,B,2
SEM,DEM,5,first_time,18-29,B,5
STJ,DEM,5,first_time,18-29,B,12
STL,DEM,5,first_time,18-29,B,1
VOL,DEM,5,first_time,18-29,B,6
ALA,IND,5,first_time,18-29,B,1
PAL,IND,5,first_time,18-29,B,1
CLL,NPA,5,first_time,18-29,B,1
FLA,NPA,5,first_time,18-29,B,1
MAN,NPA,5,first_time,18-29,B,1
ORA,NPA,5,first_time,18-29,B,1
OSC,NPA,5,first_time,18-29,B,1
PAL,NPA,5,first_time,18-29,B,1
ALA,REP,5,first_time,18-29,B,3
BAY,REP,5,first_time,18-29,B,2
BRE,REP,5,first_time,18-29,B,3
BRO,REP,5,first_time,18-29,B,1
CHA,REP,5,first_time,18-29,B,1
CIT,REP,5,first_time,18-29,B,5
CLA,REP,5,first_time,18-29,B,2
CLL,REP,5,first_time,18-29,B,2
DAD,REP,5,first_time,18-29,B,1
DUV,REP,5,first_time,18-29,B,2
ESC,REP,5,first_time,18-29,B,1
FLA,REP,5,first_time,18-29,B,2
GUL,REP,5,first_time,18-29,B,1
HAR,REP,5,first_time,18-29,B,1
HER,REP,5,first_time,18-29,B,1
HIG,REP,5,first_time,18-29,B,1
HIL,REP,5,first_time,18-29,B,11
LEE,REP,5,first_time,18-29,B,3
MAN,REP,5,first_time,18-29,B,5
MON,REP,5,first_time,18-29,B,1
MRT,REP,5,first_time,18-29,B,1
NAS,REP,5,first_time,18-29,B,2
OKA,REP,5,first_time,18-29,B,1
ORA,REP,5,first_time,18-29,B,6
PAL,REP,5,first_time,18-29,B,1
PAS,REP,5,first_time,18-29,B,4
PIN,REP,5,first_time,18-29,B,2
POL,REP,5,first_time,18-29,B,1
PUT,REP,5,first_time,18-29,B,1
SAN,REP,5,first_time,18-29,B,1
SEM,REP,5,first_time,18-29,B,3
STJ,REP,5,first_time,18-29,B,4
STL,REP,5,first_time,18-29,B,2
SUM,REP,5,first_time,18-29,B,1
TAY,REP,5,first_time,18-29,B,1
VOL,REP,5,first_time,18-29,B,3
WAL,REP,5,first_time,18-29,B,1
ALA,DEM,6,first_time,18-29,B,2
DUV,DEM,6,first_time,18-29,B,1
HIL,DEM,6,first_time,18-29,B,1
LEE,DEM,6,first_time,18-29,B,1
MAN,DEM,6,first_time,18-29,B,1
ORA,DEM,6,first_time,18-29,B,1
SEM,DEM,6,first_time,18-29,B,1
STL,DEM,6,first_time,18-29,B,1
ALA,REP,6,first_time,18-29,B,1
CLA,REP,6,first_time,18-29,B,1
BRO,DEM,7,first_time,18-29,B,1
DAD,DEM,7,first_time,18-29,B,1
ORA,DEM,7,first_time,18-29,B,1
PAS,DEM,7,first_time,18-29,B,1
ALA,NPA,7,first_time,18-29,B,1
OKA,REP,7,first_time,18-29,B,1
BAY,DEM,9,first_time,18-29,B,1
BRE,DEM,9,first_time,18-29,B,1
BRO,DEM,9,first_time,18-29,B,3
DAD,DEM,9,first_time,18-29,B,2
DUV,DEM,9,first_time,18-29,B,2
HIL,DEM,9,first_time,18-29,B,2
LAK,DEM,9,first_time,18-29,B,1
LEE,DEM,9,first_time,18-29,B,1
LEO,DEM,9,first_time,18-29,B,1
MRT,DEM,9,first_time,18-29,B,1
ORA,DEM,9,first_time,18-29,B,7
PAL,DEM,9,first_time,18-29,B,2
SEM,DEM,9,first_time,18-29,B,2
CLL,REP,9,first_time,18-29,B,1
DUV,REP,9,first_time,18-29,B,1
HIL,REP,9,first_time,18-29,B,1
LEE,REP,9,first_time,18-29,B,2
PAL,REP,9,first_time,18-29,B,1
SAR,REP,9,first_time,18-29,B,1
LEO,DEM,1,returning,18-29,B,1
OKA,REP,1,returning,18-29,B,1
SAN,REP,1,returning,18-29,B,1
