election_date,vote_mode,party,county,race,age_group,vote_count
03/17/2020,A,REP,LIB,5,18-29,1
03/15/2016,E,REP,LIB,5,18-29,5
03/17/2020,E,REP,LIB,5,18-29,7
03/15/2016,Y,REP,LIB,5,18-29,30
03/17/2020,Y,REP,LIB,5,18-29,29
03/15/2016,A,DEM,MAD,5,18-29,1
03/17/2020,A,DEM,MAD,5,18-29,2
03/15/2016,E,DEM,MAD,5,18-29,12
03/17/2020,E,DEM,MAD,5,18-29,10
03/15/2016,Y,DEM,MAD,5,18-29,19
03/17/2020,Y,DEM,MAD,5,18-29,22
03/15/2016,A,REP,MAD,5,18-29,10
03/17/2020,A,REP,MAD,5,18-29,9
03/15/2016,E,REP,MAD,5,18-29,38
03/17/2020,E,REP,MAD,5,18-29,21
03/15/2016,P,REP,MAD,5,18-29,4
03/17/2020,P,REP,MAD,5,18-29,1
03/15/2016,Y,REP,MAD,5,18-29,60
03/17/2020,Y,REP,MAD,5,18-29,54
03/15/2016,A,DEM,MAN,5,18-29,182
03/17/2020,A,DEM,MAN,5,18-29,468
03/15/2016,B,DEM,MAN,5,18-29,2
03/17/2020,B,DEM,MAN,5,18-29,14
03/15/2016,E,DEM,MAN,5,18-29,98
03/17/2020,E,DEM,MAN,5,18-29,200
03/15/2016,P,DEM,MAN,5,18-29,5
03/17/2020,P,DEM,MAN,5,18-29,7
03/15/2016,Y,DEM,MAN,5,18-29,539
03/17/2020,Y,DEM,MAN,5,18-29,688
03/15/2016,A,REP,MAN,5,18-29,405
03/17/2020,A,REP,MAN,5,18-29,485
03/15/2016,B,REP,MAN,5,18-29,13
03/17/2020,B,REP,MAN,5,18-29,35
03/15/2016,E,REP,MAN,5,18-29,183
03/17/2020,E,REP,MAN,5,18-29,53
03/15/2016,P,REP,MAN,5,18-29,6
03/15/2016,Y,REP,MAN,5,18-29,1126
03/17/2020,Y,REP,MAN,5,18-29,353
03/15/2016,A,DEM,MON,5,18-29,72
03/17/2020,A,DEM,MON,5,18-29,92
03/15/2016,B,DEM,MON,5,18-29,5
03/17/2020,B,DEM,MON,5,18-29,4
03/15/2016,E,DEM,MON,5,18-29,42
03/17/2020,E,DEM,MON,5,18-29,61
03/15/2016,Y,DEM,MON,5,18-29,177
03/17/2020,Y,DEM,MON,5,18-29,157
03/15/2016,A,REP,MON,5,18-29,55
03/17/2020,A,REP,MON,5,18-29,82
03/15/2016,B,REP,MON,5,18-29,3
03/17/2020,B,REP,MON,5,18-29,3
03/15/2016,E,REP,MON,5,18-29,33
03/17/2020,E,REP,MON,5,18-29,12
03/15/2016,Y,REP,MON,5,18-29,132
03/17/2020,Y,REP,MON,5,18-29,49
03/15/2016,A,DEM,MRN,5,18-29,90
03/17/2020,A,DEM,MRN,5,18-29,209
03/15/2016,B,DEM,MRN,5,18-29,9
03/17/2020,B,DEM,MRN,5,18-29,1
03/15/2016,E,DEM,MRN,5,18-29,133
03/17/2020,E,DEM,MRN,5,18-29,137
03/17/2020,P,DEM,MRN,5,18-29,4
03/15/2016,Y,DEM,MRN,5,18-29,555
03/17/2020,Y,DEM,MRN,5,18-29,459
03/15/2016,A,REP,MRN,5,18-29,188
03/17/2020,A,REP,MRN,5,18-29,294
03/15/2016,B,REP,MRN,5,18-29,16
03/17/2020,B,REP,MRN,5,18-29,2
03/15/2016,E,REP,MRN,5,18-29,267
03/17/2020,E,REP,MRN,5,18-29,45
03/15/2016,P,REP,MRN,5,18-29,2
03/17/2020,P,REP,MRN,5,18-29,1
03/15/2016,Y,REP,MRN,5,18-29,1632
03/17/2020,Y,REP,MRN,5,18-29,402
03/15/2016,A,DEM,MRT,5,18-29,133
03/17/2020,A,DEM,MRT,5,18-29,220
03/17/2020,B,DEM,MRT,5,18-29,1
03/15/2016,E,DEM,MRT,5,18-29,51
03/17/2020,E,DEM,MRT,5,18-29,107
03/15/2016,Y,DEM,MRT,5,18-29,221
03/17/2020,Y,DEM,MRT,5,18-29,253
03/15/2016,A,REP,MRT,5,18-29,244
03/17/2020,A,REP,MRT,5,18-29,168
03/15/2016,B,REP,MRT,5,18-29,3
03/17/2020,B,REP,MRT,5,18-29,4
03/15/2016,E,REP,MRT,5,18-29,109
03/17/2020,E,REP,MRT,5,18-29,16
03/15/2016,P,REP,MRT,5,18-29,1
03/15/2016,Y,REP,MRT,5,18-29,513
03/17/2020,Y,REP,MRT,5,18-29,149
03/15/2016,A,DEM,NAS,5,18-29,33
03/17/2020,A,DEM,NAS,5,18-29,59
03/15/2016,B,DEM,NAS,5,18-29,1
03/17/2020,B,DEM,NAS,5,18-29,5
03/15/2016,E,DEM,NAS,5,18-29,43
03/17/2020,E,DEM,NAS,5,18-29,62
03/15/2016,P,DEM,NAS,5,18-29,1
03/15/2016,Y,DEM,NAS,5,18-29,114
03/17/2020,Y,DEM,NAS,5,18-29,117
03/15/2016,A,REP,NAS,5,18-29,114
03/17/2020,A,REP,NAS,5,18-29,127
03/15/2016,B,REP,NAS,5,18-29,4
03/17/2020,B,REP,NAS,5,18-29,5
03/15/2016,E,REP,NAS,5,18-29,208
03/17/2020,E,REP,NAS,5,18-29,112
03/15/2016,Y,REP,NAS,5,18-29,640
03/17/2020,Y,REP,NAS,5,18-29,226
03/15/2016,A,DEM,OKA,5,18-29,87
03/17/2020,A,DEM,OKA,5,18-29,167
03/15/2016,B,DEM,OKA,5,18-29,4
03/17/2020,B,DEM,OKA,5,18-29,6
03/15/2016,E,DEM,OKA,5,18-29,106
03/17/2020,E,DEM,OKA,5,18-29,153
03/15/2016,P,DEM,OKA,5,18-29,4
03/17/2020,P,DEM,OKA,5,18-29,1
03/15/2016,Y,DEM,OKA,5,18-29,286
03/17/2020,Y,DEM,OKA,5,18-29,346
03/15/2016,A,REP,OKA,5,18-29,296
03/17/2020,A,REP,OKA,5,18-29,147
03/15/2016,B,REP,OKA,5,18-29,22
03/17/2020,B,REP,OKA,5,18-29,9
03/15/2016,E,REP,OKA,5,18-29,411
03/17/2020,E,REP,OKA,5,18-29,133
03/15/2016,P,REP,OKA,5,18-29,15
03/15/2016,Y,REP,OKA,5,18-29,1311
03/17/2020,Y,REP,OKA,5,18-29,369
03/15/2016,A,DEM,OKE,5,18-29,2
03/17/2020,A,DEM,OKE,5,18-29,7
03/15/2016,E,DEM,OKE,5,18-29,10
03/17/2020,E,DEM,OKE,5,18-29,12
03/15/2016,Y,DEM,OKE,5,18-29,25
03/17/2020,Y,DEM,OKE,5,18-29,24
03/15/2016,A,REP,OKE,5,18-29,12
03/17/2020,A,REP,OKE,5,18-29,17
03/15/2016,B,REP,OKE,5,18-29,1
03/15/2016,E,REP,OKE,5,18-29,30
03/17/2020,E,REP,OKE,5,18-29,12
03/15/2016,Y,REP,OKE,5,18-29,129
03/17/2020,Y,REP,OKE,5,18-29,61
03/15/2016,A,DEM,ORA,5,18-29,924
03/17/2020,A,DEM,ORA,5,18-29,1589
03/15/2016,B,DEM,ORA,5,18-29,68
03/17/2020,B,DEM,ORA,5,18-29,77
03/15/2016,E,DEM,ORA,5,18-29,1459
03/17/2020,E,DEM,ORA,5,18-29,2890
03/15/2016,P,DEM,ORA,5,18-29,8
03/17/2020,P,DEM,ORA,5,18-29,2
03/15/2016,Y,DEM,ORA,5,18-29,2815
03/17/2020,Y,DEM,ORA,5,18-29,4364
03/15/2016,A,REP,ORA,5,18-29,1003
03/17/2020,A,REP,ORA,5,18-29,694
03/15/2016,B,REP,ORA,5,18-29,106
03/17/2020,B,REP,ORA,5,18-29,38
03/15/2016,E,REP,ORA,5,18-29,978
03/17/2020,E,REP,ORA,5,18-29,337
03/15/2016,P,REP,ORA,5,18-29,7
03/17/2020,P,REP,ORA,5,18-29,1
03/15/2016,Y,REP,ORA,5,18-29,2891
03/17/2020,Y,REP,ORA,5,18-29,812
03/15/2016,A,DEM,OSC,5,18-29,126
03/17/2020,A,DEM,OSC,5,18-29,359
03/15/2016,B,DEM,OSC,5,18-29,2
03/17/2020,B,DEM,OSC,5,18-29,4
03/15/2016,E,DEM,OSC,5,18-29,115
03/17/2020,E,DEM,OSC,5,18-29,240
03/15/2016,P,DEM,OSC,5,18-29,4
03/17/2020,P,DEM,OSC,5,18-29,2
03/15/2016,Y,DEM,OSC,5,18-29,268
03/17/2020,Y,DEM,OSC,5,18-29,440
03/15/2016,A,REP,OSC,5,18-29,199
03/17/2020,A,REP,OSC,5,18-29,306
03/15/2016,B,REP,OSC,5,18-29,4
03/17/2020,B,REP,OSC,5,18-29,3
03/15/2016,E,REP,OSC,5,18-29,138
03/17/2020,E,REP,OSC,5,18-29,66
03/15/2016,P,REP,OSC,5,18-29,1
03/15/2016,Y,REP,OSC,5,18-29,487
03/17/2020,Y,REP,OSC,5,18-29,182
03/15/2016,A,DEM,PAL,5,18-29,725
03/17/2020,A,DEM,PAL,5,18-29,1599
03/15/2016,B,DEM,PAL,5,18-29,61
03/17/2020,B,DEM,PAL,5,18-29,34
03/15/2016,E,DEM,PAL,5,18-29,800
03/17/2020,E,DEM,PAL,5,18-29,1276
03/15/2016,P,DEM,PAL,5,18-29,26
03/17/2020,P,DEM,PAL,5,18-29,31
03/15/2016,Y,DEM,PAL,5,18-29,2696
03/17/2020,Y,DEM,PAL,5,18-29,2543
03/15/2016,A,REP,PAL,5,18-29,624
03/17/2020,A,REP,PAL,5,18-29,677
03/15/2016,B,REP,PAL,5,18-29,37
03/17/2020,B,REP,PAL,5,18-29,7
03/15/2016,E,REP,PAL,5,18-29,662
03/17/2020,E,REP,PAL,5,18-29,149
03/15/2016,P,REP,PAL,5,18-29,21
03/17/2020,P,REP,PAL,5,18-29,2
03/15/2016,Y,REP,PAL,5,18-29,2922
03/17/2020,Y,REP,PAL,5,18-29,675
03/15/2016,A,DEM,PAS,5,18-29,224
03/17/2020,A,DEM,PAS,5,18-29,537
03/15/2016,B,DEM,PAS,5,18-29,4
03/17/2020,B,DEM,PAS,5,18-29,15
03/15/2016,E,DEM,PAS,5,18-29,251
03/17/2020,E,DEM,PAS,5,18-29,415
03/17/2020,P,DEM,PAS,5,18-29,2
03/15/2016,Y,DEM,PAS,5,18-29,1046
03/17/2020,Y,DEM,PAS,5,18-29,1137
03/15/2016,A,REP,PAS,5,18-29,329
03/17/2020,A,REP,PAS,5,18-29,392
03/15/2016,B,REP,PAS,5,18-29,13
03/17/2020,B,REP,PAS,5,18-29,16
03/15/2016,E,REP,PAS,5,18-29,308
03/17/2020,E,REP,PAS,5,18-29,121
03/15/2016,Y,REP,PAS,5,18-29,1641
03/17/2020,Y,REP,PAS,5,18-29,462
03/15/2016,A,DEM,PIN,5,18-29,1696
03/17/2020,A,DEM,PIN,5,18-29,2570
03/15/2016,B,DEM,PIN,5,18-29,6
03/17/2020,B,DEM,PIN,5,18-29,3
03/15/2016,E,DEM,PIN,5,18-29,380
03/17/2020,E,DEM,PIN,5,18-29,720
03/15/2016,P,DEM,PIN,5,18-29,16
03/17/2020,P,DEM,PIN,5,18-29,7
03/15/2016,Y,DEM,PIN,5,18-29,3015
03/17/2020,Y,DEM,PIN,5,18-29,3144
03/15/2016,A,REP,PIN,5,18-29,1867
03/17/2020,A,REP,PIN,5,18-29,1507
03/15/2016,B,REP,PIN,5,18-29,5
03/17/2020,B,REP,PIN,5,18-29,6
03/15/2016,E,REP,PIN,5,18-29,212
03/17/2020,E,REP,PIN,5,18-29,35
03/15/2016,P,REP,PIN,5,18-29,10
03/17/2020,P,REP,PIN,5,18-29,2
03/15/2016,Y,REP,PIN,5,18-29,2621
03/17/2020,Y,REP,PIN,5,18-29,573
03/15/2016,A,DEM,POL,5,18-29,214
03/17/2020,A,DEM,POL,5,18-29,455
03/15/2016,B,DEM,POL,5,18-29,3
03/17/2020,B,DEM,POL,5,18-29,8
03/15/2016,E,DEM,POL,5,18-29,158
03/17/2020,E,DEM,POL,5,18-29,329
03/15/2016,P,DEM,POL,5,18-29,6
03/17/2020,P,DEM,POL,5,18-29,6
03/15/2016,Y,DEM,POL,5,18-29,898
03/17/2020,Y,DEM,POL,5,18-29,1179
03/15/2016,A,REP,POL,5,18-29,491
03/17/2020,A,REP,POL,5,18-29,396
03/15/2016,B,REP,POL,5,18-29,10
03/17/2020,B,REP,POL,5,18-29,9
03/15/2016,E,REP,POL,5,18-29,265
03/17/2020,E,REP,POL,5,18-29,62
03/15/2016,P,REP,POL,5,18-29,7
03/17/2020,P,REP,POL,5,18-29,3
03/15/2016,Y,REP,POL,5,18-29,2464
03/17/2020,Y,REP,POL,5,18-29,747
03/15/2016,A,DEM,PUT,5,18-29,18
03/17/2020,A,DEM,PUT,5,18-29,16
03/15/2016,B,DEM,PUT,5,18-29,1
03/17/2020,B,DEM,PUT,5,18-29,3
03/15/2016,E,DEM,PUT,5,18-29,20
03/17/2020,E,DEM,PUT,5,18-29,29
03/15/2016,P,DEM,PUT,5,18-29,1
03/15/2016,Y,DEM,PUT,5,18-29,122
03/17/2020,Y,DEM,PUT,5,18-29,77
03/15/2016,A,REP,PUT,5,18-29,51
03/17/2020,A,REP,PUT,5,18-29,39
03/15/2016,B,REP,PUT,5,18-29,2
03/17/2020,B,REP,PUT,5,18-29,2
03/15/2016,E,REP,PUT,5,18-29,61
03/17/2020,E,REP,PUT,5,18-29,35
03/15/2016,P,REP,PUT,5,18-29,3
03/17/2020,P,REP,PUT,5,18-29,1
03/15/2016,Y,REP,PUT,5,18-29,305
03/17/2020,Y,REP,PUT,5,18-29,162
03/15/2016,A,DEM,SAN,5,18-29,67
03/17/2020,A,DEM,SAN,5,18-29,139
03/15/2016,B,DEM,SAN,5,18-29,10
03/17/2020,B,DEM,SAN,5,18-29,7
03/15/2016,E,DEM,SAN,5,18-29,103
03/17/2020,E,DEM,SAN,5,18-29,157
03/17/2020,P,DEM,SAN,5,18-29,2
03/15/2016,Y,DEM,SAN,5,18-29,317
03/17/2020,Y,DEM,SAN,5,18-29,411
03/15/2016,A,REP,SAN,5,18-29,273
03/17/2020,A,REP,SAN,5,18-29,136
03/15/2016,B,REP,SAN,5,18-29,31
03/17/2020,B,REP,SAN,5,18-29,8
03/15/2016,E,REP,SAN,5,18-29,363
03/17/2020,E,REP,SAN,5,18-29,112
03/15/2016,Y,REP,SAN,5,18-29,1387
03/17/2020,Y,REP,SAN,5,18-29,484
03/15/2016,A,DEM,SAR,5,18-29,363
03/17/2020,A,DEM,SAR,5,18-29,765
03/15/2016,B,DEM,SAR,5,18-29,10
03/17/2020,B,DEM,SAR,5,18-29,3
03/15/2016,E,DEM,SAR,5,18-29,221
03/17/2020,E,DEM,SAR,5,18-29,384
03/15/2016,P,DEM,SAR,5,18-29,9
03/17/2020,P,DEM,SAR,5,18-29,5
03/15/2016,Y,DEM,SAR,5,18-29,884
03/17/2020,Y,DEM,SAR,5,18-29,858
03/15/2016,A,REP,SAR,5,18-29,303
03/17/2020,A,REP,SAR,5,18-29,343
03/15/2016,B,REP,SAR,5,18-29,8
03/17/2020,B,REP,SAR,5,18-29,1
03/15/2016,E,REP,SAR,5,18-29,214
03/17/2020,E,REP,SAR,5,18-29,82
03/15/2016,P,REP,SAR,5,18-29,7
03/15/2016,Y,REP,SAR,5,18-29,1108
03/17/2020,Y,REP,SAR,5,18-29,349
03/15/2016,A,DEM,SEM,5,18-29,435
03/17/2020,A,DEM,SEM,5,18-29,749
03/15/2016,B,DEM,SEM,5,18-29,18
03/17/2020,B,DEM,SEM,5,18-29,54
03/15/2016,E,DEM,SEM,5,18-29,544
03/17/2020,E,DEM,SEM,5,18-29,977
03/15/2016,P,DEM,SEM,5,18-29,1
03/17/2020,P,DEM,SEM,5,18-29,3
03/15/2016,Y,DEM,SEM,5,18-29,1102
03/17/2020,Y,DEM,SEM,5,18-29,1682
03/15/2016,A,REP,SEM,5,18-29,520
03/17/2020,A,REP,SEM,5,18-29,414
03/15/2016,B,REP,SEM,5,18-29,28
03/17/2020,B,REP,SEM,5,18-29,26
03/15/2016,E,REP,SEM,5,18-29,543
03/17/2020,E,REP,SEM,5,18-29,169
03/15/2016,P,REP,SEM,5,18-29,1
03/15/2016,Y,REP,SEM,5,18-29,1535
03/17/2020,Y,REP,SEM,5,18-29,468
03/15/2016,A,DEM,STJ,5,18-29,149
03/17/2020,A,DEM,STJ,5,18-29,429
03/15/2016,B,DEM,STJ,5,18-29,2
03/17/2020,B,DEM,STJ,5,18-29,32
03/15/2016,E,DEM,STJ,5,18-29,179
03/17/2020,E,DEM,STJ,5,18-29,383
03/15/2016,P,DEM,STJ,5,18-29,5
03/17/2020,P,DEM,STJ,5,18-29,2
03/15/2016,Y,DEM,STJ,5,18-29,505
03/17/2020,Y,DEM,STJ,5,18-29,717
03/15/2016,A,REP,STJ,5,18-29,317
03/17/2020,A,REP,STJ,5,18-29,296
03/15/2016,B,REP,STJ,5,18-29,5
03/17/2020,B,REP,STJ,5,18-29,27
03/15/2016,E,REP,STJ,5,18-29,398
03/17/2020,E,REP,STJ,5,18-29,170
03/15/2016,P,REP,STJ,5,18-29,5
03/15/2016,Y,REP,STJ,5,18-29,1327
03/17/2020,Y,REP,STJ,5,18-29,508
03/15/2016,A,DEM,STL,5,18-29,119
03/17/2020,A,DEM,STL,5,18-29,180
03/17/2020,B,DEM,STL,5,18-29,8
03/15/2016,E,DEM,STL,5,18-29,146
03/17/2020,E,DEM,STL,5,18-29,173
03/15/2016,P,DEM,STL,5,18-29,6
03/17/2020,P,DEM,STL,5,18-29,5
03/15/2016,Y,DEM,STL,5,18-29,387
03/17/2020,Y,DEM,STL,5,18-29,374
03/15/2016,A,REP,STL,5,18-29,170
03/17/2020,A,REP,STL,5,18-29,140
03/17/2020,B,REP,STL,5,18-29,5
03/15/2016,E,REP,STL,5,18-29,144
03/17/2020,E,REP,STL,5,18-29,67
03/15/2016,P,REP,STL,5,18-29,2
03/17/2020,P,REP,STL,5,18-29,3
03/15/2016,Y,REP,STL,5,18-29,509
03/17/2020,Y,REP,STL,5,18-29,175
03/15/2016,A,DEM,SUM,5,18-29,5
03/17/2020,A,DEM,SUM,5,18-29,36
03/15/2016,E,DEM,SUM,5,18-29,11
03/17/2020,E,DEM,SUM,5,18-29,23
03/15/2016,Y,DEM,SUM,5,18-29,34
03/17/2020,Y,DEM,SUM,5,18-29,58
03/15/2016,A,REP,SUM,5,18-29,16
03/17/2020,A,REP,SUM,5,18-29,47
03/15/2016,B,REP,SUM,5,18-29,1
03/17/2020,B,REP,SUM,5,18-29,2
03/15/2016,E,REP,SUM,5,18-29,66
03/17/2020,E,REP,SUM,5,18-29,26
03/15/2016,Y,REP,SUM,5,18-29,215
03/17/2020,Y,REP,SUM,5,18-29,89
03/15/2016,A,DEM,SUW,5,18-29,23
03/17/2020,A,DEM,SUW,5,18-29,17
03/15/2016,B,DEM,SUW,5,18-29,2
03/15/2016,E,DEM,SUW,5,18-29,5
03/17/2020,E,DEM,SUW,5,18-29,16
03/15/2016,Y,DEM,SUW,5,18-29,62
03/17/2020,Y,DEM,SUW,5,18-29,38
03/15/2016,A,REP,SUW,5,18-29,57
03/17/2020,A,REP,SUW,5,18-29,63
03/15/2016,B,REP,SUW,5,18-29,2
03/17/2020,B,REP,SUW,5,18-29,2
03/15/2016,E,REP,SUW,5,18-29,29
03/17/2020,E,REP,SUW,5,18-29,23
03/15/2016,Y,REP,SUW,5,18-29,238
03/17/2020,Y,REP,SUW,5,18-29,117
03/15/2016,A,DEM,TAY,5,18-29,6
03/17/2020,A,DEM,TAY,5,18-29,13
03/15/2016,B,DEM,TAY,5,18-29,1
03/17/2020,B,DEM,TAY,5,18-29,1
03/15/2016,E,DEM,TAY,5,18-29,11
03/17/2020,E,DEM,TAY,5,18-29,11
03/15/2016,Y,DEM,TAY,5,18-29,31
03/17/2020,Y,DEM,TAY,5,18-29,19
03/15/2016,A,REP,TAY,5,18-29,41
03/17/2020,A,REP,TAY,5,18-29,31
03/15/2016,B,REP,TAY,5,18-29,1
03/17/2020,B,REP,TAY,5,18-29,2
03/15/2016,E,REP,TAY,5,18-29,31
03/17/2020,E,REP,TAY,5,18-29,21
03/15/2016,P,REP,TAY,5,18-29,1
03/15/2016,Y,REP,TAY,5,18-29,95
03/17/2020,Y,REP,TAY,5,18-29,65
03/15/2016,A,DEM,UNI,5,18-29,7
03/17/2020,A,DEM,UNI,5,18-29,4
03/15/2016,E,DEM,UNI,5,18-29,9
03/17/2020,E,DEM,UNI,5,18-29,8
03/15/2016,Y,DEM,UNI,5,18-29,19
03/17/2020,Y,DEM,UNI,5,18-29,15
03/15/2016,A,REP,UNI,5,18-29,21
03/17/2020,A,REP,UNI,5,18-29,14
03/15/2016,E,REP,UNI,5,18-29,30
03/17/2020,E,REP,UNI,5,18-29,20
03/15/2016,Y,REP,UNI,5,18-29,90
03/17/2020,Y,REP,UNI,5,18-29,33
03/15/2016,A,DEM,VOL,5,18-29,324
03/17/2020,A,DEM,VOL,5,18-29,568
03/15/2016,B,DEM,VOL,5,18-29,20
03/17/2020,B,DEM,VOL,5,18-29,43
03/15/2016,E,DEM,VOL,5,18-29,264
03/17/2020,E,DEM,VOL,5,18-29,428
03/15/2016,P,DEM,VOL,5,18-29,2
03/17/2020,P,DEM,VOL,5,18-29,6
03/15/2016,Y,DEM,VOL,5,18-29,1011
03/17/2020,Y,DEM,VOL,5,18-29,1044
03/15/2016,A,REP,VOL,5,18-29,420
03/17/2020,A,REP,VOL,5,18-29,433
03/15/2016,B,REP,VOL,5,18-29,42
03/17/2020,B,REP,VOL,5,18-29,20
03/15/2016,E,REP,VOL,5,18-29,218
03/17/2020,E,REP,VOL,5,18-29,57
03/15/2016,P,REP,VOL,5,18-29,5
03/17/2020,P,REP,VOL,5,18-29,5
03/15/2016,Y,REP,VOL,5,18-29,1371
03/17/2020,Y,REP,VOL,5,18-29,301
03/15/2016,A,DEM,WAK,5,18-29,7
03/17/2020,A,DEM,WAK,5,18-29,22
03/15/2016,B,DEM,WAK,5,18-29,1
03/17/2020,B,DEM,WAK,5,18-29,1
03/15/2016,E,DEM,WAK,5,18-29,30
03/17/2020,E,DEM,WAK,5,18-29,32
03/15/2016,Y,DEM,WAK,5,18-29,59
03/17/2020,Y,DEM,WAK,5,18-29,69
03/15/2016,A,REP,WAK,5,18-29,24
03/17/2020,A,REP,WAK,5,18-29,28
03/15/2016,B,REP,WAK,5,18-29,1
03/15/2016,E,REP,WAK,5,18-29,62
03/17/2020,E,REP,WAK,5,18-29,38
03/15/2016,P,REP,WAK,5,18-29,1
03/15/2016,Y,REP,WAK,5,18-29,190
03/17/2020,Y,REP,WAK,5,18-29,71
03/15/2016,A,DEM,WAL,5,18-29,13
03/17/2020,A,DEM,WAL,5,18-29,36
03/15/2016,B,DEM,WAL,5,18-29,2
03/17/2020,B,DEM,WAL,5,18-29,2
03/15/2016,E,DEM,WAL,5,18-29,27
03/17/2020,E,DEM,WAL,5,18-29,33
03/15/2016,Y,DEM,WAL,5,18-29,74
03/17/2020,Y,DEM,WAL,5,18-29,87
03/15/2016,A,REP,WAL,5,18-29,55
03/17/2020,A,REP,WAL,5,18-29,49
03/15/2016,B,REP,WAL,5,18-29,8
03/17/2020,B,REP,WAL,5,18-29,1
03/15/2016,E,REP,WAL,5,18-29,102
03/17/2020,E,REP,WAL,5,18-29,35
03/15/2016,P,REP,WAL,5,18-29,2
03/17/2020,P,REP,WAL,5,18-29,1
03/15/2016,Y,REP,WAL,5,18-29,400
03/17/2020,Y,REP,WAL,5,18-29,133
03/15/2016,A,DEM,WAS,5,18-29,3
03/17/2020,A,DEM,WAS,5,18-29,8
03/15/2016,B,DEM,WAS,5,18-29,2
03/17/2020,B,DEM,WAS,5,18-29,1
03/15/2016,E,DEM,WAS,5,18-29,4
03/17/2020,E,DEM,WAS,5,18-29,7
03/15/2016,Y,DEM,WAS,5,18-29,24
03/17/2020,Y,DEM,WAS,5,18-29,16
03/15/2016,A,REP,WAS,5,18-29,41
03/17/2020,A,REP,WAS,5,18-29,22
03/15/2016,B,REP,WAS,5,18-29,2
03/17/2020,B,REP,WAS,5,18-29,1
03/15/2016,E,REP,WAS,5,18-29,38
03/17/2020,E,REP,WAS,5,18-29,19
03/15/2016,Y,REP,WAS,5,18-29,181
03/17/2020,Y,REP,WAS,5,18-29,104
03/15/2016,A,DEM,ALA,6,18-29,18
03/17/2020,A,DEM,ALA,6,18-29,45
03/17/2020,B,DEM,ALA,6,18-29,7
03/15/2016,E,DEM,ALA,6,18-29,28
03/17/2020,E,DEM,ALA,6,18-29,157
03/17/2020,P,DEM,ALA,6,18-29,1
03/15/2016,Y,DEM,ALA,6,18-29,67
03/17/2020,Y,DEM,ALA,6,18-29,130
03/15/2016,A,REP,ALA,6,18-29,4
03/17/2020,A,REP,ALA,6,18-29,4
03/17/2020,B,REP,ALA,6,18-29,3
03/15/2016,E,REP,ALA,6,18-29,5
03/17/2020,E,REP,ALA,6,18-29,5
03/15/2016,Y,REP,ALA,6,18-29,22
03/17/2020,Y,REP,ALA,6,18-29,9
03/17/2020,E,REP,BAK,6,18-29,1
03/15/2016,Y,REP,BAK,6,18-29,1
03/17/2020,A,DEM,BAY,6,18-29,5
03/15/2016,E,DEM,BAY,6,18-29,2
03/17/2020,E,DEM,BAY,6,18-29,8
03/15/2016,Y,DEM,BAY,6,18-29,7
03/17/2020,Y,DEM,BAY,6,18-29,2
03/15/2016,E,REP,BAY,6,18-29,1
03/15/2016,Y,REP,BAY,6,18-29,7
03/17/2020,Y,REP,BAY,6,18-29,2
03/17/2020,Y,DEM,BRA,6,18-29,2
03/17/2020,Y,REP,BRA,6,18-29,3
03/15/2016,A,DEM,BRE,6,18-29,8
03/17/2020,A,DEM,BRE,6,18-29,27
03/17/2020,B,DEM,BRE,6,18-29,1
03/15/2016,E,DEM,BRE,6,18-29,9
03/17/2020,E,DEM,BRE,6,18-29,25
03/15/2016,Y,DEM,BRE,6,18-29,50
03/17/2020,Y,DEM,BRE,6,18-29,42
03/15/2016,A,REP,BRE,6,18-29,3
03/17/2020,A,REP,BRE,6,18-29,7
03/15/2016,E,REP,BRE,6,18-29,6
03/17/2020,E,REP,BRE,6,18-29,3
03/15/2016,Y,REP,BRE,6,18-29,26
03/17/2020,Y,REP,BRE,6,18-29,8
03/15/2016,A,DEM,BRO,6,18-29,64
03/17/2020,A,DEM,BRO,6,18-29,163
03/15/2016,B,DEM,BRO,6,18-29,3
03/17/2020,B,DEM,BRO,6,18-29,3
03/15/2016,E,DEM,BRO,6,18-29,93
03/17/2020,E,DEM,BRO,6,18-29,143
03/15/2016,P,DEM,BRO,6,18-29,6
03/17/2020,P,DEM,BRO,6,18-29,1
03/15/2016,Y,DEM,BRO,6,18-29,240
03/17/2020,Y,DEM,BRO,6,18-29,275
03/15/2016,A,REP,BRO,6,18-29,24
03/17/2020,A,REP,BRO,6,18-29,24
03/15/2016,B,REP,BRO,6,18-29,1
03/17/2020,B,REP,BRO,6,18-29,1
03/15/2016,E,REP,BRO,6,18-29,25
03/17/2020,E,REP,BRO,6,18-29,2
03/15/2016,Y,REP,BRO,6,18-29,63
03/17/2020,Y,REP,BRO,6,18-29,12
03/15/2016,A,DEM,CHA,6,18-29,1
03/17/2020,A,DEM,CHA,6,18-29,1
03/15/2016,E,DEM,CHA,6,18-29,2
03/17/2020,E,DEM,CHA,6,18-29,1
03/15/2016,Y,DEM,CHA,6,18-29,7
03/17/2020,Y,DEM,CHA,6,18-29,3
03/15/2016,E,REP,CHA,6,18-29,1
03/15/2016,Y,REP,CHA,6,18-29,3
03/17/2020,Y,REP,CHA,6,18-29,2
03/17/2020,A,DEM,CIT,6,18-29,8
03/15/2016,E,DEM,CIT,6,18-29,1
03/17/2020,E,DEM,CIT,6,18-29,3
03/15/2016,Y,DEM,CIT,6,18-29,3
03/17/2020,Y,DEM,CIT,6,18-29,2
