,,Voting Method,,,,,,
,SHEBOYGAN - CITY OF SHEBOYGAN FALLS - WARD 8,1,175,4,,239,176,
,SHEBOYGAN - CITY OF SHEBOYGAN FALLS - WARD 9,,360,13,6,474,357,
,SHEBOYGAN - TOWN OF GREENBUSH - WARD 1,,105,2,,182,160,
,SHEBOYGAN - TOWN OF GREENBUSH - WARD 2,,200,4,,297,245,
,SHEBOYGAN - TOWN OF GREENBUSH - WARD 3,,115,2,,206,154,
,SHEBOYGAN - TOWN OF HERMAN - WARD 1,,199,3,4,340,258,
,SHEBOYGAN - TOWN OF HERMAN - WARD 2,,122,,,219,181,
,SHEBOYGAN - TOWN OF HERMAN - WARD 3,,62,1,2,151,95,
,SHEBOYGAN - TOWN OF HOLLAND - WARD 1,,169,1,2,299,249,
,SHEBOYGAN - TOWN OF HOLLAND - WARD 2,1,348,12,10,499,422,
,SHEBOYGAN - TOWN OF HOLLAND - WARD 3,,200,,,384,311,
,SHEBOYGAN - TOWN OF LIMA - WARD 1,2,242,,,432,336,
,SHEBOYGAN - TOWN OF LIMA - WARD 2,1,101,1,2,199,147,
,SHEBOYGAN - TOWN OF LIMA - WARD 3,,171,2,,305,265,
,SHEBOYGAN - TOWN OF LIMA - WARD 4,2,256,4,3,431,347,
,SHEBOYGAN - TOWN OF LYNDON - WARD 1,4,149,,5,263,202,
,SHEBOYGAN - TOWN OF LYNDON - WARD 2,1,115,3,,213,162,
,SHEBOYGAN - TOWN OF LYNDON - WARD 3,1,133,2,1,212,175,
,SHEBOYGAN - TOWN OF MITCHELL - WARD 1,1,149,3,2,282,212,
,SHEBOYGAN - TOWN OF MITCHELL - WARD 2,,185,2,4,305,255,
,SHEBOYGAN - TOWN OF MOSEL - WARD 1,,168,2,5,349,287,
,SHEBOYGAN - TOWN OF PLYMOUTH - WARD 1,,321,5,3,460,383,
,SHEBOYGAN - TOWN OF PLYMOUTH - WARD 2,1,288,12,,370,291,
,SHEBOYGAN - TOWN OF PLYMOUTH - WARD 3,,165,4,1,248,212,
,SHEBOYGAN - TOWN OF PLYMOUTH - WARD 4,,277,3,2,375,302,
,SHEBOYGAN - TOWN OF RHINE - WARD 1,1,335,5,4,464,375,
,SHEBOYGAN - TOWN OF RHINE - WARD 2,1,106,3,,190,156,
,SHEBOYGAN - TOWN OF RHINE - WARD 3,,273,4,,426,340,
,SHEBOYGAN - TOWN OF RUSSELL - WARD 1,,31,,,149,119,
,SHEBOYGAN - TOWN OF SCOTT - WARD 1,2,195,3,,382,295,
,SHEBOYGAN - TOWN OF SCOTT - WARD 2,2,127,1,4,273,187,
,SHEBOYGAN - TOWN OF SCOTT - WARD 3,,73,,,116,92,
,SHEBOYGAN - TOWN OF SHEBOYGAN - WARD 1,1,287,14,4,434,357,
,SHEBOYGAN - TOWN OF SHEBOYGAN - WARD 10,,89,4,,156,120,
,SHEBOYGAN - TOWN OF SHEBOYGAN - WARD 2,,295,9,11,550,401,
,SHEBOYGAN - TOWN OF SHEBOYGAN - WARD 3,,77,6,2,154,113,
,SHEBOYGAN - TOWN OF SHEBOYGAN - WARD 4,1,284,18,14,450,384,
,SHEBOYGAN - TOWN OF SHEBOYGAN - WARD 5,,172,,2,309,258,
,SHEBOYGAN - TOWN OF SHEBOYGAN - WARD 6,,241,5,5,387,293,
,SHEBOYGAN - TOWN OF SHEBOYGAN - WARD 7,,133,9,5,211,174,
,SHEBOYGAN - TOWN OF SHEBOYGAN - WARD 8,,309,13,12,433,342,
,SHEBOYGAN - TOWN OF SHEBOYGAN - WARD 9,3,370,8,3,491,412,
,SHEBOYGAN - TOWN OF SHEBOYGAN FALLS - WARD 1,,174,2,4,281,229,
,SHEBOYGAN - TOWN OF SHEBOYGAN FALLS - WARD 2,,157,,2,258,208,
,SHEBOYGAN - TOWN OF SHEBOYGAN FALLS - WARD 3,,114,3,,191,146,
,SHEBOYGAN - TOWN OF SHERMAN - WARD 1,,157,1,2,323,247,
,SHEBOYGAN - TOWN OF SHERMAN - WARD 2,2,175,5,,343,284,
,SHEBOYGAN - TOWN OF WILSON - WARD 1,1,384,13,6,554,452,
,SHEBOYGAN - TOWN OF WILSON - WARD 2,1,196,6,3,286,232,
,SHEBOYGAN - TOWN OF WILSON - WARD 3,2,372,13,5,498,399,
,SHEBOYGAN - TOWN OF WILSON - WARD 4,,327,6,1,502,403,
,SHEBOYGAN - VILLAGE OF ADELL - WARD 1,,95,3,1,183,130,
,SHEBOYGAN - VILLAGE OF CASCADE - WARD 1,1,130,4,2,261,192,
,SHEBOYGAN - VILLAGE OF CEDAR GROVE - WARD 1,1,95,8,2,141,94,
,SHEBOYGAN - VILLAGE OF CEDAR GROVE - WARD 2,2,208,6,4,328,255,
,SHEBOYGAN - VILLAGE OF CEDAR GROVE - WARD 3,3,244,9,2,398,288,
,SHEBOYGAN - VILLAGE OF ELKHART LAKE - WARD 1,1,246,12,,311,273,
,SHEBOYGAN - VILLAGE OF ELKHART LAKE - WARD 2,1,204,20,1,289,242,
,SHEBOYGAN - VILLAGE OF GLENBEULAH - WARD 1,,118,7,,205,156,
,SHEBOYGAN - VILLAGE OF HOWARDS GROVE - WARD 1,2,237,2,3,392,342,
,SHEBOYGAN - VILLAGE OF HOWARDS GROVE - WARD 2,2,318,6,2,449,389,
,SHEBOYGAN - VILLAGE OF HOWARDS GROVE - WARD 3,2,287,9,3,400,348,
,SHEBOYGAN - VILLAGE OF HOWARDS GROVE - WARD 4,,151,3,,218,188,
,SHEBOYGAN - VILLAGE OF KOHLER - WARD 1,1,193,6,4,274,188,
,SHEBOYGAN - VILLAGE OF KOHLER - WARD 2,3,391,29,9,493,379,
,SHEBOYGAN - VILLAGE OF KOHLER - WARD 3,2,314,40,10,386,293,
,SHEBOYGAN - VILLAGE OF OOSTBURG - WARD 1,1,409,8,1,520,417,
,SHEBOYGAN - VILLAGE OF OOSTBURG - WARD 2,1,310,3,1,408,319,
,SHEBOYGAN - VILLAGE OF OOSTBURG - WARD 3,,267,8,2,384,298,
,SHEBOYGAN - VILLAGE OF OOSTBURG - WARD 4,,160,7,,198,178,
,SHEBOYGAN - VILLAGE OF RANDOM LAKE - WARD 1,1,257,6,5,429,326,
,SHEBOYGAN - VILLAGE OF RANDOM LAKE - WARD 2,1,144,2,,271,195,
,SHEBOYGAN - VILLAGE OF WALDO - WARD 1,,150,6,4,225,163,
,TAYLOR - CITY OF MEDFORD - WARD 1,,125,2,1,221,163,
,TAYLOR - CITY OF MEDFORD - WARD 2,,137,6,4,226,185,
,TAYLOR - CITY OF MEDFORD - WARD 3,,79,4,1,143,94,
,TAYLOR - CITY OF MEDFORD - WARD 4,,130,4,1,221,183,
,TAYLOR - CITY OF MEDFORD - WARD 5,,131,7,6,218,156,
,TAYLOR - CITY OF MEDFORD - WARD 6,,111,5,1,162,139,
,TAYLOR - CITY OF MEDFORD - WARD 7,,102,2,1,174,133,
,TAYLOR - CITY OF MEDFORD - WARD 8,,102,,,171,136,
,TAYLOR - TOWN OF AURORA - WARD 1,,41,2,1,124,96,
,TAYLOR - TOWN OF BROWNING - WARD 1,,131,1,1,305,252,
,TAYLOR - TOWN OF CHELSEA - WARD 1,,124,3,1,304,246,
,TAYLOR - TOWN OF CLEVELAND - WARD 1,,42,,1,89,75,
,TAYLOR - TOWN OF DEER CREEK - WARD 1,,81,2,,259,209,
,TAYLOR - TOWN OF FORD - WARD 1,,43,,1,97,81,
,TAYLOR - TOWN OF GOODRICH - WARD 1,25,85,2,2,202,161,
,TAYLOR - TOWN OF GREENWOOD - WARD 1,,69,2,,210,172,
,TAYLOR - TOWN OF GROVER - WARD 1,,44,1,2,106,78,
,TAYLOR - TOWN OF HAMMEL - WARD 1,,119,,,217,176,
,TAYLOR - TOWN OF HAMMEL - WARD 2,,36,,,87,67,
,TAYLOR - TOWN OF HOLWAY - WARD 1,,66,,,190,131,
,TAYLOR - TOWN OF JUMP RIVER - WARD 1,,41,,,78,63,
,TAYLOR - TOWN OF LITTLE BLACK - WARD 1,4,63,1,,162,119,
,TAYLOR - TOWN OF LITTLE BLACK - WARD 2,,100,1,,240,187,
,TAYLOR - TOWN OF MAPLEHURST - WARD 1,,46,2,3,132,103,
,TAYLOR - TOWN OF MCKINLEY - WARD 1,1,43,,,117,82,
,TAYLOR - TOWN OF MEDFORD - WARD 1,2,232,5,3,531,416,
,TAYLOR - TOWN OF MEDFORD - WARD 2,,102,1,,207,174,
,TAYLOR - TOWN OF MEDFORD - WARD 3,,120,1,1,280,222,
,TAYLOR - TOWN OF MOLITOR - WARD 1,,61,,,137,111,
,TAYLOR - TOWN OF PERSHING - WARD 1,,17,,3,54,41,
,TAYLOR - TOWN OF RIB LAKE - WARD 1,,42,3,2,98,75,
,TAYLOR - TOWN OF RIB LAKE - WARD 2,,84,2,,201,155,
,TAYLOR - TOWN OF ROOSEVELT - WARD 1,,54,,,134,109,
,TAYLOR - TOWN OF TAFT - WARD 1,,45,1,1,103,79,
,TAYLOR - TOWN OF WESTBORO - WARD 1,,134,2,,263,211,
,TAYLOR - VILLAGE OF GILMAN - WARD 1,,68,,3,139,113,
,TAYLOR - VILLAGE OF LUBLIN - WARD 1,,11,,,39,34,
,TAYLOR - VILLAGE OF RIB LAKE - WARD 1,,147,7,1,256,193,
,TAYLOR - VILLAGE OF STETSONVILLE - WARD 1,,65,2,1,186,140,
,TREMPEALEAU - CITY OF ARCADIA - WARD 1,,44,,,136,74,
,TREMPEALEAU - CITY OF ARCADIA - WARD 2,,94,3,,194,128,
,TREMPEALEAU - CITY OF ARCADIA - WARD 3,,93,1,,197,139,
,TREMPEALEAU - CITY OF BLAIR - WARD 1,,32,,,97,66,
,TREMPEALEAU - CITY OF BLAIR - WARD 2,,51,2,,99,62,
,TREMPEALEAU - CITY OF BLAIR - WARD 3,,58,,,120,86,
,TREMPEALEAU - CITY OF GALESVILLE - WARD 1,,92,4,1,173,125,
,TREMPEALEAU - CITY OF GALESVILLE - WARD 2,,99,7,3,204,123,
,TREMPEALEAU - CITY OF GALESVILLE - WARD 3,,97,4,5,177,114,
,TREMPEALEAU - CITY OF INDEPENDENCE - WARD 1,,59,2,1,150,100,
,TREMPEALEAU - CITY OF INDEPENDENCE - WARD 2,,25,,,74,45,
,TREMPEALEAU - CITY OF INDEPENDENCE - WARD 3,,44,,,111,77,
,TREMPEALEAU - CITY OF OSSEO - WARD 1,4,134,3,1,221,153,
,TREMPEALEAU - CITY OF OSSEO - WARD 2,,120,4,1,209,143,
,TREMPEALEAU - CITY OF OSSEO - WARD 3,,88,2,,167,109,
,TREMPEALEAU - CITY OF WHITEHALL - WARD 1,,72,6,2,151,98,
,TREMPEALEAU - CITY OF WHITEHALL - WARD 2,2,114,1,2,191,131,
,TREMPEALEAU - CITY OF WHITEHALL - WARD 3,,94,2,,191,131,
,TREMPEALEAU - TOWN OF ALBION - WARD 1,,55,,2,133,90,
,TREMPEALEAU - TOWN OF ALBION - WARD 2,,32,,,97,71,
,TREMPEALEAU - TOWN OF ARCADIA - WARD 1,,123,2,,254,172,
,TREMPEALEAU - TOWN OF ARCADIA - WARD 2,,44,1,2,106,84,
,TREMPEALEAU - TOWN OF ARCADIA - WARD 3,1,118,1,2,240,181,
,TREMPEALEAU - TOWN OF ARCADIA - WARD 4,,14,,,40,26,
,TREMPEALEAU - TOWN OF BURNSIDE - WARD 1,,16,1,,57,44,
,TREMPEALEAU - TOWN OF BURNSIDE - WARD 2,,35,,,98,72,
,TREMPEALEAU - TOWN OF CALEDONIA - WARD 1,3,51,1,1,226,173,
,TREMPEALEAU - TOWN OF CALEDONIA - WARD 2,2,20,1,1,77,55,
,TREMPEALEAU - TOWN OF CHIMNEY ROCK - WARD 1,,53,,2,98,71,
,TREMPEALEAU - TOWN OF DODGE - WARD 1,,58,,,165,113,
,TREMPEALEAU - TOWN OF ETTRICK - WARD 1,3,110,4,5,257,194,
,TREMPEALEAU - TOWN OF ETTRICK - WARD 2,,107,2,1,245,196,
,TREMPEALEAU - TOWN OF GALE - WARD 1,,53,,1,86,61,
,TREMPEALEAU - TOWN OF GALE - WARD 2,,69,,,165,120,
,TREMPEALEAU - TOWN OF GALE - WARD 3,1,194,5,2,380,285,
,TREMPEALEAU - TOWN OF HALE - WARD 1,4,193,2,1,437,306,
,TREMPEALEAU - TOWN OF PIGEON - WARD 1,,64,3,2,205,151,
,TREMPEALEAU - TOWN OF PIGEON - WARD 2,,34,,,74,45,
,TREMPEALEAU - TOWN OF PRESTON - WARD 1,,38,,,94,74,
,TREMPEALEAU - TOWN OF PRESTON - WARD 2,,19,,,60,39,
,TREMPEALEAU - TOWN OF PRESTON - WARD 3,,61,1,3,136,90,
,TREMPEALEAU - TOWN OF SUMNER - WARD 1,2,146,3,2,327,240,
,TREMPEALEAU - TOWN OF TREMPEALEAU - WARD 1,,362,5,11,569,395,
,TREMPEALEAU - TOWN OF TREMPEALEAU - WARD 2,,71,1,2,102,83,
,TREMPEALEAU - TOWN OF UNITY - WARD 1,,35,,,90,70,
,TREMPEALEAU - TOWN OF UNITY - WARD 2,,52,1,,101,81,
,TREMPEALEAU - VILLAGE OF ELEVA - WARD 1,,86,2,1,199,140,
,TREMPEALEAU - VILLAGE OF ETTRICK - WARD 1,,97,,3,184,133,
,TREMPEALEAU - VILLAGE OF PIGEON FALLS - WARD 1,,88,2,1,152,110,
,TREMPEALEAU - VILLAGE OF STRUM - WARD 1,43,121,1,2,219,157,
,TREMPEALEAU - VILLAGE OF STRUM - WARD 2,29,67,1,,125,100,
,TREMPEALEAU - VILLAGE OF TREMPEALEAU - WARD 1,,179,5,3,323,248,
,TREMPEALEAU - VILLAGE OF TREMPEALEAU - WARD 2,,190,10,4,393,253,
,VERNON - CITY OF HILLSBORO - WARD 1,1,87,1,3,161,116,
,VERNON - CITY OF HILLSBORO - WARD 2,,48,1,2,99,64,
,VERNON - CITY OF HILLSBORO - WARD 3,2,67,1,1,105,78,
,VERNON - CITY OF HILLSBORO - WARD 4,1,49,,,93,66,
,VERNON - CITY OF VIROQUA - WARD 1,,135,3,4,199,146,
,VERNON - CITY OF VIROQUA - WARD 2,,144,9,3,229,141,
,VERNON - CITY OF VIROQUA - WARD 3,,134,6,10,220,135,
,VERNON - CITY OF VIROQUA - WARD 4,,155,4,7,225,145,
,VERNON - CITY OF VIROQUA - WARD 5,,181,9,5,239,158,
,VERNON - CITY OF VIROQUA - WARD 6,2,172,4,8,232,176,
,VERNON - CITY OF VIROQUA - WARD 7,,139,13,15,199,138,
,VERNON - CITY OF VIROQUA - WARD 8,,130,3,6,201,143,
,VERNON - CITY OF VIROQUA - WARD 9,,108,6,7,167,127,
,VERNON - CITY OF WESTBY - WARD 1,,187,2,2,278,219,
,VERNON - CITY OF WESTBY - WARD 2,,129,3,2,240,165,
,VERNON - CITY OF WESTBY - WARD 3,,102,1,,172,129,
,VERNON - CITY OF WESTBY - WARD 4,,50,,2,77,54,
,VERNON - CITY OF WESTBY - WARD 5,,52,2,,101,64,
,VERNON - TOWN OF BERGEN - WARD 1,,202,5,1,451,348,
,VERNON - TOWN OF BERGEN - WARD 2,,55,4,,107,80,
,VERNON - TOWN OF BERGEN - WARD 3,,16,,2,28,25,
,VERNON - TOWN OF CHRISTIANA - WARD 1,,155,7,1,381,265,
,VERNON - TOWN OF CHRISTIANA - WARD 2,,9,,,27,20,
,VERNON - TOWN OF CLINTON - WARD 1,,55,,,124,95,
,VERNON - TOWN OF CLINTON - WARD 2,,23,1,,53,41,
,VERNON - TOWN OF COON - WARD 1,,167,5,3,321,249,
,VERNON - TOWN OF COON - WARD 2,,15,1,,29,23,
,VERNON - TOWN OF FOREST - WARD 1,2,72,1,1,186,146,
,VERNON - TOWN OF FRANKLIN - WARD 1,,168,6,2,368,258,
,VERNON - TOWN OF FRANKLIN - WARD 2,,43,1,2,68,43,
,VERNON - TOWN OF GENOA - WARD 1,,106,,1,180,140,
,VERNON - TOWN OF GENOA - WARD 2,1,67,4,2,128,86,
,VERNON - TOWN OF GREENWOOD - WARD 1,,79,2,3,155,124,
,VERNON - TOWN OF HAMBURG - WARD 1,,146,2,2,324,255,
,VERNON - TOWN OF HAMBURG - WARD 2,,34,,,79,66,
,VERNON - TOWN OF HARMONY - WARD 1,,74,4,4,173,129,
,VERNON - TOWN OF HARMONY - WARD 2,,32,,,51,41,
,VERNON - TOWN OF HARMONY - WARD 3,,17,,,25,22,
,VERNON - TOWN OF HILLSBORO - WARD 1,,83,2,1,178,138,
,VERNON - TOWN OF HILLSBORO - WARD 2,,27,,,65,58,
,VERNON - TOWN OF HILLSBORO - WARD 3,,3,,,7,5,
,VERNON - TOWN OF JEFFERSON - WARD 1,,48,1,,98,68,
,VERNON - TOWN OF JEFFERSON - WARD 2,,99,3,2,201,143,
,VERNON - TOWN OF JEFFERSON - WARD 3,,38,3,2,117,94,
,VERNON - TOWN OF JEFFERSON - WARD 4,,28,1,,53,39,
,VERNON - TOWN OF KICKAPOO - WARD 1,,112,2,4,203,146,
,VERNON - TOWN OF LIBERTY - WARD 1,,84,3,7,165,106,
,VERNON - TOWN OF STARK - WARD 1,,52,1,1,92,66,
,VERNON - TOWN OF STARK - WARD 2,,56,2,,87,68,
,VERNON - TOWN OF STERLING - WARD 1,1,108,4,7,218,151,
,VERNON - TOWN OF UNION - WARD 1,,38,1,,101,75,
,VERNON - TOWN OF UNION - WARD 2,,26,2,,58,48,
,VERNON - TOWN OF UNION - WARD 3,,18,2,,37,31,
,VERNON - TOWN OF VIROQUA - WARD 1,,99,2,4,187,139,
,VERNON - TOWN OF VIROQUA - WARD 2,1,130,2,,267,210,
,VERNON - TOWN OF VIROQUA - WARD 3,,176,13,10,271,185,
,VERNON - TOWN OF VIROQUA - WARD 4,,14,,,27,15,
,VERNON - TOWN OF WEBSTER - WARD 1,2,66,4,4,128,82,
,VERNON - TOWN OF WEBSTER - WARD 2,,54,1,2,123,81,
,VERNON - TOWN OF WHEATLAND - WARD 1,,142,6,,245,166,
,VERNON - TOWN OF WHITESTOWN - WARD 1,,110,,2,182,136,
,VERNON - VILLAGE OF CHASEBURG - WARD 1,,42,,1,113,70,
,VERNON - VILLAGE OF COON VALLEY - WARD 1,1,149,2,4,315,236,
,VERNON - VILLAGE OF DE SOTO - WARD 1,,37,1,,87,58,
,VERNON - VILLAGE OF GENOA - WARD 1,,65,,,107,75,
,VERNON - VILLAGE OF LA FARGE - WARD 1,,113,1,6,274,187,
,VERNON - VILLAGE OF ONTARIO - WARD 1,,74,2,1,154,102,
,VERNON - VILLAGE OF READSTOWN - WARD 1,,50,1,2,127,84,
,VERNON - VILLAGE OF STODDARD - WARD 1,,166,4,2,332,219,
,VERNON - VILLAGE OF VIOLA - WARD 1,,37,2,,75,59,
,VILAS - CITY OF EAGLE RIVER - WARD 1,,77,5,1,113,82,
,VILAS - CITY OF EAGLE RIVER - WARD 2,,73,5,,134,90,
,VILAS - CITY OF EAGLE RIVER - WARD 3,,63,4,4,103,67,
,VILAS - CITY OF EAGLE RIVER - WARD 4,1,17,,,31,23,
,VILAS - CITY OF EAGLE RIVER - WARD 5,1,156,7,5,207,145,
,VILAS - TOWN OF ARBOR VITAE - WARD 1,,31,2,,40,35,
,VILAS - TOWN OF ARBOR VITAE - WARD 2,1,271,16,2,364,291,
,VILAS - TOWN OF ARBOR VITAE - WARD 3,1,161,6,1,223,174,
,VILAS - TOWN OF ARBOR VITAE - WARD 4,,205,9,2,306,224,
,VILAS - TOWN OF ARBOR VITAE - WARD 5,1,243,4,5,334,255,
,VILAS - TOWN OF ARBOR VITAE - WARD 6,,143,5,2,202,145,
,VILAS - TOWN OF ARBOR VITAE - WARD 7,,140,13,2,214,137,
,VILAS - TOWN OF BOULDER JUNCTION - WARD 1,,46,1,,49,38,
,VILAS - TOWN OF BOULDER JUNCTION - WARD 2,1,496,24,11,547,418,
,VILAS - TOWN OF CLOVERLAND - WARD 1,,123,1,2,196,146,
,VILAS - TOWN OF CLOVERLAND - WARD 2,1,227,15,10,392,272,
,VILAS - TOWN OF CONOVER - WARD 1,3,306,20,10,429,321,
,VILAS - TOWN OF CONOVER - WARD 2,,150,8,3,227,186,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 1,,114,7,1,159,128,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 2,,13,,1,49,25,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 3,,21,2,,106,44,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 4,,16,,,25,17,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 5,,241,13,10,324,241,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 6,1,150,6,1,235,178,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 7,,143,7,,242,170,
,VILAS - TOWN OF LAND O'LAKES - WARD 1,,381,30,12,566,396,
,VILAS - TOWN OF LINCOLN - WARD 1,,39,1,,74,53,
,VILAS - TOWN OF LINCOLN - WARD 2,,144,5,5,221,162,
,VILAS - TOWN OF LINCOLN - WARD 3,1,334,24,9,490,373,
,VILAS - TOWN OF LINCOLN - WARD 4,,231,8,7,342,275,
,VILAS - TOWN OF LINCOLN - WARD 5,,42,1,,56,43,
,VILAS - TOWN OF MANITOWISH WATERS - WARD 1,3,297,19,13,438,314,
,VILAS - TOWN OF PHELPS - WARD 1,1,226,17,2,282,238,
,VILAS - TOWN OF PHELPS - WARD 2,,242,12,10,377,310,
,VILAS - TOWN OF PLUM LAKE - WARD 1,2,96,6,,148,102,
,VILAS - TOWN OF PLUM LAKE - WARD 2,,134,5,2,185,140,
,VILAS - TOWN OF PRESQUE ISLE - WARD 1,,303,11,12,421,326,
,VILAS - TOWN OF ST. GERMAIN - WARD 1,,388,26,10,565,456,
,VILAS - TOWN OF ST. GERMAIN - WARD 2,1,347,17,8,532,424,
,VILAS - TOWN OF WASHINGTON - WARD 1,,335,17,13,562,452,
,VILAS - TOWN OF WASHINGTON - WARD 2,,94,7,2,138,109,
,VILAS - TOWN OF WASHINGTON - WARD 3,,101,11,3,150,121,
,VILAS - TOWN OF WINCHESTER - WARD 1,2,197,7,2,271,219,
,WALWORTH - CITY OF DELAVAN - WARD 1,,49,2,,78,50,
,WALWORTH - CITY OF DELAVAN - WARD 10,,96,4,3,152,94,
,WALWORTH - CITY OF DELAVAN - WARD 11,1,176,7,3,279,185,
,WALWORTH - CITY OF DELAVAN - WARD 12,,122,9,3,180,125,
,WALWORTH - CITY OF DELAVAN - WARD 13,,200,14,4,273,205,
,WALWORTH - CITY OF DELAVAN - WARD 14,1,132,6,1,176,127,
,WALWORTH - CITY OF DELAVAN - WARD 2,,71,10,4,132,79,
,WALWORTH - CITY OF DELAVAN - WARD 3,,93,5,2,171,106,
,WALWORTH - CITY OF DELAVAN - WARD 4,1,130,4,1,184,131,
,WALWORTH - CITY OF DELAVAN - WARD 5,2,169,10,8,211,152,
,WALWORTH - CITY OF DELAVAN - WARD 6,,124,4,1,159,119,
,WALWORTH - CITY OF DELAVAN - WARD 7,,94,4,1,126,92,
,WALWORTH - CITY OF DELAVAN - WARD 8,,148,5,2,198,151,
,WALWORTH - CITY OF DELAVAN - WARD 9,,100,4,2,155,100,
,WALWORTH - CITY OF ELKHORN - WARD 1,7,405,22,10,582,470,
,WALWORTH - CITY OF ELKHORN - WARD 2,2,230,15,2,320,240,
,WALWORTH - CITY OF ELKHORN - WARD 3,4,217,15,3,355,244,
,WALWORTH - CITY OF ELKHORN - WARD 4,13,565,35,3,748,589,
,WALWORTH - CITY OF ELKHORN - WARD 5,7,439,27,3,622,485,
,WALWORTH - CITY OF ELKHORN - WARD 6,3,452,16,8,573,450,
,WALWORTH - CITY OF ELKHORN - WARD 7,1,166,12,1,221,165,
,WALWORTH - CITY OF LAKE GENEVA - WARD 1,,253,32,14,334,259,
,WALWORTH - CITY OF LAKE GENEVA - WARD 10,,238,61,26,330,277,
,WALWORTH - CITY OF LAKE GENEVA - WARD 2,2,345,35,17,420,342,
,WALWORTH - CITY OF LAKE GENEVA - WARD 3,,202,13,8,302,217,
,WALWORTH - CITY OF LAKE GENEVA - WARD 4,,163,12,3,278,188,
,WALWORTH - CITY OF LAKE GENEVA - WARD 5,2,153,19,1,219,167,
,WALWORTH - CITY OF LAKE GENEVA - WARD 6,1,293,38,11,351,282,
,WALWORTH - CITY OF LAKE GENEVA - WARD 7,,116,8,2,166,114,
,WALWORTH - CITY OF LAKE GENEVA - WARD 8,2,302,38,10,388,307,
,WALWORTH - CITY OF LAKE GENEVA - WARD 9,,72,19,8,94,71,
,WALWORTH - CITY OF WHITEWATER - WARD 1,,430,28,17,630,411,
,WALWORTH - CITY OF WHITEWATER - WARD 2,,124,8,1,213,142,
,WALWORTH - CITY OF WHITEWATER - WARD 3,1,297,17,8,380,244,
,WALWORTH - CITY OF WHITEWATER - WARD 4,,135,12,8,366,100,
,WALWORTH - CITY OF WHITEWATER - WARD 5,1,158,9,8,364,134,
,WALWORTH - CITY OF WHITEWATER - WARD 6,,556,32,20,696,525,
,WALWORTH - CITY OF WHITEWATER - WARD 7,1,51,9,6,372,23,
,WALWORTH - CITY OF WHITEWATER - WARD 8,1,50,8,1,155,22,
,WALWORTH - CITY OF WHITEWATER - WARD 9,2,70,3,3,326,26,
,WALWORTH - TOWN OF BLOOMFIELD - WARD 1,,113,16,3,169,93,
,WALWORTH - TOWN OF BLOOMFIELD - WARD 2,1,168,22,8,272,153,
,WALWORTH - TOWN OF DARIEN - WARD 1,,230,9,1,334,262,
,WALWORTH - TOWN OF DARIEN - WARD 2,,154,6,2,279,190,
,WALWORTH - TOWN OF DARIEN - WARD 3,,10,,,15,12,
,WALWORTH - TOWN OF DELAVAN - WARD 1,1,176,26,7,256,206,
,WALWORTH - TOWN OF DELAVAN - WARD 10,4,51,3,,69,55,
,WALWORTH - TOWN OF DELAVAN - WARD 11,,15,,,19,14,
,WALWORTH - TOWN OF DELAVAN - WARD 2,14,237,29,5,278,238,
,WALWORTH - TOWN OF DELAVAN - WARD 3,21,345,44,13,440,346,
,WALWORTH - TOWN OF DELAVAN - WARD 4,6,165,8,2,238,183,
,WALWORTH - TOWN OF DELAVAN - WARD 5,8,123,6,3,190,133,
,WALWORTH - TOWN OF DELAVAN - WARD 6,7,63,4,,88,62,
,WALWORTH - TOWN OF DELAVAN - WARD 7,3,116,1,3,169,123,
,WALWORTH - TOWN OF DELAVAN - WARD 8,2,158,15,4,273,194,
,WALWORTH - TOWN OF DELAVAN - WARD 9,1,63,9,2,103,83,
,WALWORTH - TOWN OF EAST TROY - WARD 1,1,324,5,4,383,301,
,WALWORTH - TOWN OF EAST TROY - WARD 2,2,207,4,1,289,204,
,WALWORTH - TOWN OF EAST TROY - WARD 3,1,292,9,7,366,285,
,WALWORTH - TOWN OF EAST TROY - WARD 4,,381,22,7,464,373,
,WALWORTH - TOWN OF EAST TROY - WARD 5,,253,12,4,306,236,
,WALWORTH - TOWN OF EAST TROY - WARD 6,,80,1,,105,79,
,WALWORTH - TOWN OF GENEVA - WARD 1,,175,16,2,222,150,
,WALWORTH - TOWN OF GENEVA - WARD 2,,235,23,4,283,215,
,WALWORTH - TOWN OF GENEVA - WARD 3,4,162,11,3,198,145,
,WALWORTH - TOWN OF GENEVA - WARD 4,,407,98,25,445,386,
,WALWORTH - TOWN OF GENEVA - WARD 5,,182,9,8,233,178,
,WALWORTH - TOWN OF GENEVA - WARD 6,,156,39,16,185,145,
,WALWORTH - TOWN OF GENEVA - WARD 7,3,258,32,8,312,234,
,WALWORTH - TOWN OF GENEVA - WARD 8,,273,13,13,308,243,
,WALWORTH - TOWN OF LA GRANGE - WARD 1,,175,6,2,379,311,
,WALWORTH - TOWN OF LA GRANGE - WARD 2,,142,39,6,324,266,
