,,Voting Method,,,,,,
,VERNON - VILLAGE OF CHASEBURG - WARD 1,,25,,1,48,38,
,VERNON - VILLAGE OF COON VALLEY - WARD 1,,90,2,,159,151,
,VERNON - VILLAGE OF DE SOTO - WARD 1,,26,1,,46,38,
,VERNON - VILLAGE OF GENOA - WARD 1,,38,,,58,52,
,VERNON - VILLAGE OF LA FARGE - WARD 1,,74,,3,142,115,
,VERNON - VILLAGE OF ONTARIO - WARD 1,,46,2,1,84,71,
,VERNON - VILLAGE OF READSTOWN - WARD 1,,30,1,2,66,54,
,VERNON - VILLAGE OF STODDARD - WARD 1,,110,1,1,166,145,
,VERNON - VILLAGE OF VIOLA - WARD 1,,25,2,,39,38,
,VILAS - CITY OF EAGLE RIVER - WARD 1,,52,4,1,72,61,
,VILAS - CITY OF EAGLE RIVER - WARD 2,,45,2,,66,55,
,VILAS - CITY OF EAGLE RIVER - WARD 3,,39,3,3,57,50,
,VILAS - CITY OF EAGLE RIVER - WARD 4,,10,,,17,17,
,VILAS - CITY OF EAGLE RIVER - WARD 5,1,112,7,5,134,112,
,VILAS - TOWN OF ARBOR VITAE - WARD 1,,12,,,13,11,
,VILAS - TOWN OF ARBOR VITAE - WARD 2,1,188,16,1,237,213,
,VILAS - TOWN OF ARBOR VITAE - WARD 3,,111,6,1,144,123,
,VILAS - TOWN OF ARBOR VITAE - WARD 4,,136,8,1,178,149,
,VILAS - TOWN OF ARBOR VITAE - WARD 5,,165,3,2,208,183,
,VILAS - TOWN OF ARBOR VITAE - WARD 6,,100,4,2,129,105,
,VILAS - TOWN OF ARBOR VITAE - WARD 7,,105,13,1,135,103,
,VILAS - TOWN OF BOULDER JUNCTION - WARD 1,,34,1,,35,32,
,VILAS - TOWN OF BOULDER JUNCTION - WARD 2,,338,18,7,354,315,
,VILAS - TOWN OF CLOVERLAND - WARD 1,,86,,2,130,107,
,VILAS - TOWN OF CLOVERLAND - WARD 2,,146,9,7,228,178,
,VILAS - TOWN OF CONOVER - WARD 1,2,219,15,7,282,235,
,VILAS - TOWN OF CONOVER - WARD 2,,109,8,3,150,143,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 1,,90,7,1,110,99,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 2,,8,,1,15,11,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 3,,6,,,21,15,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 4,,13,,,14,11,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 5,,149,10,3,178,143,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 6,,106,4,,147,126,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 7,,95,5,,129,112,
,VILAS - TOWN OF LAND O'LAKES - WARD 1,,268,27,7,377,285,
,VILAS - TOWN OF LINCOLN - WARD 1,,28,1,,44,37,
,VILAS - TOWN OF LINCOLN - WARD 2,,98,4,4,137,114,
,VILAS - TOWN OF LINCOLN - WARD 3,,217,18,7,292,249,
,VILAS - TOWN OF LINCOLN - WARD 4,,164,7,4,222,199,
,VILAS - TOWN OF LINCOLN - WARD 5,,27,,,31,24,
,VILAS - TOWN OF MANITOWISH WATERS - WARD 1,3,232,16,12,308,248,
,VILAS - TOWN OF PHELPS - WARD 1,1,167,15,2,195,178,
,VILAS - TOWN OF PHELPS - WARD 2,,164,9,3,241,210,
,VILAS - TOWN OF PLUM LAKE - WARD 1,1,71,6,,99,79,
,VILAS - TOWN OF PLUM LAKE - WARD 2,,106,5,1,135,111,
,VILAS - TOWN OF PRESQUE ISLE - WARD 1,,239,9,7,313,266,
,VILAS - TOWN OF ST. GERMAIN - WARD 1,,293,19,10,394,345,
,VILAS - TOWN OF ST. GERMAIN - WARD 2,1,245,14,4,333,285,
,VILAS - TOWN OF WASHINGTON - WARD 1,,232,16,8,370,328,
,VILAS - TOWN OF WASHINGTON - WARD 2,,75,6,1,99,82,
,VILAS - TOWN OF WASHINGTON - WARD 3,,79,10,,101,89,
,VILAS - TOWN OF WINCHESTER - WARD 1,1,149,7,2,192,170,
,WALWORTH - CITY OF DELAVAN - WARD 1,,26,2,,37,32,
,WALWORTH - CITY OF DELAVAN - WARD 10,,49,2,3,67,56,
,WALWORTH - CITY OF DELAVAN - WARD 11,,89,4,2,114,96,
,WALWORTH - CITY OF DELAVAN - WARD 12,,81,7,2,98,81,
,WALWORTH - CITY OF DELAVAN - WARD 13,,143,9,3,164,139,
,WALWORTH - CITY OF DELAVAN - WARD 14,,81,3,1,94,85,
,WALWORTH - CITY OF DELAVAN - WARD 2,,32,5,3,49,38,
,WALWORTH - CITY OF DELAVAN - WARD 3,,47,4,2,70,58,
,WALWORTH - CITY OF DELAVAN - WARD 4,1,81,3,1,93,83,
,WALWORTH - CITY OF DELAVAN - WARD 5,2,126,8,6,138,117,
,WALWORTH - CITY OF DELAVAN - WARD 6,,57,2,,71,67,
,WALWORTH - CITY OF DELAVAN - WARD 7,,49,1,1,58,54,
,WALWORTH - CITY OF DELAVAN - WARD 8,,109,5,2,121,111,
,WALWORTH - CITY OF DELAVAN - WARD 9,,48,2,2,66,57,
,WALWORTH - CITY OF ELKHORN - WARD 1,7,201,8,2,253,241,
,WALWORTH - CITY OF ELKHORN - WARD 2,,112,10,1,135,128,
,WALWORTH - CITY OF ELKHORN - WARD 3,1,98,6,,141,131,
,WALWORTH - CITY OF ELKHORN - WARD 4,5,340,27,1,410,366,
,WALWORTH - CITY OF ELKHORN - WARD 5,2,223,18,2,275,265,
,WALWORTH - CITY OF ELKHORN - WARD 6,,232,9,4,260,242,
,WALWORTH - CITY OF ELKHORN - WARD 7,1,75,3,,82,70,
,WALWORTH - CITY OF LAKE GENEVA - WARD 1,,146,14,10,175,162,
,WALWORTH - CITY OF LAKE GENEVA - WARD 10,,155,36,17,188,178,
,WALWORTH - CITY OF LAKE GENEVA - WARD 2,,226,27,10,250,231,
,WALWORTH - CITY OF LAKE GENEVA - WARD 3,,119,6,3,152,130,
,WALWORTH - CITY OF LAKE GENEVA - WARD 4,,79,6,1,114,100,
,WALWORTH - CITY OF LAKE GENEVA - WARD 5,2,109,11,1,140,123,
,WALWORTH - CITY OF LAKE GENEVA - WARD 6,1,216,27,9,235,205,
,WALWORTH - CITY OF LAKE GENEVA - WARD 7,,64,1,1,74,64,
,WALWORTH - CITY OF LAKE GENEVA - WARD 8,,188,26,6,214,198,
,WALWORTH - CITY OF LAKE GENEVA - WARD 9,,41,14,4,42,38,
,WALWORTH - CITY OF WHITEWATER - WARD 1,,230,15,5,280,244,
,WALWORTH - CITY OF WHITEWATER - WARD 2,,58,,,81,75,
,WALWORTH - CITY OF WHITEWATER - WARD 3,,199,7,2,214,188,
,WALWORTH - CITY OF WHITEWATER - WARD 4,,43,5,,55,49,
,WALWORTH - CITY OF WHITEWATER - WARD 5,,63,1,,70,66,
,WALWORTH - CITY OF WHITEWATER - WARD 6,,359,16,13,385,356,
,WALWORTH - CITY OF WHITEWATER - WARD 7,,1,,,1,,
,WALWORTH - CITY OF WHITEWATER - WARD 8,,3,2,,7,5,
,WALWORTH - CITY OF WHITEWATER - WARD 9,,6,1,,9,7,
,WALWORTH - TOWN OF BLOOMFIELD - WARD 1,,59,11,3,73,55,
,WALWORTH - TOWN OF BLOOMFIELD - WARD 2,,107,12,2,140,98,
,WALWORTH - TOWN OF DARIEN - WARD 1,,150,5,,203,185,
,WALWORTH - TOWN OF DARIEN - WARD 2,,100,2,,152,132,
,WALWORTH - TOWN OF DARIEN - WARD 3,,7,,,12,10,
,WALWORTH - TOWN OF DELAVAN - WARD 1,1,111,18,3,144,127,
,WALWORTH - TOWN OF DELAVAN - WARD 10,3,33,2,,38,34,
,WALWORTH - TOWN OF DELAVAN - WARD 11,,11,,,12,10,
,WALWORTH - TOWN OF DELAVAN - WARD 2,14,213,28,4,228,211,
,WALWORTH - TOWN OF DELAVAN - WARD 3,16,201,29,7,235,209,
,WALWORTH - TOWN OF DELAVAN - WARD 4,4,100,6,1,122,114,
,WALWORTH - TOWN OF DELAVAN - WARD 5,5,71,2,2,97,78,
,WALWORTH - TOWN OF DELAVAN - WARD 6,4,35,3,,44,37,
,WALWORTH - TOWN OF DELAVAN - WARD 7,3,75,1,2,95,90,
,WALWORTH - TOWN OF DELAVAN - WARD 8,2,93,9,3,143,117,
,WALWORTH - TOWN OF DELAVAN - WARD 9,1,43,8,,60,55,
,WALWORTH - TOWN OF EAST TROY - WARD 1,,186,1,3,201,179,
,WALWORTH - TOWN OF EAST TROY - WARD 2,,98,3,,123,105,
,WALWORTH - TOWN OF EAST TROY - WARD 3,,164,6,2,188,171,
,WALWORTH - TOWN OF EAST TROY - WARD 4,,235,20,4,267,237,
,WALWORTH - TOWN OF EAST TROY - WARD 5,,159,10,3,174,158,
,WALWORTH - TOWN OF EAST TROY - WARD 6,,36,1,,42,38,
,WALWORTH - TOWN OF GENEVA - WARD 1,,92,12,1,110,87,
,WALWORTH - TOWN OF GENEVA - WARD 2,,125,15,3,138,130,
,WALWORTH - TOWN OF GENEVA - WARD 3,,88,8,2,99,82,
,WALWORTH - TOWN OF GENEVA - WARD 4,,288,84,18,298,272,
,WALWORTH - TOWN OF GENEVA - WARD 5,,93,6,2,107,103,
,WALWORTH - TOWN OF GENEVA - WARD 6,,104,31,11,119,94,
,WALWORTH - TOWN OF GENEVA - WARD 7,1,150,24,5,166,138,
,WALWORTH - TOWN OF GENEVA - WARD 8,,155,7,8,166,152,
,WALWORTH - TOWN OF LA GRANGE - WARD 1,,100,4,1,202,184,
,WALWORTH - TOWN OF LA GRANGE - WARD 2,,87,29,5,166,153,
,WALWORTH - TOWN OF LA GRANGE - WARD 3,,139,29,4,215,189,
,WALWORTH - TOWN OF LAFAYETTE - WARD 1,,189,5,2,246,220,
,WALWORTH - TOWN OF LAFAYETTE - WARD 2,,67,5,,92,82,
,WALWORTH - TOWN OF LAFAYETTE - WARD 3,,94,2,4,138,124,
,WALWORTH - TOWN OF LINN - WARD 1,,120,21,6,159,153,
,WALWORTH - TOWN OF LINN - WARD 2,,84,5,2,110,107,
,WALWORTH - TOWN OF LINN - WARD 3,,126,33,5,154,149,
,WALWORTH - TOWN OF LINN - WARD 4,,34,2,,42,39,
,WALWORTH - TOWN OF LINN - WARD 5,44,88,15,5,128,118,
,WALWORTH - TOWN OF LINN - WARD 6,,1,1,,3,2,
,WALWORTH - TOWN OF LYONS - WARD 1,4,78,1,1,101,95,
,WALWORTH - TOWN OF LYONS - WARD 2,1,56,5,,78,70,
,WALWORTH - TOWN OF LYONS - WARD 3,2,77,5,4,97,84,
,WALWORTH - TOWN OF LYONS - WARD 4,,81,1,,119,106,
,WALWORTH - TOWN OF LYONS - WARD 5,1,169,19,4,225,213,
,WALWORTH - TOWN OF LYONS - WARD 6,,16,1,,25,24,
,WALWORTH - TOWN OF LYONS - WARD 7,,77,,,100,92,
,WALWORTH - TOWN OF RICHMOND - WARD 1,,55,5,,112,95,
,WALWORTH - TOWN OF RICHMOND - WARD 2,,152,17,3,213,179,
,WALWORTH - TOWN OF RICHMOND - WARD 3,,68,8,1,106,89,
,WALWORTH - TOWN OF SHARON - WARD 1,1,91,10,1,204,203,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 1,,83,,,112,92,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 2,1,135,4,2,169,149,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 3,,90,6,,104,99,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 4,2,115,4,3,147,139,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 1,,80,6,1,97,85,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 2,,113,6,2,145,136,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 3,,155,9,2,173,163,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 4,1,192,15,3,228,216,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 5,,83,,,94,88,
,WALWORTH - TOWN OF TROY - WARD 1,,196,5,2,249,212,
,WALWORTH - TOWN OF TROY - WARD 2,,195,5,2,252,229,
,WALWORTH - TOWN OF TROY - WARD 3,,121,2,1,150,133,
,WALWORTH - TOWN OF WALWORTH - WARD 1,,72,8,,122,104,
,WALWORTH - TOWN OF WALWORTH - WARD 2,,59,4,1,103,96,
,WALWORTH - TOWN OF WALWORTH - WARD 3,,49,2,,74,68,
,WALWORTH - TOWN OF WHITEWATER - WARD 1,,83,2,2,124,115,
,WALWORTH - TOWN OF WHITEWATER - WARD 2,,207,20,4,253,227,
,WALWORTH - TOWN OF WHITEWATER - WARD 3,,11,,,15,15,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 1,,53,7,4,88,62,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 2,,72,4,2,107,81,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 3,,87,7,6,129,82,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 4,,102,7,,127,82,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 5,,74,7,1,104,72,
,WALWORTH - VILLAGE OF DARIEN - WARD 1,,59,1,,87,78,
,WALWORTH - VILLAGE OF DARIEN - WARD 2,,51,1,,100,93,
,WALWORTH - VILLAGE OF EAST TROY - WARD 1,,113,5,,130,113,
,WALWORTH - VILLAGE OF EAST TROY - WARD 2,,147,7,2,167,151,
,WALWORTH - VILLAGE OF EAST TROY - WARD 3,,163,16,2,187,164,
,WALWORTH - VILLAGE OF EAST TROY - WARD 4,1,161,5,3,187,160,
,WALWORTH - VILLAGE OF EAST TROY - WARD 5,,130,5,,144,126,
,WALWORTH - VILLAGE OF FONTANA - WARD 1,,94,20,4,125,107,
,WALWORTH - VILLAGE OF FONTANA - WARD 2,,150,20,8,182,167,
,WALWORTH - VILLAGE OF FONTANA - WARD 3,,219,51,11,255,220,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 1,,58,4,1,87,73,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 2,,55,5,1,89,78,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 3,,24,1,,36,30,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 4,,32,7,1,55,46,
,WALWORTH - VILLAGE OF MUKWONAGO - WARD 11,,20,,1,23,20,
,WALWORTH - VILLAGE OF SHARON - WARD 1,,50,6,2,96,84,
,WALWORTH - VILLAGE OF SHARON - WARD 2,,90,3,3,142,123,
,WALWORTH - VILLAGE OF WALWORTH - WARD 1,,178,22,2,225,205,
,WALWORTH - VILLAGE OF WALWORTH - WARD 2,,110,10,1,159,140,
,WALWORTH - VILLAGE OF WALWORTH - WARD 3,,79,9,1,108,91,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 1,,95,11,,111,106,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 2,,138,17,3,153,128,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 3,,186,35,10,201,173,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 4,,185,30,3,209,187,
,WASHBURN - CITY OF SHELL LAKE - WARD 1,1,145,5,,182,141,
,WASHBURN - CITY OF SHELL LAKE - WARD 2,,122,3,3,179,149,
,WASHBURN - CITY OF SPOONER - WARD 1,,57,4,,89,80,
,WASHBURN - CITY OF SPOONER - WARD 2,,88,1,,128,120,
,WASHBURN - CITY OF SPOONER - WARD 3,,82,3,1,123,111,
,WASHBURN - CITY OF SPOONER - WARD 4,,107,7,,153,135,
,WASHBURN - TOWN OF BARRONETT - WARD 1,,39,,3,80,63,
,WASHBURN - TOWN OF BASHAW - WARD 1,1,111,5,3,223,218,
,WASHBURN - TOWN OF BASHAW - WARD 2,,4,1,1,11,11,
,WASHBURN - TOWN OF BASHAW - WARD 3,1,14,,,32,31,
,WASHBURN - TOWN OF BASS LAKE - WARD 1,,62,6,5,130,98,
,WASHBURN - TOWN OF BEAVER BROOK - WARD 1,1,72,3,,105,95,
,WASHBURN - TOWN OF BEAVER BROOK - WARD 2,,5,,,11,9,
,WASHBURN - TOWN OF BEAVER BROOK - WARD 3,,27,,,52,47,
,WASHBURN - TOWN OF BIRCHWOOD - WARD 1,,81,6,3,111,91,
,WASHBURN - TOWN OF BIRCHWOOD - WARD 2,,45,6,2,58,51,
,WASHBURN - TOWN OF BIRCHWOOD - WARD 3,,17,,,25,20,
,WASHBURN - TOWN OF BROOKLYN - WARD 1,,59,1,,89,80,
,WASHBURN - TOWN OF CASEY - WARD 1,,96,7,1,155,122,
,WASHBURN - TOWN OF CHICOG - WARD 1,,3,,,11,10,
,WASHBURN - TOWN OF CHICOG - WARD 2,,53,2,,84,66,
,WASHBURN - TOWN OF CRYSTAL - WARD 1,,20,,,32,27,
,WASHBURN - TOWN OF CRYSTAL - WARD 2,,29,,,51,45,
,WASHBURN - TOWN OF EVERGREEN - WARD 1,,98,2,3,171,150,
,WASHBURN - TOWN OF EVERGREEN - WARD 2,,63,1,1,108,95,
,WASHBURN - TOWN OF FROG CREEK - WARD 1,,23,,,33,31,
,WASHBURN - TOWN OF GULL LAKE - WARD 1,,36,,,62,55,
,WASHBURN - TOWN OF LONG LAKE - WARD 1,,116,7,3,203,169,
,WASHBURN - TOWN OF MADGE - WARD 1,,29,9,1,56,43,
,WASHBURN - TOWN OF MADGE - WARD 2,,54,2,2,73,60,
,WASHBURN - TOWN OF MADGE - WARD 3,,35,1,,64,53,
,WASHBURN - TOWN OF MINONG - WARD 1,,161,6,4,229,181,
,WASHBURN - TOWN OF MINONG - WARD 2,,15,,,26,23,
,WASHBURN - TOWN OF SARONA - WARD 1,,45,1,2,73,64,
,WASHBURN - TOWN OF SARONA - WARD 2,,7,,,15,12,
,WASHBURN - TOWN OF SPOONER - WARD 1,,91,5,1,159,140,
,WASHBURN - TOWN OF SPOONER - WARD 2,,21,1,,34,29,
,WASHBURN - TOWN OF SPOONER - WARD 3,,5,,,9,8,
,WASHBURN - TOWN OF SPRINGBROOK - WARD 1,,65,,,104,86,
,WASHBURN - TOWN OF STINNETT - WARD 1,,24,,2,51,37,
,WASHBURN - TOWN OF STONE LAKE - WARD 1,,72,4,1,130,98,
,WASHBURN - TOWN OF TREGO - WARD 1,1,127,10,1,237,198,
,WASHBURN - TOWN OF TREGO - WARD 2,,12,2,,31,27,
,WASHBURN - VILLAGE OF BIRCHWOOD - WARD 1,,42,4,,87,78,
,WASHBURN - VILLAGE OF MINONG - WARD 1,,33,1,1,81,64,
,WASHINGTON - CITY OF HARTFORD - WARD 1,,102,4,2,120,101,
,WASHINGTON - CITY OF HARTFORD - WARD 10,,229,4,4,283,244,
,WASHINGTON - CITY OF HARTFORD - WARD 11,,26,,,33,28,
,WASHINGTON - CITY OF HARTFORD - WARD 12,7,251,6,1,307,269,
,WASHINGTON - CITY OF HARTFORD - WARD 13,5,534,18,3,634,581,
,WASHINGTON - CITY OF HARTFORD - WARD 14,2,119,6,2,151,128,
,WASHINGTON - CITY OF HARTFORD - WARD 2,1,84,5,,94,85,
,WASHINGTON - CITY OF HARTFORD - WARD 26,,24,,,29,25,
,WASHINGTON - CITY OF HARTFORD - WARD 28,,20,,1,21,17,
,WASHINGTON - CITY OF HARTFORD - WARD 3,,19,,,30,26,
,WASHINGTON - CITY OF HARTFORD - WARD 4,,153,11,,182,162,
,WASHINGTON - CITY OF HARTFORD - WARD 5,,199,11,2,231,201,
,WASHINGTON - CITY OF HARTFORD - WARD 6,,40,3,,52,46,
,WASHINGTON - CITY OF HARTFORD - WARD 7,,60,1,,74,65,
,WASHINGTON - CITY OF HARTFORD - WARD 8,,16,,,22,19,
,WASHINGTON - CITY OF HARTFORD - WARD 9,2,176,,2,229,211,
,WASHINGTON - CITY OF WEST BEND - WARD 1,,253,5,3,311,284,
,WASHINGTON - CITY OF WEST BEND - WARD 10,1,325,17,4,373,339,
,WASHINGTON - CITY OF WEST BEND - WARD 11,,40,2,1,45,37,
,WASHINGTON - CITY OF WEST BEND - WARD 12,,89,2,,125,116,
,WASHINGTON - CITY OF WEST BEND - WARD 13,,188,3,,210,196,
,WASHINGTON - CITY OF WEST BEND - WARD 14,1,91,4,4,108,94,
,WASHINGTON - CITY OF WEST BEND - WARD 15,1,160,4,6,174,157,
,WASHINGTON - CITY OF WEST BEND - WARD 16,,185,9,,226,211,
,WASHINGTON - CITY OF WEST BEND - WARD 17,1,108,1,1,140,129,
,WASHINGTON - CITY OF WEST BEND - WARD 19,,92,,2,107,98,
,WASHINGTON - CITY OF WEST BEND - WARD 2,,190,5,3,261,229,
,WASHINGTON - CITY OF WEST BEND - WARD 20,1,113,8,3,141,131,
,WASHINGTON - CITY OF WEST BEND - WARD 21,,163,5,,203,191,
,WASHINGTON - CITY OF WEST BEND - WARD 22,,97,4,1,127,119,
,WASHINGTON - CITY OF WEST BEND - WARD 23,,322,14,2,372,343,
,WASHINGTON - CITY OF WEST BEND - WARD 24,2,589,37,11,674,612,
,WASHINGTON - CITY OF WEST BEND - WARD 25,,1,,,1,1,
,WASHINGTON - CITY OF WEST BEND - WARD 26,,2,,,2,2,
,WASHINGTON - CITY OF WEST BEND - WARD 3,,100,1,,122,115,
,WASHINGTON - CITY OF WEST BEND - WARD 4,,302,10,3,351,336,
,WASHINGTON - CITY OF WEST BEND - WARD 5,,188,2,2,221,193,
,WASHINGTON - CITY OF WEST BEND - WARD 6,,133,1,,150,144,
,WASHINGTON - CITY OF WEST BEND - WARD 7,,426,19,4,471,439,
,WASHINGTON - CITY OF WEST BEND - WARD 8,1,542,25,6,618,568,
,WASHINGTON - CITY OF WEST BEND - WARD 9,1,229,8,1,256,229,
,WASHINGTON - TOWN OF ADDISON - WARD 1,,72,,,97,90,
,WASHINGTON - TOWN OF ADDISON - WARD 2,,92,1,2,146,136,
,WASHINGTON - TOWN OF ADDISON - WARD 3,,55,1,,80,70,
,WASHINGTON - TOWN OF ADDISON - WARD 4,,82,1,,121,109,
,WASHINGTON - TOWN OF ADDISON - WARD 5,,45,,,65,62,
,WASHINGTON - TOWN OF ADDISON - WARD 6,,137,1,1,175,159,
,WASHINGTON - TOWN OF BARTON - WARD 1,,224,8,2,277,261,
,WASHINGTON - TOWN OF BARTON - WARD 2,1,141,4,2,211,193,
,WASHINGTON - TOWN OF BARTON - WARD 4,,166,,2,226,216,
,WASHINGTON - TOWN OF ERIN - WARD 1,,220,3,3,246,229,
,WASHINGTON - TOWN OF ERIN - WARD 2,1,255,9,1,304,277,
,WASHINGTON - TOWN OF ERIN - WARD 3,,198,7,2,248,233,
,WASHINGTON - TOWN OF ERIN - WARD 4,,186,2,,218,197,
,WASHINGTON - TOWN OF FARMINGTON - WARD 1,,128,2,2,178,158,
,WASHINGTON - TOWN OF FARMINGTON - WARD 2,,91,3,,144,120,
,WASHINGTON - TOWN OF FARMINGTON - WARD 3,,120,,,181,170,
,WASHINGTON - TOWN OF FARMINGTON - WARD 4,1,176,3,3,230,210,
,WASHINGTON - TOWN OF FARMINGTON - WARD 5,,56,3,,76,64,
,WASHINGTON - TOWN OF GERMANTOWN - WARD 1,,37,1,,54,53,
,WASHINGTON - TOWN OF HARTFORD - WARD 1,64,220,8,2,258,239,
,WASHINGTON - TOWN OF HARTFORD - WARD 2,27,119,6,,158,149,
,WASHINGTON - TOWN OF HARTFORD - WARD 3,7,56,,,78,73,
,WASHINGTON - TOWN OF HARTFORD - WARD 4,15,121,1,,175,158,
,WASHINGTON - TOWN OF HARTFORD - WARD 5,16,99,3,1,138,131,
,WASHINGTON - TOWN OF JACKSON - WARD 1,,115,1,2,136,131,
,WASHINGTON - TOWN OF JACKSON - WARD 2,,115,2,2,140,132,
,WASHINGTON - TOWN OF JACKSON - WARD 3,,120,3,,144,137,
,WASHINGTON - TOWN OF JACKSON - WARD 4,,157,1,1,193,180,
,WASHINGTON - TOWN OF JACKSON - WARD 5,,135,6,1,173,160,
,WASHINGTON - TOWN OF JACKSON - WARD 6,,151,4,1,195,184,
,WASHINGTON - TOWN OF KEWASKUM - WARD 1,,54,,,79,73,
,WASHINGTON - TOWN OF KEWASKUM - WARD 2,,136,2,4,194,183,
,WASHINGTON - TOWN OF POLK - WARD 1,,204,7,1,230,208,
,WASHINGTON - TOWN OF POLK - WARD 2,2,159,3,,189,175,
,WASHINGTON - TOWN OF POLK - WARD 3,,87,,1,93,91,
,WASHINGTON - TOWN OF POLK - WARD 4,,103,1,,118,112,
,WASHINGTON - TOWN OF POLK - WARD 5,,183,1,1,223,205,
,WASHINGTON - TOWN OF POLK - WARD 6,,66,2,,73,67,
,WASHINGTON - TOWN OF TRENTON - WARD 1,,142,3,,179,153,
,WASHINGTON - TOWN OF TRENTON - WARD 2,,53,,,65,56,
,WASHINGTON - TOWN OF TRENTON - WARD 3,,191,5,,244,211,
,WASHINGTON - TOWN OF TRENTON - WARD 4,,151,3,1,195,179,
,WASHINGTON - TOWN OF TRENTON - WARD 5,1,77,,,99,86,
,WASHINGTON - TOWN OF TRENTON - WARD 6,,130,7,,149,124,
,WASHINGTON - TOWN OF TRENTON - WARD 7,,182,4,,218,188,
,WASHINGTON - TOWN OF TRENTON - WARD 8,,20,1,,25,24,
,WASHINGTON - TOWN OF WAYNE - WARD 1,,73,1,,109,95,
,WASHINGTON - TOWN OF WAYNE - WARD 2,,85,2,,136,123,
,WASHINGTON - TOWN OF WAYNE - WARD 3,,113,4,,162,146,
,WASHINGTON - TOWN OF WEST BEND - WARD 1,,439,10,5,463,425,
,WASHINGTON - TOWN OF WEST BEND - WARD 2,,94,4,3,123,108,
,WASHINGTON - TOWN OF WEST BEND - WARD 3,1,206,9,1,238,219,
,WASHINGTON - TOWN OF WEST BEND - WARD 4,,101,6,,126,119,
,WASHINGTON - TOWN OF WEST BEND - WARD 5,,181,3,,214,204,
,WASHINGTON - TOWN OF WEST BEND - WARD 6,,168,9,4,192,181,
,WASHINGTON - TOWN OF WEST BEND - WARD 7,,63,1,,82,76,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 1,,196,2,2,227,218,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 10,1,220,6,3,255,230,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 11,,220,11,5,263,247,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 12,1,175,2,2,192,181,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 13,,333,6,3,375,356,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 14,1,398,23,6,445,425,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 15,,147,2,,167,162,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 16,,267,9,4,286,266,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 17,,208,6,,258,243,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 2,,145,4,1,187,175,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 3,,164,2,2,191,172,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 4,,95,4,1,117,106,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 5,4,370,14,2,418,366,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 6,3,260,4,2,294,282,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 7,,137,3,1,150,135,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 8,1,152,4,,178,170,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 9,2,261,7,7,294,282,
,WASHINGTON - VILLAGE OF JACKSON - WARD 10,,1,,,,1,
,WASHINGTON - VILLAGE OF JACKSON - WARD 2,,185,2,2,208,194,
,WASHINGTON - VILLAGE OF JACKSON - WARD 3,2,169,5,,198,180,
,WASHINGTON - VILLAGE OF JACKSON - WARD 4,,73,4,,81,75,
