,,Voter Status,,
,,Active,Dropped,
,,Count,Count,
,WALWORTH - TOWN OF LA GRANGE - WARD 1,160,16,
,WALWORTH - TOWN OF LA GRANGE - WARD 2,131,8,
,WALWORTH - TOWN OF LA GRANGE - WARD 3,145,14,
,WALWORTH - TOWN OF LAFAYETTE - WARD 1,205,17,
,WALWORTH - TOWN OF LAFAYETTE - WARD 2,77,6,
,WALWORTH - TOWN OF LAFAYETTE - WARD 3,118,10,
,WALWORTH - TOWN OF LINN - WARD 1,98,12,
,WALWORTH - TOWN OF LINN - WARD 2,79,5,
,WALWORTH - TOWN OF LINN - WARD 3,102,13,
,WALWORTH - TOWN OF LINN - WARD 4,32,2,
,WALWORTH - TOWN OF LINN - WARD 5,87,9,
,WALWORTH - TOWN OF LYONS - WARD 1,87,6,
,WALWORTH - TOWN OF LYONS - WARD 2,60,4,
,WALWORTH - TOWN OF LYONS - WARD 3,68,10,
,WALWORTH - TOWN OF LYONS - WARD 4,98,7,
,WALWORTH - TOWN OF LYONS - WARD 5,170,4,
,WALWORTH - TOWN OF LYONS - WARD 6,17,1,
,WALWORTH - TOWN OF LYONS - WARD 7,90,3,
,WALWORTH - TOWN OF RICHMOND - WARD 1,97,4,
,WALWORTH - TOWN OF RICHMOND - WARD 2,164,11,
,WALWORTH - TOWN OF RICHMOND - WARD 3,86,7,
,WALWORTH - TOWN OF SHARON - WARD 1,178,6,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 1,102,4,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 2,136,6,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 3,78,4,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 4,130,7,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 1,63,8,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 2,105,11,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 3,118,11,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 4,149,22,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 5,68,3,
,WALWORTH - TOWN OF TROY - WARD 1,184,16,
,WALWORTH - TOWN OF TROY - WARD 2,203,9,
,WALWORTH - TOWN OF TROY - WARD 3,123,6,
,WALWORTH - TOWN OF WALWORTH - WARD 1,94,9,
,WALWORTH - TOWN OF WALWORTH - WARD 2,90,3,
,WALWORTH - TOWN OF WALWORTH - WARD 3,59,2,
,WALWORTH - TOWN OF WHITEWATER - WARD 1,106,7,
,WALWORTH - TOWN OF WHITEWATER - WARD 2,179,20,
,WALWORTH - TOWN OF WHITEWATER - WARD 3,15,,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 1,61,4,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 2,80,9,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 3,89,13,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 4,89,6,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 5,72,6,
,WALWORTH - VILLAGE OF DARIEN - WARD 1,74,10,
,WALWORTH - VILLAGE OF DARIEN - WARD 2,85,6,
,WALWORTH - VILLAGE OF EAST TROY - WARD 1,96,4,
,WALWORTH - VILLAGE OF EAST TROY - WARD 2,109,6,
,WALWORTH - VILLAGE OF EAST TROY - WARD 3,127,9,
,WALWORTH - VILLAGE OF EAST TROY - WARD 4,148,10,
,WALWORTH - VILLAGE OF EAST TROY - WARD 5,110,8,
,WALWORTH - VILLAGE OF FONTANA - WARD 1,85,5,
,WALWORTH - VILLAGE OF FONTANA - WARD 2,118,14,
,WALWORTH - VILLAGE OF FONTANA - WARD 3,146,12,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 1,75,4,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 2,68,7,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 3,27,5,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 4,38,5,
,WALWORTH - VILLAGE OF MUKWONAGO - WARD 11,15,3,
,WALWORTH - VILLAGE OF SHARON - WARD 1,75,14,
,WALWORTH - VILLAGE OF SHARON - WARD 2,121,8,
,WALWORTH - VILLAGE OF WALWORTH - WARD 1,156,19,
,WALWORTH - VILLAGE OF WALWORTH - WARD 2,126,9,
,WALWORTH - VILLAGE OF WALWORTH - WARD 3,77,13,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 1,62,9,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 2,79,10,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 3,130,6,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 4,115,16,
,WASHBURN - CITY OF SHELL LAKE - WARD 1,117,17,
,WASHBURN - CITY OF SHELL LAKE - WARD 2,145,12,
,WASHBURN - CITY OF SPOONER - WARD 1,67,6,
,WASHBURN - CITY OF SPOONER - WARD 2,104,9,
,WASHBURN - CITY OF SPOONER - WARD 3,104,5,
,WASHBURN - CITY OF SPOONER - WARD 4,114,11,
,WASHBURN - TOWN OF BARRONETT - WARD 1,73,4,
,WASHBURN - TOWN OF BASHAW - WARD 1,206,8,
,WASHBURN - TOWN OF BASHAW - WARD 2,7,2,
,WASHBURN - TOWN OF BASHAW - WARD 3,28,3,
,WASHBURN - TOWN OF BASS LAKE - WARD 1,119,3,
,WASHBURN - TOWN OF BEAVER BROOK - WARD 1,100,2,
,WASHBURN - TOWN OF BEAVER BROOK - WARD 2,11,,
,WASHBURN - TOWN OF BEAVER BROOK - WARD 3,41,8,
,WASHBURN - TOWN OF BIRCHWOOD - WARD 1,92,4,
,WASHBURN - TOWN OF BIRCHWOOD - WARD 2,45,6,
,WASHBURN - TOWN OF BIRCHWOOD - WARD 3,24,,
,WASHBURN - TOWN OF BROOKLYN - WARD 1,75,9,
,WASHBURN - TOWN OF CASEY - WARD 1,129,13,
,WASHBURN - TOWN OF CHICOG - WARD 1,9,2,
,WASHBURN - TOWN OF CHICOG - WARD 2,73,4,
,WASHBURN - TOWN OF CRYSTAL - WARD 1,30,2,
,WASHBURN - TOWN OF CRYSTAL - WARD 2,38,7,
,WASHBURN - TOWN OF EVERGREEN - WARD 1,146,9,
,WASHBURN - TOWN OF EVERGREEN - WARD 2,91,3,
,WASHBURN - TOWN OF FROG CREEK - WARD 1,30,2,
,WASHBURN - TOWN OF GULL LAKE - WARD 1,54,4,
,WASHBURN - TOWN OF LONG LAKE - WARD 1,166,18,
,WASHBURN - TOWN OF MADGE - WARD 1,42,4,
,WASHBURN - TOWN OF MADGE - WARD 2,57,3,
,WASHBURN - TOWN OF MADGE - WARD 3,54,6,
,WASHBURN - TOWN OF MINONG - WARD 1,181,19,
,WASHBURN - TOWN OF MINONG - WARD 2,24,2,
,WASHBURN - TOWN OF SARONA - WARD 1,57,9,
,WASHBURN - TOWN OF SARONA - WARD 2,15,,
,WASHBURN - TOWN OF SPOONER - WARD 1,134,12,
,WASHBURN - TOWN OF SPOONER - WARD 2,30,2,
,WASHBURN - TOWN OF SPOONER - WARD 3,9,,
,WASHBURN - TOWN OF SPRINGBROOK - WARD 1,90,6,
,WASHBURN - TOWN OF STINNETT - WARD 1,41,6,
,WASHBURN - TOWN OF STONE LAKE - WARD 1,104,11,
,WASHBURN - TOWN OF TREGO - WARD 1,194,18,
,WASHBURN - TOWN OF TREGO - WARD 2,27,2,
,WASHBURN - VILLAGE OF BIRCHWOOD - WARD 1,68,11,
,WASHBURN - VILLAGE OF MINONG - WARD 1,69,8,
,WASHINGTON - CITY OF HARTFORD - WARD 1,91,8,
,WASHINGTON - CITY OF HARTFORD - WARD 10,222,16,
,WASHINGTON - CITY OF HARTFORD - WARD 11,28,1,
,WASHINGTON - CITY OF HARTFORD - WARD 12,208,25,
,WASHINGTON - CITY OF HARTFORD - WARD 13,477,46,
,WASHINGTON - CITY OF HARTFORD - WARD 14,106,10,
,WASHINGTON - CITY OF HARTFORD - WARD 2,61,2,
,WASHINGTON - CITY OF HARTFORD - WARD 26,26,2,
,WASHINGTON - CITY OF HARTFORD - WARD 28,13,1,
,WASHINGTON - CITY OF HARTFORD - WARD 3,21,2,
,WASHINGTON - CITY OF HARTFORD - WARD 4,146,9,
,WASHINGTON - CITY OF HARTFORD - WARD 5,170,13,
,WASHINGTON - CITY OF HARTFORD - WARD 6,36,4,
,WASHINGTON - CITY OF HARTFORD - WARD 7,53,1,
,WASHINGTON - CITY OF HARTFORD - WARD 8,17,,
,WASHINGTON - CITY OF HARTFORD - WARD 9,182,12,
,WASHINGTON - CITY OF WEST BEND - WARD 1,225,16,
,WASHINGTON - CITY OF WEST BEND - WARD 10,272,14,
,WASHINGTON - CITY OF WEST BEND - WARD 11,37,2,
,WASHINGTON - CITY OF WEST BEND - WARD 12,104,6,
,WASHINGTON - CITY OF WEST BEND - WARD 13,146,12,
,WASHINGTON - CITY OF WEST BEND - WARD 14,72,9,
,WASHINGTON - CITY OF WEST BEND - WARD 15,121,11,
,WASHINGTON - CITY OF WEST BEND - WARD 16,183,10,
,WASHINGTON - CITY OF WEST BEND - WARD 17,113,7,
,WASHINGTON - CITY OF WEST BEND - WARD 19,80,8,
,WASHINGTON - CITY OF WEST BEND - WARD 2,205,16,
,WASHINGTON - CITY OF WEST BEND - WARD 20,100,8,
,WASHINGTON - CITY OF WEST BEND - WARD 21,163,10,
,WASHINGTON - CITY OF WEST BEND - WARD 22,98,9,
,WASHINGTON - CITY OF WEST BEND - WARD 23,264,29,
,WASHINGTON - CITY OF WEST BEND - WARD 24,474,56,
,WASHINGTON - CITY OF WEST BEND - WARD 25,1,,
,WASHINGTON - CITY OF WEST BEND - WARD 26,2,,
,WASHINGTON - CITY OF WEST BEND - WARD 3,94,4,
,WASHINGTON - CITY OF WEST BEND - WARD 4,249,26,
,WASHINGTON - CITY OF WEST BEND - WARD 5,166,15,
,WASHINGTON - CITY OF WEST BEND - WARD 6,106,10,
,WASHINGTON - CITY OF WEST BEND - WARD 7,325,25,
,WASHINGTON - CITY OF WEST BEND - WARD 8,392,50,
,WASHINGTON - CITY OF WEST BEND - WARD 9,178,12,
,WASHINGTON - TOWN OF ADDISON - WARD 1,85,5,
,WASHINGTON - TOWN OF ADDISON - WARD 2,125,9,
,WASHINGTON - TOWN OF ADDISON - WARD 3,69,5,
,WASHINGTON - TOWN OF ADDISON - WARD 4,102,10,
,WASHINGTON - TOWN OF ADDISON - WARD 5,57,3,
,WASHINGTON - TOWN OF ADDISON - WARD 6,148,11,
,WASHINGTON - TOWN OF BARTON - WARD 1,228,15,
,WASHINGTON - TOWN OF BARTON - WARD 2,189,10,
,WASHINGTON - TOWN OF BARTON - WARD 4,193,20,
,WASHINGTON - TOWN OF ERIN - WARD 1,193,16,
,WASHINGTON - TOWN OF ERIN - WARD 2,243,18,
,WASHINGTON - TOWN OF ERIN - WARD 3,193,11,
,WASHINGTON - TOWN OF ERIN - WARD 4,177,10,
,WASHINGTON - TOWN OF FARMINGTON - WARD 1,153,16,
,WASHINGTON - TOWN OF FARMINGTON - WARD 2,121,7,
,WASHINGTON - TOWN OF FARMINGTON - WARD 3,161,6,
,WASHINGTON - TOWN OF FARMINGTON - WARD 4,194,7,
,WASHINGTON - TOWN OF FARMINGTON - WARD 5,62,1,
,WASHINGTON - TOWN OF GERMANTOWN - WARD 1,50,,
,WASHINGTON - TOWN OF HARTFORD - WARD 1,217,8,
,WASHINGTON - TOWN OF HARTFORD - WARD 2,135,7,
,WASHINGTON - TOWN OF HARTFORD - WARD 3,71,4,
,WASHINGTON - TOWN OF HARTFORD - WARD 4,159,7,
,WASHINGTON - TOWN OF HARTFORD - WARD 5,116,10,
,WASHINGTON - TOWN OF JACKSON - WARD 1,103,9,
,WASHINGTON - TOWN OF JACKSON - WARD 2,102,11,
,WASHINGTON - TOWN OF JACKSON - WARD 3,111,10,
,WASHINGTON - TOWN OF JACKSON - WARD 4,157,5,
,WASHINGTON - TOWN OF JACKSON - WARD 5,130,8,
,WASHINGTON - TOWN OF JACKSON - WARD 6,157,7,
,WASHINGTON - TOWN OF KEWASKUM - WARD 1,72,2,
,WASHINGTON - TOWN OF KEWASKUM - WARD 2,169,4,
,WASHINGTON - TOWN OF POLK - WARD 1,168,11,
,WASHINGTON - TOWN OF POLK - WARD 2,151,10,
,WASHINGTON - TOWN OF POLK - WARD 3,77,5,
,WASHINGTON - TOWN OF POLK - WARD 4,90,4,
,WASHINGTON - TOWN OF POLK - WARD 5,177,16,
,WASHINGTON - TOWN OF POLK - WARD 6,50,5,
,WASHINGTON - TOWN OF TRENTON - WARD 1,140,12,
,WASHINGTON - TOWN OF TRENTON - WARD 2,57,1,
,WASHINGTON - TOWN OF TRENTON - WARD 3,200,11,
,WASHINGTON - TOWN OF TRENTON - WARD 4,167,15,
,WASHINGTON - TOWN OF TRENTON - WARD 5,81,8,
,WASHINGTON - TOWN OF TRENTON - WARD 6,112,8,
,WASHINGTON - TOWN OF TRENTON - WARD 7,169,13,
,WASHINGTON - TOWN OF TRENTON - WARD 8,19,2,
,WASHINGTON - TOWN OF WAYNE - WARD 1,100,3,
,WASHINGTON - TOWN OF WAYNE - WARD 2,126,2,
,WASHINGTON - TOWN OF WAYNE - WARD 3,149,8,
,WASHINGTON - TOWN OF WEST BEND - WARD 1,282,36,
,WASHINGTON - TOWN OF WEST BEND - WARD 2,91,10,
,WASHINGTON - TOWN OF WEST BEND - WARD 3,184,14,
,WASHINGTON - TOWN OF WEST BEND - WARD 4,99,7,
,WASHINGTON - TOWN OF WEST BEND - WARD 5,170,8,
,WASHINGTON - TOWN OF WEST BEND - WARD 6,141,7,
,WASHINGTON - TOWN OF WEST BEND - WARD 7,70,6,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 1,149,15,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 10,188,10,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 11,184,18,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 12,135,10,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 13,265,10,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 14,293,28,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 15,115,4,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 16,157,21,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 17,210,10,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 2,137,9,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 3,159,6,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 4,71,15,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 5,262,38,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 6,193,11,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 7,101,8,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 8,127,7,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 9,212,8,
,WASHINGTON - VILLAGE OF JACKSON - WARD 2,120,18,
,WASHINGTON - VILLAGE OF JACKSON - WARD 3,120,12,
,WASHINGTON - VILLAGE OF JACKSON - WARD 4,48,6,
,WASHINGTON - VILLAGE OF JACKSON - WARD 5,69,5,
,WASHINGTON - VILLAGE OF JACKSON - WARD 6,107,14,
,WASHINGTON - VILLAGE OF JACKSON - WARD 7,138,17,
,WASHINGTON - VILLAGE OF JACKSON - WARD 8,114,9,
,WASHINGTON - VILLAGE OF JACKSON - WARD 9,81,7,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 1,106,12,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 2,171,11,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 3,97,5,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 4,70,4,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 5,144,15,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 7,2,,
,WASHINGTON - VILLAGE OF NEWBURG - WARD 1,75,4,
,WASHINGTON - VILLAGE OF NEWBURG - WARD 2,57,5,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 1,122,9,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 2,351,18,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 3,133,11,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 4,198,13,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 5,290,20,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 6,300,10,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 7,234,12,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 8,234,19,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 9,105,7,
,WASHINGTON - VILLAGE OF SLINGER - WARD 1,71,8,
,WASHINGTON - VILLAGE OF SLINGER - WARD 2,65,2,
,WASHINGTON - VILLAGE OF SLINGER - WARD 3,84,5,
,WASHINGTON - VILLAGE OF SLINGER - WARD 4,89,7,
,WASHINGTON - VILLAGE OF SLINGER - WARD 5,71,5,
,WASHINGTON - VILLAGE OF SLINGER - WARD 6,115,8,
,WASHINGTON - VILLAGE OF SLINGER - WARD 7,67,5,
,WASHINGTON - VILLAGE OF SLINGER - WARD 8,105,9,
,WAUKESHA - CITY OF BROOKFIELD - WARD 01,382,30,
,WAUKESHA - CITY OF BROOKFIELD - WARD 02,348,33,
,WAUKESHA - CITY OF BROOKFIELD - WARD 03,364,24,
,WAUKESHA - CITY OF BROOKFIELD - WARD 04,181,9,
,WAUKESHA - CITY OF BROOKFIELD - WARD 05,413,15,
,WAUKESHA - CITY OF BROOKFIELD - WARD 06,247,15,
,WAUKESHA - CITY OF BROOKFIELD - WARD 07,243,16,
,WAUKESHA - CITY OF BROOKFIELD - WARD 08,362,26,
,WAUKESHA - CITY OF BROOKFIELD - WARD 09,267,20,
,WAUKESHA - CITY OF BROOKFIELD - WARD 10,327,30,
,WAUKESHA - CITY OF BROOKFIELD - WARD 11,248,13,
,WAUKESHA - CITY OF BROOKFIELD - WARD 12,335,27,
,WAUKESHA - CITY OF BROOKFIELD - WARD 13,281,16,
,WAUKESHA - CITY OF BROOKFIELD - WARD 14,135,11,
,WAUKESHA - CITY OF BROOKFIELD - WARD 15,307,22,
,WAUKESHA - CITY OF BROOKFIELD - WARD 16,121,10,
,WAUKESHA - CITY OF BROOKFIELD - WARD 17,312,18,
,WAUKESHA - CITY OF BROOKFIELD - WARD 18,277,27,
,WAUKESHA - CITY OF BROOKFIELD - WARD 19,228,28,
,WAUKESHA - CITY OF BROOKFIELD - WARD 20,261,23,
,WAUKESHA - CITY OF BROOKFIELD - WARD 21,255,19,
,WAUKESHA - CITY OF BROOKFIELD - WARD 22,309,33,
,WAUKESHA - CITY OF BROOKFIELD - WARD 23,242,18,
,WAUKESHA - CITY OF BROOKFIELD - WARD 24,335,12,
,WAUKESHA - CITY OF DELAFIELD - WARD 1,104,9,
,WAUKESHA - CITY OF DELAFIELD - WARD 10,56,6,
,WAUKESHA - CITY OF DELAFIELD - WARD 11,113,4,
,WAUKESHA - CITY OF DELAFIELD - WARD 12,79,7,
,WAUKESHA - CITY OF DELAFIELD - WARD 13,60,3,
,WAUKESHA - CITY OF DELAFIELD - WARD 14,46,2,
,WAUKESHA - CITY OF DELAFIELD - WARD 2,123,9,
,WAUKESHA - CITY OF DELAFIELD - WARD 3,99,8,
,WAUKESHA - CITY OF DELAFIELD - WARD 4,127,7,
,WAUKESHA - CITY OF DELAFIELD - WARD 5,100,8,
,WAUKESHA - CITY OF DELAFIELD - WARD 6,125,6,
,WAUKESHA - CITY OF DELAFIELD - WARD 7,113,12,
,WAUKESHA - CITY OF DELAFIELD - WARD 8,79,2,
,WAUKESHA - CITY OF DELAFIELD - WARD 9,39,8,
,WAUKESHA - CITY OF MUSKEGO - WARD 1,123,16,
,WAUKESHA - CITY OF MUSKEGO - WARD 10,216,16,
,WAUKESHA - CITY OF MUSKEGO - WARD 11,277,13,
,WAUKESHA - CITY OF MUSKEGO - WARD 12,259,25,
,WAUKESHA - CITY OF MUSKEGO - WARD 13,160,14,
,WAUKESHA - CITY OF MUSKEGO - WARD 14,363,19,
,WAUKESHA - CITY OF MUSKEGO - WARD 15,311,27,
,WAUKESHA - CITY OF MUSKEGO - WARD 16,177,10,
,WAUKESHA - CITY OF MUSKEGO - WARD 2,354,22,
,WAUKESHA - CITY OF MUSKEGO - WARD 3,259,15,
,WAUKESHA - CITY OF MUSKEGO - WARD 4,218,18,
,WAUKESHA - CITY OF MUSKEGO - WARD 5,258,19,
,WAUKESHA - CITY OF MUSKEGO - WARD 6,340,18,
,WAUKESHA - CITY OF MUSKEGO - WARD 7,193,11,
,WAUKESHA - CITY OF MUSKEGO - WARD 8,125,10,
,WAUKESHA - CITY OF MUSKEGO - WARD 9,253,21,
,WAUKESHA - CITY OF NEW BERLIN - WARD 1,317,21,
,WAUKESHA - CITY OF NEW BERLIN - WARD 10,79,9,
,WAUKESHA - CITY OF NEW BERLIN - WARD 11,156,11,
,WAUKESHA - CITY OF NEW BERLIN - WARD 12,58,6,
,WAUKESHA - CITY OF NEW BERLIN - WARD 13,58,4,
,WAUKESHA - CITY OF NEW BERLIN - WARD 15,320,26,
,WAUKESHA - CITY OF NEW BERLIN - WARD 16,339,29,
,WAUKESHA - CITY OF NEW BERLIN - WARD 17,87,15,
,WAUKESHA - CITY OF NEW BERLIN - WARD 18,617,52,
,WAUKESHA - CITY OF NEW BERLIN - WARD 19,58,7,
,WAUKESHA - CITY OF NEW BERLIN - WARD 2,260,25,
,WAUKESHA - CITY OF NEW BERLIN - WARD 20,106,13,
,WAUKESHA - CITY OF NEW BERLIN - WARD 21,306,31,
,WAUKESHA - CITY OF NEW BERLIN - WARD 22,358,44,
,WAUKESHA - CITY OF NEW BERLIN - WARD 23,291,19,
,WAUKESHA - CITY OF NEW BERLIN - WARD 24,458,36,
,WAUKESHA - CITY OF NEW BERLIN - WARD 25,211,12,
,WAUKESHA - CITY OF NEW BERLIN - WARD 26,343,31,
,WAUKESHA - CITY OF NEW BERLIN - WARD 27,489,36,
,WAUKESHA - CITY OF NEW BERLIN - WARD 3,329,27,
,WAUKESHA - CITY OF NEW BERLIN - WARD 4,363,22,
,WAUKESHA - CITY OF NEW BERLIN - WARD 5,516,41,
,WAUKESHA - CITY OF NEW BERLIN - WARD 6,122,28,
,WAUKESHA - CITY OF NEW BERLIN - WARD 7,46,3,
,WAUKESHA - CITY OF NEW BERLIN - WARD 8,390,52,
,WAUKESHA - CITY OF NEW BERLIN - WARD 9,305,31,
,WAUKESHA - CITY OF OCONOMOWOC - WARD 1,404,43,
,WAUKESHA - CITY OF OCONOMOWOC - WARD 10,215,27,
,WAUKESHA - CITY OF OCONOMOWOC - WARD 11,159,14,
,WAUKESHA - CITY OF OCONOMOWOC - WARD 12,62,6,
,WAUKESHA - CITY OF OCONOMOWOC - WARD 13,6,1,
,WAUKESHA - CITY OF OCONOMOWOC - WARD 15,25,1,
,WAUKESHA - CITY OF OCONOMOWOC - WARD 2,157,8,
,WAUKESHA - CITY OF OCONOMOWOC - WARD 3,164,16,
,WAUKESHA - CITY OF OCONOMOWOC - WARD 4,170,23,
,WAUKESHA - CITY OF OCONOMOWOC - WARD 5,203,22,
,WAUKESHA - CITY OF OCONOMOWOC - WARD 6,179,16,
,WAUKESHA - CITY OF OCONOMOWOC - WARD 7,151,13,
,WAUKESHA - CITY OF OCONOMOWOC - WARD 8,269,31,
,WAUKESHA - CITY OF OCONOMOWOC - WARD 9,148,11,
,WAUKESHA - CITY OF PEWAUKEE - WARD 1,314,31,
,WAUKESHA - CITY OF PEWAUKEE - WARD 10,350,18,
,WAUKESHA - CITY OF PEWAUKEE - WARD 2,272,19,
,WAUKESHA - CITY OF PEWAUKEE - WARD 3,158,15,
,WAUKESHA - CITY OF PEWAUKEE - WARD 4,119,8,
,WAUKESHA - CITY OF PEWAUKEE - WARD 5,343,22,
,WAUKESHA - CITY OF PEWAUKEE - WARD 6,349,26,
,WAUKESHA - CITY OF PEWAUKEE - WARD 7,209,7,
,WAUKESHA - CITY OF PEWAUKEE - WARD 8,390,34,
,WAUKESHA - CITY OF PEWAUKEE - WARD 9,144,20,
,WAUKESHA - CITY OF WAUKESHA - WARD 1,244,19,
,WAUKESHA - CITY OF WAUKESHA - WARD 10,121,14,
,WAUKESHA - CITY OF WAUKESHA - WARD 11,99,6,
,WAUKESHA - CITY OF WAUKESHA - WARD 12,350,39,
,WAUKESHA - CITY OF WAUKESHA - WARD 13,226,14,
,WAUKESHA - CITY OF WAUKESHA - WARD 14,168,17,
,WAUKESHA - CITY OF WAUKESHA - WARD 15,93,12,
,WAUKESHA - CITY OF WAUKESHA - WARD 16,102,12,
,WAUKESHA - CITY OF WAUKESHA - WARD 17,386,38,
,WAUKESHA - CITY OF WAUKESHA - WARD 18,179,24,
,WAUKESHA - CITY OF WAUKESHA - WARD 19,258,24,
,WAUKESHA - CITY OF WAUKESHA - WARD 2,315,34,
,WAUKESHA - CITY OF WAUKESHA - WARD 20,329,34,
,WAUKESHA - CITY OF WAUKESHA - WARD 21,250,20,
,WAUKESHA - CITY OF WAUKESHA - WARD 22,248,14,
,WAUKESHA - CITY OF WAUKESHA - WARD 23,262,16,
,WAUKESHA - CITY OF WAUKESHA - WARD 24,127,8,
,WAUKESHA - CITY OF WAUKESHA - WARD 25,109,10,
,WAUKESHA - CITY OF WAUKESHA - WARD 26,91,16,
,WAUKESHA - CITY OF WAUKESHA - WARD 27,6,1,
,WAUKESHA - CITY OF WAUKESHA - WARD 28,87,8,
,WAUKESHA - CITY OF WAUKESHA - WARD 29,94,20,
,WAUKESHA - CITY OF WAUKESHA - WARD 3,94,10,
,WAUKESHA - CITY OF WAUKESHA - WARD 30,245,21,
,WAUKESHA - CITY OF WAUKESHA - WARD 31,281,27,
,WAUKESHA - CITY OF WAUKESHA - WARD 32,347,33,
,WAUKESHA - CITY OF WAUKESHA - WARD 33,296,21,
,WAUKESHA - CITY OF WAUKESHA - WARD 34,78,11,
,WAUKESHA - CITY OF WAUKESHA - WARD 35,432,41,
,WAUKESHA - CITY OF WAUKESHA - WARD 36,502,55,
,WAUKESHA - CITY OF WAUKESHA - WARD 37,174,13,
,WAUKESHA - CITY OF WAUKESHA - WARD 38,292,21,
,WAUKESHA - CITY OF WAUKESHA - WARD 4,99,10,
,WAUKESHA - CITY OF WAUKESHA - WARD 5,170,13,
,WAUKESHA - CITY OF WAUKESHA - WARD 6,174,10,
,WAUKESHA - CITY OF WAUKESHA - WARD 7,117,7,
,WAUKESHA - CITY OF WAUKESHA - WARD 8,49,3,
,WAUKESHA - CITY OF WAUKESHA - WARD 9,344,40,
,WAUKESHA - TOWN OF BROOKFIELD - WARD 1,187,27,
,WAUKESHA - TOWN OF BROOKFIELD - WARD 10,112,17,
,WAUKESHA - TOWN OF BROOKFIELD - WARD 2,97,8,
,WAUKESHA - TOWN OF BROOKFIELD - WARD 3,159,12,
,WAUKESHA - TOWN OF BROOKFIELD - WARD 4,70,8,
,WAUKESHA - TOWN OF BROOKFIELD - WARD 5,137,13,
,WAUKESHA - TOWN OF BROOKFIELD - WARD 6,399,32,
,WAUKESHA - TOWN OF BROOKFIELD - WARD 7,140,10,
,WAUKESHA - TOWN OF BROOKFIELD - WARD 8,82,5,
,WAUKESHA - TOWN OF BROOKFIELD - WARD 9,90,5,
,WAUKESHA - TOWN OF DELAFIELD - WARD 1,152,16,
,WAUKESHA - TOWN OF DELAFIELD - WARD 10,151,12,
,WAUKESHA - TOWN OF DELAFIELD - WARD 11,89,6,
,WAUKESHA - TOWN OF DELAFIELD - WARD 2,139,8,
,WAUKESHA - TOWN OF DELAFIELD - WARD 3,203,14,
,WAUKESHA - TOWN OF DELAFIELD - WARD 4,110,5,
