,,Voting Method,,,,,,
,VILAS - CITY OF EAGLE RIVER - WARD 3,,24,1,3,28,23,
,VILAS - CITY OF EAGLE RIVER - WARD 4,,3,,,5,5,
,VILAS - CITY OF EAGLE RIVER - WARD 5,,91,7,2,96,83,
,VILAS - TOWN OF ARBOR VITAE - WARD 1,,16,,,17,13,
,VILAS - TOWN OF ARBOR VITAE - WARD 2,1,147,9,1,167,152,
,VILAS - TOWN OF ARBOR VITAE - WARD 3,,92,2,,105,87,
,VILAS - TOWN OF ARBOR VITAE - WARD 4,,111,2,,115,95,
,VILAS - TOWN OF ARBOR VITAE - WARD 5,,136,,,145,134,
,VILAS - TOWN OF ARBOR VITAE - WARD 6,,88,2,1,100,79,
,VILAS - TOWN OF ARBOR VITAE - WARD 7,,75,5,,80,62,
,VILAS - TOWN OF BOULDER JUNCTION - WARD 1,,31,1,,31,25,
,VILAS - TOWN OF BOULDER JUNCTION - WARD 2,,241,4,3,245,203,
,VILAS - TOWN OF CLOVERLAND - WARD 1,,68,1,,90,73,
,VILAS - TOWN OF CLOVERLAND - WARD 2,,108,,2,134,104,
,VILAS - TOWN OF CONOVER - WARD 1,2,161,10,9,184,141,
,VILAS - TOWN OF CONOVER - WARD 2,,102,4,2,120,110,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 1,,67,2,,77,64,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 2,,4,,,8,5,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 3,,9,,,21,14,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 4,,9,,,10,7,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 5,,103,3,,113,85,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 6,,93,2,,107,100,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 7,,67,3,2,76,65,
,VILAS - TOWN OF LAND O'LAKES - WARD 1,,194,12,5,230,179,
,VILAS - TOWN OF LINCOLN - WARD 1,,18,,1,25,21,
,VILAS - TOWN OF LINCOLN - WARD 2,,83,1,4,92,80,
,VILAS - TOWN OF LINCOLN - WARD 3,,160,9,5,184,161,
,VILAS - TOWN OF LINCOLN - WARD 4,,141,4,5,154,135,
,VILAS - TOWN OF LINCOLN - WARD 5,,18,1,,18,15,
,VILAS - TOWN OF MANITOWISH WATERS - WARD 1,2,184,2,5,216,172,
,VILAS - TOWN OF PHELPS - WARD 1,1,125,4,,135,113,
,VILAS - TOWN OF PHELPS - WARD 2,,144,2,,176,154,
,VILAS - TOWN OF PLUM LAKE - WARD 1,1,64,4,,76,67,
,VILAS - TOWN OF PLUM LAKE - WARD 2,,84,,,99,84,
,VILAS - TOWN OF PRESQUE ISLE - WARD 1,,230,6,2,264,227,
,VILAS - TOWN OF ST. GERMAIN - WARD 1,,250,7,4,283,246,
,VILAS - TOWN OF ST. GERMAIN - WARD 2,,195,2,1,235,194,
,VILAS - TOWN OF WASHINGTON - WARD 1,,210,2,6,245,207,
,VILAS - TOWN OF WASHINGTON - WARD 2,,62,4,1,67,55,
,VILAS - TOWN OF WASHINGTON - WARD 3,,60,1,,65,57,
,VILAS - TOWN OF WINCHESTER - WARD 1,1,124,2,,139,120,
,WALWORTH - CITY OF BURLINGTON - WARD 10,,1,,,1,1,
,WALWORTH - CITY OF DELAVAN - WARD 1,,20,,,21,18,
,WALWORTH - CITY OF DELAVAN - WARD 10,,50,,2,58,48,
,WALWORTH - CITY OF DELAVAN - WARD 11,,84,,1,89,73,
,WALWORTH - CITY OF DELAVAN - WARD 12,,61,3,2,69,54,
,WALWORTH - CITY OF DELAVAN - WARD 13,,125,4,1,119,96,
,WALWORTH - CITY OF DELAVAN - WARD 14,,82,2,1,80,71,
,WALWORTH - CITY OF DELAVAN - WARD 2,,34,,1,36,29,
,WALWORTH - CITY OF DELAVAN - WARD 3,,44,,,47,36,
,WALWORTH - CITY OF DELAVAN - WARD 4,1,77,4,1,76,67,
,WALWORTH - CITY OF DELAVAN - WARD 5,2,102,4,4,105,89,
,WALWORTH - CITY OF DELAVAN - WARD 6,,48,1,,55,50,
,WALWORTH - CITY OF DELAVAN - WARD 7,,45,,2,47,43,
,WALWORTH - CITY OF DELAVAN - WARD 8,,94,4,4,102,92,
,WALWORTH - CITY OF DELAVAN - WARD 9,,46,1,1,53,47,
,WALWORTH - CITY OF ELKHORN - WARD 1,5,159,3,2,179,168,
,WALWORTH - CITY OF ELKHORN - WARD 2,,75,2,,83,76,
,WALWORTH - CITY OF ELKHORN - WARD 3,1,79,2,3,92,83,
,WALWORTH - CITY OF ELKHORN - WARD 4,4,273,8,2,279,250,
,WALWORTH - CITY OF ELKHORN - WARD 5,,171,4,,180,170,
,WALWORTH - CITY OF ELKHORN - WARD 6,,186,5,1,192,175,
,WALWORTH - CITY OF ELKHORN - WARD 7,1,53,,,55,47,
,WALWORTH - CITY OF LAKE GENEVA - WARD 1,,123,7,7,136,120,
,WALWORTH - CITY OF LAKE GENEVA - WARD 10,,98,10,7,108,92,
,WALWORTH - CITY OF LAKE GENEVA - WARD 2,,175,9,3,176,159,
,WALWORTH - CITY OF LAKE GENEVA - WARD 3,,104,4,2,109,89,
,WALWORTH - CITY OF LAKE GENEVA - WARD 4,,56,,,63,54,
,WALWORTH - CITY OF LAKE GENEVA - WARD 5,1,84,3,1,99,83,
,WALWORTH - CITY OF LAKE GENEVA - WARD 6,1,174,18,4,168,158,
,WALWORTH - CITY OF LAKE GENEVA - WARD 7,,51,,,53,49,
,WALWORTH - CITY OF LAKE GENEVA - WARD 8,,158,8,5,161,144,
,WALWORTH - CITY OF LAKE GENEVA - WARD 9,,40,9,3,33,26,
,WALWORTH - CITY OF WHITEWATER - WARD 1,,171,7,8,182,158,
,WALWORTH - CITY OF WHITEWATER - WARD 2,,47,,,57,52,
,WALWORTH - CITY OF WHITEWATER - WARD 3,,138,3,1,139,124,
,WALWORTH - CITY OF WHITEWATER - WARD 4,,30,,,35,28,
,WALWORTH - CITY OF WHITEWATER - WARD 5,,55,,,54,50,
,WALWORTH - CITY OF WHITEWATER - WARD 6,,270,4,6,270,247,
,WALWORTH - CITY OF WHITEWATER - WARD 8,,3,,,5,3,
,WALWORTH - CITY OF WHITEWATER - WARD 9,,3,,,5,4,
,WALWORTH - TOWN OF BLOOMFIELD - WARD 1,,41,3,3,44,30,
,WALWORTH - TOWN OF BLOOMFIELD - WARD 2,,89,1,3,96,69,
,WALWORTH - TOWN OF DARIEN - WARD 1,,116,1,,136,126,
,WALWORTH - TOWN OF DARIEN - WARD 2,,86,,,100,88,
,WALWORTH - TOWN OF DARIEN - WARD 3,,9,,,9,8,
,WALWORTH - TOWN OF DELAVAN - WARD 1,1,95,8,2,99,87,
,WALWORTH - TOWN OF DELAVAN - WARD 10,2,22,1,,25,22,
,WALWORTH - TOWN OF DELAVAN - WARD 11,,9,,,9,7,
,WALWORTH - TOWN OF DELAVAN - WARD 2,12,143,12,2,139,130,
,WALWORTH - TOWN OF DELAVAN - WARD 3,12,166,14,8,178,142,
,WALWORTH - TOWN OF DELAVAN - WARD 4,3,77,,,81,76,
,WALWORTH - TOWN OF DELAVAN - WARD 5,3,59,2,,68,57,
,WALWORTH - TOWN OF DELAVAN - WARD 6,4,25,,,29,22,
,WALWORTH - TOWN OF DELAVAN - WARD 7,2,64,,2,71,67,
,WALWORTH - TOWN OF DELAVAN - WARD 8,1,68,2,,84,66,
,WALWORTH - TOWN OF DELAVAN - WARD 9,1,29,2,,32,26,
,WALWORTH - TOWN OF EAST TROY - WARD 1,,163,,1,166,148,
,WALWORTH - TOWN OF EAST TROY - WARD 2,,81,,,93,76,
,WALWORTH - TOWN OF EAST TROY - WARD 3,,129,1,2,141,120,
,WALWORTH - TOWN OF EAST TROY - WARD 4,,171,8,5,176,160,
,WALWORTH - TOWN OF EAST TROY - WARD 5,,128,3,3,130,121,
,WALWORTH - TOWN OF EAST TROY - WARD 6,,36,1,,35,32,
,WALWORTH - TOWN OF GENEVA - WARD 1,,57,6,,59,49,
,WALWORTH - TOWN OF GENEVA - WARD 2,,93,5,2,93,71,
,WALWORTH - TOWN OF GENEVA - WARD 3,,68,2,1,68,58,
,WALWORTH - TOWN OF GENEVA - WARD 4,,228,41,15,209,185,
,WALWORTH - TOWN OF GENEVA - WARD 5,,67,4,3,69,61,
,WALWORTH - TOWN OF GENEVA - WARD 6,1,66,6,3,63,44,
,WALWORTH - TOWN OF GENEVA - WARD 7,,108,10,3,112,92,
,WALWORTH - TOWN OF GENEVA - WARD 8,,118,3,3,121,106,
,WALWORTH - TOWN OF LA GRANGE - WARD 1,,1,,,1,1,
,WALWORTH - TOWN OF LA GRANGE - WARD 2,,1,1,,2,,
,WALWORTH - TOWN OF LA GRANGE - WARD 3,,3,,3,5,4,
,WALWORTH - TOWN OF LAFAYETTE - WARD 1,,163,1,3,190,173,
,WALWORTH - TOWN OF LAFAYETTE - WARD 2,,63,,,77,68,
,WALWORTH - TOWN OF LAFAYETTE - WARD 3,,83,,1,99,89,
,WALWORTH - TOWN OF LINN - WARD 1,,90,5,1,95,82,
,WALWORTH - TOWN OF LINN - WARD 2,,64,2,,73,66,
,WALWORTH - TOWN OF LINN - WARD 3,,80,9,1,90,83,
,WALWORTH - TOWN OF LINN - WARD 4,,27,,,29,29,
,WALWORTH - TOWN OF LINN - WARD 5,26,63,2,2,78,66,
,WALWORTH - TOWN OF LINN - WARD 6,,1,,,1,1,
,WALWORTH - TOWN OF LYONS - WARD 1,4,69,2,1,75,67,
,WALWORTH - TOWN OF LYONS - WARD 2,1,50,2,2,65,57,
,WALWORTH - TOWN OF LYONS - WARD 3,2,51,1,3,55,47,
,WALWORTH - TOWN OF LYONS - WARD 4,,56,,,66,54,
,WALWORTH - TOWN OF LYONS - WARD 5,1,139,8,2,159,148,
,WALWORTH - TOWN OF LYONS - WARD 6,,8,,,12,11,
,WALWORTH - TOWN OF LYONS - WARD 7,,67,,,74,69,
,WALWORTH - TOWN OF RICHMOND - WARD 1,,42,1,1,58,50,
,WALWORTH - TOWN OF RICHMOND - WARD 2,,131,7,2,153,131,
,WALWORTH - TOWN OF RICHMOND - WARD 3,,57,2,1,71,60,
,WALWORTH - TOWN OF SHARON - WARD 1,,78,3,,124,119,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 1,,79,,,94,73,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 2,1,131,2,1,143,122,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 3,,79,3,,82,75,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 4,,103,,,110,99,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 1,,69,3,,74,65,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 2,,112,,1,117,108,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 3,,119,1,5,123,115,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 4,,126,3,4,136,128,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 5,,69,,,69,67,
,WALWORTH - TOWN OF TROY - WARD 1,,169,,1,194,164,
,WALWORTH - TOWN OF TROY - WARD 2,,175,3,1,193,180,
,WALWORTH - TOWN OF TROY - WARD 3,,117,1,1,129,115,
,WALWORTH - TOWN OF WALWORTH - WARD 1,,59,3,,75,65,
,WALWORTH - TOWN OF WALWORTH - WARD 2,,37,,,65,63,
,WALWORTH - TOWN OF WALWORTH - WARD 3,,42,1,,53,46,
,WALWORTH - TOWN OF WHITEWATER - WARD 1,,76,,,84,79,
,WALWORTH - TOWN OF WHITEWATER - WARD 2,,173,7,3,185,157,
,WALWORTH - TOWN OF WHITEWATER - WARD 3,,11,,,13,13,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 1,,32,1,,36,25,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 2,,52,,1,63,48,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 3,,52,1,6,64,40,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 4,,78,1,,87,53,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 5,,62,5,,69,46,
,WALWORTH - VILLAGE OF DARIEN - WARD 1,,58,,1,67,57,
,WALWORTH - VILLAGE OF DARIEN - WARD 2,,52,3,1,86,77,
,WALWORTH - VILLAGE OF EAST TROY - WARD 1,,91,2,,94,79,
,WALWORTH - VILLAGE OF EAST TROY - WARD 2,,109,4,1,111,99,
,WALWORTH - VILLAGE OF EAST TROY - WARD 3,,138,11,2,141,116,
,WALWORTH - VILLAGE OF EAST TROY - WARD 4,1,136,3,1,153,130,
,WALWORTH - VILLAGE OF EAST TROY - WARD 5,,113,2,,115,102,
,WALWORTH - VILLAGE OF FONTANA - WARD 1,,81,11,5,92,75,
,WALWORTH - VILLAGE OF FONTANA - WARD 2,,103,12,1,112,96,
,WALWORTH - VILLAGE OF FONTANA - WARD 3,,155,20,10,168,130,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 1,,50,2,1,58,46,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 2,,52,1,,63,55,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 3,,15,1,,16,12,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 4,,27,4,1,36,24,
,WALWORTH - VILLAGE OF MUKWONAGO - WARD 11,,15,,,15,13,
,WALWORTH - VILLAGE OF SHARON - WARD 1,,45,1,1,63,58,
,WALWORTH - VILLAGE OF SHARON - WARD 2,,78,,,93,81,
,WALWORTH - VILLAGE OF WALWORTH - WARD 1,,132,14,2,141,122,
,WALWORTH - VILLAGE OF WALWORTH - WARD 2,,95,7,,106,94,
,WALWORTH - VILLAGE OF WALWORTH - WARD 3,,72,4,1,79,60,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 1,,74,7,5,76,69,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 2,,103,5,1,106,83,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 3,,147,14,4,139,124,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 4,,148,11,3,153,130,
,WASHBURN - CITY OF SHELL LAKE - WARD 1,1,109,2,1,120,84,
,WASHBURN - CITY OF SHELL LAKE - WARD 2,,123,1,1,156,131,
,WASHBURN - CITY OF SPOONER - WARD 1,,44,1,1,55,47,
,WASHBURN - CITY OF SPOONER - WARD 2,,81,,1,93,82,
,WASHBURN - CITY OF SPOONER - WARD 3,,64,1,1,76,69,
,WASHBURN - CITY OF SPOONER - WARD 4,,74,3,,93,85,
,WASHBURN - TOWN OF BARRONETT - WARD 1,,36,,1,54,44,
,WASHBURN - TOWN OF BASHAW - WARD 1,,113,4,3,169,157,
,WASHBURN - TOWN OF BASHAW - WARD 2,,5,,,7,7,
,WASHBURN - TOWN OF BASHAW - WARD 3,1,11,,1,13,12,
,WASHBURN - TOWN OF BASS LAKE - WARD 1,,58,1,4,93,72,
,WASHBURN - TOWN OF BEAVER BROOK - WARD 1,2,72,4,,92,81,
,WASHBURN - TOWN OF BEAVER BROOK - WARD 2,,2,,,9,8,
,WASHBURN - TOWN OF BEAVER BROOK - WARD 3,,18,,,29,27,
,WASHBURN - TOWN OF BIRCHWOOD - WARD 1,,80,1,2,92,74,
,WASHBURN - TOWN OF BIRCHWOOD - WARD 2,,34,,,36,29,
,WASHBURN - TOWN OF BIRCHWOOD - WARD 3,,17,,,21,16,
,WASHBURN - TOWN OF BROOKLYN - WARD 1,,50,,2,66,56,
,WASHBURN - TOWN OF CASEY - WARD 1,,83,2,1,116,84,
,WASHBURN - TOWN OF CHICOG - WARD 1,,4,,1,7,6,
,WASHBURN - TOWN OF CHICOG - WARD 2,,49,2,,63,44,
,WASHBURN - TOWN OF CRYSTAL - WARD 1,,19,,,22,17,
,WASHBURN - TOWN OF CRYSTAL - WARD 2,,25,,,33,30,
,WASHBURN - TOWN OF EVERGREEN - WARD 1,,90,1,2,125,112,
,WASHBURN - TOWN OF EVERGREEN - WARD 2,,56,,2,80,67,
,WASHBURN - TOWN OF FROG CREEK - WARD 1,,22,,,32,29,
,WASHBURN - TOWN OF GULL LAKE - WARD 1,,25,,3,42,34,
,WASHBURN - TOWN OF LONG LAKE - WARD 1,,101,3,7,158,127,
,WASHBURN - TOWN OF MADGE - WARD 1,,23,1,,38,31,
,WASHBURN - TOWN OF MADGE - WARD 2,,51,,,58,44,
,WASHBURN - TOWN OF MADGE - WARD 3,,32,,,41,31,
,WASHBURN - TOWN OF MINONG - WARD 1,,138,2,6,168,130,
,WASHBURN - TOWN OF MINONG - WARD 2,,19,,1,24,22,
,WASHBURN - TOWN OF SARONA - WARD 1,,38,1,1,54,45,
,WASHBURN - TOWN OF SARONA - WARD 2,,8,,,17,14,
,WASHBURN - TOWN OF SPOONER - WARD 1,,89,1,3,117,101,
,WASHBURN - TOWN OF SPOONER - WARD 2,,24,1,3,33,28,
,WASHBURN - TOWN OF SPOONER - WARD 3,,5,,,8,7,
,WASHBURN - TOWN OF SPRINGBROOK - WARD 1,,60,,,78,64,
,WASHBURN - TOWN OF STINNETT - WARD 1,,19,,1,37,25,
,WASHBURN - TOWN OF STONE LAKE - WARD 1,,61,,1,82,60,
,WASHBURN - TOWN OF TREGO - WARD 1,,109,4,,159,125,
,WASHBURN - TOWN OF TREGO - WARD 2,,12,,,19,17,
,WASHBURN - VILLAGE OF BIRCHWOOD - WARD 1,,34,2,,55,49,
,WASHBURN - VILLAGE OF MINONG - WARD 1,,32,,,53,40,
,WASHINGTON - CITY OF HARTFORD - WARD 1,,88,4,2,93,76,
,WASHINGTON - CITY OF HARTFORD - WARD 10,,203,3,7,220,193,
,WASHINGTON - CITY OF HARTFORD - WARD 11,,19,,,18,16,
,WASHINGTON - CITY OF HARTFORD - WARD 12,5,221,4,,225,199,
,WASHINGTON - CITY OF HARTFORD - WARD 13,3,399,12,6,412,368,
,WASHINGTON - CITY OF HARTFORD - WARD 14,2,101,3,1,114,97,
,WASHINGTON - CITY OF HARTFORD - WARD 2,,63,2,,65,55,
,WASHINGTON - CITY OF HARTFORD - WARD 22,,,,,1,,
,WASHINGTON - CITY OF HARTFORD - WARD 25,,2,,,2,2,
,WASHINGTON - CITY OF HARTFORD - WARD 26,,16,,,19,16,
,WASHINGTON - CITY OF HARTFORD - WARD 28,,12,,,12,9,
,WASHINGTON - CITY OF HARTFORD - WARD 3,,19,,,21,16,
,WASHINGTON - CITY OF HARTFORD - WARD 4,,118,5,3,125,105,
,WASHINGTON - CITY OF HARTFORD - WARD 5,,165,9,2,169,148,
,WASHINGTON - CITY OF HARTFORD - WARD 6,,38,1,,39,34,
,WASHINGTON - CITY OF HARTFORD - WARD 7,,50,,,53,48,
,WASHINGTON - CITY OF HARTFORD - WARD 8,,12,,,14,12,
,WASHINGTON - CITY OF HARTFORD - WARD 9,2,146,,2,160,149,
,WASHINGTON - CITY OF WEST BEND - WARD 1,,209,1,5,228,210,
,WASHINGTON - CITY OF WEST BEND - WARD 10,1,262,3,2,273,246,
,WASHINGTON - CITY OF WEST BEND - WARD 11,,32,,,35,28,
,WASHINGTON - CITY OF WEST BEND - WARD 12,,74,1,,86,83,
,WASHINGTON - CITY OF WEST BEND - WARD 13,,134,2,,142,122,
,WASHINGTON - CITY OF WEST BEND - WARD 14,1,68,2,2,68,60,
,WASHINGTON - CITY OF WEST BEND - WARD 15,1,135,2,4,138,125,
,WASHINGTON - CITY OF WEST BEND - WARD 16,,166,6,,178,163,
,WASHINGTON - CITY OF WEST BEND - WARD 17,1,104,,1,113,103,
,WASHINGTON - CITY OF WEST BEND - WARD 19,,79,,1,81,74,
,WASHINGTON - CITY OF WEST BEND - WARD 2,,148,3,2,163,143,
,WASHINGTON - CITY OF WEST BEND - WARD 20,1,103,1,4,97,89,
,WASHINGTON - CITY OF WEST BEND - WARD 21,,156,3,,164,152,
,WASHINGTON - CITY OF WEST BEND - WARD 22,,84,2,,95,86,
,WASHINGTON - CITY OF WEST BEND - WARD 23,,268,5,4,271,246,
,WASHINGTON - CITY OF WEST BEND - WARD 24,1,481,19,7,485,444,
,WASHINGTON - CITY OF WEST BEND - WARD 25,,1,,,1,1,
,WASHINGTON - CITY OF WEST BEND - WARD 26,,2,,,2,2,
,WASHINGTON - CITY OF WEST BEND - WARD 3,,82,,,82,75,
,WASHINGTON - CITY OF WEST BEND - WARD 4,1,258,5,3,272,253,
,WASHINGTON - CITY OF WEST BEND - WARD 5,,162,1,2,167,143,
,WASHINGTON - CITY OF WEST BEND - WARD 6,,119,,2,126,122,
,WASHINGTON - CITY OF WEST BEND - WARD 7,,333,6,,338,310,
,WASHINGTON - CITY OF WEST BEND - WARD 8,2,424,8,2,431,396,
,WASHINGTON - CITY OF WEST BEND - WARD 9,1,170,5,2,178,159,
,WASHINGTON - TOWN OF ADDISON - WARD 1,,70,,,81,73,
,WASHINGTON - TOWN OF ADDISON - WARD 2,,76,,2,99,88,
,WASHINGTON - TOWN OF ADDISON - WARD 3,,47,,,55,49,
,WASHINGTON - TOWN OF ADDISON - WARD 4,,63,,,72,67,
,WASHINGTON - TOWN OF ADDISON - WARD 5,,38,,,48,46,
,WASHINGTON - TOWN OF ADDISON - WARD 6,,130,,1,145,127,
,WASHINGTON - TOWN OF BARTON - WARD 1,,194,2,1,211,199,
,WASHINGTON - TOWN OF BARTON - WARD 2,,112,1,1,133,121,
,WASHINGTON - TOWN OF BARTON - WARD 4,,141,,2,161,148,
,WASHINGTON - TOWN OF ERIN - WARD 1,,197,3,3,201,190,
,WASHINGTON - TOWN OF ERIN - WARD 2,,252,7,2,269,244,
,WASHINGTON - TOWN OF ERIN - WARD 3,,167,1,1,176,159,
,WASHINGTON - TOWN OF ERIN - WARD 4,,157,,,170,155,
,WASHINGTON - TOWN OF FARMINGTON - WARD 1,,116,2,4,149,142,
,WASHINGTON - TOWN OF FARMINGTON - WARD 2,,79,1,,99,80,
,WASHINGTON - TOWN OF FARMINGTON - WARD 3,,121,,,147,137,
,WASHINGTON - TOWN OF FARMINGTON - WARD 4,1,160,1,3,182,165,
,WASHINGTON - TOWN OF FARMINGTON - WARD 5,,49,1,,55,42,
,WASHINGTON - TOWN OF GERMANTOWN - WARD 1,,38,1,,49,48,
,WASHINGTON - TOWN OF HARTFORD - WARD 1,56,211,2,5,225,209,
,WASHINGTON - TOWN OF HARTFORD - WARD 2,24,96,,,107,102,
,WASHINGTON - TOWN OF HARTFORD - WARD 3,4,51,1,,56,53,
,WASHINGTON - TOWN OF HARTFORD - WARD 4,14,121,1,,144,131,
,WASHINGTON - TOWN OF HARTFORD - WARD 5,15,87,1,,97,92,
,WASHINGTON - TOWN OF JACKSON - WARD 1,,96,,1,105,99,
,WASHINGTON - TOWN OF JACKSON - WARD 2,,99,,1,102,100,
,WASHINGTON - TOWN OF JACKSON - WARD 3,,102,3,,107,100,
,WASHINGTON - TOWN OF JACKSON - WARD 4,,131,,1,146,140,
,WASHINGTON - TOWN OF JACKSON - WARD 5,,129,3,2,141,134,
,WASHINGTON - TOWN OF JACKSON - WARD 6,,126,1,1,137,130,
,WASHINGTON - TOWN OF KEWASKUM - WARD 1,,54,,,65,58,
,WASHINGTON - TOWN OF KEWASKUM - WARD 2,,120,,1,149,143,
,WASHINGTON - TOWN OF POLK - WARD 1,,176,2,,179,165,
,WASHINGTON - TOWN OF POLK - WARD 2,2,137,,,140,130,
,WASHINGTON - TOWN OF POLK - WARD 3,,75,,1,74,72,
,WASHINGTON - TOWN OF POLK - WARD 4,,83,,1,84,81,
,WASHINGTON - TOWN OF POLK - WARD 5,,139,,,154,136,
,WASHINGTON - TOWN OF POLK - WARD 6,,48,,,49,45,
,WASHINGTON - TOWN OF TRENTON - WARD 1,,124,1,,130,116,
,WASHINGTON - TOWN OF TRENTON - WARD 2,,50,,,50,42,
,WASHINGTON - TOWN OF TRENTON - WARD 3,,159,2,,168,142,
,WASHINGTON - TOWN OF TRENTON - WARD 4,,126,1,1,136,129,
,WASHINGTON - TOWN OF TRENTON - WARD 5,,73,1,,79,70,
,WASHINGTON - TOWN OF TRENTON - WARD 6,,111,2,,113,96,
,WASHINGTON - TOWN OF TRENTON - WARD 7,,161,2,1,177,146,
,WASHINGTON - TOWN OF TRENTON - WARD 8,,17,,,19,17,
,WASHINGTON - TOWN OF WAYNE - WARD 1,,72,,,82,71,
,WASHINGTON - TOWN OF WAYNE - WARD 2,,75,1,,88,82,
,WASHINGTON - TOWN OF WAYNE - WARD 3,,96,1,,119,110,
,WASHINGTON - TOWN OF WEST BEND - WARD 1,,339,4,6,334,308,
,WASHINGTON - TOWN OF WEST BEND - WARD 2,,85,1,,89,80,
,WASHINGTON - TOWN OF WEST BEND - WARD 3,1,165,1,,178,166,
,WASHINGTON - TOWN OF WEST BEND - WARD 4,,97,2,,100,93,
,WASHINGTON - TOWN OF WEST BEND - WARD 5,,156,,,166,157,
,WASHINGTON - TOWN OF WEST BEND - WARD 6,,147,3,3,156,145,
,WASHINGTON - TOWN OF WEST BEND - WARD 7,,57,,,63,60,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 1,,153,,,160,154,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 10,1,174,1,3,181,163,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 11,,178,,1,186,169,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 12,,150,,2,148,139,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 13,,294,3,4,300,288,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 14,1,312,3,3,315,297,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 15,,135,,,139,129,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 16,,166,,2,168,148,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 17,,180,1,,193,185,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 2,,111,1,,127,116,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 3,,147,2,4,155,137,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 4,,67,,2,65,60,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 5,2,283,6,1,293,262,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 6,2,200,,1,208,187,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 7,,111,2,,111,104,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 8,,126,,,129,121,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 9,2,226,2,1,235,223,
,WASHINGTON - VILLAGE OF JACKSON - WARD 10,,1,,,,1,
,WASHINGTON - VILLAGE OF JACKSON - WARD 2,,140,3,5,139,126,
,WASHINGTON - VILLAGE OF JACKSON - WARD 3,2,134,1,1,136,124,
,WASHINGTON - VILLAGE OF JACKSON - WARD 4,,68,,3,63,62,
,WASHINGTON - VILLAGE OF JACKSON - WARD 5,,78,,,77,74,
,WASHINGTON - VILLAGE OF JACKSON - WARD 6,,103,,1,104,90,
,WASHINGTON - VILLAGE OF JACKSON - WARD 7,1,167,2,1,168,154,
,WASHINGTON - VILLAGE OF JACKSON - WARD 8,,109,3,2,116,107,
,WASHINGTON - VILLAGE OF JACKSON - WARD 9,,112,,,107,108,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 1,,88,1,,99,85,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 2,,135,,,156,144,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 3,,105,1,1,108,97,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 4,,60,1,,70,65,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 5,,139,3,,147,125,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 7,,2,,,2,2,
,WASHINGTON - VILLAGE OF NEWBURG - WARD 1,,42,,,55,44,
