,,Voter Status,,
,TREMPEALEAU - VILLAGE OF TREMPEALEAU - WARD 2,65,5,
,VERNON - CITY OF HILLSBORO - WARD 1,35,1,
,VERNON - CITY OF HILLSBORO - WARD 2,16,,
,VERNON - CITY OF HILLSBORO - WARD 3,31,1,
,VERNON - CITY OF HILLSBORO - WARD 4,13,1,
,VERNON - CITY OF VIROQUA - WARD 1,37,,
,VERNON - CITY OF VIROQUA - WARD 2,36,2,
,VERNON - CITY OF VIROQUA - WARD 3,41,3,
,VERNON - CITY OF VIROQUA - WARD 4,58,3,
,VERNON - CITY OF VIROQUA - WARD 5,35,4,
,VERNON - CITY OF VIROQUA - WARD 6,22,,
,VERNON - CITY OF VIROQUA - WARD 7,25,3,
,VERNON - CITY OF VIROQUA - WARD 8,40,5,
,VERNON - CITY OF VIROQUA - WARD 9,30,3,
,VERNON - CITY OF WESTBY - WARD 1,59,1,
,VERNON - CITY OF WESTBY - WARD 2,62,2,
,VERNON - CITY OF WESTBY - WARD 3,53,,
,VERNON - CITY OF WESTBY - WARD 4,6,,
,VERNON - CITY OF WESTBY - WARD 5,29,,
,VERNON - TOWN OF BERGEN - WARD 1,121,5,
,VERNON - TOWN OF BERGEN - WARD 2,17,,
,VERNON - TOWN OF BERGEN - WARD 3,4,,
,VERNON - TOWN OF CHRISTIANA - WARD 1,97,7,
,VERNON - TOWN OF CHRISTIANA - WARD 2,10,,
,VERNON - TOWN OF CLINTON - WARD 1,21,1,
,VERNON - TOWN OF CLINTON - WARD 2,14,,
,VERNON - TOWN OF COON - WARD 1,93,,
,VERNON - TOWN OF COON - WARD 2,8,,
,VERNON - TOWN OF FOREST - WARD 1,37,2,
,VERNON - TOWN OF FRANKLIN - WARD 1,98,3,
,VERNON - TOWN OF FRANKLIN - WARD 2,13,3,
,VERNON - TOWN OF GENOA - WARD 1,60,3,
,VERNON - TOWN OF GENOA - WARD 2,27,,
,VERNON - TOWN OF GREENWOOD - WARD 1,27,,
,VERNON - TOWN OF HAMBURG - WARD 1,96,4,
,VERNON - TOWN OF HAMBURG - WARD 2,27,,
,VERNON - TOWN OF HARMONY - WARD 1,37,1,
,VERNON - TOWN OF HARMONY - WARD 2,10,,
,VERNON - TOWN OF HARMONY - WARD 3,5,,
,VERNON - TOWN OF HILLSBORO - WARD 1,36,3,
,VERNON - TOWN OF HILLSBORO - WARD 2,20,,
,VERNON - TOWN OF HILLSBORO - WARD 3,3,,
,VERNON - TOWN OF JEFFERSON - WARD 1,26,,
,VERNON - TOWN OF JEFFERSON - WARD 2,57,,
,VERNON - TOWN OF JEFFERSON - WARD 3,31,,
,VERNON - TOWN OF JEFFERSON - WARD 4,9,,
,VERNON - TOWN OF KICKAPOO - WARD 1,38,1,
,VERNON - TOWN OF LIBERTY - WARD 1,29,1,
,VERNON - TOWN OF STARK - WARD 1,14,,
,VERNON - TOWN OF STARK - WARD 2,20,,
,VERNON - TOWN OF STERLING - WARD 1,49,2,
,VERNON - TOWN OF UNION - WARD 1,22,2,
,VERNON - TOWN OF UNION - WARD 2,13,,
,VERNON - TOWN OF UNION - WARD 3,7,,
,VERNON - TOWN OF VIROQUA - WARD 1,51,1,
,VERNON - TOWN OF VIROQUA - WARD 2,71,2,
,VERNON - TOWN OF VIROQUA - WARD 3,61,1,
,VERNON - TOWN OF VIROQUA - WARD 4,10,1,
,VERNON - TOWN OF WEBSTER - WARD 1,20,1,
,VERNON - TOWN OF WEBSTER - WARD 2,25,1,
,VERNON - TOWN OF WHEATLAND - WARD 1,57,1,
,VERNON - TOWN OF WHITESTOWN - WARD 1,37,1,
,VERNON - VILLAGE OF CHASEBURG - WARD 1,32,1,
,VERNON - VILLAGE OF COON VALLEY - WARD 1,78,4,
,VERNON - VILLAGE OF DE SOTO - WARD 1,21,,
,VERNON - VILLAGE OF GENOA - WARD 1,17,,
,VERNON - VILLAGE OF LA FARGE - WARD 1,51,5,
,VERNON - VILLAGE OF ONTARIO - WARD 1,27,2,
,VERNON - VILLAGE OF READSTOWN - WARD 1,30,1,
,VERNON - VILLAGE OF STODDARD - WARD 1,59,3,
,VERNON - VILLAGE OF VIOLA - WARD 1,18,,
,VILAS - CITY OF EAGLE RIVER - WARD 1,20,2,
,VILAS - CITY OF EAGLE RIVER - WARD 2,33,,
,VILAS - CITY OF EAGLE RIVER - WARD 3,9,5,
,VILAS - CITY OF EAGLE RIVER - WARD 4,5,1,
,VILAS - CITY OF EAGLE RIVER - WARD 5,24,1,
,VILAS - TOWN OF ARBOR VITAE - WARD 1,18,,
,VILAS - TOWN OF ARBOR VITAE - WARD 2,69,3,
,VILAS - TOWN OF ARBOR VITAE - WARD 3,43,1,
,VILAS - TOWN OF ARBOR VITAE - WARD 4,60,2,
,VILAS - TOWN OF ARBOR VITAE - WARD 5,61,1,
,VILAS - TOWN OF ARBOR VITAE - WARD 6,32,,
,VILAS - TOWN OF ARBOR VITAE - WARD 7,36,1,
,VILAS - TOWN OF BOULDER JUNCTION - WARD 1,7,,
,VILAS - TOWN OF BOULDER JUNCTION - WARD 2,71,4,
,VILAS - TOWN OF CLOVERLAND - WARD 1,34,4,
,VILAS - TOWN OF CLOVERLAND - WARD 2,72,4,
,VILAS - TOWN OF CONOVER - WARD 1,72,2,
,VILAS - TOWN OF CONOVER - WARD 2,32,3,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 1,22,2,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 2,11,,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 3,19,3,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 4,4,,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 5,41,4,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 6,30,4,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 7,34,3,
,VILAS - TOWN OF LAND O'LAKES - WARD 1,103,4,
,VILAS - TOWN OF LINCOLN - WARD 1,15,,
,VILAS - TOWN OF LINCOLN - WARD 2,42,3,
,VILAS - TOWN OF LINCOLN - WARD 3,107,4,
,VILAS - TOWN OF LINCOLN - WARD 4,63,1,
,VILAS - TOWN OF LINCOLN - WARD 5,15,1,
,VILAS - TOWN OF MANITOWISH WATERS - WARD 1,54,7,
,VILAS - TOWN OF PHELPS - WARD 1,44,1,
,VILAS - TOWN OF PHELPS - WARD 2,67,2,
,VILAS - TOWN OF PLUM LAKE - WARD 1,25,1,
,VILAS - TOWN OF PLUM LAKE - WARD 2,25,3,
,VILAS - TOWN OF PRESQUE ISLE - WARD 1,55,2,
,VILAS - TOWN OF ST. GERMAIN - WARD 1,76,1,
,VILAS - TOWN OF ST. GERMAIN - WARD 2,103,6,
,VILAS - TOWN OF WASHINGTON - WARD 1,103,3,
,VILAS - TOWN OF WASHINGTON - WARD 2,22,,
,VILAS - TOWN OF WASHINGTON - WARD 3,25,,
,VILAS - TOWN OF WINCHESTER - WARD 1,28,5,
,WALWORTH - CITY OF DELAVAN - WARD 1,11,1,
,WALWORTH - CITY OF DELAVAN - WARD 10,37,1,
,WALWORTH - CITY OF DELAVAN - WARD 11,67,2,
,WALWORTH - CITY OF DELAVAN - WARD 12,34,2,
,WALWORTH - CITY OF DELAVAN - WARD 13,47,1,
,WALWORTH - CITY OF DELAVAN - WARD 14,31,2,
,WALWORTH - CITY OF DELAVAN - WARD 2,28,4,
,WALWORTH - CITY OF DELAVAN - WARD 3,45,2,
,WALWORTH - CITY OF DELAVAN - WARD 4,31,2,
,WALWORTH - CITY OF DELAVAN - WARD 5,20,4,
,WALWORTH - CITY OF DELAVAN - WARD 6,39,3,
,WALWORTH - CITY OF DELAVAN - WARD 7,24,5,
,WALWORTH - CITY OF DELAVAN - WARD 8,27,2,
,WALWORTH - CITY OF DELAVAN - WARD 9,29,1,
,WALWORTH - CITY OF ELKHORN - WARD 1,142,12,
,WALWORTH - CITY OF ELKHORN - WARD 2,56,1,
,WALWORTH - CITY OF ELKHORN - WARD 3,75,9,
,WALWORTH - CITY OF ELKHORN - WARD 4,149,9,
,WALWORTH - CITY OF ELKHORN - WARD 5,145,6,
,WALWORTH - CITY OF ELKHORN - WARD 6,87,3,
,WALWORTH - CITY OF ELKHORN - WARD 7,55,4,
,WALWORTH - CITY OF LAKE GENEVA - WARD 1,63,8,
,WALWORTH - CITY OF LAKE GENEVA - WARD 10,36,11,
,WALWORTH - CITY OF LAKE GENEVA - WARD 2,80,7,
,WALWORTH - CITY OF LAKE GENEVA - WARD 3,58,8,
,WALWORTH - CITY OF LAKE GENEVA - WARD 4,65,1,
,WALWORTH - CITY OF LAKE GENEVA - WARD 5,32,2,
,WALWORTH - CITY OF LAKE GENEVA - WARD 6,39,6,
,WALWORTH - CITY OF LAKE GENEVA - WARD 7,38,3,
,WALWORTH - CITY OF LAKE GENEVA - WARD 8,61,8,
,WALWORTH - CITY OF LAKE GENEVA - WARD 9,14,1,
,WALWORTH - CITY OF WHITEWATER - WARD 1,103,9,
,WALWORTH - CITY OF WHITEWATER - WARD 2,47,2,
,WALWORTH - CITY OF WHITEWATER - WARD 3,36,,
,WALWORTH - CITY OF WHITEWATER - WARD 4,34,3,
,WALWORTH - CITY OF WHITEWATER - WARD 5,38,5,
,WALWORTH - CITY OF WHITEWATER - WARD 6,113,8,
,WALWORTH - CITY OF WHITEWATER - WARD 7,6,1,
,WALWORTH - CITY OF WHITEWATER - WARD 8,5,3,
,WALWORTH - CITY OF WHITEWATER - WARD 9,7,1,
,WALWORTH - TOWN OF BLOOMFIELD - WARD 1,36,5,
,WALWORTH - TOWN OF BLOOMFIELD - WARD 2,48,3,
,WALWORTH - TOWN OF DARIEN - WARD 1,70,3,
,WALWORTH - TOWN OF DARIEN - WARD 2,52,6,
,WALWORTH - TOWN OF DARIEN - WARD 3,2,,
,WALWORTH - TOWN OF DELAVAN - WARD 1,59,2,
,WALWORTH - TOWN OF DELAVAN - WARD 10,18,1,
,WALWORTH - TOWN OF DELAVAN - WARD 11,4,,
,WALWORTH - TOWN OF DELAVAN - WARD 2,18,2,
,WALWORTH - TOWN OF DELAVAN - WARD 3,85,10,
,WALWORTH - TOWN OF DELAVAN - WARD 4,54,2,
,WALWORTH - TOWN OF DELAVAN - WARD 5,43,,
,WALWORTH - TOWN OF DELAVAN - WARD 6,24,,
,WALWORTH - TOWN OF DELAVAN - WARD 7,29,1,
,WALWORTH - TOWN OF DELAVAN - WARD 8,58,2,
,WALWORTH - TOWN OF DELAVAN - WARD 9,21,,
,WALWORTH - TOWN OF EAST TROY - WARD 1,89,7,
,WALWORTH - TOWN OF EAST TROY - WARD 2,85,4,
,WALWORTH - TOWN OF EAST TROY - WARD 3,87,6,
,WALWORTH - TOWN OF EAST TROY - WARD 4,109,3,
,WALWORTH - TOWN OF EAST TROY - WARD 5,62,3,
,WALWORTH - TOWN OF EAST TROY - WARD 6,33,,
,WALWORTH - TOWN OF GENEVA - WARD 1,48,5,
,WALWORTH - TOWN OF GENEVA - WARD 2,67,1,
,WALWORTH - TOWN OF GENEVA - WARD 3,42,6,
,WALWORTH - TOWN OF GENEVA - WARD 4,70,6,
,WALWORTH - TOWN OF GENEVA - WARD 5,56,5,
,WALWORTH - TOWN OF GENEVA - WARD 6,29,2,
,WALWORTH - TOWN OF GENEVA - WARD 7,64,1,
,WALWORTH - TOWN OF GENEVA - WARD 8,78,,
,WALWORTH - TOWN OF LA GRANGE - WARD 1,85,8,
,WALWORTH - TOWN OF LA GRANGE - WARD 2,80,2,
,WALWORTH - TOWN OF LA GRANGE - WARD 3,79,,
,WALWORTH - TOWN OF LAFAYETTE - WARD 1,112,1,
,WALWORTH - TOWN OF LAFAYETTE - WARD 2,51,3,
,WALWORTH - TOWN OF LAFAYETTE - WARD 3,73,,
,WALWORTH - TOWN OF LINN - WARD 1,40,1,
,WALWORTH - TOWN OF LINN - WARD 2,56,3,
,WALWORTH - TOWN OF LINN - WARD 3,57,3,
,WALWORTH - TOWN OF LINN - WARD 4,9,1,
,WALWORTH - TOWN OF LINN - WARD 5,26,1,
,WALWORTH - TOWN OF LINN - WARD 6,2,,
,WALWORTH - TOWN OF LYONS - WARD 1,45,3,
,WALWORTH - TOWN OF LYONS - WARD 2,64,3,
,WALWORTH - TOWN OF LYONS - WARD 3,45,,
,WALWORTH - TOWN OF LYONS - WARD 4,36,2,
,WALWORTH - TOWN OF LYONS - WARD 5,82,3,
,WALWORTH - TOWN OF LYONS - WARD 6,11,1,
,WALWORTH - TOWN OF LYONS - WARD 7,39,3,
,WALWORTH - TOWN OF RICHMOND - WARD 1,67,2,
,WALWORTH - TOWN OF RICHMOND - WARD 2,81,1,
,WALWORTH - TOWN OF RICHMOND - WARD 3,34,,
,WALWORTH - TOWN OF SHARON - WARD 1,80,2,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 1,68,3,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 2,62,1,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 3,66,5,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 4,48,1,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 1,62,2,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 2,108,6,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 3,121,5,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 4,94,4,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 5,59,,
,WALWORTH - TOWN OF TROY - WARD 1,93,4,
,WALWORTH - TOWN OF TROY - WARD 2,108,4,
,WALWORTH - TOWN OF TROY - WARD 3,101,1,
,WALWORTH - TOWN OF WALWORTH - WARD 1,72,1,
,WALWORTH - TOWN OF WALWORTH - WARD 2,69,2,
,WALWORTH - TOWN OF WALWORTH - WARD 3,43,3,
,WALWORTH - TOWN OF WHITEWATER - WARD 1,66,2,
,WALWORTH - TOWN OF WHITEWATER - WARD 2,81,3,
,WALWORTH - TOWN OF WHITEWATER - WARD 3,15,,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 1,47,3,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 2,67,6,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 3,74,3,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 4,73,5,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 5,62,1,
,WALWORTH - VILLAGE OF DARIEN - WARD 1,59,2,
,WALWORTH - VILLAGE OF DARIEN - WARD 2,43,2,
,WALWORTH - VILLAGE OF EAST TROY - WARD 1,139,4,
,WALWORTH - VILLAGE OF EAST TROY - WARD 2,82,7,
,WALWORTH - VILLAGE OF EAST TROY - WARD 3,83,4,
,WALWORTH - VILLAGE OF EAST TROY - WARD 4,78,5,
,WALWORTH - VILLAGE OF EAST TROY - WARD 5,61,1,
,WALWORTH - VILLAGE OF FONTANA - WARD 1,33,,
,WALWORTH - VILLAGE OF FONTANA - WARD 2,50,,
,WALWORTH - VILLAGE OF FONTANA - WARD 3,58,2,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 1,68,5,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 2,46,4,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 3,36,2,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 4,56,8,
,WALWORTH - VILLAGE OF MUKWONAGO - WARD 11,14,1,
,WALWORTH - VILLAGE OF SHARON - WARD 1,51,3,
,WALWORTH - VILLAGE OF SHARON - WARD 2,82,4,
,WALWORTH - VILLAGE OF WALWORTH - WARD 1,71,4,
,WALWORTH - VILLAGE OF WALWORTH - WARD 2,97,1,
,WALWORTH - VILLAGE OF WALWORTH - WARD 3,49,3,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 1,38,4,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 2,69,5,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 3,30,2,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 4,78,5,
,WASHBURN - CITY OF SHELL LAKE - WARD 1,36,1,
,WASHBURN - CITY OF SHELL LAKE - WARD 2,60,6,
,WASHBURN - CITY OF SPOONER - WARD 1,40,,
,WASHBURN - CITY OF SPOONER - WARD 2,24,1,
,WASHBURN - CITY OF SPOONER - WARD 3,34,1,
,WASHBURN - CITY OF SPOONER - WARD 4,25,2,
,WASHBURN - TOWN OF BARRONETT - WARD 1,22,,
,WASHBURN - TOWN OF BASHAW - WARD 1,70,2,
,WASHBURN - TOWN OF BASHAW - WARD 2,12,,
,WASHBURN - TOWN OF BASHAW - WARD 3,8,2,
,WASHBURN - TOWN OF BASS LAKE - WARD 1,42,2,
,WASHBURN - TOWN OF BEAVER BROOK - WARD 1,32,1,
,WASHBURN - TOWN OF BEAVER BROOK - WARD 2,9,,
,WASHBURN - TOWN OF BEAVER BROOK - WARD 3,17,,
,WASHBURN - TOWN OF BIRCHWOOD - WARD 1,28,1,
,WASHBURN - TOWN OF BIRCHWOOD - WARD 2,8,1,
,WASHBURN - TOWN OF BIRCHWOOD - WARD 3,6,,
,WASHBURN - TOWN OF BROOKLYN - WARD 1,33,1,
,WASHBURN - TOWN OF CASEY - WARD 1,31,1,
,WASHBURN - TOWN OF CHICOG - WARD 1,3,,
,WASHBURN - TOWN OF CHICOG - WARD 2,12,2,
,WASHBURN - TOWN OF CRYSTAL - WARD 1,6,,
,WASHBURN - TOWN OF CRYSTAL - WARD 2,23,,
,WASHBURN - TOWN OF EVERGREEN - WARD 1,73,3,
,WASHBURN - TOWN OF EVERGREEN - WARD 2,35,1,
,WASHBURN - TOWN OF FROG CREEK - WARD 1,11,,
,WASHBURN - TOWN OF GULL LAKE - WARD 1,17,,
,WASHBURN - TOWN OF LONG LAKE - WARD 1,65,,
,WASHBURN - TOWN OF MADGE - WARD 1,10,1,
,WASHBURN - TOWN OF MADGE - WARD 2,18,1,
,WASHBURN - TOWN OF MADGE - WARD 3,18,,
,WASHBURN - TOWN OF MINONG - WARD 1,52,,
,WASHBURN - TOWN OF MINONG - WARD 2,15,2,
,WASHBURN - TOWN OF SARONA - WARD 1,35,2,
,WASHBURN - TOWN OF SARONA - WARD 2,9,1,
,WASHBURN - TOWN OF SPOONER - WARD 1,44,5,
,WASHBURN - TOWN OF SPOONER - WARD 2,21,,
,WASHBURN - TOWN OF SPRINGBROOK - WARD 1,34,1,
,WASHBURN - TOWN OF STINNETT - WARD 1,16,,
,WASHBURN - TOWN OF STONE LAKE - WARD 1,50,,
,WASHBURN - TOWN OF TREGO - WARD 1,80,2,
,WASHBURN - TOWN OF TREGO - WARD 2,14,,
,WASHBURN - VILLAGE OF BIRCHWOOD - WARD 1,34,1,
,WASHBURN - VILLAGE OF MINONG - WARD 1,35,2,
,WASHINGTON - CITY OF HARTFORD - WARD 1,140,4,
,WASHINGTON - CITY OF HARTFORD - WARD 10,186,8,
,WASHINGTON - CITY OF HARTFORD - WARD 11,19,4,
,WASHINGTON - CITY OF HARTFORD - WARD 12,150,10,
,WASHINGTON - CITY OF HARTFORD - WARD 13,127,3,
,WASHINGTON - CITY OF HARTFORD - WARD 14,71,3,
,WASHINGTON - CITY OF HARTFORD - WARD 2,70,4,
,WASHINGTON - CITY OF HARTFORD - WARD 21,1,,
,WASHINGTON - CITY OF HARTFORD - WARD 26,4,,
,WASHINGTON - CITY OF HARTFORD - WARD 28,12,,
,WASHINGTON - CITY OF HARTFORD - WARD 3,42,1,
,WASHINGTON - CITY OF HARTFORD - WARD 4,122,6,
,WASHINGTON - CITY OF HARTFORD - WARD 5,85,2,
,WASHINGTON - CITY OF HARTFORD - WARD 6,15,1,
,WASHINGTON - CITY OF HARTFORD - WARD 7,45,3,
,WASHINGTON - CITY OF HARTFORD - WARD 8,8,3,
,WASHINGTON - CITY OF HARTFORD - WARD 9,147,5,
,WASHINGTON - CITY OF WEST BEND - WARD 1,198,6,
,WASHINGTON - CITY OF WEST BEND - WARD 10,160,3,
,WASHINGTON - CITY OF WEST BEND - WARD 11,53,2,
,WASHINGTON - CITY OF WEST BEND - WARD 12,88,8,
,WASHINGTON - CITY OF WEST BEND - WARD 13,81,4,
,WASHINGTON - CITY OF WEST BEND - WARD 14,90,4,
,WASHINGTON - CITY OF WEST BEND - WARD 15,76,8,
,WASHINGTON - CITY OF WEST BEND - WARD 16,70,6,
,WASHINGTON - CITY OF WEST BEND - WARD 17,82,2,
,WASHINGTON - CITY OF WEST BEND - WARD 19,73,4,
,WASHINGTON - CITY OF WEST BEND - WARD 2,89,5,
,WASHINGTON - CITY OF WEST BEND - WARD 20,99,7,
,WASHINGTON - CITY OF WEST BEND - WARD 21,110,9,
,WASHINGTON - CITY OF WEST BEND - WARD 22,101,5,
,WASHINGTON - CITY OF WEST BEND - WARD 23,143,7,
,WASHINGTON - CITY OF WEST BEND - WARD 24,164,8,
,WASHINGTON - CITY OF WEST BEND - WARD 26,1,,
,WASHINGTON - CITY OF WEST BEND - WARD 3,43,1,
,WASHINGTON - CITY OF WEST BEND - WARD 4,153,7,
,WASHINGTON - CITY OF WEST BEND - WARD 5,110,9,
,WASHINGTON - CITY OF WEST BEND - WARD 6,75,3,
,WASHINGTON - CITY OF WEST BEND - WARD 7,194,10,
,WASHINGTON - CITY OF WEST BEND - WARD 8,151,9,
,WASHINGTON - CITY OF WEST BEND - WARD 9,151,5,
,WASHINGTON - TOWN OF ADDISON - WARD 1,68,1,
,WASHINGTON - TOWN OF ADDISON - WARD 2,85,1,
,WASHINGTON - TOWN OF ADDISON - WARD 3,62,1,
,WASHINGTON - TOWN OF ADDISON - WARD 4,63,2,
,WASHINGTON - TOWN OF ADDISON - WARD 5,58,5,
,WASHINGTON - TOWN OF ADDISON - WARD 6,138,4,
,WASHINGTON - TOWN OF BARTON - WARD 1,117,2,
,WASHINGTON - TOWN OF BARTON - WARD 2,98,2,
,WASHINGTON - TOWN OF BARTON - WARD 4,155,3,
,WASHINGTON - TOWN OF ERIN - WARD 1,150,7,
,WASHINGTON - TOWN OF ERIN - WARD 2,138,2,
,WASHINGTON - TOWN OF ERIN - WARD 3,101,3,
,WASHINGTON - TOWN OF ERIN - WARD 4,161,4,
,WASHINGTON - TOWN OF FARMINGTON - WARD 1,97,1,
,WASHINGTON - TOWN OF FARMINGTON - WARD 2,75,,
,WASHINGTON - TOWN OF FARMINGTON - WARD 3,117,2,
,WASHINGTON - TOWN OF FARMINGTON - WARD 4,140,3,
,WASHINGTON - TOWN OF FARMINGTON - WARD 5,51,,
,WASHINGTON - TOWN OF GERMANTOWN - WARD 1,30,,
,WASHINGTON - TOWN OF HARTFORD - WARD 1,126,3,
,WASHINGTON - TOWN OF HARTFORD - WARD 2,80,1,
,WASHINGTON - TOWN OF HARTFORD - WARD 3,40,,
,WASHINGTON - TOWN OF HARTFORD - WARD 4,104,1,
,WASHINGTON - TOWN OF HARTFORD - WARD 5,105,3,
,WASHINGTON - TOWN OF JACKSON - WARD 1,69,2,
,WASHINGTON - TOWN OF JACKSON - WARD 2,123,4,
,WASHINGTON - TOWN OF JACKSON - WARD 3,141,7,
,WASHINGTON - TOWN OF JACKSON - WARD 4,93,4,
,WASHINGTON - TOWN OF JACKSON - WARD 5,119,3,
,WASHINGTON - TOWN OF JACKSON - WARD 6,114,2,
,WASHINGTON - TOWN OF KEWASKUM - WARD 1,47,3,
,WASHINGTON - TOWN OF KEWASKUM - WARD 2,121,,
,WASHINGTON - TOWN OF POLK - WARD 1,114,3,
,WASHINGTON - TOWN OF POLK - WARD 2,129,5,
,WASHINGTON - TOWN OF POLK - WARD 3,46,1,
,WASHINGTON - TOWN OF POLK - WARD 4,87,2,
,WASHINGTON - TOWN OF POLK - WARD 5,130,6,
,WASHINGTON - TOWN OF POLK - WARD 6,45,1,
,WASHINGTON - TOWN OF TRENTON - WARD 1,73,3,
,WASHINGTON - TOWN OF TRENTON - WARD 2,38,,
,WASHINGTON - TOWN OF TRENTON - WARD 3,101,4,
,WASHINGTON - TOWN OF TRENTON - WARD 4,81,3,
,WASHINGTON - TOWN OF TRENTON - WARD 5,52,3,
,WASHINGTON - TOWN OF TRENTON - WARD 6,87,1,
,WASHINGTON - TOWN OF TRENTON - WARD 7,105,7,
,WASHINGTON - TOWN OF TRENTON - WARD 8,13,1,
,WASHINGTON - TOWN OF WAYNE - WARD 1,75,1,
,WASHINGTON - TOWN OF WAYNE - WARD 2,101,3,
,WASHINGTON - TOWN OF WAYNE - WARD 3,129,,
,WASHINGTON - TOWN OF WEST BEND - WARD 1,60,4,
,WASHINGTON - TOWN OF WEST BEND - WARD 2,76,2,
,WASHINGTON - TOWN OF WEST BEND - WARD 3,151,5,
,WASHINGTON - TOWN OF WEST BEND - WARD 4,61,3,
,WASHINGTON - TOWN OF WEST BEND - WARD 5,139,9,
,WASHINGTON - TOWN OF WEST BEND - WARD 6,97,3,
,WASHINGTON - TOWN OF WEST BEND - WARD 7,61,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 1,136,5,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 10,329,7,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 11,253,7,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 12,156,8,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 13,212,6,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 14,206,10,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 15,65,1,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 16,58,8,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 17,106,6,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 2,110,2,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 3,94,5,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 4,94,1,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 5,159,7,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 6,101,9,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 7,53,3,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 8,104,1,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 9,189,5,
,WASHINGTON - VILLAGE OF JACKSON - WARD 1,2,,
,WASHINGTON - VILLAGE OF JACKSON - WARD 2,101,6,
,WASHINGTON - VILLAGE OF JACKSON - WARD 3,63,8,
,WASHINGTON - VILLAGE OF JACKSON - WARD 4,82,,
,WASHINGTON - VILLAGE OF JACKSON - WARD 5,90,7,
,WASHINGTON - VILLAGE OF JACKSON - WARD 6,81,7,
,WASHINGTON - VILLAGE OF JACKSON - WARD 7,88,7,
,WASHINGTON - VILLAGE OF JACKSON - WARD 8,102,6,
,WASHINGTON - VILLAGE OF JACKSON - WARD 9,42,2,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 1,82,6,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 2,83,4,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 3,64,2,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 4,51,2,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 5,84,6,
,WASHINGTON - VILLAGE OF NEWBURG - WARD 1,52,1,
,WASHINGTON - VILLAGE OF NEWBURG - WARD 2,72,4,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 1,92,6,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 2,296,11,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 3,132,3,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 4,230,5,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 5,225,2,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 6,198,4,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 7,173,2,
