,,Voter Status,,
,VERNON - CITY OF HILLSBORO - WARD 2,6,,
,VERNON - CITY OF HILLSBORO - WARD 3,14,,
,VERNON - CITY OF HILLSBORO - WARD 4,4,,
,VERNON - CITY OF VIROQUA - WARD 1,26,,
,VERNON - CITY OF VIROQUA - WARD 2,21,,
,VERNON - CITY OF VIROQUA - WARD 3,20,,
,VERNON - CITY OF VIROQUA - WARD 4,40,,
,VERNON - CITY OF VIROQUA - WARD 5,22,,
,VERNON - CITY OF VIROQUA - WARD 6,20,,
,VERNON - CITY OF VIROQUA - WARD 7,23,,
,VERNON - CITY OF VIROQUA - WARD 8,21,,
,VERNON - CITY OF VIROQUA - WARD 9,15,,
,VERNON - CITY OF WESTBY - WARD 1,27,,
,VERNON - CITY OF WESTBY - WARD 2,25,,
,VERNON - CITY OF WESTBY - WARD 3,25,,
,VERNON - CITY OF WESTBY - WARD 4,5,,
,VERNON - CITY OF WESTBY - WARD 5,15,,
,VERNON - TOWN OF BERGEN - WARD 1,33,,
,VERNON - TOWN OF BERGEN - WARD 2,3,,
,VERNON - TOWN OF BERGEN - WARD 3,2,,
,VERNON - TOWN OF CHRISTIANA - WARD 1,27,,
,VERNON - TOWN OF CHRISTIANA - WARD 2,1,,
,VERNON - TOWN OF CLINTON - WARD 1,5,,
,VERNON - TOWN OF CLINTON - WARD 2,3,,
,VERNON - TOWN OF COON - WARD 1,23,,
,VERNON - TOWN OF COON - WARD 2,1,,
,VERNON - TOWN OF FOREST - WARD 1,12,,
,VERNON - TOWN OF FRANKLIN - WARD 1,37,,
,VERNON - TOWN OF FRANKLIN - WARD 2,5,,
,VERNON - TOWN OF GENOA - WARD 1,37,,
,VERNON - TOWN OF GENOA - WARD 2,9,,
,VERNON - TOWN OF GREENWOOD - WARD 1,6,,
,VERNON - TOWN OF HAMBURG - WARD 1,35,,
,VERNON - TOWN OF HAMBURG - WARD 2,5,,
,VERNON - TOWN OF HARMONY - WARD 1,13,,
,VERNON - TOWN OF HARMONY - WARD 2,2,,
,VERNON - TOWN OF HARMONY - WARD 3,1,,
,VERNON - TOWN OF HILLSBORO - WARD 1,15,,
,VERNON - TOWN OF HILLSBORO - WARD 2,2,,
,VERNON - TOWN OF HILLSBORO - WARD 3,1,,
,VERNON - TOWN OF JEFFERSON - WARD 1,15,,
,VERNON - TOWN OF JEFFERSON - WARD 2,18,,
,VERNON - TOWN OF JEFFERSON - WARD 3,8,,
,VERNON - TOWN OF JEFFERSON - WARD 4,7,,
,VERNON - TOWN OF KICKAPOO - WARD 1,23,,
,VERNON - TOWN OF LIBERTY - WARD 1,15,,
,VERNON - TOWN OF STARK - WARD 1,5,,
,VERNON - TOWN OF STARK - WARD 2,13,,
,VERNON - TOWN OF STERLING - WARD 1,19,,
,VERNON - TOWN OF UNION - WARD 1,3,,
,VERNON - TOWN OF UNION - WARD 2,5,,
,VERNON - TOWN OF UNION - WARD 3,5,,
,VERNON - TOWN OF VIROQUA - WARD 1,17,,
,VERNON - TOWN OF VIROQUA - WARD 2,20,,
,VERNON - TOWN OF VIROQUA - WARD 3,29,,
,VERNON - TOWN OF VIROQUA - WARD 4,8,,
,VERNON - TOWN OF WEBSTER - WARD 1,13,,
,VERNON - TOWN OF WEBSTER - WARD 2,14,,
,VERNON - TOWN OF WHEATLAND - WARD 1,25,,
,VERNON - TOWN OF WHITESTOWN - WARD 1,23,,
,VERNON - VILLAGE OF CHASEBURG - WARD 1,11,,
,VERNON - VILLAGE OF COON VALLEY - WARD 1,25,,
,VERNON - VILLAGE OF DE SOTO - WARD 1,5,,
,VERNON - VILLAGE OF GENOA - WARD 1,14,,
,VERNON - VILLAGE OF LA FARGE - WARD 1,12,,
,VERNON - VILLAGE OF ONTARIO - WARD 1,8,,
,VERNON - VILLAGE OF READSTOWN - WARD 1,6,,
,VERNON - VILLAGE OF STODDARD - WARD 1,14,,
,VERNON - VILLAGE OF VIOLA - WARD 1,6,,
,VILAS - CITY OF EAGLE RIVER - WARD 1,9,,
,VILAS - CITY OF EAGLE RIVER - WARD 2,15,,
,VILAS - CITY OF EAGLE RIVER - WARD 3,5,,
,VILAS - CITY OF EAGLE RIVER - WARD 4,2,,
,VILAS - CITY OF EAGLE RIVER - WARD 5,19,,
,VILAS - TOWN OF ARBOR VITAE - WARD 1,4,,
,VILAS - TOWN OF ARBOR VITAE - WARD 2,31,,
,VILAS - TOWN OF ARBOR VITAE - WARD 3,19,,
,VILAS - TOWN OF ARBOR VITAE - WARD 4,28,,
,VILAS - TOWN OF ARBOR VITAE - WARD 5,26,,
,VILAS - TOWN OF ARBOR VITAE - WARD 6,18,,
,VILAS - TOWN OF ARBOR VITAE - WARD 7,11,,
,VILAS - TOWN OF BOULDER JUNCTION - WARD 1,4,,
,VILAS - TOWN OF BOULDER JUNCTION - WARD 2,25,,
,VILAS - TOWN OF CLOVERLAND - WARD 1,16,,
,VILAS - TOWN OF CLOVERLAND - WARD 2,38,,
,VILAS - TOWN OF CONOVER - WARD 1,39,,
,VILAS - TOWN OF CONOVER - WARD 2,15,,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 1,7,,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 3,2,,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 4,2,,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 5,19,,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 6,14,,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 7,12,,
,VILAS - TOWN OF LAND O'LAKES - WARD 1,42,,
,VILAS - TOWN OF LINCOLN - WARD 1,3,,
,VILAS - TOWN OF LINCOLN - WARD 2,24,,
,VILAS - TOWN OF LINCOLN - WARD 3,36,,
,VILAS - TOWN OF LINCOLN - WARD 4,37,,
,VILAS - TOWN OF LINCOLN - WARD 5,6,,
,VILAS - TOWN OF MANITOWISH WATERS - WARD 1,25,,
,VILAS - TOWN OF PHELPS - WARD 1,19,,
,VILAS - TOWN OF PHELPS - WARD 2,35,,
,VILAS - TOWN OF PLUM LAKE - WARD 1,13,,
,VILAS - TOWN OF PLUM LAKE - WARD 2,14,,
,VILAS - TOWN OF PRESQUE ISLE - WARD 1,32,,
,VILAS - TOWN OF ST. GERMAIN - WARD 1,44,,
,VILAS - TOWN OF ST. GERMAIN - WARD 2,45,,
,VILAS - TOWN OF WASHINGTON - WARD 1,46,,
,VILAS - TOWN OF WASHINGTON - WARD 2,10,,
,VILAS - TOWN OF WASHINGTON - WARD 3,7,,
,VILAS - TOWN OF WINCHESTER - WARD 1,17,,
,WALWORTH - CITY OF DELAVAN - WARD 1,11,,
,WALWORTH - CITY OF DELAVAN - WARD 10,27,,
,WALWORTH - CITY OF DELAVAN - WARD 11,45,,
,WALWORTH - CITY OF DELAVAN - WARD 12,24,,
,WALWORTH - CITY OF DELAVAN - WARD 13,40,,
,WALWORTH - CITY OF DELAVAN - WARD 14,21,,
,WALWORTH - CITY OF DELAVAN - WARD 16,1,,
,WALWORTH - CITY OF DELAVAN - WARD 2,22,,
,WALWORTH - CITY OF DELAVAN - WARD 3,29,,
,WALWORTH - CITY OF DELAVAN - WARD 4,18,,
,WALWORTH - CITY OF DELAVAN - WARD 5,20,,
,WALWORTH - CITY OF DELAVAN - WARD 6,32,,
,WALWORTH - CITY OF DELAVAN - WARD 7,17,,
,WALWORTH - CITY OF DELAVAN - WARD 8,22,,
,WALWORTH - CITY OF DELAVAN - WARD 9,26,,
,WALWORTH - CITY OF ELKHORN - WARD 1,85,,
,WALWORTH - CITY OF ELKHORN - WARD 2,32,,
,WALWORTH - CITY OF ELKHORN - WARD 3,45,,
,WALWORTH - CITY OF ELKHORN - WARD 4,99,,
,WALWORTH - CITY OF ELKHORN - WARD 5,82,,
,WALWORTH - CITY OF ELKHORN - WARD 6,81,,
,WALWORTH - CITY OF ELKHORN - WARD 7,51,,
,WALWORTH - CITY OF LAKE GENEVA - WARD 1,47,,
,WALWORTH - CITY OF LAKE GENEVA - WARD 10,21,,
,WALWORTH - CITY OF LAKE GENEVA - WARD 2,45,,
,WALWORTH - CITY OF LAKE GENEVA - WARD 3,33,,
,WALWORTH - CITY OF LAKE GENEVA - WARD 4,35,,
,WALWORTH - CITY OF LAKE GENEVA - WARD 5,17,,
,WALWORTH - CITY OF LAKE GENEVA - WARD 6,28,,
,WALWORTH - CITY OF LAKE GENEVA - WARD 7,30,,
,WALWORTH - CITY OF LAKE GENEVA - WARD 8,61,,
,WALWORTH - CITY OF LAKE GENEVA - WARD 9,9,,
,WALWORTH - CITY OF WHITEWATER - WARD 1,66,,
,WALWORTH - CITY OF WHITEWATER - WARD 2,20,,
,WALWORTH - CITY OF WHITEWATER - WARD 3,30,,
,WALWORTH - CITY OF WHITEWATER - WARD 4,19,,
,WALWORTH - CITY OF WHITEWATER - WARD 5,23,,
,WALWORTH - CITY OF WHITEWATER - WARD 6,79,,
,WALWORTH - CITY OF WHITEWATER - WARD 7,2,,
,WALWORTH - CITY OF WHITEWATER - WARD 8,5,,
,WALWORTH - CITY OF WHITEWATER - WARD 9,3,,
,WALWORTH - TOWN OF BLOOMFIELD - WARD 1,18,,
,WALWORTH - TOWN OF BLOOMFIELD - WARD 2,23,,
,WALWORTH - TOWN OF DARIEN - WARD 1,48,,
,WALWORTH - TOWN OF DARIEN - WARD 2,19,,
,WALWORTH - TOWN OF DARIEN - WARD 3,2,,
,WALWORTH - TOWN OF DELAVAN - WARD 1,25,,
,WALWORTH - TOWN OF DELAVAN - WARD 10,12,,
,WALWORTH - TOWN OF DELAVAN - WARD 11,2,,
,WALWORTH - TOWN OF DELAVAN - WARD 2,9,,
,WALWORTH - TOWN OF DELAVAN - WARD 3,63,,
,WALWORTH - TOWN OF DELAVAN - WARD 4,22,,
,WALWORTH - TOWN OF DELAVAN - WARD 5,28,,
,WALWORTH - TOWN OF DELAVAN - WARD 6,14,,
,WALWORTH - TOWN OF DELAVAN - WARD 7,21,,
,WALWORTH - TOWN OF DELAVAN - WARD 8,30,,
,WALWORTH - TOWN OF DELAVAN - WARD 9,11,,
,WALWORTH - TOWN OF EAST TROY - WARD 1,65,,
,WALWORTH - TOWN OF EAST TROY - WARD 2,48,,
,WALWORTH - TOWN OF EAST TROY - WARD 3,64,,
,WALWORTH - TOWN OF EAST TROY - WARD 4,86,,
,WALWORTH - TOWN OF EAST TROY - WARD 5,46,,
,WALWORTH - TOWN OF EAST TROY - WARD 6,20,,
,WALWORTH - TOWN OF GENEVA - WARD 1,31,,
,WALWORTH - TOWN OF GENEVA - WARD 2,42,,
,WALWORTH - TOWN OF GENEVA - WARD 3,27,,
,WALWORTH - TOWN OF GENEVA - WARD 4,54,,
,WALWORTH - TOWN OF GENEVA - WARD 5,33,,
,WALWORTH - TOWN OF GENEVA - WARD 6,20,,
,WALWORTH - TOWN OF GENEVA - WARD 7,42,,
,WALWORTH - TOWN OF GENEVA - WARD 8,54,,
,WALWORTH - TOWN OF LA GRANGE - WARD 1,1,,
,WALWORTH - TOWN OF LA GRANGE - WARD 3,1,,
,WALWORTH - TOWN OF LAFAYETTE - WARD 1,65,,
,WALWORTH - TOWN OF LAFAYETTE - WARD 2,35,,
,WALWORTH - TOWN OF LAFAYETTE - WARD 3,49,,
,WALWORTH - TOWN OF LINN - WARD 1,22,,
,WALWORTH - TOWN OF LINN - WARD 2,25,,
,WALWORTH - TOWN OF LINN - WARD 3,25,,
,WALWORTH - TOWN OF LINN - WARD 4,5,,
,WALWORTH - TOWN OF LINN - WARD 5,18,,
,WALWORTH - TOWN OF LYONS - WARD 1,27,,
,WALWORTH - TOWN OF LYONS - WARD 2,32,,
,WALWORTH - TOWN OF LYONS - WARD 3,27,,
,WALWORTH - TOWN OF LYONS - WARD 4,20,,
,WALWORTH - TOWN OF LYONS - WARD 5,55,,
,WALWORTH - TOWN OF LYONS - WARD 6,3,,
,WALWORTH - TOWN OF LYONS - WARD 7,25,,
,WALWORTH - TOWN OF RICHMOND - WARD 1,31,,
,WALWORTH - TOWN OF RICHMOND - WARD 2,50,,
,WALWORTH - TOWN OF RICHMOND - WARD 3,26,,
,WALWORTH - TOWN OF SHARON - WARD 1,28,,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 1,36,,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 2,44,,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 3,46,,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 4,38,,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 1,44,,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 2,77,,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 3,88,,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 4,61,,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 5,29,,
,WALWORTH - TOWN OF TROY - WARD 1,57,,
,WALWORTH - TOWN OF TROY - WARD 2,54,,
,WALWORTH - TOWN OF TROY - WARD 3,71,,
,WALWORTH - TOWN OF WALWORTH - WARD 1,27,,
,WALWORTH - TOWN OF WALWORTH - WARD 2,16,,
,WALWORTH - TOWN OF WALWORTH - WARD 3,18,,
,WALWORTH - TOWN OF WHITEWATER - WARD 1,37,,
,WALWORTH - TOWN OF WHITEWATER - WARD 2,42,,
,WALWORTH - TOWN OF WHITEWATER - WARD 3,5,,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 1,16,,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 2,31,,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 3,27,,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 4,42,,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 5,31,,
,WALWORTH - VILLAGE OF DARIEN - WARD 1,20,,
,WALWORTH - VILLAGE OF DARIEN - WARD 2,24,,
,WALWORTH - VILLAGE OF EAST TROY - WARD 1,70,,
,WALWORTH - VILLAGE OF EAST TROY - WARD 2,50,,
,WALWORTH - VILLAGE OF EAST TROY - WARD 3,66,,
,WALWORTH - VILLAGE OF EAST TROY - WARD 4,52,,
,WALWORTH - VILLAGE OF EAST TROY - WARD 5,46,,
,WALWORTH - VILLAGE OF FONTANA - WARD 1,21,,
,WALWORTH - VILLAGE OF FONTANA - WARD 2,34,,
,WALWORTH - VILLAGE OF FONTANA - WARD 3,27,,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 1,37,,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 2,24,,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 3,20,,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 4,24,,
,WALWORTH - VILLAGE OF MUKWONAGO - WARD 11,9,,
,WALWORTH - VILLAGE OF SHARON - WARD 1,26,,
,WALWORTH - VILLAGE OF SHARON - WARD 2,34,,
,WALWORTH - VILLAGE OF WALWORTH - WARD 1,45,,
,WALWORTH - VILLAGE OF WALWORTH - WARD 2,39,,
,WALWORTH - VILLAGE OF WALWORTH - WARD 3,30,,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 1,24,,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 2,54,,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 3,32,,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 4,81,,
,WASHBURN - CITY OF SHELL LAKE - WARD 1,16,,
,WASHBURN - CITY OF SHELL LAKE - WARD 2,26,,
,WASHBURN - CITY OF SPOONER - WARD 1,20,,
,WASHBURN - CITY OF SPOONER - WARD 2,11,,
,WASHBURN - CITY OF SPOONER - WARD 3,14,,
,WASHBURN - CITY OF SPOONER - WARD 4,7,,
,WASHBURN - TOWN OF BARRONETT - WARD 1,3,,
,WASHBURN - TOWN OF BASHAW - WARD 1,32,,
,WASHBURN - TOWN OF BASHAW - WARD 2,3,,
,WASHBURN - TOWN OF BASHAW - WARD 3,3,,
,WASHBURN - TOWN OF BASS LAKE - WARD 1,11,,
,WASHBURN - TOWN OF BEAVER BROOK - WARD 1,16,,
,WASHBURN - TOWN OF BEAVER BROOK - WARD 3,8,,
,WASHBURN - TOWN OF BIRCHWOOD - WARD 1,10,,
,WASHBURN - TOWN OF BIRCHWOOD - WARD 2,1,,
,WASHBURN - TOWN OF BIRCHWOOD - WARD 3,4,,
,WASHBURN - TOWN OF BROOKLYN - WARD 1,12,,
,WASHBURN - TOWN OF CASEY - WARD 1,8,,
,WASHBURN - TOWN OF CHICOG - WARD 2,2,,
,WASHBURN - TOWN OF CRYSTAL - WARD 1,2,,
,WASHBURN - TOWN OF CRYSTAL - WARD 2,8,,
,WASHBURN - TOWN OF EVERGREEN - WARD 1,27,,
,WASHBURN - TOWN OF EVERGREEN - WARD 2,13,,
,WASHBURN - TOWN OF FROG CREEK - WARD 1,4,,
,WASHBURN - TOWN OF GULL LAKE - WARD 1,5,,
,WASHBURN - TOWN OF LONG LAKE - WARD 1,28,,
,WASHBURN - TOWN OF MADGE - WARD 1,3,,
,WASHBURN - TOWN OF MADGE - WARD 2,6,,
,WASHBURN - TOWN OF MADGE - WARD 3,3,,
,WASHBURN - TOWN OF MINONG - WARD 1,22,,
,WASHBURN - TOWN OF MINONG - WARD 2,6,,
,WASHBURN - TOWN OF SARONA - WARD 1,11,,
,WASHBURN - TOWN OF SARONA - WARD 2,5,,
,WASHBURN - TOWN OF SPOONER - WARD 1,18,,
,WASHBURN - TOWN OF SPOONER - WARD 2,5,,
,WASHBURN - TOWN OF SPRINGBROOK - WARD 1,19,,
,WASHBURN - TOWN OF STINNETT - WARD 1,3,,
,WASHBURN - TOWN OF STONE LAKE - WARD 1,19,,
,WASHBURN - TOWN OF TREGO - WARD 1,22,,
,WASHBURN - TOWN OF TREGO - WARD 2,5,,
,WASHBURN - VILLAGE OF BIRCHWOOD - WARD 1,7,,
,WASHBURN - VILLAGE OF MINONG - WARD 1,8,,
,WASHINGTON - CITY OF HARTFORD - WARD 1,90,,
,WASHINGTON - CITY OF HARTFORD - WARD 10,105,,
,WASHINGTON - CITY OF HARTFORD - WARD 11,9,,
,WASHINGTON - CITY OF HARTFORD - WARD 12,114,,
,WASHINGTON - CITY OF HARTFORD - WARD 13,95,,
,WASHINGTON - CITY OF HARTFORD - WARD 14,55,,
,WASHINGTON - CITY OF HARTFORD - WARD 2,48,,
,WASHINGTON - CITY OF HARTFORD - WARD 26,2,,
,WASHINGTON - CITY OF HARTFORD - WARD 28,6,,
,WASHINGTON - CITY OF HARTFORD - WARD 3,25,,
,WASHINGTON - CITY OF HARTFORD - WARD 4,80,,
,WASHINGTON - CITY OF HARTFORD - WARD 5,47,,
,WASHINGTON - CITY OF HARTFORD - WARD 6,14,,
,WASHINGTON - CITY OF HARTFORD - WARD 7,25,,
,WASHINGTON - CITY OF HARTFORD - WARD 8,5,,
,WASHINGTON - CITY OF HARTFORD - WARD 9,80,,
,WASHINGTON - CITY OF WEST BEND - WARD 1,123,,
,WASHINGTON - CITY OF WEST BEND - WARD 10,131,,
,WASHINGTON - CITY OF WEST BEND - WARD 11,31,,
,WASHINGTON - CITY OF WEST BEND - WARD 12,69,,
,WASHINGTON - CITY OF WEST BEND - WARD 13,56,,
,WASHINGTON - CITY OF WEST BEND - WARD 14,64,,
,WASHINGTON - CITY OF WEST BEND - WARD 15,61,,
,WASHINGTON - CITY OF WEST BEND - WARD 16,53,,
,WASHINGTON - CITY OF WEST BEND - WARD 17,57,,
,WASHINGTON - CITY OF WEST BEND - WARD 19,37,,
,WASHINGTON - CITY OF WEST BEND - WARD 2,62,,
,WASHINGTON - CITY OF WEST BEND - WARD 20,82,,
,WASHINGTON - CITY OF WEST BEND - WARD 21,62,,
,WASHINGTON - CITY OF WEST BEND - WARD 22,63,,
,WASHINGTON - CITY OF WEST BEND - WARD 23,112,,
,WASHINGTON - CITY OF WEST BEND - WARD 24,147,,
,WASHINGTON - CITY OF WEST BEND - WARD 26,2,,
,WASHINGTON - CITY OF WEST BEND - WARD 3,31,,
,WASHINGTON - CITY OF WEST BEND - WARD 4,110,,
,WASHINGTON - CITY OF WEST BEND - WARD 5,71,,
,WASHINGTON - CITY OF WEST BEND - WARD 6,59,,
,WASHINGTON - CITY OF WEST BEND - WARD 7,144,,
,WASHINGTON - CITY OF WEST BEND - WARD 8,124,,
,WASHINGTON - CITY OF WEST BEND - WARD 9,121,,
,WASHINGTON - TOWN OF ADDISON - WARD 1,34,,
,WASHINGTON - TOWN OF ADDISON - WARD 2,58,,
,WASHINGTON - TOWN OF ADDISON - WARD 3,24,,
,WASHINGTON - TOWN OF ADDISON - WARD 4,34,,
,WASHINGTON - TOWN OF ADDISON - WARD 5,27,,
,WASHINGTON - TOWN OF ADDISON - WARD 6,89,,
,WASHINGTON - TOWN OF BARTON - WARD 1,74,,
,WASHINGTON - TOWN OF BARTON - WARD 2,56,,
,WASHINGTON - TOWN OF BARTON - WARD 4,95,,
,WASHINGTON - TOWN OF ERIN - WARD 1,112,,
,WASHINGTON - TOWN OF ERIN - WARD 2,81,,
,WASHINGTON - TOWN OF ERIN - WARD 3,67,,
,WASHINGTON - TOWN OF ERIN - WARD 4,119,,
,WASHINGTON - TOWN OF FARMINGTON - WARD 1,59,,
,WASHINGTON - TOWN OF FARMINGTON - WARD 2,30,,
,WASHINGTON - TOWN OF FARMINGTON - WARD 3,79,,
,WASHINGTON - TOWN OF FARMINGTON - WARD 4,97,,
,WASHINGTON - TOWN OF FARMINGTON - WARD 5,33,,
,WASHINGTON - TOWN OF GERMANTOWN - WARD 1,16,,
,WASHINGTON - TOWN OF HARTFORD - WARD 1,73,,
,WASHINGTON - TOWN OF HARTFORD - WARD 2,53,,
,WASHINGTON - TOWN OF HARTFORD - WARD 3,31,,
,WASHINGTON - TOWN OF HARTFORD - WARD 4,77,,
,WASHINGTON - TOWN OF HARTFORD - WARD 5,71,,
,WASHINGTON - TOWN OF JACKSON - WARD 1,51,,
,WASHINGTON - TOWN OF JACKSON - WARD 2,82,,
,WASHINGTON - TOWN OF JACKSON - WARD 3,100,,
,WASHINGTON - TOWN OF JACKSON - WARD 4,56,,
,WASHINGTON - TOWN OF JACKSON - WARD 5,89,,
,WASHINGTON - TOWN OF JACKSON - WARD 6,73,,
,WASHINGTON - TOWN OF KEWASKUM - WARD 1,16,,
,WASHINGTON - TOWN OF KEWASKUM - WARD 2,79,,
,WASHINGTON - TOWN OF POLK - WARD 1,87,,
,WASHINGTON - TOWN OF POLK - WARD 2,100,,
,WASHINGTON - TOWN OF POLK - WARD 3,26,,
,WASHINGTON - TOWN OF POLK - WARD 4,63,,
,WASHINGTON - TOWN OF POLK - WARD 5,94,,
,WASHINGTON - TOWN OF POLK - WARD 6,21,,
,WASHINGTON - TOWN OF TRENTON - WARD 1,44,,
,WASHINGTON - TOWN OF TRENTON - WARD 2,17,,
,WASHINGTON - TOWN OF TRENTON - WARD 3,69,,
,WASHINGTON - TOWN OF TRENTON - WARD 4,61,,
,WASHINGTON - TOWN OF TRENTON - WARD 5,38,,
,WASHINGTON - TOWN OF TRENTON - WARD 6,76,,
,WASHINGTON - TOWN OF TRENTON - WARD 7,82,,
,WASHINGTON - TOWN OF TRENTON - WARD 8,12,,
,WASHINGTON - TOWN OF WAYNE - WARD 1,44,,
,WASHINGTON - TOWN OF WAYNE - WARD 2,58,,
,WASHINGTON - TOWN OF WAYNE - WARD 3,97,,
,WASHINGTON - TOWN OF WEST BEND - WARD 1,38,,
,WASHINGTON - TOWN OF WEST BEND - WARD 2,41,,
,WASHINGTON - TOWN OF WEST BEND - WARD 3,119,,
,WASHINGTON - TOWN OF WEST BEND - WARD 4,41,,
,WASHINGTON - TOWN OF WEST BEND - WARD 5,116,,
,WASHINGTON - TOWN OF WEST BEND - WARD 6,72,,
,WASHINGTON - TOWN OF WEST BEND - WARD 7,44,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 1,115,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 10,277,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 11,192,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 12,121,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 13,161,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 14,167,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 15,53,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 16,40,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 17,78,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 2,73,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 3,63,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 4,68,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 5,116,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 6,63,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 7,46,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 8,80,,
,WASHINGTON - VILLAGE OF GERMANTOWN - WARD 9,133,,
,WASHINGTON - VILLAGE OF JACKSON - WARD 2,79,,
,WASHINGTON - VILLAGE OF JACKSON - WARD 3,47,,
,WASHINGTON - VILLAGE OF JACKSON - WARD 4,71,,
,WASHINGTON - VILLAGE OF JACKSON - WARD 5,68,,
,WASHINGTON - VILLAGE OF JACKSON - WARD 6,61,,
,WASHINGTON - VILLAGE OF JACKSON - WARD 7,91,,
,WASHINGTON - VILLAGE OF JACKSON - WARD 8,77,,
,WASHINGTON - VILLAGE OF JACKSON - WARD 9,28,,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 1,51,,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 2,51,,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 3,44,,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 4,19,,
,WASHINGTON - VILLAGE OF KEWASKUM - WARD 5,57,,
,WASHINGTON - VILLAGE OF NEWBURG - WARD 1,21,,
,WASHINGTON - VILLAGE OF NEWBURG - WARD 2,25,,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 1,87,,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 2,272,,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 3,118,,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 4,183,,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 5,163,,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 6,172,,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 7,120,,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 8,171,,
,WASHINGTON - VILLAGE OF RICHFIELD - WARD 9,68,,
,WASHINGTON - VILLAGE OF SLINGER - WARD 1,50,,
,WASHINGTON - VILLAGE OF SLINGER - WARD 2,51,,
,WASHINGTON - VILLAGE OF SLINGER - WARD 3,35,,
,WASHINGTON - VILLAGE OF SLINGER - WARD 4,24,,
,WASHINGTON - VILLAGE OF SLINGER - WARD 5,30,,
,WASHINGTON - VILLAGE OF SLINGER - WARD 6,58,,
,WASHINGTON - VILLAGE OF SLINGER - WARD 7,52,,
,WASHINGTON - VILLAGE OF SLINGER - WARD 8,78,,
,WAUKESHA - CITY OF BROOKFIELD - WARD 01,162,,
,WAUKESHA - CITY OF BROOKFIELD - WARD 02,155,,
,WAUKESHA - CITY OF BROOKFIELD - WARD 03,166,,
,WAUKESHA - CITY OF BROOKFIELD - WARD 04,92,,
,WAUKESHA - CITY OF BROOKFIELD - WARD 05,164,,
,WAUKESHA - CITY OF BROOKFIELD - WARD 06,111,,
,WAUKESHA - CITY OF BROOKFIELD - WARD 07,115,,
,WAUKESHA - CITY OF BROOKFIELD - WARD 08,195,,
,WAUKESHA - CITY OF BROOKFIELD - WARD 09,166,,
