,,Voting Method,,,,,,
,ROCK - TOWN OF FULTON - WARD 6,2,220,5,4,264,201,
,ROCK - TOWN OF HARMONY - WARD 1,3,228,1,2,262,201,
,ROCK - TOWN OF HARMONY - WARD 2,,88,1,,93,73,
,ROCK - TOWN OF HARMONY - WARD 3,,140,,1,156,105,
,ROCK - TOWN OF HARMONY - WARD 4,,178,,2,198,149,
,ROCK - TOWN OF HARMONY - WARD 5,,90,,,107,96,
,ROCK - TOWN OF HARMONY - WARD 6,,1,,,1,1,
,ROCK - TOWN OF JANESVILLE - WARD 1,87,184,1,,209,162,
,ROCK - TOWN OF JANESVILLE - WARD 2,62,186,3,3,205,170,
,ROCK - TOWN OF JANESVILLE - WARD 3,80,277,2,,290,216,
,ROCK - TOWN OF JANESVILLE - WARD 4,54,192,4,2,197,158,
,ROCK - TOWN OF JANESVILLE - WARD 5,49,143,5,1,143,110,
,ROCK - TOWN OF JANESVILLE - WARD 6,23,67,,3,71,55,
,ROCK - TOWN OF JANESVILLE - WARD 7,3,6,,,6,5,
,ROCK - TOWN OF JANESVILLE - WARD 8,12,34,1,,35,20,
,ROCK - TOWN OF JANESVILLE - WARD 9,21,65,,2,66,51,
,ROCK - TOWN OF JOHNSTOWN - WARD 1,,168,,,253,179,
,ROCK - TOWN OF LA PRAIRIE - WARD 1,,105,,2,151,114,
,ROCK - TOWN OF LA PRAIRIE - WARD 2,,42,2,,59,40,
,ROCK - TOWN OF LIMA - WARD 1,,127,,2,175,131,
,ROCK - TOWN OF LIMA - WARD 2,,127,2,3,173,127,
,ROCK - TOWN OF MAGNOLIA - WARD 1,,181,1,,233,167,
,ROCK - TOWN OF MILTON - WARD 1,,213,3,4,252,177,
,ROCK - TOWN OF MILTON - WARD 2,,218,4,3,241,190,
,ROCK - TOWN OF MILTON - WARD 3,,232,7,3,248,162,
,ROCK - TOWN OF MILTON - WARD 4,,181,2,3,198,155,
,ROCK - TOWN OF NEWARK - WARD 1,,146,2,,211,158,
,ROCK - TOWN OF NEWARK - WARD 2,,90,1,,143,105,
,ROCK - TOWN OF NEWARK - WARD 3,,80,1,,128,97,
,ROCK - TOWN OF PLYMOUTH - WARD 1,,154,2,6,255,196,
,ROCK - TOWN OF PLYMOUTH - WARD 2,,69,1,2,105,75,
,ROCK - TOWN OF PORTER - WARD 1,,8,5,7,18,13,
,ROCK - TOWN OF ROCK - WARD 1,,20,,,42,33,
,ROCK - TOWN OF ROCK - WARD 2,1,172,1,1,266,195,
,ROCK - TOWN OF ROCK - WARD 3,,23,1,1,37,22,
,ROCK - TOWN OF ROCK - WARD 4,,73,1,,127,90,
,ROCK - TOWN OF ROCK - WARD 5,,41,,,78,60,
,ROCK - TOWN OF ROCK - WARD 6,,54,2,1,79,57,
,ROCK - TOWN OF ROCK - WARD 7,,3,,,4,3,
,ROCK - TOWN OF SPRING VALLEY - WARD 1,,149,1,1,218,168,
,ROCK - TOWN OF TURTLE - WARD 1,,119,3,5,176,134,
,ROCK - TOWN OF TURTLE - WARD 2,,193,4,2,261,202,
,ROCK - TOWN OF TURTLE - WARD 3,,78,2,1,123,96,
,ROCK - TOWN OF TURTLE - WARD 4,,75,2,3,98,74,
,ROCK - TOWN OF UNION - WARD 1,,153,1,1,179,137,
,ROCK - TOWN OF UNION - WARD 2,,78,,,96,68,
,ROCK - TOWN OF UNION - WARD 3,,252,3,6,268,187,
,ROCK - TOWN OF UNION - WARD 4,,99,3,5,108,77,
,ROCK - VILLAGE OF CLINTON - WARD 1,,85,2,2,112,78,
,ROCK - VILLAGE OF CLINTON - WARD 2,,142,6,,205,141,
,ROCK - VILLAGE OF CLINTON - WARD 3,,95,1,,135,91,
,ROCK - VILLAGE OF FOOTVILLE - WARD 1,2,174,,,239,162,
,ROCK - VILLAGE OF ORFORDVILLE - WARD 1,,126,1,,159,105,
,ROCK - VILLAGE OF ORFORDVILLE - WARD 2,,190,4,,236,162,
,RUSK - CITY OF LADYSMITH - WARD 1,,40,,,53,35,
,RUSK - CITY OF LADYSMITH - WARD 10,,5,,1,6,5,
,RUSK - CITY OF LADYSMITH - WARD 11,,26,,1,35,28,
,RUSK - CITY OF LADYSMITH - WARD 12,,2,,,11,6,
,RUSK - CITY OF LADYSMITH - WARD 13,,18,,1,28,18,
,RUSK - CITY OF LADYSMITH - WARD 14,,21,,,25,22,
,RUSK - CITY OF LADYSMITH - WARD 15,,9,,,10,8,
,RUSK - CITY OF LADYSMITH - WARD 2,,48,,1,70,51,
,RUSK - CITY OF LADYSMITH - WARD 3,,29,,,51,37,
,RUSK - CITY OF LADYSMITH - WARD 4,,92,2,2,121,97,
,RUSK - CITY OF LADYSMITH - WARD 5,,106,2,,119,93,
,RUSK - CITY OF LADYSMITH - WARD 6,,49,2,2,63,47,
,RUSK - CITY OF LADYSMITH - WARD 7,,100,1,2,139,106,
,RUSK - CITY OF LADYSMITH - WARD 8,,19,,,19,15,
,RUSK - CITY OF LADYSMITH - WARD 9,,20,,1,25,17,
,RUSK - TOWN OF ATLANTA - WARD 1,,2,,,3,3,
,RUSK - TOWN OF ATLANTA - WARD 2,,3,,,3,3,
,RUSK - TOWN OF BIG BEND - WARD 1,,7,,,16,7,
,RUSK - TOWN OF BIG BEND - WARD 2,1,94,,,128,101,
,RUSK - TOWN OF BIG FALLS - WARD 1,,29,,,48,40,
,RUSK - TOWN OF CEDAR RAPIDS - WARD 1,,4,,,17,16,
,RUSK - TOWN OF DEWEY - WARD 1,,114,,1,183,142,
,RUSK - TOWN OF FLAMBEAU - WARD 1,,15,,,27,20,
,RUSK - TOWN OF FLAMBEAU - WARD 2,1,52,3,5,79,61,
,RUSK - TOWN OF FLAMBEAU - WARD 3,,62,,2,111,85,
,RUSK - TOWN OF GRANT - WARD 1,,38,,2,51,39,
,RUSK - TOWN OF GRANT - WARD 2,,12,,,17,15,
,RUSK - TOWN OF GRANT - WARD 3,,5,1,1,12,9,
,RUSK - TOWN OF GRANT - WARD 4,,2,,,4,3,
,RUSK - TOWN OF GRANT - WARD 5,,59,,1,87,66,
,RUSK - TOWN OF GROW - WARD 1,,54,2,1,115,85,
,RUSK - TOWN OF HAWKINS - WARD 1,,26,,1,44,34,
,RUSK - TOWN OF HUBBARD - WARD 1,,1,,,2,2,
,RUSK - TOWN OF LAWRENCE - WARD 1,,37,,,58,49,
,RUSK - TOWN OF LAWRENCE - WARD 2,,5,,,9,7,
,RUSK - TOWN OF MARSHALL - WARD 1,,44,,1,75,58,
,RUSK - TOWN OF MARSHALL - WARD 2,,12,,,22,15,
,RUSK - TOWN OF MURRY - WARD 1,,29,,,70,55,
,RUSK - TOWN OF RICHLAND - WARD 1,,17,,,33,25,
,RUSK - TOWN OF RICHLAND - WARD 2,,23,,1,42,34,
,RUSK - TOWN OF RUSK - WARD 1,,102,3,2,182,133,
,RUSK - TOWN OF SOUTH FORK - WARD 1,,19,,,29,24,
,RUSK - TOWN OF STRICKLAND - WARD 1,,23,1,,54,34,
,RUSK - TOWN OF STRICKLAND - WARD 2,1,33,,2,49,33,
,RUSK - TOWN OF STUBBS - WARD 1,,74,1,,145,99,
,RUSK - TOWN OF STUBBS - WARD 2,,6,,,11,10,
,RUSK - TOWN OF THORNAPPLE - WARD 1,,43,1,,72,47,
,RUSK - TOWN OF THORNAPPLE - WARD 2,,4,,,10,7,
,RUSK - TOWN OF THORNAPPLE - WARD 3,,27,,,59,44,
,RUSK - TOWN OF THORNAPPLE - WARD 4,,14,1,,43,33,
,RUSK - TOWN OF THORNAPPLE - WARD 5,,1,,,5,5,
,RUSK - TOWN OF TRUE - WARD 1,1,41,,,75,51,
,RUSK - TOWN OF WASHINGTON - WARD 1,,72,1,2,116,81,
,RUSK - TOWN OF WILKINSON - WARD 1,,8,,,15,12,
,RUSK - TOWN OF WILLARD - WARD 1,,88,1,1,129,91,
,RUSK - TOWN OF WILSON - WARD 1,,24,,,49,40,
,RUSK - VILLAGE OF BRUCE - WARD 1,1,108,,1,153,114,
,RUSK - VILLAGE OF CONRATH - WARD 1,,5,,,21,14,
,RUSK - VILLAGE OF GLEN FLORA - WARD 1,,4,,,18,7,
,RUSK - VILLAGE OF HAWKINS - WARD 1,,51,,,81,69,
,RUSK - VILLAGE OF SHELDON - WARD 1,,27,2,,55,35,
,RUSK - VILLAGE OF TONY - WARD 1,,12,,,21,19,
,RUSK - VILLAGE OF WEYERHAEUSER - WARD 1,28,22,,,60,44,
,RUSK - VILLAGE OF WEYERHAEUSER - WARD 2,,2,,,2,2,
,SAINT CROIX - CITY OF GLENWOOD CITY - WARD 1,,84,,2,156,106,
,SAINT CROIX - CITY OF GLENWOOD CITY - WARD 2,3,34,1,,69,50,
,SAINT CROIX - CITY OF HUDSON - WARD 1,,241,3,14,292,191,
,SAINT CROIX - CITY OF HUDSON - WARD 10,,302,3,11,356,216,
,SAINT CROIX - CITY OF HUDSON - WARD 11,,378,6,11,421,281,
,SAINT CROIX - CITY OF HUDSON - WARD 12,,207,5,7,234,163,
,SAINT CROIX - CITY OF HUDSON - WARD 2,1,99,3,6,147,72,
,SAINT CROIX - CITY OF HUDSON - WARD 3,1,467,19,29,504,242,
,SAINT CROIX - CITY OF HUDSON - WARD 4,,213,4,7,253,112,
,SAINT CROIX - CITY OF HUDSON - WARD 5,,236,9,11,266,194,
,SAINT CROIX - CITY OF HUDSON - WARD 6,,307,9,10,373,238,
,SAINT CROIX - CITY OF HUDSON - WARD 7,,277,7,8,327,186,
,SAINT CROIX - CITY OF HUDSON - WARD 8,,309,8,10,350,213,
,SAINT CROIX - CITY OF HUDSON - WARD 9,1,312,3,13,374,225,
,SAINT CROIX - CITY OF NEW RICHMOND - WARD 1,1,101,2,2,131,81,
,SAINT CROIX - CITY OF NEW RICHMOND - WARD 10,1,127,2,3,150,107,
,SAINT CROIX - CITY OF NEW RICHMOND - WARD 11,,166,3,3,208,117,
,SAINT CROIX - CITY OF NEW RICHMOND - WARD 12,1,213,3,1,245,162,
,SAINT CROIX - CITY OF NEW RICHMOND - WARD 2,1,169,11,6,205,103,
,SAINT CROIX - CITY OF NEW RICHMOND - WARD 3,,127,2,2,154,99,
,SAINT CROIX - CITY OF NEW RICHMOND - WARD 4,1,102,,1,143,72,
,SAINT CROIX - CITY OF NEW RICHMOND - WARD 5,1,78,,3,112,66,
,SAINT CROIX - CITY OF NEW RICHMOND - WARD 6,,105,4,3,131,75,
,SAINT CROIX - CITY OF NEW RICHMOND - WARD 7,,131,1,2,165,106,
,SAINT CROIX - CITY OF NEW RICHMOND - WARD 8,,67,1,1,83,56,
,SAINT CROIX - CITY OF NEW RICHMOND - WARD 9,,165,1,3,193,137,
,SAINT CROIX - CITY OF RIVER FALLS - WARD 1,,166,8,15,184,103,
,SAINT CROIX - CITY OF RIVER FALLS - WARD 2,1,166,3,4,207,143,
,SAINT CROIX - CITY OF RIVER FALLS - WARD 3,3,235,8,7,270,186,
,SAINT CROIX - CITY OF RIVER FALLS - WARD 4,,327,3,8,372,213,
,SAINT CROIX - TOWN OF BALDWIN - WARD 1,,82,,1,153,93,
,SAINT CROIX - TOWN OF BALDWIN - WARD 2,1,114,,,198,135,
,SAINT CROIX - TOWN OF CADY - WARD 1,,149,,1,247,172,
,SAINT CROIX - TOWN OF CYLON - WARD 1,,98,,,171,120,
,SAINT CROIX - TOWN OF EAU GALLE - WARD 1,1,99,1,1,176,114,
,SAINT CROIX - TOWN OF EAU GALLE - WARD 2,,116,,,214,130,
,SAINT CROIX - TOWN OF EMERALD - WARD 1,,124,2,4,223,134,
,SAINT CROIX - TOWN OF ERIN PRAIRIE - WARD 1,,138,,,210,130,
,SAINT CROIX - TOWN OF FOREST - WARD 1,1,68,,,154,100,
,SAINT CROIX - TOWN OF GLENWOOD - WARD 1,,57,1,2,141,101,
,SAINT CROIX - TOWN OF HAMMOND - WARD 1,13,147,2,7,210,107,
,SAINT CROIX - TOWN OF HAMMOND - WARD 2,16,107,,5,155,89,
,SAINT CROIX - TOWN OF HAMMOND - WARD 3,17,128,,5,190,120,
,SAINT CROIX - TOWN OF HUDSON - WARD 1,,142,5,2,165,127,
,SAINT CROIX - TOWN OF HUDSON - WARD 10,,195,2,1,206,155,
,SAINT CROIX - TOWN OF HUDSON - WARD 11,,85,2,3,116,72,
,SAINT CROIX - TOWN OF HUDSON - WARD 12,,92,2,2,103,59,
,SAINT CROIX - TOWN OF HUDSON - WARD 13,,71,1,2,76,58,
,SAINT CROIX - TOWN OF HUDSON - WARD 14,,130,4,,162,104,
,SAINT CROIX - TOWN OF HUDSON - WARD 2,,139,3,3,173,123,
,SAINT CROIX - TOWN OF HUDSON - WARD 3,,130,3,6,157,109,
,SAINT CROIX - TOWN OF HUDSON - WARD 4,,110,4,3,150,87,
,SAINT CROIX - TOWN OF HUDSON - WARD 5,,103,3,6,118,67,
,SAINT CROIX - TOWN OF HUDSON - WARD 6,,113,2,6,132,96,
,SAINT CROIX - TOWN OF HUDSON - WARD 7,,151,2,5,181,112,
,SAINT CROIX - TOWN OF HUDSON - WARD 8,,197,2,6,227,142,
,SAINT CROIX - TOWN OF HUDSON - WARD 9,,209,3,7,253,178,
,SAINT CROIX - TOWN OF KINNICKINNIC - WARD 1,,147,,1,223,138,
,SAINT CROIX - TOWN OF KINNICKINNIC - WARD 2,,122,,3,176,123,
,SAINT CROIX - TOWN OF KINNICKINNIC - WARD 3,,113,1,1,163,103,
,SAINT CROIX - TOWN OF PLEASANT VALLEY - WARD 1,,115,1,2,155,95,
,SAINT CROIX - TOWN OF RICHMOND - WARD 1,,113,4,5,196,118,
,SAINT CROIX - TOWN OF RICHMOND - WARD 2,,116,2,4,203,132,
,SAINT CROIX - TOWN OF RICHMOND - WARD 3,,37,,4,65,37,
,SAINT CROIX - TOWN OF RICHMOND - WARD 4,,72,1,,94,45,
,SAINT CROIX - TOWN OF RICHMOND - WARD 5,,112,2,12,173,84,
,SAINT CROIX - TOWN OF RUSH RIVER - WARD 1,,99,,1,174,131,
,SAINT CROIX - TOWN OF SOMERSET - WARD 1,,183,3,4,271,156,
,SAINT CROIX - TOWN OF SOMERSET - WARD 2,,146,,2,231,148,
,SAINT CROIX - TOWN OF SOMERSET - WARD 3,,110,1,1,161,112,
,SAINT CROIX - TOWN OF SOMERSET - WARD 4,,82,1,1,121,68,
,SAINT CROIX - TOWN OF SOMERSET - WARD 5,,98,1,2,127,78,
,SAINT CROIX - TOWN OF SOMERSET - WARD 6,,109,2,1,161,90,
,SAINT CROIX - TOWN OF SPRINGFIELD - WARD 1,,170,4,1,243,163,
,SAINT CROIX - TOWN OF ST. JOSEPH - WARD 1,1,106,2,8,140,74,
,SAINT CROIX - TOWN OF ST. JOSEPH - WARD 2,,134,3,5,160,107,
,SAINT CROIX - TOWN OF ST. JOSEPH - WARD 3,3,174,4,1,216,147,
,SAINT CROIX - TOWN OF ST. JOSEPH - WARD 4,,102,3,3,145,90,
,SAINT CROIX - TOWN OF ST. JOSEPH - WARD 5,4,91,,,126,76,
,SAINT CROIX - TOWN OF ST. JOSEPH - WARD 6,2,143,1,3,181,123,
,SAINT CROIX - TOWN OF STANTON - WARD 1,,132,5,1,232,173,
,SAINT CROIX - TOWN OF STAR PRAIRIE - WARD 1,,70,,4,107,67,
,SAINT CROIX - TOWN OF STAR PRAIRIE - WARD 2,,72,2,2,120,82,
,SAINT CROIX - TOWN OF STAR PRAIRIE - WARD 3,1,114,3,1,163,109,
,SAINT CROIX - TOWN OF STAR PRAIRIE - WARD 4,,137,2,2,181,104,
,SAINT CROIX - TOWN OF STAR PRAIRIE - WARD 5,,103,,2,144,84,
,SAINT CROIX - TOWN OF STAR PRAIRIE - WARD 6,,56,1,3,93,60,
,SAINT CROIX - TOWN OF TROY - WARD 1,,202,1,,239,148,
,SAINT CROIX - TOWN OF TROY - WARD 2,,228,2,7,278,165,
,SAINT CROIX - TOWN OF TROY - WARD 3,,188,1,2,232,137,
,SAINT CROIX - TOWN OF TROY - WARD 4,,178,3,1,212,132,
,SAINT CROIX - TOWN OF TROY - WARD 5,,258,10,11,292,168,
,SAINT CROIX - TOWN OF TROY - WARD 6,,113,4,3,136,69,
,SAINT CROIX - TOWN OF TROY - WARD 7,,60,2,2,71,54,
,SAINT CROIX - TOWN OF WARREN - WARD 1,1,108,1,5,148,104,
,SAINT CROIX - TOWN OF WARREN - WARD 2,,107,2,4,153,88,
,SAINT CROIX - TOWN OF WARREN - WARD 3,,77,1,5,108,57,
,SAINT CROIX - VILLAGE OF BALDWIN - WARD 1,,138,2,4,182,100,
,SAINT CROIX - VILLAGE OF BALDWIN - WARD 2,1,169,3,,215,132,
,SAINT CROIX - VILLAGE OF BALDWIN - WARD 3,,112,,,151,81,
,SAINT CROIX - VILLAGE OF BALDWIN - WARD 4,2,162,4,,200,100,
,SAINT CROIX - VILLAGE OF BALDWIN - WARD 5,,99,,,134,72,
,SAINT CROIX - VILLAGE OF BALDWIN - WARD 6,,127,2,4,158,84,
,SAINT CROIX - VILLAGE OF DEER PARK - WARD 1,,30,,1,62,37,
,SAINT CROIX - VILLAGE OF HAMMOND - WARD 1,14,75,3,2,106,70,
,SAINT CROIX - VILLAGE OF HAMMOND - WARD 2,45,95,2,,120,81,
,SAINT CROIX - VILLAGE OF HAMMOND - WARD 3,30,60,,,77,47,
,SAINT CROIX - VILLAGE OF HAMMOND - WARD 4,25,115,3,,151,94,
,SAINT CROIX - VILLAGE OF NORTH HUDSON - WARD 1,,101,1,4,139,77,
,SAINT CROIX - VILLAGE OF NORTH HUDSON - WARD 2,,168,11,3,204,109,
,SAINT CROIX - VILLAGE OF NORTH HUDSON - WARD 3,1,116,2,1,146,87,
,SAINT CROIX - VILLAGE OF NORTH HUDSON - WARD 4,,167,4,6,206,137,
,SAINT CROIX - VILLAGE OF NORTH HUDSON - WARD 5,,175,1,3,211,143,
,SAINT CROIX - VILLAGE OF NORTH HUDSON - WARD 6,,188,7,9,223,141,
,SAINT CROIX - VILLAGE OF ROBERTS - WARD 1,1,74,3,,133,62,
,SAINT CROIX - VILLAGE OF ROBERTS - WARD 2,,46,,,78,48,
,SAINT CROIX - VILLAGE OF ROBERTS - WARD 3,,39,,1,76,51,
,SAINT CROIX - VILLAGE OF ROBERTS - WARD 4,,60,3,3,104,65,
,SAINT CROIX - VILLAGE OF SOMERSET - WARD 1,,83,,2,150,83,
,SAINT CROIX - VILLAGE OF SOMERSET - WARD 2,,97,4,1,153,71,
,SAINT CROIX - VILLAGE OF SOMERSET - WARD 3,,64,3,2,112,56,
,SAINT CROIX - VILLAGE OF SOMERSET - WARD 4,,47,,3,69,28,
,SAINT CROIX - VILLAGE OF SPRING VALLEY - WARD 3,,3,,,4,2,
,SAINT CROIX - VILLAGE OF STAR PRAIRIE - WARD 1,,93,2,,146,95,
,SAINT CROIX - VILLAGE OF WILSON - WARD 1,,15,,3,62,30,
,SAINT CROIX - VILLAGE OF WOODVILLE - WARD 1,,124,,4,184,116,
,SAINT CROIX - VILLAGE OF WOODVILLE - WARD 2,,70,,1,125,72,
,SAUK - CITY OF BARABOO - WARD 1,,93,1,3,128,67,
,SAUK - CITY OF BARABOO - WARD 10,,420,5,2,450,331,
,SAUK - CITY OF BARABOO - WARD 11,,252,6,5,292,233,
,SAUK - CITY OF BARABOO - WARD 12,,269,5,3,286,209,
,SAUK - CITY OF BARABOO - WARD 13,,178,3,2,214,159,
,SAUK - CITY OF BARABOO - WARD 14,,209,3,4,201,164,
,SAUK - CITY OF BARABOO - WARD 2,1,176,2,,181,127,
,SAUK - CITY OF BARABOO - WARD 3,1,309,8,8,362,258,
,SAUK - CITY OF BARABOO - WARD 4,2,157,5,1,185,135,
,SAUK - CITY OF BARABOO - WARD 5,5,146,1,2,176,113,
,SAUK - CITY OF BARABOO - WARD 6,2,191,2,,213,144,
,SAUK - CITY OF BARABOO - WARD 7,,263,1,3,306,189,
,SAUK - CITY OF BARABOO - WARD 8,,125,1,4,137,91,
,SAUK - CITY OF BARABOO - WARD 9,,135,3,1,170,119,
,SAUK - CITY OF REEDSBURG - WARD 1,,103,,1,121,82,
,SAUK - CITY OF REEDSBURG - WARD 10,,73,1,,92,69,
,SAUK - CITY OF REEDSBURG - WARD 11,,113,,,132,97,
,SAUK - CITY OF REEDSBURG - WARD 12,,120,3,1,151,103,
,SAUK - CITY OF REEDSBURG - WARD 13,,45,2,3,52,32,
,SAUK - CITY OF REEDSBURG - WARD 14,,174,2,5,200,125,
,SAUK - CITY OF REEDSBURG - WARD 15,,2,,,2,2,
,SAUK - CITY OF REEDSBURG - WARD 2,,98,,,125,79,
,SAUK - CITY OF REEDSBURG - WARD 3,,107,2,4,139,98,
,SAUK - CITY OF REEDSBURG - WARD 4,,124,1,,146,113,
,SAUK - CITY OF REEDSBURG - WARD 5,,148,6,5,178,134,
,SAUK - CITY OF REEDSBURG - WARD 6,2,181,6,6,221,136,
,SAUK - CITY OF REEDSBURG - WARD 7,,131,2,,142,104,
,SAUK - CITY OF REEDSBURG - WARD 8,,194,,1,211,161,
,SAUK - CITY OF REEDSBURG - WARD 9,,154,2,4,167,110,
,SAUK - CITY OF WISCONSIN DELLS - WARD 4,1,30,,,38,24,
,SAUK - TOWN OF BARABOO - WARD 1,,200,,2,256,183,
,SAUK - TOWN OF BARABOO - WARD 2,,88,1,2,103,72,
,SAUK - TOWN OF BARABOO - WARD 3,,108,,2,138,89,
,SAUK - TOWN OF BARABOO - WARD 4,,125,,,155,120,
,SAUK - TOWN OF BEAR CREEK - WARD 1,,126,1,3,207,158,
,SAUK - TOWN OF DELLONA - WARD 1,,124,1,,208,155,
,SAUK - TOWN OF DELLONA - WARD 2,,169,11,4,228,158,
,SAUK - TOWN OF DELTON - WARD 1,,76,2,1,85,51,
,SAUK - TOWN OF DELTON - WARD 2,,108,,2,126,96,
,SAUK - TOWN OF DELTON - WARD 3,,104,,1,140,87,
,SAUK - TOWN OF DELTON - WARD 4,1,281,3,3,306,209,
,SAUK - TOWN OF EXCELSIOR - WARD 1,,244,2,1,310,240,
,SAUK - TOWN OF EXCELSIOR - WARD 2,,140,,,172,133,
,SAUK - TOWN OF EXCELSIOR - WARD 3,,86,,,112,84,
,SAUK - TOWN OF FAIRFIELD - WARD 1,,188,2,2,253,198,
,SAUK - TOWN OF FAIRFIELD - WARD 2,,124,2,2,162,130,
,SAUK - TOWN OF FRANKLIN - WARD 1,,42,1,2,57,49,
,SAUK - TOWN OF FRANKLIN - WARD 2,,146,2,2,169,130,
,SAUK - TOWN OF FRANKLIN - WARD 3,,7,,,10,8,
,SAUK - TOWN OF FREEDOM - WARD 1,,54,,,66,51,
,SAUK - TOWN OF FREEDOM - WARD 2,,72,,1,112,80,
,SAUK - TOWN OF GREENFIELD - WARD 1,1,317,7,10,447,354,
,SAUK - TOWN OF HONEY CREEK - WARD 1,,187,4,4,275,213,
,SAUK - TOWN OF IRONTON - WARD 1,,79,1,2,150,114,
,SAUK - TOWN OF LA VALLE - WARD 1,,117,,,155,110,
,SAUK - TOWN OF LA VALLE - WARD 2,,196,3,1,246,187,
,SAUK - TOWN OF LA VALLE - WARD 3,,48,,3,56,41,
,SAUK - TOWN OF MERRIMAC - WARD 1,7,398,9,6,478,372,
,SAUK - TOWN OF PRAIRIE DU SAC - WARD 1,,104,,1,143,113,
,SAUK - TOWN OF PRAIRIE DU SAC - WARD 2,,187,,3,249,185,
,SAUK - TOWN OF REEDSBURG - WARD 1,,135,,1,174,127,
,SAUK - TOWN OF REEDSBURG - WARD 2,,107,,,135,100,
,SAUK - TOWN OF REEDSBURG - WARD 3,,66,,2,79,66,
,SAUK - TOWN OF SPRING GREEN - WARD 1,,272,1,2,334,249,
,SAUK - TOWN OF SPRING GREEN - WARD 2,,87,2,1,124,82,
,SAUK - TOWN OF SPRING GREEN - WARD 3,,82,2,2,100,80,
,SAUK - TOWN OF SPRING GREEN - WARD 4,,101,2,,124,93,
,SAUK - TOWN OF SUMPTER - WARD 1,,30,,,50,33,
,SAUK - TOWN OF SUMPTER - WARD 2,,56,,,79,57,
,SAUK - TOWN OF SUMPTER - WARD 3,,37,,1,63,43,
,SAUK - TOWN OF TROY - WARD 1,2,178,2,,272,191,
,SAUK - TOWN OF WASHINGTON - WARD 1,,72,1,2,105,82,
,SAUK - TOWN OF WASHINGTON - WARD 2,,65,1,2,114,75,
,SAUK - TOWN OF WESTFIELD - WARD 1,,109,,1,176,124,
,SAUK - TOWN OF WINFIELD - WARD 1,,77,,,102,82,
,SAUK - TOWN OF WINFIELD - WARD 2,,105,2,1,141,113,
,SAUK - TOWN OF WOODLAND - WARD 1,,197,8,5,257,196,
,SAUK - VILLAGE OF CAZENOVIA - WARD 2,,2,,,4,2,
,SAUK - VILLAGE OF IRONTON - WARD 1,1,17,,,61,34,
,SAUK - VILLAGE OF LAKE DELTON - WARD 1,,162,4,3,215,135,
,SAUK - VILLAGE OF LAKE DELTON - WARD 2,,146,3,5,157,98,
,SAUK - VILLAGE OF LAKE DELTON - WARD 3,1,137,4,3,169,95,
,SAUK - VILLAGE OF LAKE DELTON - WARD 6,,2,,,2,1,
,SAUK - VILLAGE OF LAKE DELTON - WARD 7,,1,,,1,1,
,SAUK - VILLAGE OF LAKE DELTON - WARD 8,,1,,,1,1,
,SAUK - VILLAGE OF LAVALLE - WARD 1,,50,,,85,48,
,SAUK - VILLAGE OF LIME RIDGE - WARD 1,1,11,,,46,27,
,SAUK - VILLAGE OF LOGANVILLE - WARD 1,,34,,,78,51,
,SAUK - VILLAGE OF MERRIMAC - WARD 1,,171,1,2,205,141,
,SAUK - VILLAGE OF NORTH FREEDOM - WARD 1,,100,,,180,108,
,SAUK - VILLAGE OF PLAIN - WARD 1,1,225,,,255,189,
,SAUK - VILLAGE OF PRAIRIE DU SAC - WARD 1,2,416,5,1,434,286,
,SAUK - VILLAGE OF PRAIRIE DU SAC - WARD 2,1,540,2,6,573,315,
,SAUK - VILLAGE OF PRAIRIE DU SAC - WARD 3,1,316,3,6,351,205,
,SAUK - VILLAGE OF PRAIRIE DU SAC - WARD 4,,369,1,2,384,253,
,SAUK - VILLAGE OF ROCK SPRINGS - WARD 1,,38,2,,72,53,
,SAUK - VILLAGE OF SAUK CITY - WARD 1,2,260,4,4,286,195,
,SAUK - VILLAGE OF SAUK CITY - WARD 2,2,208,1,2,233,178,
,SAUK - VILLAGE OF SAUK CITY - WARD 3,,310,,5,323,224,
,SAUK - VILLAGE OF SAUK CITY - WARD 4,,215,5,,236,171,
,SAUK - VILLAGE OF SAUK CITY - WARD 5,,119,2,3,130,84,
,SAUK - VILLAGE OF SPRING GREEN - WARD 1,,313,4,3,355,246,
,SAUK - VILLAGE OF SPRING GREEN - WARD 2,,301,2,,323,229,
,SAUK - VILLAGE OF WEST BARABOO - WARD 1,2,93,4,3,135,99,
,SAUK - VILLAGE OF WEST BARABOO - WARD 2,,188,1,2,229,153,
,SAWYER - CITY OF HAYWARD - WARD 1,2,45,1,,63,48,
,SAWYER - CITY OF HAYWARD - WARD 2,5,75,1,1,103,65,
,SAWYER - CITY OF HAYWARD - WARD 3,1,82,1,1,119,85,
,SAWYER - CITY OF HAYWARD - WARD 4,3,115,3,3,144,107,
,SAWYER - CITY OF HAYWARD - WARD 5,,3,,,5,1,
,SAWYER - CITY OF HAYWARD - WARD 6,2,20,4,2,24,15,
,SAWYER - TOWN OF BASS LAKE - WARD 1,,82,3,2,133,96,
,SAWYER - TOWN OF BASS LAKE - WARD 2,,179,3,11,231,148,
,SAWYER - TOWN OF BASS LAKE - WARD 3,,19,2,,38,19,
,SAWYER - TOWN OF BASS LAKE - WARD 4,,86,1,3,148,91,
,SAWYER - TOWN OF BASS LAKE - WARD 5,,3,,,13,6,
,SAWYER - TOWN OF COUDERAY - WARD 1,,36,,,75,49,
